segmentnr	original	stemmed
BO_K12_D0511=D0273=D0853_H0489:17a-0	@17a rgya gar skad du /	rgya gar skad du 
BO_K12_D0511=D0273=D0853_H0489:17a-1	a'arya dv'a da sha buddha kan n'a ma mah'a y'a na s'u tra /	aarya dva da sha buddha kan na ma maha ya na su tra 
BO_K12_D0511=D0273=D0853_H0489:17a-2	bod skad du /	bod skad du 
BO_K12_D0511=D0273=D0853_H0489:17a-3	'phags pa sangs rgyas bcu gnyis pa zhes bya ba theg pa chen po'i mdo /	phag ba sangs rgya chu gnyis ba zhes byed ba theg ba chen po mdo 
BO_K12_D0511=D0273=D0853_H0489:17b-0	sangs rgyas dang / byang @17b chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0511=D0273=D0853_H0489:17b-1	'di skad bdag gi thos pa dus gcig na /	di skad bdag gi thos ba dus gcig na 
BO_K12_D0511=D0273=D0853_H0489:17b-2	bcom ldan 'das rgyal po'i khab na bya rgod phung po'i ri la dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang thabs gcig tu bzhugs te /	joms ldan da rgyal po khab na byed rgod phung po ri la dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po dang thabs gcig tu bzhugs te 
BO_K12_D0511=D0273=D0853_H0489:17b-3	byang chub sems dpa' mi pham pa la sogs pa byang chub sems dpa' khri nyis stong gi byang chub sems dpa'i dge 'dun chen po dang yang thabs gcig go /	byang chub sems dpa mi pham ba la sogs ba byang chub sems dpa khri nyis stong gi byang chub sems dpa dge dun chen po dang yang thabs gcig go 
BO_K12_D0511=D0273=D0853_H0489:17b-4	de nas bcom ldan 'das kyis byang chub sems dpa' sems dpa' chen po byams pa la bka' stsal pa /	de nas joms ldan da kyis byang chub sems dpa sems dpa chen po byams ba la bka stsal ba 
BO_K12_D0511=D0273=D0853_H0489:17b-5	byams pa / sangs rgyas kyi zhing 'di nas shar phyogs logs su sangs rgyas kyi zhing bye ba khrag khrig 'bum phrag brjod du med pa bcu'i rdul phra rab kyi rdul snyed kyi sangs rgyas kyi zhing 'das pa na /	byams ba sangs rgya kyi zhing di nas char phyogs logs su sangs rgya kyi zhing bye ba khrag khrig bum phrag rjod du med ba chu rdul phra rab kyi rdul snyed kyi sangs rgya kyi zhing da ba na 
BO_K12_D0511=D0273=D0853_H0489:17b-6	'jig rten gyi khams mu tig can zhes bya ba yod de /	jig rten gyi khams mu tig can zhes byed ba yod de 
BO_K12_D0511=D0273=D0853_H0489:17b-7	de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas nam mkha' dpal dri med rdul sel rab mdzes yon tan gyi tog gi 'od me tog padma beed'urya'i 'od zer rin po che'i gzugs lta bu'i sku dang ldan pa /	de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya nam mkha dpal dri med rdul sel rab mdzes yon tan gyi tog gi d me tog padma beedurya d zer rin po che gzugs lta bu sku dang ldan ba 
BO_K12_D0511=D0273=D0853_H0489:17b-8	spos mchog dam pas mchod pa /	spros mchog dam ba mchod ba 
BO_K12_D0511=D0273=D0853_H0489:17b-9	sku rnam par spras shing legs par brgyan pa /	sku rnam ba spras shing legs ba rgyan ba 
