segmentnr	original	folio	stemmed
BO_NK126_(cho)002:0	// sangs rgyas ye shes rin po che'i lo rgyus gnubs kyi bka' shog chen mo bzhugs so //	0	sangs rgya ye shes rin po che lo rgyus gnubs kyi bka shog chen mo bzhugs so 
BO_NK126_(cho)002:1	dus gsum bde gshegs dpal ldan ma mo mkha' 'gro'i tshogs //	0	dus gsum bde gshegs dpal ldan ma mo mkha gro tshogs 
BO_NK126_(cho)002:2	'jam dpal gshin rje gshed kyi lha tshogs la //	0	jam dpal gshin rje gshed kyi lha tshogs la 
BO_NK126_(cho)002:3	rig 'dzin gnubs ban sangs rgyas rin po che //	0	rig dzin gnubs ban sangs rgya rin po che 
BO_NK126_(cho)002:4	lus ngag yid gsum dang bas phyag btsal nas //	0	lus ngag yid gsum dang ba phyag btsal nas 
BO_NK126_(cho)002:5	nyams chung blo dman rnams kyi brjed byang du //	0	nyams chung blo dman rnams kyi brjed byang du 
BO_NK126_(cho)002:6	rab tu phung po rgas shing rgud pa'i dus na bris pa lags //	0	rab tu phung po rga shing rgud ba dus na bri ba lags 
BO_NK126_(cho)002:7	mi ngan gnubs chung sangs rgyas rin po che //	0	mi ngan gnubs chung sangs rgya rin po che 
BO_NK126_(cho)002:8	skyes pa'i pha yul sgrags kyi yang rdzong na //	0	skye ba pha yul sgrags kyi yang rdzong na 
BO_NK126_(cho)002:9	rus dang ming du smos pa rje chen snubs kyi bu //	0	rus dang ming du smos ba rje chen snubs kyi bu 
BO_NK126_(cho)002:10	pha ru smos pa gsal ba byang chub snubs //	1	pha ru smos ba gsal ba byang chub snubs 
BO_NK126_(cho)002:11	ma ru smos pa 'phyims mo bkra shis mtsho //	1	ma ru smos ba phyims mo bkra shis mtsho 
BO_NK126_(cho)002:12	pha mes dur sa sgrags kyi ri bo che //	1	pha mes dur sa sgrags kyi ri bo che 
BO_NK126_(cho)002:13	dur gyi dkyil du tsan+dana sdong po skyes //	1	dur gyi dkyil du tsan+dana sdong po skye 
BO_NK126_(cho)002:14	ngo mtshar skyes nas brag dmar bsam yas nas //	1	ngo mtshar skye nas brag dmar bsam yas nas 
BO_NK126_(cho)002:15	rgya nag ha shang spyan drangs tsan dan sdong po bstan //	1	rgya nag ha shang spyan drangs tsan dan sdong po ston 
BO_NK126_(cho)002:16	kho yang ngo mtshar skyes nas 'di skad gsungs //	1	kho yang ngo mtshar skye nas di skad gsungs 
BO_NK126_(cho)002:17	gsal ba byang chub snubs kyi che rgyud la //	1	gsal ba byang chub snubs kyi che brgyud la 
BO_NK126_(cho)002:18	lo yi dang po shing pho byi ba'i lo //	1	lo yi dang po shing pho byi ba lo 
BO_NK126_(cho)002:19	zla ba'i dang po dpyid zla ra ba la //	1	zla ba dang po dpyid zla ra ba la 
BO_NK126_(cho)002:20	sras kyi dam pa sprul pa'i sku gcig 'khrungs par nges //	2	sras kyi dam ba sprul ba sku gcig khrung ba nges 
BO_NK126_(cho)002:21	sprul pa'i sku des 'khrungs pa'i dus na yang //	2	sprul ba sku des khrung ba dus na yang 
BO_NK126_(cho)002:22	dar dkar khud du dril la nyi grib mtshams su snyol //	2	dar dkar khud du dril la nyi grib mtshams su snyol 
BO_NK126_(cho)002:23	dkar gsum zas dang mngar gsum sman gyi gsos //	2	dkar gsum zas dang mngar gsum sman gyi gsos 
BO_NK126_(cho)002:24	sprul pa'i sku de phyir la bzlog srid pas //	2	sprul ba sku de phyir la bzlog srid ba 
BO_NK126_(cho)002:25	sngon la tshe chog rgyal ba'i bka' rnams sgrogs //	2	sngon la tshe chog rgyal ba bka rnams sgrogs 
BO_NK126_(cho)002:26	srog 'dod grub tshad gyis la tsha tsha ci mang thob //	2	srog dod grub tshad gyis la tsha tsha ci mang thob 
BO_NK126_(cho)002:27	nya stong tshes brgyad la sogs dus bzhi ru //	2	nya stong tshes brgyad la sogs dus bzhi ru 
BO_NK126_(cho)002:28	tshogs kyi 'khor lo sbyin pa rgya chen thongs //	2	tshogs kyi khor lo sbyin ba rgya chen thongs 
BO_NK126_(cho)002:29	pha mas khrims la rtag tu sdom pa bsrungs //	2	pha mas khrims la rtag tu sdom ba bsrungs 
BO_NK126_(cho)002:30	de skad gsungs nas ha shang ngo mtshar skyes //	3	de skad gsungs nas ha shang ngo mtshar skye 
BO_NK126_(cho)002:31	de nas lo yi dang po shing pho byi ba'i lo //	3	de nas lo yi dang po shing pho byi ba lo 
BO_NK126_(cho)002:32	zla ba'i dang po dpyid zla ra ba la //	3	zla ba dang po dpyid zla ra ba la 
BO_NK126_(cho)002:33	bdag nyid ma yi rum nas btsas so skad //	3	bdag nyid ma yi rum nas btsas so skad 
BO_NK126_(cho)002:34	pha mas ha shang gsungs pa bzhin du gso ba'i rim pa bgyis //	3	pha mas ha shang gsungs ba bzhin du gso ba rim ba bgyid 
BO_NK126_(cho)002:35	lo bdun lon nas dpal gyi gzhon nu 'o bran gyi //	3	lo bdun lon nas dpal gyi gzhon nu mang bran gyi 
BO_NK126_(cho)002:36	phyag phyir 'breng nas yig rtsis byang bar bslabs //	3	phyag phyir breng nas yig rtsis byang ba bslabs 
BO_NK126_(cho)002:37	lo dgu lon nas dpal gyi bsam yas su //	3	lo dgu lon nas dpal gyi bsam yas su 
BO_NK126_(cho)002:38	rgya gar yul nas ba su d+ha ra byon //	3	rgya gar yul nas ba su d+ha ra byon 
BO_NK126_(cho)002:39	rgyal po mnga' thang che bas lo gsum chos kyi 'khor lo bskor //	3	rgyal po mnga thang che ba lo gsum chos kyi khor lo skor 
BO_NK126_(cho)002:40	de nas bdag gis ba su d+ha ra la //	4	de nas bdag gis ba su d+ha ra la 
BO_NK126_(cho)002:41	gser srang gsum tsam phul nas lo gsum spyan sngar bsdad //	4	gser srang gsum tsam bul nas lo gsum spyan sngar sdod 
BO_NK126_(cho)002:42	dbang lung rim par rdzogs nas dam tshig khrus lung bshad //	4	dbang lung rim ba rdzogs nas dam tshig khru lung chad 
BO_NK126_(cho)002:43	ngo mthong bcu gnyis lon nas ba su d+ha ra yul du gshegs //	4	ngo mthong chu gnyis lon nas ba su d+ha ra yul du gshegs 
BO_NK126_(cho)002:44	yul du gshegs kar bdag la 'di skad gsung //	4	yul du gshegs kar bdag la di skad gsung 
BO_NK126_(cho)002:45	shes rab rtsal ldan pod kyi ban chung khyod //	4	shes rab rtsal ldan pod kyi ban chung khyod 
BO_NK126_(cho)002:46	ma thogs myur du bal po'i yul du shog /	4	ma thogs myur du bal po yul du shog 
BO_NK126_(cho)002:47	ston pa'i zhabs kyis bcag pa rdo rje'i gdan //	4	ston ba zhabs kyis chag ba rdo rje gdan 
BO_NK126_(cho)002:48	bya rgod phung po'i ri yi lho phyogs ngos //	4	byed rgod phung po ri yi lho phyogs ngos 
BO_NK126_(cho)002:49	gnod 'dul rdo rje tshal gyi nags kyi gseb //	4	gnod dul rdo rje tshal gyi nags kyi gseb 
BO_NK126_(cho)002:50	'grub khung rgyab bsnol bya ba'i brag phug na //	5	grub khung rgyab snol byed ba brag bugs na 
BO_NK126_(cho)002:51	sgra skad nyi shu rtsa gcig mthar phyin pa'i //	5	sgra skad nyi shu rtsa gcig mthar phyin ba 
BO_NK126_(cho)002:52	rol bu gu h+ya de wa tsan+t+ra bya ba yod //	5	rol bu gu h+ya de wa tsan+t+ra byed ba yod 
BO_NK126_(cho)002:53	de yi spyan sngar bu khyod btang gis gsung //	5	de yi spyan sngar bu khyod gtong gis gsung 
BO_NK126_(cho)002:54	de skad gsung nas bla ma bal po'i yul du gshegs //	5	de skad gsung nas bla ma bal po yul du gshegs 
BO_NK126_(cho)002:55	de nas ban chung bdag gis yul zhing ldum ra gser du dril //	5	de nas ban chung bdag gis yul zhing ldum ra gser du dril 
BO_NK126_(cho)002:56	gser srang lnga bcu rtsa gcig khyed du dril //	5	gser srang lnga chu rtsa gcig khyed du dril 
BO_NK126_(cho)002:57	ngo mthong bcu gsum me pho byi ba'i lo la bal bor phyin //	5	ngo mthong chu gsum me pho byi ba lo la bal bor phyin 
BO_NK126_(cho)002:58	yang le shod du dpal gyi gzhon nus bskyal //	5	yang le shod du dpal gyi gzhon nus skyel 
BO_NK126_(cho)002:59	de nas ba su d+ha ra'i spyan snga na //	5	de nas ba su d+ha ra spyan snga na 
BO_NK126_(cho)002:60	rog po med par sdug nas yod pa la //	6	rog po med ba sdug nas yod ba la 
BO_NK126_(cho)002:61	rom bu gu h+ya'i nyams la 'di ltar gda' //	6	rom bu gu h+ya nyams la di ltar gda 
BO_NK126_(cho)002:62	bal yul yang le shod na bod kyi ban chung chos byed cig /	6	bal yul yang le shod na bod kyi ban chung chos byed cig 
BO_NK126_(cho)002:63	grogs po med par sdug nas 'dug pa mthong //	6	grogs po med ba sdug nas dug ba mthong 
BO_NK126_(cho)002:64	de nas rom bu gu h+ya de wa yis //	6	de nas rom bu gu h+ya de wa yis 
BO_NK126_(cho)002:65	dur khrod kang ka'i tshal du byon nas ni //	6	dur khrod kang ka tshal du byon nas ni 
BO_NK126_(cho)002:66	de na gnod sbyin gang ba bzang po bya ba yod pa la //	6	de na gnod sbyin gang ba bzang po byed ba yod ba la 
BO_NK126_(cho)002:67	rdzu 'phrul can gyi gnod sbyin khyod song la //	6	rdzu phrul can gyi gnod sbyin khyod gro la 
BO_NK126_(cho)002:68	yang le shod na bod kyi ban chung chos byed gcig /	6	yang le shod na bod kyi ban chung chos byed gcig 
BO_NK126_(cho)002:69	gser srang lnga bcur bcas nas grogs po med par yod //	6	gser srang lnga jur cha nas grogs po med ba yod 
BO_NK126_(cho)002:70	ban chung de yi grogs po khyod kyis gyis //	7	ban chung de yi grogs po khyod kyis gyis 
BO_NK126_(cho)002:71	de skad byas nas gnod sbyin grogs su gtang //	7	de skad byed nas gnod sbyin grogs su gtong 
BO_NK126_(cho)002:72	bdag ni yang le shod na yod pa la //	7	bdag ni yang le shod na yod ba la 
BO_NK126_(cho)002:73	bdag gi drung na 'di lta bu zhig gda' //	7	bdag gi drung na di lta bu jig gda 
BO_NK126_(cho)002:74	bram ze'i phru gu shin tu mdzes pa zhig /	7	bram ze phru gu shin tu mdzes ba jig 
BO_NK126_(cho)002:75	smin dkyus ring la shin tu smin ma phra //	7	smin dkyu ring la shin tu smin ma phra 
