segmentnr	original	folio	stemmed
BO_NK039_(ti)035:0	rnam sras kyi gzigs phyogs legs so //	0	rnam sras kyi gzigs phyogs legs so 
BO_NK039_(ti)035:1	swa sti / phyogs dus rgyal ba thabs mkhas pas //	0	swa sti phyogs dus rgyal ba thabs mkhas ba 
BO_NK039_(ti)035:2	'gro ba'i dbul 'phong bsal ba'i phyir //	0	gro ba bul phong bsal ba phyir 
BO_NK039_(ti)035:3	rin chen mang gi sprul pa gter gyi bdag /	0	rin chen mang gi sprul ba gter gyi bdag 
BO_NK039_(ti)035:4	rin chen 'khril bzhi'i bsnyen mchod 'di gsal bya //	0	rin chen khril bzhi snyen mchod di gsal byed 
BO_NK039_(ti)035:5	rgyal po rnam thos sras kyi bsgrub pa la drug ste /	0	rgyal po rnam thos sras kyi sgrub ba la drug ste 
BO_NK039_(ti)035:6	bca' ka'i rim pa dang / dam tshig pa bskyed pa dang / de 'dra spyan drangs la bstim pa dang / mchod pa phul ba dang / smon lam 'dod gsol bya ba dang / bsnyen cing phrin las bcol ba'o //	0	chos ka rim ba dang dam tshig ba skyed ba dang de dra spyan drangs la stim ba dang mchod ba bul ba dang smon lam dod gsol byed ba dang snyen cing phrin las chol ba 
BO_NK039_(ti)035:7	dang po ni /	0	dang po ni 
BO_NK039_(ti)035:8	de yang bkra shis pa'i sa la /	0	de yang bkra shis ba sa la 
BO_NK039_(ti)035:9	pad+ma 'dab brgyad sgo can /	0	pad+ma dab brgyad sgo can 
BO_NK039_(ti)035:10	rin po ches spras bri ba'i dbus su /	1	rin po ches spras bri ba dbus su 
BO_NK039_(ti)035:11	gtor ma ri rab bang rim gsum pa /	1	thor ma ri rab bang rim gsum ba 
BO_NK039_(ti)035:12	rtsog zlum rin che 'bar ba /	1	rtsog zlum rin che bar ba 
BO_NK039_(ti)035:13	nyi zla / bkra shis rdzas brgyad /	1	nyi zla bkra shis rdzas brgyad 
BO_NK039_(ti)035:14	rgyal srid sna bdun ma he /	1	rgyal srid sna bdun ma he 
BO_NK039_(ti)035:15	bya / 'bru sna dang sman sna dang / dkar gsum dang / mngar gsum gyis brgyan pa bshams la /	1	byed bru sna dang sman sna dang dkar gsum dang mngar gsum gyis rgyan ba bshams la 
BO_NK039_(ti)035:16	sman phud dang / spos bsreg cing gnyis pa ni /	1	sman bud dang spros bsreg cing gnyis ba ni 
BO_NK039_(ti)035:17	de nyid mi dmigs pa'i ngang las /	1	de nyid mi dmigs ba ngang las 
BO_NK039_(ti)035:18	rin po che sna tshogs las grub pa'i gzhal yas khang /	1	rin po che sna tshogs las grub ba jal yas khang 
BO_NK039_(ti)035:19	dgos 'dod 'byung ba'i gter gyi pho brang chen po'i dbus su /	1	dgos dod byung ba gter gyi pho brang chen po dbus su 
BO_NK039_(ti)035:20	rin po che'i gter gyi bum pa /	2	rin po che gter gyi bum ba 
BO_NK039_(ti)035:21	de'i steng du seng ge dkar mo g.yu'i ral pa can rin po che'i rgyan cha dang kha nas rin po che phyur ba /	2	de steng du seng ge dkar mo g.yu ral ba can rin po che rgyan cha dang kha nas rin po che phyur ba 
BO_NK039_(ti)035:22	de'i thog tu b+heehsera po 'od du ba las /	2	de thogs tu b+heehsera po d du ba las 
BO_NK039_(ti)035:23	rgyal po chen po rnam thos sras /	2	rgyal po chen po rnam thos sras 
BO_NK039_(ti)035:24	sku mdog ser po /	2	sku mdog ser po 
BO_NK039_(ti)035:25	gser gyi ri la nyi ma shar ba 'dra ba /	2	gser gyi ri la nyi ma char ba dra ba 
BO_NK039_(ti)035:26	zhal gcig phyag gnyis spyan gsum zhi ma khro /	2	zhal gcig phyag gnyis spyan gsum zhi ma khro 
BO_NK039_(ti)035:27	dbu skra ral pa yal la bcing shing lhag ma mar la grol bas /	2	dbu skra ral ba yal la ching shing lhag ma mar la grol ba 
BO_NK039_(ti)035:28	sog 'dab kheb pa /	2	sog dab khebs ba 
BO_NK039_(ti)035:29	sha rgyas pa /	2	sha rgya ba 
BO_NK039_(ti)035:30	lto ba ldir /	3	lto ba ldir 
BO_NK039_(ti)035:31	zhabs phyed drung du bzhugs pa /	3	zhabs phyed drung du bzhugs ba 
BO_NK039_(ti)035:32	rin po che'i rgyan rnam pa sna tshogs kyis brgyan pa /	3	rin po che rgyan rnam ba sna tshogs kyis rgyan ba 
BO_NK039_(ti)035:33	g.yas rgyal mtshan /	3	g.yas rgyal mtshan 
BO_NK039_(ti)035:34	g.yon ne'u le rin po ches bkang zhing /	3	g.yon neu le rin po ches geng zhing 
BO_NK039_(ti)035:35	kha nas dgos 'dod thams cad phyur ba /	3	kha nas dgos dod thams cad phyur ba 
BO_NK039_(ti)035:36	thugs ka nas b+hehsera po la /	3	thugs ka nas b+hehsera po la 
BO_NK039_(ti)035:37	rtsa ba'i sngags kyi 'khor ba'o //	3	rtsa ba sngags kyi khor ba 
BO_NK039_(ti)035:38	de'i phyogs bzhir btsun mo bzhi /	3	de phyogs bzhir btsun mo bzhi 
BO_NK039_(ti)035:39	mos pas bskyed /	3	mos ba skyed 
BO_NK039_(ti)035:40	de rgyab gnod sbyin brgyad /	4	de rgyab gnod sbyin brgyad 
BO_NK039_(ti)035:41	de rgyab klu chen po brgyad /	4	de rgyab klu chen po brgyad 
BO_NK039_(ti)035:42	de rgyab gnod sbyin bye ba'i tshogs kyis bskor ba /	4	de rgyab gnod sbyin bye ba tshogs kyis skor ba 
BO_NK039_(ti)035:43	phyag na lcags kyu dang / zhags pa dang / rin po che dang / bum pa dang / ljon shing dang / snye ma la sogs pa'i phyag mtshan sna tshogs bsnams pa /	4	phyag na lcags kyu dang zhags ba dang rin po che dang bum ba dang ljon shing dang snye ma la sogs ba phyag mtshan sna tshogs snom ba 
BO_NK039_(ti)035:44	sha rgyas pa /	4	sha rgya ba 
BO_NK039_(ti)035:45	gsus pa ldir ba /	4	gsus ba ldir ba 
BO_NK039_(ti)035:46	dngos grub ster ba'i tshul du bzhugs par bsam la /	4	dngos grub ster ba tshul du bzhugs ba bsam la 
BO_NK039_(ti)035:47	badz+ra sa ma ya dza dzah gsum pa ni /	4	badz+ra sa ma ya dza dzah gsum ba ni 
BO_NK039_(ti)035:48	spos bsregs / dung 'bud /	4	spros bsregs dung bud 
BO_NK039_(ti)035:49	cha lang dang / sde rnga brdungs la /	4	cha lang dang sde rnga rdung la 
BO_NK039_(ti)035:50	dbyangs snyan pos 'di skad do //	5	dbyangs snyan pos di skad do 
BO_NK039_(ti)035:51	h'u / byang phyogs rin chen gzhal yas nas //	5	hu byang phyogs rin chen jal yas nas 
BO_NK039_(ti)035:52	rin chen gter gyi pho brang na //	5	rin chen gter gyi pho brang na 
BO_NK039_(ti)035:53	dus gsum sangs rgyas thams cad kyi //	5	dus gsum sangs rgya thams cad kyi 
BO_NK039_(ti)035:54	bstan pa bsrung bar zhal bzhes pa'i //	5	ston ba bsrung ba zhal bzhes ba 
BO_NK039_(ti)035:55	b+he las byung ba'i mgon po ni //	5	b+he las byung ba mgon po ni 
BO_NK039_(ti)035:56	dpal ldan rgyal chen rnam thos sras //	5	dpal ldan rgyal chen rnam thos sras 
BO_NK039_(ti)035:57	sku mdog ser gsal gser gyi mdog /	5	sku mdog ser gsal gser gyi mdog 
BO_NK039_(ti)035:58	phyag g.yas ga dar rgyal mtshan bsnams //	5	phyag g.yas ga dar rgyal mtshan snom 
BO_NK039_(ti)035:59	bstan pa'i rgyal mtshan dar bar mdzad //	5	ston ba rgyal mtshan dar ba mdzad 
BO_NK039_(ti)035:60	phyag g.yon gter gyi ne'u le 'dzin //	6	phyag g.yon gter gyi neu le dzin 
BO_NK039_(ti)035:61	kha nas rin chen rat+na phyur //	6	kha nas rin chen rat+na phyur 
BO_NK039_(ti)035:62	bsgrub pa po la dngos grub ster //	6	sgrub ba po la dngos grub ster 
BO_NK039_(ti)035:63	sku la rin chen rgyan gyis brgyan //	6	sku la rin chen rgyan gyis rgyan 
BO_NK039_(ti)035:64	'dod yon lnga yi char pa 'bebs //	6	dod yon lnga yi char ba bebs 
BO_NK039_(ti)035:65	seng ge'i khri la bzhugs su gsol //	6	seng ge khri la bzhugs su gsol 
BO_NK039_(ti)035:66	'khor du gnod sbyin chen po brgyad //	6	khor du gnod sbyin chen po brgyad 
BO_NK039_(ti)035:67	mthu chen klu'i tshogs kyis bskor //	6	mthu chen klu tshogs kyis skor 
BO_NK039_(ti)035:68	gnod sbyin bye ba 'bum dang bcas //	6	gnod sbyin bye ba bum dang cha 
BO_NK039_(ti)035:69	ma lus gnas 'dir gshegs su gsol //	6	ma lus gnas dir gshegs su gsol 
BO_NK039_(ti)035:70	dgyes shing brtan par bzhugs su gsol //	7	dgyes shing brtan ba bzhugs su gsol 
BO_NK039_(ti)035:71	bzhi pa ni /	7	bzhi ba ni 
BO_NK039_(ti)035:72	khyod la mchod pa 'bul ba ni /	7	khyod la mchod ba bul ba ni 
BO_NK039_(ti)035:73	mdzes pa'i gzugs dang snyan pa'i sgra //	7	mdzes ba gzugs dang snyan ba sgra 
BO_NK039_(ti)035:74	zhim pa'i dri dang mngar ba'i ro //	7	zhim ba dri dang mngar ba ro 
BO_NK039_(ti)035:75	reg bya bde 'jam sna tshogs pa'i //	7	reg byed bde jam sna tshogs ba 
BO_NK039_(ti)035:76	lhun po lta bu'i gtor ma dang // dam rdzas sna tshogs bsags pa dang // rin chen sna tshogs 'bru sna tshogs //	7	lhun po lta bu thor ma dang dam rdzas sna tshogs bsags ba dang rin chen sna tshogs bru sna tshogs 
BO_NK039_(ti)035:77	bkra shis rdzas brgyad 'dod yon lnga /	7	bkra shis rdzas brgyad dod yon lnga 
BO_NK039_(ti)035:78	rgyal srid rin chen sna bdun dang // rin chen gter gyi bum pa dang // phyii nang lha mo bcu drug dang // 'phan gdug bla re ba dan dang / rgyal mtshan rol mo sna tshogs dang // rta dang ma he mdzes pa'i bya //	7	rgyal srid rin chen sna bdun dang rin chen gter gyi bum ba dang phyii nang lha mo chu drug dang phan gdug bla re ba dan dang rgyal mtshan rol mo sna tshogs dang rta dang ma he mdzes ba byed 
BO_NK039_(ti)035:79	rin thang che ba'i dkor nor dang // kan ta ka ri seng khrom sle tres dang // chu srin sder mo dbang po lag pa sogs //	7	rin thang che ba dkor nor dang kan ta ka ri seng khrom sle tres dang chu srin sder mo dbang po lag ba sogs 
BO_NK039_(ti)035:80	dkar gsum 'o ma'i rgya mtsho dang // mngar gsum sman gyi sdong po dang // 'dod yon lnga ldan mchod pa 'di //	8	dkar gsum mang ma rgya mtsho dang mngar gsum sman gyi sdong po dang dod yon lnga ldan mchod ba di 
BO_NK039_(ti)035:81	dpal ldan rgyal chen rnam thos sras //	8	dpal ldan rgyal chen rnam thos sras 
