segmentnr	original	stemmed
BO_T02_D2736a:114b-0	@114b # // rgya gar skad du /	rgya gar skad du 
BO_T02_D2736a:114b-1	a'ary'a ba lo ke te shva ras ha sra bhu dza s'a dha nam /	aarya ba lo ke te shva ras ha sra bhu dza sa dha nam 
BO_T02_D2736a:114b-2	bod skad du /	bod skad du 
BO_T02_D2736a:114b-3	'phags pa spyan ras gzigs dbang phyug phyag stong pa'i sgrub thabs /	phag ba spyan ras gzigs dbang phyug phyag stong ba sgrub thabs 
BO_T02_D2736a:114b-4	'jig rten dbang phyug la phyag 'tshal lo //	jig rten dbang phyug la phyag tshal lo 
BO_T02_D2736a:114b-5	spyan ras gzigs dbang 'jig rten gsum gyi mgon //	spyan ras gzigs dbang jig rten gsum gyi mgon 
BO_T02_D2736a:114b-6	'das pa'i dus su mngon par sangs rgyas kyang //	da ba dus su mngon ba sangs rgya kyang 
BO_T02_D2736a:114b-7	thugs rje'i dbang gis sa bcu'i tshul ston pa //	thugs rje dbang gis sa chu tshul ston ba 
BO_T02_D2736a:114b-8	thabs tshul dpag med rig la phyag 'tshal lo //	thabs tshul dpog med rig la phyag tshal lo 
BO_T02_D2736a:114b-9	de la dang po re zhig 'jig rten dbang phyug sgrub par 'dod pa'i rnal 'byor pas /	de la dang po re jig jig rten dbang phyug sgrub ba dod ba rnal byor ba 
BO_T02_D2736a:114b-10	'jig rten gyi bya ba thams cad spangs la 'jig rten gyi chos brgyad kyis mi bskyod pa ri lta bu'i rnal 'byor pas sa phyogs shin tu nyams dga' ba me tog dang / 'bab chu dang ljon shing dang 'bras bu sna tshogs yod pa'i sar gnas khang shin tu nyams dga' bar sku gsungs thugs kyi rten ci rigs par bkod pa'i sar stan nang tshangs can la kha nub phyogs su bltas nas khrus kyi rnal 'byor rnams byas la /	jig rten gyi byed ba thams cad spong la jig rten gyi chos brgyad kyis mi skyod ba ri lta bu rnal byor ba sa phyogs shin tu nyams dga ba me tog dang bab chu dang ljon shing dang bras bu sna tshogs yod ba sar gnas khang shin tu nyams dga ba sku gsungs thugs kyi rten ci rigs ba bkod ba sar stan nang tshangs can la kha nub phyogs su lta nas khru kyi rnal byor rnams byed la 
BO_T02_D2736a:114b-11	aom a'a:bighn'an ta krita h'um pata /	aom aa:bighnan ta krita hum pata 
BO_T02_D2736a:114b-12	ces brjod pas phyogs bcu'i bgegs rnams bsal bar bya'o //	ces rjod ba phyogs chu bgegs rnams bsal ba byed 
BO_T02_D2736a:114b-13	de nas rang gi don yongs su dor ba'i bsam pas gsum la skyabs su 'gro bar bya'o //	de nas rang gi don yongs su dor ba bsam ba gsum la skyob su gro ba byed 
BO_T02_D2736a:114b-14	tshangs pa'i gnas bzhi bsgom par bya'o //	tshangs ba gnas bzhi bsgom ba byed 
BO_T02_D2736a:114b-15	de la sems can thams cad la bu gcig pa dang 'dra bar 'dzin pa ni byams pa'o //	de la sems can thams cad la bu gcig ba dang dra ba dzin ba ni byams ba 
BO_T02_D2736a:114b-16	kye ma'o sems can 'di dag ni 'khor ba'i rgya mtshor nub cing yun ring du sdug bsngal nyams su myong bar gyur te zhes bsams la /	kye ma sems can di dag ni khor ba rgya mtshor nub cing yun ring du sdug sngal nyams su myong ba gyur te zhes bsams la 
BO_T02_D2736a:114b-17	'di nas lag tshar du nga yis 'khor ba sdug bsngal gyi rgya mtsho las gdon par bya'o snyam pa ni snying rje chen po'o //	di nas lag tshar du nga yis khor ba sdug sngal gyi rgya mtsho las don ba byed snyam ba ni snying rje chen po 
BO_T02_D2736a:115a-0	sems can thams cad @115a * //	sems can thams cad 
BO_T02_D2736a:115a-1	zag pa med pa'i bde ba rgyun mi 'chad pa la 'jog par 'dod pa ni dga' ba'o //	zag ba med ba bde ba rgyun mi chad ba la jog ba dod ba ni dga ba 
BO_T02_D2736a:115a-2	bde ba dang / sdug bsngal ba dang / grags pa dang / ma grags pa dang / rnyed pa dang / ma rnyed pa dang / bstod pa dang / smad pa ste /	bde ba dang sdug sngal ba dang grags ba dang ma grags ba dang rnyed ba dang ma rnyed ba dang bstod ba dang smad ba ste 
BO_T02_D2736a:115a-3	'jig rten gyi chos brgyad po de dag thams cad mgo mnyam par rtogs pa ni btang snyoms so //	jig rten gyi chos brgyad po de dag thams cad mgo mnyam ba rtogs ba ni gtong snyom so 
BO_T02_D2736a:115a-4	de nas nam mkha' dang mnyam pa'i sems can thams cad kyi don du spyan ras gzigs kyi dbang po'i go 'phang thob par byas la /	de nas nam mkha dang mnyam ba sems can thams cad kyi don du spyan ras gzigs kyi dbang po go phen thob ba byed la 
BO_T02_D2736a:115a-5	mngal nas skyes pa dang / sgo nga las skyes pa dang / drod gsher las skyes pa dang / rdzus te skyes pa'i sems can 'di dag thams cad sangs rgyas kyi sa la gzhag par bya'o zhes pa bsam pa brtan po bskyed la /	mngal nas skye ba dang sgo nga las skye ba dang drod gsher las skye ba dang rdzus te skye ba sems can di dag thams cad sangs rgya kyi sa la jog ba byed zhes ba bsam ba brtan po skyed la 
BO_T02_D2736a:115a-6	de nas rang gi snying gar chos kyi dbyings skye med ston par byed pa'i yi ge las zla ba'i dkyil 'khor bsams la de'i steng du hr'i: dkar po tshag drag dang bcas pa las 'od zer 'phros pas lugs khyab sdig sgrib sbyangs nas 'phags pa spyan ras gzigs	de nas rang gi snying gar chos kyi dbyings skye med ston ba byed ba yi ge las zla ba dkyil khor bsams la de steng du hr: dkar po tshag drag dang cha ba las d zer phro ba lugs khyab sdig sgrib sbyong nas phag ba spyan ras gzigs 
BO_T02_D2736a:115a-7	kyi dbang po phyag stong par bskyed //	kyi dbang po phyag stong ba skyed 
BO_T02_D2736a:115a-8	de'i snying ga nas hr'i: las 'od zer 'phros pas mdun gyi nam mkha' la 'phags pa spyan ras gzigs kyi dbang phyug phyag stong pa 'khor dang bcas pa bla ma dang sangs rgyas dang byang chub sems dpa' dpag tu med pa bsams la /	de snying ga nas hr: las d zer phro ba mdun gyi nam mkha la phag ba spyan ras gzigs kyi dbang phyug phyag stong ba khor dang cha ba bla ma dang sangs rgya dang byang chub sems dpa dpog tu med ba bsams la 
BO_T02_D2736a:115a-9	de rnams la phyag 'tshal ba'i sngags /	de rnams la phyag tshal ba sngags 
BO_T02_D2736a:115a-10	aom sarba ta th'a ga ta k'a ya b'aka tsitta pra na me na badzra panda nam ka ro mi zhes brjod do //	aom sarba ta tha ga ta ka ya baka tsitta pra na me na badzra panda nam ka ro mi zhes rjod do 
BO_T02_D2736a:115a-11	de nas gdan dbul ba'i sngags /	de nas gdan bul ba sngags 
BO_T02_D2736a:115a-12	aom sarba ta th'a ga ta p'u dza sva sth'a n'a ya a'atma n'am ni ry'a ta y'a mi /	aom sarba ta tha ga ta pu dza sva stha na ya aatma n ni rya ta ya mi 
BO_T02_D2736a:115a-13	zhes brjod do //	zhes rjod do 
BO_T02_D2736a:115a-14	de nas hr'i:las 'od zer 'phros pas me tog thogs pa'i lha mo dkar mo dpag tu med pas mchod par bsams la /	de nas hr:las d zer phro ba me tog thogs ba lha mo dkar mo dpog tu med ba mchod ba bsams la 
BO_T02_D2736a:115a-15	aom badzra pushpe a'a:h'um sv'a h'a /	aom badzra pushpe aa:hum sva ha 
BO_T02_D2736a:115a-16	de'i rjes la aom badzra dh'u pe a'a:h'um sv'a h'a /	de rjes la aom badzra dhu pe aa:hum sva ha 
BO_T02_D2736a:115a-17	zhes brjod pas bdug spos thogs pa'i lha mo gzugs dang lang tshor ldan pa nam mkha' khengs pas mchod par bya'o //	zhes rjod ba bdug spros thogs ba lha mo gzugs dang lang tshor ldan ba nam mkha kheng ba mchod ba byed 
BO_T02_D2736a:115a-18	de'i rjes la aom badzra d'i pe a'a:h'um sv'a h'a /	de rjes la aom badzra d pe aa:hum sva ha 
BO_T02_D2736a:115a-19	zhes brjod pas rin po che'i sgron ma thogs pa'i lha mo dpag tu med pas mchod par bya'o //	zhes rjod ba rin po che sgron ma thogs ba lha mo dpog tu med ba mchod ba byed 
BO_T02_D2736a:115a-20	de'i rjes la aom badzra gandhe a'a:h'um sv'a h'a /	de rjes la aom badzra gandhe aa:hum sva ha 
BO_T02_D2736a:115a-21	zhes brjod pas dri mchog thogs pa'i lha mo ser mo dpag tu med pas mchod par bya'o //	zhes rjod ba dri mchog thogs ba lha mo ser mo dpog tu med ba mchod ba byed 
BO_T02_D2736a:115a-22	de nas aom badzra nee bi tye a'a:h'um sv'a h'a /	de nas aom badzra nee bi tye aa:hum sva ha 
BO_T02_D2736a:115b-0	zhes brjod pas zhal zas @115b thogs pa'i lha mo ser skya ma sprin gtibs pa tsam gyis mchod par bya'o //	zhes rjod ba zhal zas thogs ba lha mo ser skya ma sprin gtibs ba tsam gyis mchod ba byed 
BO_T02_D2736a:115b-1	de nas aom sarba bi shi sth'a p'u dza me gha pra sa ra sa mu dra a'a:h'um /	de nas aom sarba bi chi stha pu dza me gha pra sa ra sa mu dra aa:hum 
BO_T02_D2736a:115b-2	zhes brjod cing snying ga'i sa bon las 'od zer 'phros pa'i gdugs dang / rgyal mtshan dang / ba dan dang / bla re dang / 'khor los sgyur ba'i rin po che sna bdun la sogs pas mchod par bya'o //	zhes rjod cing snying ga sa bon las d zer phro ba gdugs dang rgyal mtshan dang ba dan dang bla re dang khor los sgyur ba rin po che sna bdun la sogs ba mchod ba byed 
BO_T02_D2736a:115b-3	de nas sdig pa bshags par bya ste //	de nas sdig ba chags ba byed ste 
BO_T02_D2736a:115b-4	thog med 'khor ba'i 'gro bar gtogs pa yis //	thogs med khor ba gro ba gtogs ba yis 
BO_T02_D2736a:115b-5	byas pa'i nyes byas ma lus mi bzang 'di //	byed ba nyes byed ma lus mi bzang di 
BO_T02_D2736a:115b-6	gang zhig phyogs bcu'i 'jig rten khams rnams na //	gang jig phyogs chu jig rten khams rnams na 
BO_T02_D2736a:115b-7	bzhugs pa'i rgyal ba'i spyan sngar bshags par bgyi /	bzhugs ba rgyal ba spyan sngar chags ba bgyid 
BO_T02_D2736a:115b-8	ao sarba p'a pam sho dha da ha na badzra sv'a h'a /	ao sarba pa pam sho dha da ha na badzra sva ha 
BO_T02_D2736a:115b-9	sdig pa bshags pa'o //	sdig ba chags ba 
BO_T02_D2736a:115b-10	sangs rgyas rnams dang byang chub sems dpa' ni /	sangs rgya rnams dang byang chub sems dpa ni 
BO_T02_D2736a:115b-11	sna tshogs thabs mkhas pa yis phan mdzad dad //	sna tshogs thabs mkhas ba yis phan mdzad dad 
BO_T02_D2736a:115b-12	phyogs bcu'i lo ka dag la gang dag gzhan //	phyogs chu lo ka dag la gang dag gzhan 
