segmentnr	original	folio	stemmed
BO_TZ28_SA-003-2:0	\u0f01\u0f83: gsang thig snying po'i skor las :	0	\u0f01\u0f83: gsang thig snying po skor las 
BO_TZ28_SA-003-2:1	yang dag he ru ka phyag rgya gcig pa'i sgrub thabs bzhugs so :	0	yang dag he ru ka phyag rgya gcig ba sgrub thabs bzhugs so 
BO_TZ28_SA-003-2:2	:d+ha :d+hanad+gah: he ru ka la phyag 'tshhal lo :	0	:d+ha :d+hanad+gah: he ru ka la phyag tshhal lo 
BO_TZ28_SA-003-2:3	tshhe gcig sangs rgyas thob 'dod pa'i :	0	tshhe gcig sangs rgya thob dod ba 
BO_TZ28_SA-003-2:4	dbang thob dam tshhig ldan pa dag :	0	dbang thob dam tshhig ldan ba dag 
BO_TZ28_SA-003-2:5	dben pa'i gnas su nges 'byung bsgom :	0	dben ba gnas su nges byung bsgom 
BO_TZ28_SA-003-2:6	skyabs su 'gro zhing sems bskyed la :	0	skyob su gro zhing sems skyed la 
BO_TZ28_SA-003-2:7	tshhogs gsag yan lag bdun pa bya :	0	tshhogs gsag yan lag bdun ba byed 
BO_TZ28_SA-003-2:8	rang bzhin dag pa'i de bzhin nyid :	0	rang bzhin dag ba de bzhin nyid 
BO_TZ28_SA-003-2:9	ma bcos bde chen rtshal mdangs ni :	0	ma chos bde chen rtshal mdangs ni 
BO_TZ28_SA-003-2:10	rig pa hu~m gi sgra gdangs las :	1	rig ba hu~m gi sgra gdang las 
BO_TZ28_SA-003-2:11	rdo rje'i gur khang me 'bar ba :	1	rdo rje gur khang me bar ba 
BO_TZ28_SA-003-2:12	dbus su 'byung ba rim brtshegs steng :	1	dbus su byung ba rim brtshegs steng 
BO_TZ28_SA-003-2:13	pad+ma 'dab stong lte ba ru :	1	pad+ma dab stong lte ba ru 
BO_TZ28_SA-003-2:14	b+h+ru~m las zla gam gzhal yas khang :	1	b+h+ru~m las zla gam jal yas khang 
BO_TZ28_SA-003-2:15	nang du rdo rje'i brag chen dang : pad+ma nyi ma ru dra'i steng :	1	nang du rdo rje brag chen dang pad+ma nyi ma ru dra steng 
BO_TZ28_SA-003-2:16	hu~m las rdo rje hu~m gis mtshhan :	1	hu~m las rdo rje hu~m gis mtshhan 
