segmentnr	original	folio	stemmed
BO_T03_D3790-1:55b-13	'du byed 'gag pa med /	55b	du byed gag ba med 
BO_T03_D3790-1:55b-14	rnam par shes pa skye ba med /	55b	rnam ba shes ba skye ba med 
BO_T03_D3790-1:55b-15	rnam par shes pa 'gag pa med /	55b	rnam ba shes ba gag ba med 
BO_T03_D3790-1:55b-16	ming dang gzugs skye ba med /	55b	ming dang gzugs skye ba med 
BO_T03_D3790-1:55b-17	ming dang gzugs 'gag pa med /	55b	ming dang gzugs gag ba med 
BO_T03_D3790-1:55b-18	skye mched drug skye ba med /	55b	skye mched drug skye ba med 
BO_T03_D3790-1:55b-19	skye mched drug 'gag pa med /	55b	skye mched drug gag ba med 
BO_T03_D3790-1:55b-20	res pa skye ba med /	55b	res ba skye ba med 
BO_T03_D3790-1:55b-21	reg pa 'gag pa med /	55b	reg ba gag ba med 
BO_T03_D3790-1:55b-22	tshor ba skye ba med /	55b	tshor ba skye ba med 
BO_T03_D3790-1:55b-23	tshor ba 'gag pa med /	55b	tshor ba gag ba med 
BO_T03_D3790-1:55b-24	sred pa skye ba med /	55b	sred ba skye ba med 
BO_T03_D3790-1:55b-25	sred pa 'gag pa med /	55b	sred ba gag ba med 
BO_T03_D3790-1:55b-26	len pa skye ba med /	55b	len ba skye ba med 
BO_T03_D3790-1:55b-27	len pa 'gag pa med /	55b	len ba gag ba med 
BO_T03_D3790-1:55b-28	srid pa skye ba med /	55b	srid ba skye ba med 
BO_T03_D3790-1:55b-29	srid pa 'gag pa med /	55b	srid ba gag ba med 
BO_T03_D3790-1:55b-30	skye ba skye ba med /	55b	skye ba skye ba med 
BO_T03_D3790-1:55b-31	skye ba 'gag pa med /	55b	skye ba gag ba med 
BO_T03_D3790-1:55b-32	rga ba dang / na ba dang / 'chi ba dang / mya ngan dang / smre sngags 'don pa dang / sdug bsngal ba dang / yid mi bde ba dang / nye bar 'du ba skye ba med /	55b	rga ba dang na ba dang chi ba dang mya ngan dang smre sngags don ba dang sdug sngal ba dang yid mi bde ba dang nye ba du ba skye ba med 
BO_T03_D3790-1:55b-33	rga ba dang / na ba dang / 'chi ba dang / mya ngan dang / smre sngags 'don pa dang / sdug bsngal ba dang / yid mi bde ba dang / nye bar 'du ba 'gag pa med do //	55b	rga ba dang na ba dang chi ba dang mya ngan dang smre sngags don ba dang sdug sngal ba dang yid mi bde ba dang nye ba du ba gag ba med do 
BO_T03_D3790-1:55b-34	sdug bsngal med /	55b	sdug sngal med 
BO_T03_D3790-1:55b-35	kun 'byung med /	55b	kun byung med 
BO_T03_D3790-1:55b-36	'gog pa med /	55b	gog ba med 
BO_T03_D3790-1:55b-37	lam med / thob pa med /	55b	lam med thob ba med 
BO_T03_D3790-1:55b-38	mngon par rtogs pa med do //	55b	mngon ba rtogs ba med do 
BO_T03_D3790-1:55b-39	rgyun du zhugs pa med /	55b	rgyun du jug ba med 
BO_T03_D3790-1:55b-40	rgyun du zhugs pa'i 'bras bu med /	55b	rgyun du jug ba bras bu med 
BO_T03_D3790-1:55b-41	lan cig phyir 'ong ba med /	55b	lan cig phyir ng ba med 
BO_T03_D3790-1:55b-42	lan cig phyir 'ong ba'i 'bras bu med /	55b	lan cig phyir ng ba bras bu med 
BO_T03_D3790-1:55b-43	phyir mi 'ong ba med /	55b	phyir mi ng ba med 
