segmentnr	original	stemmed
BO_K12_D0686-2_H0689-2:110b-5	don yod pa'i gsang sngags kyi zhags pas drangs shing sku gcig gi dam tshig la bkod pa yin te /	don yod ba gsang sngags kyi zhags ba drangs shing sku gcig gi dam tshig la bkod ba yin te 
BO_K12_D0686-2_H0689-2:110b-6	de nas don yod pa'i zhags pa zhes bya bar byin gyis brlabs so //	de nas don yod ba zhags ba zhes byed ba byin gyis brlabs so 
BO_K12_D0686-2_H0689-2:110b-7	snying po yi ge gcig pa'i gzungs sngags ni /	snying po yi ge gcig ba gzungs sngags ni 
BO_K12_D0686-2_H0689-2:110b-8	rtag tu bklags pas grub pa /	rtag tu bklags ba grub ba 
BO_K12_D0686-2_H0689-2:110b-9	de bzhin gshegs pa thams cad kyi byin gyis brlabs pa yin no //	de bzhin gshegs ba thams cad kyi byin gyis brlabs ba yin no 
BO_K12_D0686-2_H0689-2:111a-0	de nas bcom ldan 'das de bzhin gshegs pa sh'akya thub pas byang chub sems @111a *//	de nas joms ldan da de bzhin gshegs ba shakya thub ba byang chub sems 
BO_K12_D0686-2_H0689-2:111a-1	dpa' sems dpa' chen po spyan ras gzigs dbang phyug la legs so zhes bya ba byin te /	dpa sems dpa chen po spyan ras gzigs dbang phyug la legs so zhes byed ba byin te 
BO_K12_D0686-2_H0689-2:111a-2	snying rje chen po dang ldan pa /	snying rje chen po dang ldan ba 
BO_K12_D0686-2_H0689-2:111a-3	legs so legs so //	legs so legs so 
BO_K12_D0686-2_H0689-2:111a-4	de kho na nyid sgrub pa grub pa; de bzhin gshegs pa'i rigs spyi'i dam tshig thams cad grub pa /	de kho na nyid sgrub ba grub pa; de bzhin gshegs ba rigs spyi dam tshig thams cad grub ba 
BO_K12_D0686-2_H0689-2:111a-5	don yod pa'i zhags pa'i snying po sgrub pa bklags pas 'grub pa 'di ni /	don yod ba zhags ba snying po sgrub ba bklags ba grub ba di ni 
BO_K12_D0686-2_H0689-2:111a-6	mchog tu bzang ba yin gyi; yon tan gyi phung po shod cig /	mchog tu bzang ba yin gyi; yon tan gyi phung po shod cig 
BO_K12_D0686-2_H0689-2:111a-7	snying po yi ge gcig pa 'di ni /	snying po yi ge gcig ba di ni 
BO_K12_D0686-2_H0689-2:111a-8	don yod pa'i zhags pa sgrub pa'i cho ga sgrub pa bde ba /	don yod ba zhags ba sgrub ba cho ga sgrub ba bde ba 
BO_K12_D0686-2_H0689-2:111a-9	bklags pas grub pa /	bklags ba grub ba 
BO_K12_D0686-2_H0689-2:111a-10	phyag rgya dang / dkyil 'khor dang / sku gzugs ri mo dang bcas pa sgrub pa'i cho ga bla na med pa yin no //	phyag rgya dang dkyil khor dang sku gzugs ri mo dang cha ba sgrub ba cho ga bla na med ba yin no 
