segmentnr	original	folio	stemmed
BO_NK080_(wu)003:0	// +aa ts+aa r+yam ha s+aa badz+ra s+ya d+ha bya dram sh+t+aa lo ki n+aa pa bi ha ra khi sma ////	0	+aa ts+aa r+yam ha s+aa badz+ra s+ya d+ha byed dram sh+t+aa lo ki n+aa ba bi ha ra khi sma 
BO_NK080_(wu)003:1	slob dpon bzhad pa rdo rje'i la shan lta ba'i sgron me zhes bya ba bzhugs so //	0	slob dpon bzhad ba rdo rje la shan lta ba sgron me zhes byed ba bzhugs so 
BO_NK080_(wu)003:2	bcom ldan 'das dpal kun tu bzang po rdo rje sems dpa' la phyag tshal lo //	0	joms ldan da dpal kun tu bzang po rdo rje sems dpa la phyag tshal lo 
BO_NK080_(wu)003:3	gnyis bsdus ma lus sems nyid la //	0	gnyis sdud ma lus sems nyid la 
BO_NK080_(wu)003:4	lta ba'i bya byed gnyis med cing //	0	lta ba byed byed gnyis med cing 
BO_NK080_(wu)003:5	rang gi ngo bo ma grub pas //	0	rang gi ngo bo ma grub ba 
BO_NK080_(wu)003:6	lta ba med pa'i lta ba ni //	0	lta ba med ba lta ba ni 
BO_NK080_(wu)003:7	lta ba dam pa kho na dang // rmongs pas lta ba'i dngos dmigs pas //	0	lta ba dam ba kho na dang rmongs ba lta ba dngos dmigs ba 
BO_NK080_(wu)003:8	mdongs pas nam mkha' snyeg pa bzhin //	0	mdongs ba nam mkha snyeg ba bzhin 
BO_NK080_(wu)003:9	mtshan nyid mdor bsdus bshad par bya //	0	mtshan nyid mdor sdud chad ba byed 
BO_NK080_(wu)003:10	rgyu rkyen las kyis ma byas pa'i //	1	rgyu rkyen las kyis ma byed ba 
BO_NK080_(wu)003:11	gser sgong las byas rdzas rnams kun //	1	gser sgongs las byed rdzas rnams kun 
BO_NK080_(wu)003:12	ming dbyibs las dngos tha dad kyang //	1	ming dbyibs las dngos tha dad kyang 
BO_NK080_(wu)003:13	ngo bo gser du gcig pa ltar //	1	ngo bo gser du gcig ba ltar 
BO_NK080_(wu)003:14	rang byung rang snang byang chub sems //	1	rang byung rang snang byang chub sems 
BO_NK080_(wu)003:15	spros bral rang rgyud yul min pa'ang //	1	spros bral rang brgyud yul min ba 
BO_NK080_(wu)003:16	med rgyu btags chags bsgrub 'grub pa //	1	med rgyu dogs chags sgrub grub ba 
BO_NK080_(wu)003:17	rig phyir phyi nang dngos kun tu //	1	rig phyir phyi nang dngos kun tu 
BO_NK080_(wu)003:18	rang snang mtshan nyid so so yang //	1	rang snang mtshan nyid so so yang 
BO_NK080_(wu)003:19	sems phyir rtog med 'od gsal ba'i //	1	sems phyir rtogs med d gsal ba 
BO_NK080_(wu)003:20	sems nyid 'ba' zhig kho na bas //	2	sems nyid ba jig kho na ba 
BO_NK080_(wu)003:21	cir yang snang la gzung du med //	2	cir yang snang la gzung du med 
BO_NK080_(wu)003:22	snang sogs gnyis par mi phyed pas //	2	snang sogs gnyis ba mi phyed ba 
