segmentnr	original	folio	stemmed
BO_K12_D0841(1-8)-8_H0805-8:323b-0	@323b rgya gar skad du /	323b	rgya gar skad du 
BO_K12_D0841(1-8)-8_H0805-8:323b-1	bha ga w'an manydzu shri tiksha na ma siddhi /	323b	bha ga wan manydzu shri tiksha na ma siddhi 
BO_K12_D0841(1-8)-8_H0805-8:323b-2	bod skad du /	323b	bod skad du 
BO_K12_D0841(1-8)-8_H0805-8:323b-3	bcom ldan 'das 'jam dpal rnon po la phyag 'tshal lo //	323b	joms ldan da jam dpal rnon po la phyag tshal lo 
BO_K12_D0841(1-8)-8_H0805-8:323b-4	de nas bcom ldan 'das dpal nyid sku rdo rje lta bu byang chub kyi dgongs pa nyid la bzhugs pa la /	323b	de nas joms ldan da dpal nyid sku rdo rje lta bu byang chub kyi dgongs ba nyid la bzhugs ba la 
BO_K12_D0841(1-8)-8_H0805-8:323b-5	bcom ldan 'das byang chub kyi sems rdo rje kun tu bzang po ni /	323b	joms ldan da byang chub kyi sems rdo rje kun tu bzang po ni 
BO_K12_D0841(1-8)-8_H0805-8:323b-6	dus gsum 'du 'bral med pa'i yum gyi tshal chen po na dgongs pa chos kyi dbyings zhi ba chen po la bzhugs so //	323b	dus gsum du bral med ba yum gyi tshal chen po na dgongs ba chos kyi dbyings zhi ba chen po la bzhugs so 
BO_K12_D0841(1-8)-8_H0805-8:323b-7	rigs lnga bde bar gshegs pa rnams kyang gsang ba'i yum bzhi dang / 'khor byang chub sems dpa'i tshogs dang / sems ma'i tshogs dang / rdo rje dbyings kyi dkyil 'khor na sras mchog dam pa nye ba'i 'khor rigs kyi rgyal po ma lus pa rnams dang /	323b	rigs lnga bde ba gshegs ba rnams kyang gsang ba yum bzhi dang khor byang chub sems dpa tshogs dang sems ma tshogs dang rdo rje dbyings kyi dkyil khor na sras mchog dam ba nye ba khor rigs kyi rgyal po ma lus ba rnams dang 
BO_K12_D0841(1-8)-8_H0805-8:324a-0	@324a *// tshangs pa chen po rnams dang / drang srong chen po dang / lha dang / klu dang / li tsa by'i la sogs pa'i mi rnams kun la dpal kun tu bzang pos bka' stsal pa /	324a	tshangs ba chen po rnams dang dren srong chen po dang lha dang klu dang li tsa by la sogs ba mi rnams kun la dpal kun tu bzang pos bka stsal ba 
BO_K12_D0841(1-8)-8_H0805-8:324a-1	nan tan gyis ni brtson 'grus bskyed //	324a	nan tan gyis ni brtson grus skyed 
BO_K12_D0841(1-8)-8_H0805-8:324a-2	the tshom med na nges par 'grub //	324a	the tshom med na nges ba grub 
BO_K12_D0841(1-8)-8_H0805-8:324a-3	bdud rtsi chen po rnam lnga 'di //	324a	bdud rtsi chen po rnam lnga di 
BO_K12_D0841(1-8)-8_H0805-8:324a-4	spyad cing bcang ba'i yon tan dang // rang bzhin dang ni ngo bo dang // mthu dang byin gyi rlabs kyis 'grub //	324a	spyod cing chang ba yon tan dang rang bzhin dang ni ngo bo dang mthu dang byin gyi rlabs kyis grub 
BO_K12_D0841(1-8)-8_H0805-8:324a-5	mi brjed rgyun gyi ting nge 'dzin //	324a	mi brjed rgyun gyi ting nge dzin 
BO_K12_D0841(1-8)-8_H0805-8:324a-6	nges par bsgrubs pa'i yon tan ni //	324a	nges ba sgrub ba yon tan ni 
BO_K12_D0841(1-8)-8_H0805-8:324a-7	nges pa'i man ngag gsum du bstan //	324a	nges ba man ngag gsum du ston 
BO_K12_D0841(1-8)-8_H0805-8:324a-8	zhes bka' stsal nas sdud pa po chos kyi don 'jam dpal rnon po la gtad do //	324a	zhes bka stsal nas sdud ba po chos kyi don jam dpal rnon po la gtod do 
BO_K12_D0841(1-8)-8_H0805-8:324a-9	de nas 'phags pa 'jam dpal gyi rdo rje dbyings kyi dkyil 'khor gyi lha 'khor tshogs rgya mtsho dang bcas pa rnams la 'di skad brjod do //	324a	de nas phag ba jam dpal gyi rdo rje dbyings kyi dkyil khor gyi lha khor tshogs rgya mtsho dang cha ba rnams la di skad rjod do 
BO_K12_D0841(1-8)-8_H0805-8:324a-10	ae ma ho sangs rgyas kun tu bzang //	324a	ae ma ho sangs rgya kun tu bzang 
BO_K12_D0841(1-8)-8_H0805-8:324a-11	gsang chen thig le nyid la rdzogs //	324a	gsang chen thig le nyid la rdzogs 
BO_K12_D0841(1-8)-8_H0805-8:324a-12	ma rig mun sel ye shes sgron //	324a	ma rig mun sel ye shes sgron 
BO_K12_D0841(1-8)-8_H0805-8:324a-13	dpa' bo khyod la skyabs su mchi'o //	324a	dpa bo khyod la skyob su mchi 
BO_K12_D0841(1-8)-8_H0805-8:324a-14	rang byung dri med bdud rtsi 'di //	324a	rang byung dri med bdud rtsi di 
BO_K12_D0841(1-8)-8_H0805-8:324a-15	sangs rgyas kun gyis bsngags pa'i mchog /	324a	sangs rgya kun gyis bsngags ba mchog 
BO_K12_D0841(1-8)-8_H0805-8:324a-16	mi shes dri ma kun bcom nas //	324a	mi shes dri ma kun joms nas 
BO_K12_D0841(1-8)-8_H0805-8:324a-17	nges pa'i dbyings la 'god mdzad pa //	324a	nges ba dbyings la god mdzad ba 
BO_K12_D0841(1-8)-8_H0805-8:324a-18	gnyis med gus pas phyag 'tshal lo //	324a	gnyis med gus ba phyag tshal lo 
BO_K12_D0841(1-8)-8_H0805-8:324a-19	snang mdzad rdo rje rgyal can dang // mi bskyod nyi ma snang mtha' yas //	324a	snang mdzad rdo rje rgyal can dang mi skyod nyi ma snang mtha yas 
BO_K12_D0841(1-8)-8_H0805-8:324a-20	don yod bdud rtsi 'khyil bal //	324a	don yod bdud rtsi khyil bal 
BO_K12_D0841(1-8)-8_H0805-8:324a-21	dgyes shing gus pas phyag 'tshal lo //	324a	dgyes shing gus ba phyag tshal lo 
BO_K12_D0841(1-8)-8_H0805-8:324b-0	dbyings phyug yum gyi tshogs @324b rnams la //	324b	dbyings phyug yum gyi tshogs rnams la 
BO_K12_D0841(1-8)-8_H0805-8:324b-1	dga' ba'i yid kyis 'dud phyag 'tshal //	324b	dga ba yid kyis dud phyag tshal 
BO_K12_D0841(1-8)-8_H0805-8:324b-2	lag na rdo rje rgyal po dang // kun bzang blo gros chen po dang // don rab sa snying la sogs la //	324b	lag na rdo rje rgyal po dang kun bzang blo gros chen po dang don rab sa snying la sogs la 
BO_K12_D0841(1-8)-8_H0805-8:324b-3	rab tu gus pas phyag 'tshal le //	324b	rab tu gus ba phyag tshal le 
BO_K12_D0841(1-8)-8_H0805-8:324b-4	nam mkha'i 'jig rten dbang po dang // 'gro ba 'dzin mchog dam pa la //	324b	nam mkha jig rten dbang po dang gro ba dzin mchog dam ba la 
BO_K12_D0841(1-8)-8_H0805-8:324b-5	gnyis med gus pas phyag 'tshal lo //	324b	gnyis med gus ba phyag tshal lo 
BO_K12_D0841(1-8)-8_H0805-8:324b-6	dag la rang bzhin dri med sku //	324b	dag la rang bzhin dri med sku 
BO_K12_D0841(1-8)-8_H0805-8:324b-7	tshul bzhin phreng ba dbyangs dang gar //	324b	tshul bzhin phreng ba dbyangs dang gar 
BO_K12_D0841(1-8)-8_H0805-8:324b-8	spyod mchog dga' sdug phyag 'tshal lo //	324b	spyod mchog dga sdug phyag tshal lo 
BO_K12_D0841(1-8)-8_H0805-8:324b-9	bdug pa me tog mar me ho //	324b	bdug ba me tog mar me ho 
BO_K12_D0841(1-8)-8_H0805-8:324b-10	gzugs mchog mnyes mdzad lha mo la //	324b	gzugs mchog mnyes mdzad lha mo la 
BO_K12_D0841(1-8)-8_H0805-8:324b-11	mos pas 'dud cing phyag 'tshal lo //	324b	mos ba dud cing phyag tshal lo 
BO_K12_D0841(1-8)-8_H0805-8:324b-12	rig byed tshogs kyi bdag po mchog ;rdo rje srin po 'dul mdzad pa //	324b	rig byed tshogs kyi bdag po mchog ;rdo rje srin po dul mdzad ba 
BO_K12_D0841(1-8)-8_H0805-8:324b-13	khro rgyal yab yum 'khor bcas la //	324b	khro rgyal yab yum khor cha la 
BO_K12_D0841(1-8)-8_H0805-8:324b-14	gus pas bstod de phyag 'tshal lo //	324b	gus ba bstod de phyag tshal lo 
BO_K12_D0841(1-8)-8_H0805-8:324b-15	de nas 'khor rgyal ba rgya mtsho dang bcas pa rnams kyis legs so legs so //	324b	de nas khor rgyal ba rgya mtsho dang cha ba rnams kyis legs so legs so 
BO_K12_D0841(1-8)-8_H0805-8:324b-16	aa la la ho zhes brjod nas gnang ngo //	324b	aa la la ho zhes rjod nas gnang ngo 
BO_K12_D0841(1-8)-8_H0805-8:324b-17	de nas dbang byin te 'phags pa byang chub sems dpa' sems dpa' chen po khyod kyis thams cad bdud rtsi'i rang bzhin la mkhyen rab dang pos kun gyi mchod pa chen po mdzad do //	324b	de nas dbang byin te phag ba byang chub sems dpa sems dpa chen po khyod kyis thams cad bdud rtsi rang bzhin la mkhyen rab dang pos kun gyi mchod ba chen po mdzad do 
BO_K12_D0841(1-8)-8_H0805-8:324b-18	de yang nyid kyis nyid la mchod de /	324b	de yang nyid kyis nyid la mchod de 
BO_K12_D0841(1-8)-8_H0805-8:324b-19	'di man chad ye shes kyi lha rnams kyis ting nge 'dzin byang chub kyi sems bdud rtsi chen por thim nas mnyam pa nyid kyi dbyings la mi snang bar byas nas mah'a su ka la sbas te bzhugs pa las /	324b	di man chad ye shes kyi lha rnams kyis ting nge dzin byang chub kyi sems bdud rtsi chen por thim nas mnyam ba nyid kyi dbyings la mi snang ba byed nas maha su ka la sbed te bzhugs ba las 
BO_K12_D0841(1-8)-8_H0805-8:325a-0	de nas bcom ldan 'das dpal kun tu bzang po dang / rigs lnga bde bar gshegs pa rnams @325a *//	325a	de nas joms ldan da dpal kun tu bzang po dang rigs lnga bde ba gshegs ba rnams 
