segmentnr	original	stemmed
BO_K02_D0008-3_H0009-3:1b-0	@1b #// shes rab kyi pha rol tu phyin pa stong phrag brgya pa //	shes rab kyi pha rol tu phyin ba stong phrag brgya ba 
BO_K02_D0008-3_H0009-3:1b-1	bam po nga gnyis pa /	bam po nga gnyis ba 
BO_K02_D0008-3_H0009-3:1b-2	rab 'byor / gzhan yang byang chub sems dpa' sems dpa' chen po /	rab byor gzhan yang byang chub sems dpa sems dpa chen po 
BO_K02_D0008-3_H0009-3:1b-3	de shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	de shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-3_H0009-3:1b-4	rnam pa thams cad mkhyen pa nyid dang ldan pa'i yid la bya ba med par /	rnam ba thams cad mkhyen ba nyid dang ldan ba yid la byed ba med ba 
BO_K02_D0008-3_H0009-3:2a-0	skyed mched drug nang stong pa zhes bya bar yid @2a #//	skyed mched drug nang stong ba zhes byed ba yid 
BO_K02_D0008-3_H0009-3:2a-1	la byed de /	la byed de 
BO_K02_D0008-3_H0009-3:2a-2	dmigs pa'i tshul gyis nang stong pa nyid kyang dmigs la /	dmigs ba tshul gyis nang stong ba nyid kyang dmigs la 
BO_K02_D0008-3_H0009-3:2a-3	stong pa nyid kyis kyang rlom sems su byed do //	stong ba nyid kyis kyang rlom sems su byed do 
BO_K02_D0008-3_H0009-3:2a-4	de shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	de shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-3_H0009-3:2a-5	rnam pa thams cad mkhyen pa nyid dang ldan pa'i yid la bya ba med par /	rnam ba thams cad mkhyen ba nyid dang ldan ba yid la byed ba med ba 
BO_K02_D0008-3_H0009-3:2a-6	skye mched drug phyi stong pa zhes bya bar yid la byed de /	skye mched drug phyi stong ba zhes byed ba yid la byed de 
BO_K02_D0008-3_H0009-3:2a-7	dmigs pa'i tshul gyis phyi stong pa nyid kyang dmigs la /	dmigs ba tshul gyis phyi stong ba nyid kyang dmigs la 
BO_K02_D0008-3_H0009-3:2a-8	stong pa nyid kyis kyang rlom sems su byed do //	stong ba nyid kyis kyang rlom sems su byed do 
BO_K02_D0008-3_H0009-3:2a-9	de shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	de shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-3_H0009-3:2b-0	rnam pa thams cad mkhyen pa nyid dang ldan pa'i yid la bya ba @2b med par /	rnam ba thams cad mkhyen ba nyid dang ldan ba yid la byed ba med ba 
BO_K02_D0008-3_H0009-3:2b-1	skye mched drug phyi nang stong pa zhes bya bar yid la byed de /	skye mched drug phyi nang stong ba zhes byed ba yid la byed de 
BO_K02_D0008-3_H0009-3:2b-2	dmigs pa'i tshul gyis phyi nang stong pa nyid kyang dmigs la /	dmigs ba tshul gyis phyi nang stong ba nyid kyang dmigs la 
BO_K02_D0008-3_H0009-3:2b-3	stong pa nyid kyis kyang rlom sems su byed do //	stong ba nyid kyis kyang rlom sems su byed do 
BO_K02_D0008-3_H0009-3:2b-4	de shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	de shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-3_H0009-3:2b-5	rnam pa thams cad mkhyen pa nyid dang ldan pa'i yid la bya ba med par /	rnam ba thams cad mkhyen ba nyid dang ldan ba yid la byed ba med ba 
BO_K02_D0008-3_H0009-3:2b-6	skye mched drug stong pa nyid stong pa zhes bya bar yid la byed de /	skye mched drug stong ba nyid stong ba zhes byed ba yid la byed de 
BO_K02_D0008-3_H0009-3:2b-7	dmigs pa'i tshul gyis stong pa nyid stong pa nyid kyang dmigs la /	dmigs ba tshul gyis stong ba nyid stong ba nyid kyang dmigs la 
BO_K02_D0008-3_H0009-3:2b-8	stong pa nyid kyis kyang rlom sems su byed do //	stong ba nyid kyis kyang rlom sems su byed do 
BO_K02_D0008-3_H0009-3:2b-9	de shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	de shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-3_H0009-3:2b-10	rnam pa thams cad mkhyen pa nyid dang ldan pa'i yid la bya ba med par /	rnam ba thams cad mkhyen ba nyid dang ldan ba yid la byed ba med ba 
BO_K02_D0008-3_H0009-3:2b-11	skye mched drug chen po stong pa zhes bya bar yid la byed de /	skye mched drug chen po stong ba zhes byed ba yid la byed de 
BO_K02_D0008-3_H0009-3:2b-12	dmigs pa'i tshul gyis chen po stong pa nyid kyang dmigs la /	dmigs ba tshul gyis chen po stong ba nyid kyang dmigs la 
BO_K02_D0008-3_H0009-3:3a-0	@3a #// stong pa nyid kyis kyang rlom sems su byed do //	stong ba nyid kyis kyang rlom sems su byed do 
BO_K02_D0008-3_H0009-3:3a-1	de shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	de shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-3_H0009-3:3a-2	rnam pa thams cad mkhyen pa nyid dang ldan pa'i yid la bya ba med par /	rnam ba thams cad mkhyen ba nyid dang ldan ba yid la byed ba med ba 
BO_K02_D0008-3_H0009-3:3a-3	skye mched drug don dam pa stong pa zhes bya bar yid la byed de /	skye mched drug don dam ba stong ba zhes byed ba yid la byed de 
BO_K02_D0008-3_H0009-3:3a-4	dmigs pa'i tshul gyis don dam pa stong pa nyid kyang dmigs la /	dmigs ba tshul gyis don dam ba stong ba nyid kyang dmigs la 
BO_K02_D0008-3_H0009-3:3a-5	stong pa nyid kyis kyang rlom sems su byed do //	stong ba nyid kyis kyang rlom sems su byed do 
BO_K02_D0008-3_H0009-3:3a-6	de shes rab kyi pha rol tu phyin pa la spyod pa'i tshe /	de shes rab kyi pha rol tu phyin ba la spyod ba tshe 
BO_K02_D0008-3_H0009-3:3a-7	rnam pa thams cad mkhyen pa nyid dang ldan pa'i yid la bya ba med par /	rnam ba thams cad mkhyen ba nyid dang ldan ba yid la byed ba med ba 
BO_K02_D0008-3_H0009-3:3a-8	skye mched drug 'dus byas stong pa zhes bya bar yid la byed de /	skye mched drug du byed stong ba zhes byed ba yid la byed de 
