segmentnr	original	stemmed
BO_T02_D3434:91a-0	@91a / na ma a'a rya aa ba lo ki te shva r'a ya ba dha satv'a ya ma h'a satv'a ya /	na ma aa rya aa ba lo ki te shva ra ya ba dha satva ya ma ha satva ya 
BO_T02_D3434:91a-1	ma h'a k'a ru ni k'a ya /	ma ha ka ru ni ka ya 
BO_T02_D3434:91a-2	tadya th'a / aom dha ra ni dha re dha ra dha re bha dre su bha dre sv'a h'a /	tadya tha aom dha ra ni dha re dha ra dha re bha dre su bha dre sva ha 
BO_T02_D3434:91a-3	zla ba gzas bzung ba'i dus sam yang na nyi ma gzas bzung ba'i tshe ba'i rnam lngas khrus byas te brgya rtsa brgyad bzlas nas sran ma sha khar bcug nas ji srid ma grol gyi bar de srid du bzlas par bya'o //	zla ba gzas bzung ba dus sam yang na nyi ma gzas bzung ba tshe ba rnam lngas khru byed te brgya rtsa brgyad bzlas nas sran ma sha khar jug nas ji srid ma grol gyi ba de srid du bzlas ba byed 
BO_T02_D3434:91a-4	'jig rten mgon po'i bris sku mdun du byas nas mar gyi mar me rab tu spar te /	jig rten mgon po bri sku mdun du byed nas mar gyi mar me rab tu spor te 
BO_T02_D3434:91a-5	tsandan dang sa la ma lhung ba'i ba'i lci bas mandal byas nas spyod lam gtsang ma dang bcas pas sgrub pa po byang phyogs kyi sgor gnas nas rang gi zla ba dang nyi ma la blta bar mi bya'o //	tsandan dang sa la ma lhung ba ba lci ba mandal byed nas spyod lam gtsang ma dang cha ba sgrub ba po byang phyogs kyi sgor gnas nas rang gi zla ba dang nyi ma la lta ba mi byed 
BO_T02_D3434:91a-6	sngon du bsnyen pa khri bzlas nas //	sngon du snyen ba khri bzlas nas 
BO_T02_D3434:91a-7	tshangs par spyod pas bsgrub par bya //	tshangs ba spyod ba sgrub ba byed 
BO_T02_D3434:91a-8	ma thos pa yi bstan bcos kyang //	ma thos ba yi ston chos kyang 
BO_T02_D3434:91b-0	rig cing longs spyod nus @91b par 'gyur //	rig cing longs spyod nus ba gyur 
BO_T02_D3434:91b-1	thos pa rnams ni mi brjed cing //	thos ba rnams ni mi brjed cing 
BO_T02_D3434:91b-2	gzungs 'dzin stobs dang ldan par 'gyur //	gzungs dzin stobs dang ldan ba gyur 
BO_T02_D3434:91b-3	gang gis spyi bor phye ma yis //	gang gis spyi bor byed ma yis 
BO_T02_D3434:91b-4	rab tu byin gyur rkang pa dang // thams cad de yi dbang du 'gyur //	rab tu byin gyur rkang ba dang thams cad de yi dbang du gyur 
BO_T02_D3434:91b-5	ji srid nyi ma zla ba'i bar //	ji srid nyi ma zla ba ba 
BO_T02_D3434:91b-6	mkha' 'gro ma dang gza' dang ni //	mkha gro ma dang gza dang ni 
BO_T02_D3434:91b-7	dgra dang nad rnams skye mi 'gyur //	dgra dang nad rnams skye mi gyur 
BO_T02_D3434:91b-8	byugs pas nad rnams thams cad kyang //	byug ba nad rnams thams cad kyang 
BO_T02_D3434:91b-9	rtag tu rab tu zhi bar 'gyur //	rtag tu rab tu zhi ba gyur 
BO_T02_D3434:91b-10	hr'i:yig rkan las byung ba yi //	hr:yig rkan las byung ba yi 
BO_T02_D3434:91b-11	'jig rten mgon po rnam par bsgom //	jig rten mgon po rnam ba bsgom 
BO_T02_D3434:91b-12	phyag gnyis g-yas pa mchog sbyin dang // g-yon pa pad bsnams sku mdog dkar //	phyag gnyis g-yas ba mchog sbyin dang g-yon ba pad snom sku mdog dkar 
BO_T02_D3434:91b-13	ral pa'i nang gnas 'od dpag med //	ral ba nang gnas d dpog med 
BO_T02_D3434:91b-14	sna tshogs chu skyes zla ba la //	sna tshogs chu skye zla ba la 
BO_T02_D3434:91b-15	mgon po rdo rje skyil krung bzhugs //	mgon po rdo rje skyil krung bzhugs 
BO_T02_D3434:91b-16	mkhas pas cho ga bzhin du bsgom //	mkhas ba cho ga bzhin du bsgom 
BO_T02_D3434:91b-17	nye bar spyod pa dang bcas pa sran ma ma sha'i zhal gyi gzungs rdzogs so /	nye ba spyod ba dang cha ba sran ma ma sha zhal gyi gzungs rdzogs so 
