segmentnr	original	stemmed
BO_K06_D0026_H0027:261a-0	@261a / /rgya gar skad du /	gar skad du 
BO_K06_D0026_H0027:261a-1	a'arya pra dzny'a pa ra mi t'a s'urya garbha mah'a y'a na s'u tra /	aarya pra dznya ba ra mi ta surya garbha maha ya na su tra 
BO_K06_D0026_H0027:261a-2	bod skad du /	bod skad du 
BO_K06_D0026_H0027:261a-3	'phags pa shes rab kyi pha rol tu phyin pa nyi ma'i snying po theg pa chen po'i mdo /	phag ba shes rab kyi pha rol tu phyin ba nyi ma snying po theg ba chen po mdo 
BO_K06_D0026_H0027:261a-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K06_D0026_H0027:261a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K06_D0026_H0027:261a-6	bcom ldan 'das yul ma ga dha na chos kyi dgon pa na dge slong gi dge 'dun rab tu mang ba dang / byang chub sems dpa' sangs rgyas kyi zhing mtha' yas pa nas 'dus pa tshad med grangs med pa dang thabs cig tu bzhugs te /	joms ldan da yul ma ga dha na chos kyi dgon ba na dge slong gi dge dun rab tu mang ba dang byang chub sems dpa sangs rgya kyi zhing mtha yas ba nas du ba tshad med grangs med ba dang thabs cig tu bzhugs te 
BO_K06_D0026_H0027:261a-7	de'i tshe 'khor der byang chub sems dpa' nyi ma rab tu snang pa zhes bya ba 'dug pa de stan las langs te bcom ldan 'das ga la ba der song nas bcom ldan 'das la 'di skad ces gsol to //	de tshe khor der byang chub sems dpa nyi ma rab tu snang ba zhes byed ba dug ba de stan las ldang te joms ldan da ga la ba der gro nas joms ldan da la di skad ces gsol to 
BO_K06_D0026_H0027:261a-8	bcom ldan 'das /	joms ldan da 
BO_K06_D0026_H0027:261b-0	bdag de bzhin @261b gshegs pa la zhu ba mchis te /	bdag de bzhin gshegs ba la ju ba mchis te 
BO_K06_D0026_H0027:261b-1	bcom ldan 'das gnang ba'i skabs dbye bar gsol /	joms ldan da gnang ba skabs byed ba gsol 
BO_K06_D0026_H0027:261b-2	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K06_D0026_H0027:261b-3	ci dang ci 'dod pa dris shig dang ngas bshad par bya'o //	ci dang ci dod ba dri shig dang ngas chad ba byed 
BO_K06_D0026_H0027:261b-4	de nas byang chub sems dpa' nyi ma rab tu snang bas bcom ldan 'das la 'di skad ces gsol to //	de nas byang chub sems dpa nyi ma rab tu snang ba joms ldan da la di skad ces gsol to 
BO_K06_D0026_H0027:261b-5	bcom ldan 'das /	joms ldan da 
BO_K06_D0026_H0027:261b-6	thabs mkhas pa'i byang chub sems dpas ji ltar shes rab kyi pha rol tu phyin pa la bslab par bgyi /	thabs mkhas ba byang chub sems dpas ji ltar shes rab kyi pha rol tu phyin ba la bslab ba bgyid 
BO_K06_D0026_H0027:261b-7	bcom ldan 'das kyis 'di skad ces bka' stsal to //	joms ldan da kyis di skad ces bka stsal to 
BO_K06_D0026_H0027:261b-8	rigs kyi bu /	rigs kyi bu 
BO_K06_D0026_H0027:261b-9	thabs mkhas pa'i ting nge 'dzin nyi ma zhes bya ba yod pas /	thabs mkhas ba ting nge dzin nyi ma zhes byed ba yod ba 
BO_K06_D0026_H0027:261b-10	de la byang chub sems dpa' rnams kyis de ltar bslab par bya'o //	de la byang chub sems dpa rnams kyis de ltar bslab ba byed 
BO_K06_D0026_H0027:261b-11	bcom ldan 'das la gsol pa /	joms ldan da la gsol ba 
BO_K06_D0026_H0027:261b-12	ji ltar bslab par bgyi /	ji ltar bslab ba bgyid 
BO_K06_D0026_H0027:261b-13	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K06_D0026_H0027:261b-14	rigs kyi bu /	rigs kyi bu 
BO_K06_D0026_H0027:261b-15	'di ltar thabs mkhas pa'i nyi ma'i ting nge 'dzin ni /	di ltar thabs mkhas ba nyi ma ting nge dzin ni 
BO_K06_D0026_H0027:261b-16	rnam pa bdun yod de /	rnam ba bdun yod de 
BO_K06_D0026_H0027:261b-17	gang zhe na /	gang zhe na 
BO_K06_D0026_H0027:261b-18	dang po ni /	dang po ni 
BO_K06_D0026_H0027:261b-19	'di ltar nyi mas myu gu smin par byed pa ltar /	di ltar nyi mas myu gu smin ba byed ba ltar 
BO_K06_D0026_H0027:261b-20	byang chub sems dpa'i ting nge 'dzin nyi ma lta bus sems can rnams la byang chub kyi myu gu smin par mdzad do //	byang chub sems dpa ting nge dzin nyi ma lta bud sems can rnams la byang chub kyi myu gu smin ba mdzad do 
BO_K06_D0026_H0027:261b-21	gnyis pa ni /	gnyis ba ni 
BO_K06_D0026_H0027:261b-22	nyi ma la dbri bkol med pa ltar /	nyi ma la phri khol med ba ltar 
BO_K06_D0026_H0027:261b-23	byang chub sems dpa'i ting nge 'dzin gyi thugs rje ni /	byang chub sems dpa ting nge dzin gyi thugs rje ni 
BO_K06_D0026_H0027:261b-24	sems can thams cad la snyoms par mdzad do //	sems can thams cad la snyom ba mdzad do 
BO_K06_D0026_H0027:261b-25	gsum pa ni /	gsum ba ni 
BO_K06_D0026_H0027:261b-26	nyi mas nyal nyil sreg pa ltar /	nyi mas nyal nyil sreg ba ltar 
BO_K06_D0026_H0027:262a-0	byang chub sems dpa'i lhag mthong gi shes rab kyis nyon mongs pa'i nyal nyil rnams sreg @262a *//	byang chub sems dpa lhag mthong gi shes rab kyis nyon mongs ba nyal nyil rnams sreg 
BO_K06_D0026_H0027:262a-1	par byed do //	ba byed do 
BO_K06_D0026_H0027:262a-2	bzhi pa ni /	bzhi ba ni 
BO_K06_D0026_H0027:262a-3	nyi mas 'khyags pa 'ju ba ltar /	nyi mas khyag ba ju ba ltar 
BO_K06_D0026_H0027:262a-4	byang chub sems dpa'i ting nge 'dzin gnyen po ye shes dang ldan pas nyon mongs pa 'khyags pa 'ju ba lta bu byed do //	byang chub sems dpa ting nge dzin gnyen po ye shes dang ldan ba nyon mongs ba khyag ba ju ba lta bu byed do 
BO_K06_D0026_H0027:262a-5	lnga pa ni /	lnga ba ni 
BO_K06_D0026_H0027:262a-6	nyi mas mun pa sel ba ltar /	nyi mas mun ba sel ba ltar 
BO_K06_D0026_H0027:262a-7	byang chub sems dpa'i so sor kun tu rtog pa'i ye shes kyis gzung ba dang 'dzin pa'i mun pa sel bar byed do //	byang chub sems dpa so sor kun tu rtogs ba ye shes kyis gzung ba dang dzin ba mun ba sel ba byed do 
BO_K06_D0026_H0027:262a-8	drug pa ni; nyi mas gling bzhi 'khor ba ltar /	drug ba ni; nyi mas gling bzhi khor ba ltar 
BO_K06_D0026_H0027:262a-9	byang chub sems dpa'i 'phrin las phun sum tshogs pas sdug bsngal gyi chu bo bzhi las thar par mdzad do //	byang chub sems dpa phrin las phun sum tshogs ba sdug sngal gyi chu bo bzhi las thar ba mdzad do 
BO_K06_D0026_H0027:262a-10	bdun pa ni /	bdun ba ni 
BO_K06_D0026_H0027:262a-11	nyi mas kun la snyoms par dro ba bzhin du byang chub sems dpa'i spyod pa phun sum tshogs pas sems can thams cad la rab tu dga' bar mdzad pa'i thabs ni /	nyi mas kun la snyom ba dro ba bzhin du byang chub sems dpa spyod ba phun sum tshogs ba sems can thams cad la rab tu dga ba mdzad ba thabs ni 
BO_K06_D0026_H0027:262a-12	dro ba'i las lta bu'o //	dro ba las lta bu 
BO_K06_D0026_H0027:262a-13	gzhan yang rigs kyi bu /	gzhan yang rigs kyi bu 
BO_K06_D0026_H0027:262a-14	byang chub sems dpa' rnams kyis shes rab kyi pha rol tu phyin pa la bslab par bya ste /	byang chub sems dpa rnams kyis shes rab kyi pha rol tu phyin ba la bslab ba byed ste 
BO_K06_D0026_H0027:262a-15	des 'di ltar chos thams cad rang bzhin med pa dang / mtshan ma med pa dang / mtshan ma thams cad dang rab tu bral ba dang / dngos po med pa dang / dngos po thams cad dang bral ba dang / gang zag pa med pa dang /	des di ltar chos thams cad rang bzhin med ba dang mtshan ma med ba dang mtshan ma thams cad dang rab tu bral ba dang dngos po med ba dang dngos po thams cad dang bral ba dang gang zag ba med ba dang 
BO_K06_D0026_H0027:262a-16	gang zag pa thams cad dang bral ba dang / ngo bo nyid kyis stong pa nyid la bslab par bya'o //	gang zag ba thams cad dang bral ba dang ngo bo nyid kyis stong ba nyid la bslab ba byed 
BO_K06_D0026_H0027:262a-17	rigs kyi bu /	rigs kyi bu 
BO_K06_D0026_H0027:262b-0	chos nyid dang / chos kyi dbyings dang / de bzhin nyid dang / yang dag pa'i mtha' dang / ma nor ba de bzhin nyid dang / gzhan @262b ma yin pa de nyid dang / bden pa dang / de kho na'i don la byang chub sems dpas bslab par bya'o //	chos nyid dang chos kyi dbyings dang de bzhin nyid dang yang dag ba mtha dang ma nor ba de bzhin nyid dang gzhan ma yin ba de nyid dang bden ba dang de kho na don la byang chub sems dpas bslab ba byed 
BO_K06_D0026_H0027:262b-1	de nas bcom ldan 'das kyis byang chub sems dpa' nyi ma rab tu snang ba la 'di skad ces bka' stsal to //	de nas joms ldan da kyis byang chub sems dpa nyi ma rab tu snang ba la di skad ces bka stsal to 
BO_K06_D0026_H0027:262b-2	rigs kyi bu /	rigs kyi bu 
BO_K06_D0026_H0027:262b-3	byang chub sems dpas yang chos thams cad mngon par 'du bya ba med pa dang / skye ba med pa la bslab par bya'o //	byang chub sems dpas yang chos thams cad mngon ba du byed ba med ba dang skye ba med ba la bslab ba byed 
BO_K06_D0026_H0027:262b-4	rigs kyi bu /	rigs kyi bu 
