segmentnr	original	folio	stemmed
BO_NK115_(re)001:0	// s+au r+ya ra smi n+aa ma gu na rat+na ko sha s+ya t+ai g+ga r+b+h+aa r+tha b+h+aa sa ti bi ha ra ti sma ////	0	s+au r+ya ra smi n+aa ma gu na rat+na ko sha s+ya t+ai g+ga r+b+h+aa r+tha b+h+aa sa ti bi ha ra ti sma 
BO_NK115_(re)001:1	yon tan rin po che'i mdzod kyi 'grel pa zab don snang byed nyi ma'i 'od zer zhes bya ba bzhugs so //	0	yon tan rin po che mdzod kyi grel ba zab don snang byed nyi ma d zer zhes byed ba bzhugs so 
BO_NK115_(re)001:2	dpal kun tu bzang po la phyag 'tshal lo //	0	dpal kun tu bzang po la phyag tshal lo 
BO_NK115_(re)001:3	da ni lam gyi sbas don gsang sngags rdo rje'i theg pa ltar 'chad par bya ste /	0	da ni lam gyi sbed don gsang sngags rdo rje theg ba ltar chad ba byed ste 
BO_NK115_(re)001:4	'di la gsum /	0	di la gsum 
BO_NK115_(re)001:5	khungs la yid ches nas don la spro ba bskyed pa'i phyir lo rgyus brjod pa dang / lo rgyus dang ldan pa'i chos de ji ltar 'chad pa'i thabs bshad pa dang / bshad bya gzhung gi rang bzhin dngos bshad pa'o //	0	khungs la yid ches nas don la spro ba skyed ba phyir lo rgyus rjod ba dang lo rgyus dang ldan ba chos de ji ltar chad ba thabs chad ba dang chad byed gzhung gi rang bzhin dngos chad ba 
BO_NK115_(re)001:6	dang po gsang sngags rdo rje'i theg pa'i chos kyi rnam grangs ji ltar byung ba'i lo rgyus brjod pa ni /	0	dang po gsang sngags rdo rje theg ba chos kyi rnam grangs ji ltar byung ba lo rgyus rjod ba ni 
BO_NK115_(re)001:7	skal ba dang ldan pa rnams kyis rdo rje theg pa'i lta sgom spyod pa'i rnam bzhag thun mong ma yin pa dag thos pa tsam gyis kyang mos pa rgya chen po thob pa 'gyur bas the tshom mi za na'ang /	0	skal ba dang ldan ba rnams kyis rdo rje theg ba lta sgom spyod ba rnam jog thun mong ma yin ba dag thos ba tsam gyis kyang mos ba rgya chen po thob ba gyur ba the tshom mi za na 
BO_NK115_(re)001:8	skal ba dman pa rnams kyis ni /	0	skal ba dman ba rnams kyis ni 
BO_NK115_(re)001:9	sangs rgyas sprul pa'i skus dngos su ma gsungs pa dang / 'phags pa'i yul kho na nas ma 'gyur ba tsam la dpag nas yid mi ches pa 'byung srid pa'i phyir na ji ltar byung ba'i lo rgyus brjod par bya ste /	0	sangs rgya sprul ba skus dngos su ma gsungs ba dang phag ba yul kho na nas ma gyur ba tsam la dpog nas yid mi ches ba byung srid ba phyir na ji ltar byung ba lo rgyus rjod ba byed ste 
BO_NK115_(re)001:10	ji skad du nyi zla kha sbyor las /	1	ji skad du nyi zla kha sbyor las 
BO_NK115_(re)001:11	lo rgyus don gyis ma bshad na //	1	lo rgyus don gyis ma chad na 
BO_NK115_(re)001:12	gsang chen nges pa'i bka' 'di la //	1	gsang chen nges ba bka di la 
BO_NK115_(re)001:13	yid mi ches pa'i skyon du 'gyur //	1	yid mi ches ba skyon du gyur 
BO_NK115_(re)001:14	zhes dang / rna brgyud lung gi phreng ba las /	1	zhes dang rna brgyud lung gi phreng ba las 
BO_NK115_(re)001:15	rgyal ba rnams ni 'jig rten byon pa'i tshe //	1	rgyal ba rnams ni jig rten byon ba tshe 
BO_NK115_(re)001:16	de yis gsungs pa'i lung chen rnams la ni //	1	de yis gsungs ba lung chen rnams la ni 
BO_NK115_(re)001:17	phyi rol rgol ba ngan pa 'byung srid kyis //	1	phyi rol rgol ba ngan ba byung srid kyis 
BO_NK115_(re)001:18	dang por srid pa chos kyi lo rgyus smos //	1	dang por srid ba chos kyi lo rgyus smos 
