segmentnr	original	stemmed
BO_K05_D0010_H0012:240b-9	zhes lus 'di nyid kyang tshul de dang sbyor bar byed do //	zhes lus di nyid kyang tshul de dang sbyor ba byed do 
BO_K05_D0010_H0012:240b-10	rab 'byor / de ltar na byang chub sems dpa' sems dpa' chen po rtun pa shes bzhin can /	rab byor de ltar na byang chub sems dpa sems dpa chen po rtun ba shes bzhin can 
BO_K05_D0010_H0012:240b-11	dran pa dang ldan pas 'jig rten la brnab sems dang; yid mi bde ba rnam par bsal nas /	dran ba dang ldan ba jig rten la rnab sems dang; yid mi bde ba rnam ba bsal nas 
BO_K05_D0010_H0012:240b-12	lus la lus kyi rjes su lta zhing gnas so //	lus la lus kyi rjes su lta zhing gnas so 
BO_K05_D0010_H0012:240b-13	rab 'byor / gzhan yang byang chub sems dpa' sems dpa' chen po gang gi tshe /	rab byor gzhan yang byang chub sems dpa sems dpa chen po gang gi tshe 
BO_K05_D0010_H0012:240b-14	dur khrod du rus pa rnams sa la phyogs dang phyogs mtshams su rnam par 'thor te /	dur khrod du rus ba rnams sa la phyogs dang phyogs mtshams su rnam ba thor te 
BO_K05_D0010_H0012:240b-15	rkang pa'i rus pa rnams kyang gzhan na /	rkang ba rus ba rnams kyang gzhan na 
BO_K05_D0010_H0012:240b-16	rje ngar gyi rus pa rnams kyang gzhan na /	rje ngar gyi rus ba rnams kyang gzhan na 
BO_K05_D0010_H0012:240b-17	brla'i rus pa rnams kyang gzhan na /	brla rus ba rnams kyang gzhan na 
BO_K05_D0010_H0012:240b-18	dpyi'i rus pa rnams kyang gzhan na /	dpyi rus ba rnams kyang gzhan na 
BO_K05_D0010_H0012:240b-19	sgal tshigs rnams kyang gzhan na rtsib ma'i rus pa rnams kyang gzhan na /	sgal tshigs rnams kyang gzhan na rtsib ma rus ba rnams kyang gzhan na 
BO_K05_D0010_H0012:240b-20	dpung pa'i rus pa rnams kyang gzhan na /	dpung ba rus ba rnams kyang gzhan na 
BO_K05_D0010_H0012:241a-0	mjing pa'i rus pa rnams kyang @241a *//	mjing ba rus ba rnams kyang 
BO_K05_D0010_H0012:241a-1	gzhan na / mgo po'i thod pa rnams kyang gzhan na 'dug pa dag mthong ba na /	gzhan na mgo po thod ba rnams kyang gzhan na dug ba dag mthong ba na 
BO_K05_D0010_H0012:241a-2	de lus 'di'ang 'di lta bu'i chos can nam /	de lus di di lta bu chos can nam 
BO_K05_D0010_H0012:241a-3	'di lta bu'i rang bzhin can yin te /	di lta bu rang bzhin can yin te 
BO_K05_D0010_H0012:241a-4	chos nyid de dang ma bral ba yin no //	chos nyid de dang ma bral ba yin no 
BO_K05_D0010_H0012:241a-5	zhes lus 'di nyid kyang tshul de dang sbyor bar byed do //	zhes lus di nyid kyang tshul de dang sbyor ba byed do 
BO_K05_D0010_H0012:241a-6	rab 'byor / de ltar na byang chub sems dpa' sems dpa' chen po rtun pa shes bzhin can; dran pa dang ldan pas 'jig rten la brnab sems dang / yid mi bde ba rnam par bsal nas /	rab byor de ltar na byang chub sems dpa sems dpa chen po rtun ba shes bzhin can; dran ba dang ldan ba jig rten la rnab sems dang yid mi bde ba rnam ba bsal nas 
BO_K05_D0010_H0012:241a-7	lus la lus kyi rjes su lta zhing gnas so //	lus la lus kyi rjes su lta zhing gnas so 
