segmentnr	original	folio	stemmed
BO_NK129_(to)001:2000	de 'dod thog zhe na /	200	de dod thogs zhe na 
BO_NK129_(to)001:2001	rna ba'i yul du gzugs yod ma myong bar /	200	rna ba yul du gzugs yod ma myong ba 
BO_NK129_(to)001:2002	chad ma chad kyi dpyad ra mi 'jug go /	200	chad ma chad kyi dpyod ra mi jug go 
BO_NK129_(to)001:2003	de bzhin du nyams su ma myong ba la chad rgyu med do //	200	de bzhin du nyams su ma myong ba la chad rgyu med do 
BO_NK129_(to)001:2004	chad par bstan pa'o //	200	chad ba ston ba 
BO_NK129_(to)001:2005	rtag par lta smra ba ni /	200	rtag ba lta smra ba ni 
BO_NK129_(to)001:2006	bdag rtag pa /	200	bdag rtag ba 
BO_NK129_(to)001:2007	gcig bu / zhes bya ba /	200	gcig bu zhes byed ba 
BO_NK129_(to)001:2008	phung po lnga'i rgyun la za ba po dang / byed pa po dang / byed pa bdag nyid gcig don dam par yod par 'dod do //	200	phung po lnga rgyun la za ba po dang byed ba po dang byed ba bdag nyid gcig don dam ba yod ba dod do 
BO_NK129_(to)001:2009	de la gnyis te /	200	de la gnyis te 
BO_NK129_(to)001:2010	rtag pa spyir dgag pa dang / bye brag tu dgag pa'o //	201	rtag ba spyir gog ba dang bye brag tu gog ba 
BO_NK129_(to)001:2011	spyir dgag pa ni /	201	spyir gog ba ni 
BO_NK129_(to)001:2012	rtag pa chos can /	201	rtag ba chos can 
BO_NK129_(to)001:2013	yang dag par na rang bzhin med de /	201	yang dag ba na rang bzhin med de 
BO_NK129_(to)001:2014	rim dang / cig char gyis don byed nus pas stong pa'i phyir ro //	201	rim dang cig char gyis don byed nus ba stong ba phyir ro 
BO_NK129_(to)001:2015	ri bong gi rwa bzhin no //	201	ri bong gi rwa bzhin no 
BO_NK129_(to)001:2016	mdo legs pa'i sgron me las /	201	mdo legs ba sgron me las 
BO_NK129_(to)001:2017	rim gyi ma yin cig car min /	201	rim gyi ma yin cig car min 
BO_NK129_(to)001:2018	rim dang cig car stong pa'i phyir /	201	rim dang cig car stong ba phyir 
BO_NK129_(to)001:2019	rang bzhin med ces rgyal bas gsungs /	201	rang bzhin med ces rgyal ba gsungs 
BO_NK129_(to)001:2020	zhes so // he he /	202	zhes so he he 
BO_NK129_(to)001:2021	rgyu ma grub zhe na /	202	rgyu ma grub zhe na 
BO_NK129_(to)001:2022	khyod kyi rtag pa des don byed nus sam mi nus /	202	khyod kyi rtag ba des don byed nus sam mi nus 
BO_NK129_(to)001:2023	mi nus na rtag pa ma yin par thal /	202	mi nus na rtag ba ma yin ba thal 
BO_NK129_(to)001:2024	rtag pa ni dngos po yin la /	202	rtag ba ni dngos po yin la 
BO_NK129_(to)001:2025	dngos po'i mtshan nyid don byed nus pa yin la /	202	dngos po mtshan nyid don byed nus ba yin la 
BO_NK129_(to)001:2026	khyod kyi rtag pa de don byed mi nus pa'i phyir /	202	khyod kyi rtag ba de don byed mi nus ba phyir 
BO_NK129_(to)001:2027	don byed nus so zhe na /	202	don byed nus so zhe na 
BO_NK129_(to)001:2028	rim gyis byed dam cig car byed /	202	rim gyis byed dam cig car byed 
BO_NK129_(to)001:2029	rim gyis byed na rtag pa ma yin par thal /	202	rim gyis byed na rtag ba ma yin ba thal 
BO_NK129_(to)001:2030	rim pa ni 'gyur ba can yin la /	203	rim ba ni gyur ba can yin la 
BO_NK129_(to)001:2031	rtag pa mi 'gyur bar 'dod pa 'gal lo //	203	rtag ba mi gyur ba dod ba gal lo 
BO_NK129_(to)001:2032	cir car byed na rgyu'i dus su 'bras bu smin par thal /	203	cir car byed na rgyu dus su bras bu smin ba thal 
BO_NK129_(to)001:2033	'dod na mngon sum gyis gsal te /	203	dod na mngon sum gyis gsal te 
BO_NK129_(to)001:2034	sa bon dang myu gu bzhin no //	203	sa bon dang myu gu bzhin no 
BO_NK129_(to)001:2035	spyod 'jug las /	203	spyod jug las 
BO_NK129_(to)001:2036	gal te rgyu la 'bras gnas na //	203	gal te rgyu la bras gnas na 
BO_NK129_(to)001:2037	zas zos mi gtsang za bar 'gyur //	203	zas zos mi gtsang za ba gyur 
BO_NK129_(to)001:2038	zhes so // yang sngar don byas nas phyis don byed dam mi byed /	203	zhes so yang sngar don byed nas byid don byed dam mi byed 
BO_NK129_(to)001:2039	byed na rtag pa mi 'gyur pa yin pa la /	203	byed na rtag ba mi gyur ba yin ba la 
BO_NK129_(to)001:2040	snga phyi 'gyur ba can yin pas na rtag pa nyams /	204	snga phyi gyur ba can yin ba na rtag ba nyams 
BO_NK129_(to)001:2041	sngar byas nas phyis mi byed na /	204	sngar byed nas byid mi byed na 
BO_NK129_(to)001:2042	sngar don byed pa la phyis mi byed par 'gyur bas rtag pa nyams so //	204	sngar don byed ba la byid mi byed ba gyur ba rtag ba nyams so 
BO_NK129_(to)001:2043	bye brag tu dgag pa la gsum ste /	204	bye brag tu gog ba la gsum ste 
BO_NK129_(to)001:2044	mtshan ma rdzas kyi rtag pa dang / gnas lugs rig pa'i rtag pa dang / gsang ba'i mtha' rig byed du smra ba'o //	204	mtshan ma rdzas kyi rtag ba dang gnas lugs rig ba rtag ba dang gsang ba mtha rig byed du smra ba 
BO_NK129_(to)001:2045	dang po mtshan ma rdzas kyi rtag pa ni /	204	dang po mtshan ma rdzas kyi rtag ba ni 
BO_NK129_(to)001:2046	bdag ces bya ba dngos po can gcig /	204	bdag ces byed ba dngos po can gcig 
BO_NK129_(to)001:2047	sems can kun gyi snying gi dkyil na yod de /	204	sems can kun gyi snying gi dkyil na yod de 
BO_NK129_(to)001:2048	che ste che na mthe bong tsam chung ste chung na yungs 'bru tsam /	204	che ste che na mthe bong tsam chung ste chung na yungs bru tsam 
BO_NK129_(to)001:2049	yang chung skra'i rtse mo tsam /	204	yang chung skra rtse mo tsam 
BO_NK129_(to)001:2050	dkar la 'tsher ba snum la 'dril ba gcig rtag par gnas te /	205	dkar la tsher ba snum la dril ba gcig rtag ba gnas te 
BO_NK129_(to)001:2051	des las dge sdig byas pa'i rkyen gyis mtho ris dang ngan song du 'gro bar byed pa la /	205	des las dge sdig byed ba rkyen gyis mtho ris dang ngan gro du gro ba byed ba la 
BO_NK129_(to)001:2052	rtag pa'i rtog pa mi 'gyur la /	205	rtag ba rtogs ba mi gyur la 
BO_NK129_(to)001:2053	blo bem po 'di 'gyur bar 'dod do //	205	blo bem po di gyur ba dod do 
BO_NK129_(to)001:2054	de yang phra men las /	205	de yang phra men las 
BO_NK129_(to)001:2055	bdag gi rtag pa blo ni 'gyur //	205	bdag gi rtag ba blo ni gyur 
BO_NK129_(to)001:2056	phung po nying 'tshams sbyor ba yang //	205	phung po nying tshams sbyor ba yang 
BO_NK129_(to)001:2057	rdza chag bye phur ji bzhin no //	205	rdza chag bye phur ji bzhin no 
BO_NK129_(to)001:2058	rtag pa the bong yungs 'bru tsam //	205	rtag ba the bong yungs bru tsam 
BO_NK129_(to)001:2059	bdag ces bya ba de len no //	205	bdag ces byed ba de len no 
BO_NK129_(to)001:2060	zhes so / de dgag pa na /	206	zhes so de gog ba na 
BO_NK129_(to)001:2061	khyod kyi dkar la 'tsher ba de la mig gis rnam shes kyis 'dren nus sam mi nus //	206	khyod kyi dkar la tsher ba de la mig gis rnam shes kyis bgrang nus sam mi nus 
BO_NK129_(to)001:2062	nus so zhe na /	206	nus so zhe na 
BO_NK129_(to)001:2063	rtag pa mi 'grub ste /	206	rtag ba mi grub ste 
BO_NK129_(to)001:2064	mig gi rnam shes 'dra pa'i rdzas ni dngos po can yin la /	206	mig gi rnam shes dra ba rdzas ni dngos po can yin la 
BO_NK129_(to)001:2065	dngos po can la rtag pa' rdzas mi grub ste /	206	dngos po can la rtag pa rdzas mi grub ste 
BO_NK129_(to)001:2066	gcig dang du ma dang bral ba'i phyir /	206	gcig dang du ma dang bral ba phyir 
