segmentnr	original	stemmed
BO_K01_D0006-2_H0006-2:263b-4	gang gi tshe /	gang gi tshe 
BO_K01_D0006-2_H0006-2:263b-5	tshe dang ldan pa gre las skyes dus las 'das pa de'i tshe /	tshe dang ldan ba gre las skye dus las da ba de tshe 
BO_K01_D0006-2_H0006-2:263b-6	dge slong ma bcu gnyis sdes /	dge slong ma chu gnyis sdes 
BO_K01_D0006-2_H0006-2:263b-7	de'i rus pa rnams bsdus nas /	de rus ba rnams sdud nas 
BO_K01_D0006-2_H0006-2:263b-8	bkur sti chen pos sa phyogs yangs par mchod rten brtsigs te /	bkur sti chen pos sa phyogs yangs ba mchod rten brtsigs te 
BO_K01_D0006-2_H0006-2:263b-9	de la gdugs dang / rgyal mtshan dang / ba dan dag kyang btags /	de la gdugs dang rgyal mtshan dang ba dan dag kyang dogs 
BO_K01_D0006-2_H0006-2:263b-10	dri dang / me tog gis brgyan te /	dri dang me tog gis rgyan te 
BO_K01_D0006-2_H0006-2:263b-11	snyam par smra ba'i dge slong ma gnyis kyang bskos nas /	snyam ba smra ba dge slong ma gnyis kyang sko nas 
BO_K01_D0006-2_H0006-2:263b-12	der nyin gcig bzhin du sa dang; chu dang / bdug pa dang / me tog dag 'jog par byed do //	der nyin gcig bzhin du sa dang; chu dang bdug ba dang me tog dag jog ba byed do 
BO_K01_D0006-2_H0006-2:263b-13	de nas dge slong gang dag yul gzhan nas 'ongs pa de dag la /	de nas dge slong gang dag yul gzhan nas ngs ba de dag la 
BO_K01_D0006-2_H0006-2:263b-14	lag pa bkru ba byin te /	lag ba khrud ba byin te 
BO_K01_D0006-2_H0006-2:263b-15	me tog dang / bdug pa dang / tshigs su bcad pa'i dbyangs kyis mchod rten la phyag 'tshal bar byed do //	me tog dang bdug ba dang tshigs su gcod ba dbyangs kyis mchod rten la phyag tshal ba byed do 
BO_K01_D0006-2_H0006-2:263b-16	ji tsam dus gzhan zhig na /	ji tsam dus gzhan jig na 
BO_K01_D0006-2_H0006-2:263b-17	tshe dang ldan pa chu 'thung 'khor lnga brgya dang ljongs rgyu zhing mnyan yod du phyin to; ;dgra bcom pa rnams ni ma dgongs par ye shes mthong ba mi 'jug pas /	tshe dang ldan ba chu thung khor lnga brgya dang ljongs rgyu zhing nyan yod du phyin to; ;dgra joms ba rnams ni ma dgongs ba ye shes mthong ba mi jug ba 
BO_K01_D0006-2_H0006-2:263b-18	des mchod rten de rgyang ring po nas mthong ba dang / 'di ni bcom ldan 'das kyi skra dang / sen mo'i mchod rten sar pa yin pas song la phyag bya'o //	des mchod rten de rgyang ring po nas mthong ba dang di ni joms ldan da kyi skra dang sen mo mchod rten sar ba yin ba gro la phyag byed 
BO_K01_D0006-2_H0006-2:263b-19	snyam du bsams te /	snyam du bsams te 
BO_K01_D0006-2_H0006-2:263b-20	de dag der song ba dang / dge slong ma de gnyis kyis /	de dag der gro ba dang dge slong ma de gnyis kyis 
BO_K01_D0006-2_H0006-2:264a-0	de dag la lag pa dang / rkang pa bkru ba'i sa dang / chu @264a *//	de dag la lag ba dang rkang ba khrud ba sa dang chu 
BO_K01_D0006-2_H0006-2:264a-1	dag byin no //	dag byin no 
BO_K01_D0006-2_H0006-2:264a-2	de nas me tog dang / bdug pa byin pa dang / tshigs su bcad pa'i dbyangs kyis mchod rten la phyag byas so //	de nas me tog dang bdug ba byin ba dang tshigs su gcod ba dbyangs kyis mchod rten la phyag byed so 
BO_K01_D0006-2_H0006-2:264a-3	de 'khor lnga brgya dang phyag byas nas song ngo //	de khor lnga brgya dang phyag byed nas gro ngo 
BO_K01_D0006-2_H0006-2:264a-4	mchod rten de dang ha cang mi ring ba zhig na /	mchod rten de dang ha cang mi ring ba jig na 
BO_K01_D0006-2_H0006-2:264a-5	tshe dang ldan ma autpa la'i mdog shing drung zhig na nyin par gnas pa'i phyir 'dug pa des de dag mthong nas smras pa /	tshe dang ldan ma autpa la mdog shing drung jig na nyin ba gnas ba phyir dug ba des de dag mthong nas smras ba 
BO_K01_D0006-2_H0006-2:264a-6	tshe dang ldan ba chu 'thung khyod kyis su'i mchod rten la phyag bgyis pa dgongs shig /	tshe dang ldan ba chu thung khyod kyis su mchod rten la phyag bgyid ba dgongs shig 
BO_K01_D0006-2_H0006-2:264a-7	des bsams pa /	des bsams ba 
BO_K01_D0006-2_H0006-2:264a-8	ci'i phyir tshe dang ldan ma autpa la'i mdog can 'di skad ces /	ci phyir tshe dang ldan ma autpa la mdog can di skad ces 
BO_K01_D0006-2_H0006-2:264a-9	tshe dang ldan pa chu 'thung khyod kyis su'i mchod rten la phyag bgyis pa dgongs shig /	tshe dang ldan ba chu thung khyod kyis su mchod rten la phyag bgyid ba dgongs shig 
BO_K01_D0006-2_H0006-2:264a-10	ces smras snyam nas /	ces smras snyam nas 
BO_K01_D0006-2_H0006-2:264a-11	des smras pa re zhig bsam par bya'o //	des smras ba re jig bsam ba byed 
BO_K01_D0006-2_H0006-2:264a-12	re zhig sems pa la zhugs pa na /	re jig sems ba la jug ba na 
BO_K01_D0006-2_H0006-2:264a-13	dge slong gre las skyes kyi rus pa'i mchod rten yin par mthong nas /	dge slong gre las skye kyi rus ba mchod rten yin ba mthong nas 
