segmentnr	original	folio	stemmed
BO_NK117_(she)001:8000	de la cha rkyen ni /	800	de la cha rkyen ni 
BO_NK117_(she)001:8001	don bsdus las /	800	don sdud las 
BO_NK117_(she)001:8002	de rkyen yan lag rnam gnyis te //	800	de rkyen yan lag rnam gnyis te 
BO_NK117_(she)001:8003	sgrub byed rkyen dang shes byed rkyen //	800	sgrub byed rkyen dang shes byed rkyen 
BO_NK117_(she)001:8004	zhes pa dang / rin po che'i rgyan las /	800	zhes ba dang rin po che rgyan las 
BO_NK117_(she)001:8005	de yi cha rkyen yan lag gsum //	800	de yi cha rkyen yan lag gsum 
BO_NK117_(she)001:8006	rtogs par byed dang goms byed thabs //	800	rtogs ba byed dang goms byed thabs 
BO_NK117_(she)001:8007	ngang la gnas pa'i bar chad bsrung //	800	ngang la gnas ba ba chad bsrung 
BO_NK117_(she)001:8008	zhes pas / lam shes byed kyi yan lag dang / bsgrub byed kyi dang / de'i bar chad bsrung ba'o //	800	zhes ba lam shes byed kyi yan lag dang sgrub byed kyi dang de ba chad bsrung ba 
BO_NK117_(she)001:8009	dang po ni /	800	dang po ni 
BO_NK117_(she)001:8010	spyir rgyud lung man ngag gsum dang / de'i rjes su 'jug pa'i rig pa la sogs pa rgyas par gzhung bzhin du shes par bya'o //	801	spyir brgyud lung man ngag gsum dang de rjes su jug ba rig ba la sogs ba rgya ba gzhung bzhin du shes ba byed 
BO_NK117_(she)001:8011	bye brag tu 'og nas rang rang gi skabs nas ston no //	801	bye brag tu g nas rang rang gi skabs nas ston no 
BO_NK117_(she)001:8012	gnyis pa ni /	801	gnyis ba ni 
BO_NK117_(she)001:8013	spar khab las /	801	spor khab las 
BO_NK117_(she)001:8014	lta spyod dkyil 'khor dbang dam dang // phrin las bsgrub pa'i lam rim gyis //	801	lta spyod dkyil khor dbang dam dang phrin las sgrub ba lam rim gyis 
BO_NK117_(she)001:8015	gsang sngags rgyud kyi dbye ba bya //	801	gsang sngags brgyud kyi byed ba byed 
