segmentnr	original	folio	stemmed
BO_T02_D2663b-2:1b-0	@1b # // da ni snying rje chen po 'byung ba'i dkyil 'khor der zhugs pa rnams kyi rjes su bsngags pa bshad de /	1b	da ni snying rje chen po byung ba dkyil khor der jug ba rnams kyi rjes su bsngags ba chad de 
BO_T02_D2663b-2:1b-1	de yang de nas bcom ldan 'das la gsang ba pa'i bdag po phyag na rdo rjes 'di skad ces gsol to zhes pa nas /	1b	de yang de nas joms ldan da la gsang ba ba bdag po phyag na rdo rjes di skad ces gsol to zhes ba nas 
BO_T02_D2663b-2:1b-2	bcom ldan 'das de ci'i slad du zhe na /	1b	joms ldan da de ci slad du zhe na 
BO_T02_D2663b-2:1b-3	rigs kyi bu dang rigs kyi bu mo de dag nyid sangs rgyas bcom ldan 'das rnams su blta bar bgyi ba lags so zhes pa'i bar te /	1b	rigs kyi bu dang rigs kyi bu mo de dag nyid sangs rgya joms ldan da rnams su lta ba bgyid ba lags so zhes ba ba te 
BO_T02_D2663b-2:1b-4	bcom ldan 'das rigs kyi bu'am /	1b	joms ldan da rigs kyi bu 
BO_T02_D2663b-2:1b-5	rigs kyi bu mo gang snying rje chen po'i snying po 'byung ba'i dkyil 'khor gyi rgyal po chen po 'di'i dam tshig la bzhugs par gyur pa de'i bsod nams ji tsam zhig mngon par 'dus bgyis par rig par bgyi zhes pa ni dkyil 'khor bu zhugs shing dam	1b	rigs kyi bu mo gang snying rje chen po snying po byung ba dkyil khor gyi rgyal po chen po di dam tshig la bzhugs ba gyur ba de bsod nams ji tsam jig mngon ba du bgyid ba rig ba bgyid zhes ba ni dkyil khor bu jug shing dam 
BO_T02_D2663b-2:1b-6	tshig mnos pa 'ba' zhig la mi bya'o /	1b	tshig mno ba ba jig la mi byed 
BO_T02_D2663b-2:2a-0	de bzhin gshegs pa'i sku la sogs pa mnyam pa nyid mi zad pa'i rdo rje'i rgyan de dag gis byin gyis brlabs par gyur pa snying rje chen po'i dkyil 'khor dang / yi ge'i 'khor lo bskor ba'i dkyil 'khor dang / gsang ba'i dkyil 'khor rnams de bzhin gshegs pa'i sku gsung thugs kyi mtshan mar @2a * //	2a	de bzhin gshegs ba sku la sogs ba mnyam ba nyid mi zad ba rdo rje rgyan de dag gis byin gyis brlabs ba gyur ba snying rje chen po dkyil khor dang yi ge khor lo skor ba dkyil khor dang gsang ba dkyil khor rnams de bzhin gshegs ba sku gsung thugs kyi mtshan mar 
BO_T02_D2663b-2:2a-1	gyur pa ste /	2a	gyur ba ste 
BO_T02_D2663b-2:2a-2	de dag nyid la dam tshig gsum zhes bya'o //	2a	de dag nyid la dam tshig gsum zhes byed 
BO_T02_D2663b-2:2a-3	dam tshig la zhugs pa zhes pa de'i rgyu dang rang bzhin dang 'bras bu la sbyor bar shes pa zhes pa ste /	2a	dam tshig la jug ba zhes ba de rgyu dang rang bzhin dang bras bu la sbyor ba shes ba zhes ba ste 
BO_T02_D2663b-2:2a-4	de dag shes yang rgyu shes pa ni sku mi zad pa la sogs pa'i rdo rje'i rgyan gyi rgyu byang chub kyi snying po yin par shes pa'o //	2a	de dag shes yang rgyu shes ba ni sku mi zad ba la sogs ba rdo rje rgyan gyi rgyu byang chub kyi snying po yin ba shes ba 
BO_T02_D2663b-2:2a-5	rang bzhin shes pa ni sku zad pa la sogs pa nyid shes pa'o //	2a	rang bzhin shes ba ni sku zad ba la sogs ba nyid shes ba 
BO_T02_D2663b-2:2a-6	'bras bu la sbyor ba ni gsang sngags kyi spyad pa rnams kyis bla na med pa'i byang chub tu 'gyur pa'am /	2a	bras bu la sbyor ba ni gsang sngags kyi spyod ba rnams kyis bla na med ba byang chub tu gyur ba 
BO_T02_D2663b-2:2a-7	ji ltar bsams ba 'grub pa la sogs pa 'thob par shes nas de la sbyor ba ste /	2a	ji ltar bsams ba grub ba la sogs ba thob ba shes nas de la sbyor ba ste 
BO_T02_D2663b-2:2a-8	de lta bur zhugs par gyur pa de'i bsod nams ji tsam zhig mngon par 'dus byas pa zhes zhus pa'o //	2a	de lta bur jug ba gyur ba de bsod nams ji tsam jig mngon ba du byed ba zhes zhus ba 
BO_T02_D2663b-2:2a-9	sems dang po bskyed pa nas nye bar bzung ste /	2a	sems dang po skyed ba nas nye ba bzung ste 
BO_T02_D2663b-2:2a-10	de bzhin gshegs pa las byung ba'i bsod nams mngon par 'dus byas pa ji tsam pa rigs kyi bu'am rigs kyi bu mo de dag gi bsod nams mngon par 'dus byas pa de tsam du rig par bya'o zhes pa ni sa dang po'i sems bskyed pa nas sa	2a	de bzhin gshegs ba las byung ba bsod nams mngon ba du byed ba ji tsam ba rigs kyi bu rigs kyi bu mo de dag gi bsod nams mngon ba du byed ba de tsam du rig ba byed zhes ba ni sa dang po sems skyed ba nas sa 
BO_T02_D2663b-2:2a-11	bcu gcig tu 'gyur ba'i bsod nams mngon par 'dus byas pa dang mnyam mo zhes pa ste /	2a	chu gcig tu gyur ba bsod nams mngon ba du byed ba dang mnyam mo zhes ba ste 
BO_T02_D2663b-2:2a-12	ci'i phyir zhe na /	2a	ci phyir zhe na 
BO_T02_D2663b-2:2a-13	dam tshig de lta bu la zhugs pa ni mos pas spyod pa nas zhugs na mtha' de bzhin gshegs pa'i bar 'gyur ba'i phyir ro //	2a	dam tshig de lta bu la jug ba ni mos ba spyod ba nas jug na mtha de bzhin gshegs ba ba gyur ba phyir ro 
BO_T02_D2663b-2:2b-0	rigs kyi @2b bu dang rigs kyi bu mo de dag ni de bzhin gshegs pa'i zhal dang thugs las skyes pa'i sras yin par rig par bya'o zhes pa la zhal nas skyes pa ni 'jug pa'i sgo nas skyes pa ste /	2b	rigs kyi bu dang rigs kyi bu mo de dag ni de bzhin gshegs ba zhal dang thugs las skye ba sras yin ba rig ba byed zhes ba la zhal nas skye ba ni jug ba sgo nas skye ba ste 
BO_T02_D2663b-2:2b-1	zhal ni mos pas spyod pa'i sa la sogs pa ste /	2b	zhal ni mos ba spyod ba sa la sogs ba ste 
BO_T02_D2663b-2:2b-2	de ngag mos pas spyod pa'i sa la zhugs pa'i phyir ro //	2b	de ngag mos ba spyod ba sa la jug ba phyir ro 
BO_T02_D2663b-2:2b-3	skyes pa ni de bzhin gshegs par 'jug pa'o //	2b	skye ba ni de bzhin gshegs ba jug ba 
BO_T02_D2663b-2:2b-4	thugs las skyes pa'i sras zhes pa ni de bzhin gshegs pa'i spyod pa dang mthun par spyod pa'i phyir ro //	2b	thugs las skye ba sras zhes ba ni de bzhin gshegs ba spyod ba dang mthun ba spyod ba phyir ro 
BO_T02_D2663b-2:2b-5	rigs kyi bu'am /	2b	rigs kyi bu 
BO_T02_D2663b-2:2b-6	rigs kyi bu mo de dag phyogs gang na gnas pa der de bzhin gshegs pas chen po dgongs mi dgos par 'gyur ro zhes pa ni de dag gang na 'khod pa sems can gyi don spyad pa ste /	2b	rigs kyi bu mo de dag phyogs gang na gnas ba der de bzhin gshegs ba chen po dgongs mi dgos ba gyur ro zhes ba ni de dag gang na khod ba sems can gyi don spyod ba ste 
BO_T02_D2663b-2:2b-7	sa phyogs de bzhin gshegs pas sems can gyi don spyad pa chen po mi dgos so zhes pa'o //	2b	sa phyogs de bzhin gshegs ba sems can gyi don spyod ba chen po mi dgos so zhes ba 
BO_T02_D2663b-2:2b-8	mgrin gcig tu zhes pa ni dus gcig tu smras pa dang / smra ba'i tshig gcig pa dang / smra bar bya ba'i don gcig pa dang / sgra gcig tu 'byin pa'o //	2b	mgrin gcig tu zhes ba ni dus gcig tu smras ba dang smra ba tshig gcig ba dang smra ba byed ba don gcig ba dang sgra gcig tu byin ba 
BO_T02_D2663b-2:2b-9	da ni dkyil 'khor la sogs pa bsrung ba la sogs pa rnams 'chad de /	2b	da ni dkyil khor la sogs ba bsrung ba la sogs ba rnams chad de 
BO_T02_D2663b-2:2b-10	sngags de rnams kyang de bzhin gshegs pa'i gsung gi 'khor los khams gsum du khyab pa'i byin gyi rlabs su gyur pa ste /	2b	sngags de rnams kyang de bzhin gshegs ba gsung gi khor los khams gsum du khyab ba byin gyi rlabs su gyur ba ste 
BO_T02_D2663b-2:2b-11	de nas yang bcom ldan 'das rnam par snang mdzad kyis thams cad ldan pa'i 'khor de dag la gzigs nas zhes pa nas dus gsum du chags pa med pa'i stobs dang ldan pa'i gsang sngags kyi tshig dag yod do zhes bya ba'i bar ni khyad par de lta	2b	de nas yang joms ldan da rnam ba snang mdzad kyis thams cad ldan ba khor de dag la gzigs nas zhes ba nas dus gsum du chags ba med ba stobs dang ldan ba gsang sngags kyi tshig dag yod do zhes byed ba ba ni khyad ba de lta 
BO_T02_D2663b-2:2b-12	bu dang ldan pa'i gsang sngags kyi tshig yod kyis bshad do zhes pa'i tshig khong nas dbyung bar rig par bya'o //	2b	bu dang ldan ba gsang sngags kyi tshig yod kyis chad do zhes ba tshig khong nas byin ba rig ba byed 
BO_T02_D2663b-2:2b-13	mtha' yas par 'jug pa rgya chen po las 'byung ba zhes pa ni sems can gyi khams thams cad du khyab par 'jug pa zhes pa'o //	2b	mtha yas ba jug ba rgya chen po las byung ba zhes ba ni sems can gyi khams thams cad du khyab ba jug ba zhes ba 
BO_T02_D2663b-2:2b-14	sna tshogs kyi gzugs kyi nor bu dang 'dra ba zhes pa ni yid bzhin gyi nor bu de gzugs sna tshogs su snang la /	2b	sna tshogs kyi gzugs kyi nor bu dang dra ba zhes ba ni yid bzhin gyi nor bu de gzugs sna tshogs su snang la 
BO_T02_D2663b-2:2b-15	sems can gyis ci 'dod pa thob pa'i bya ba sna tshogs byed de /	2b	sems can gyis ci dod ba thob ba byed ba sna tshogs byed de 
BO_T02_D2663b-2:2b-16	de bzhin du rig pa'i rgyal mo 'di yang sems can rnams kyi don du gzugs sna tshogs ston cing bya ba sna tshogs byed ces pa'o //	2b	de bzhin du rig ba rgyal mo di yang sems can rnams kyi don du gzugs sna tshogs ston cing byed ba sna tshogs byed ces ba 
BO_T02_D2663b-2:3a-0	bsod nams kyi tshogs dpag tu med pa bsags pa zhes pa ni de bzhin @3a * //	3a	bsod nams kyi tshogs dpog tu med ba bsags ba zhes ba ni de bzhin 
BO_T02_D2663b-2:3a-1	gshegs pa'i gsung de tshad med pa'i bsod nams kyi tshogs bsags pa las byung ba'i phyir ro //	3a	gshegs ba gsung de tshad med ba bsod nams kyi tshogs bsags ba las byung ba phyir ro 
BO_T02_D2663b-2:3a-2	thogs pa med pa'i rtogs pa la gnas pa zhes pa ni sems can gyi khams thams cad ye shes kyi sgrib pa med par mkhyen zhes pa ste /	3a	thogs ba med ba rtogs ba la gnas ba zhes ba ni sems can gyi khams thams cad ye shes kyi sgrib ba med ba mkhyen zhes ba ste 
BO_T02_D2663b-2:3a-3	de bas na dus gsum du chags pa med pa'i stobs dang ldan pa'i gsang sngags kyi tshig ces gsungs so //	3a	de ba na dus gsum du chags ba med ba stobs dang ldan ba gsang sngags kyi tshig ces gsungs so 
BO_T02_D2663b-2:3a-4	de nas bcom ldan 'das kyis de'i tshe ljags kyi dbang po 'dod pa thams cad yongs su rdzogs par zhes pa nas /	3a	de nas joms ldan da kyis de tshe ljags kyi dbang po dod ba thams cad yongs su rdzogs ba zhes ba nas 
BO_T02_D2663b-2:3a-5	ting nge 'dzin la snyoms par zhugs so zhes pa'i bar gyis rig pa'i rgyal mo de yongs su bsgrags pa'i phyir ting nge 'dzin la zhugs pa ste /	3a	ting nge dzin la snyom ba jug so zhes ba ba gyis rig ba rgyal mo de yongs su sgrog ba phyir ting nge dzin la jug ba ste 
BO_T02_D2663b-2:3a-6	de ltar ting nge 'dzin du zhugs pa yang /	3a	de ltar ting nge dzin du jug ba yang 
BO_T02_D2663b-2:3a-7	bcom ldan 'das ting nge 'dzin de lta bu zhig la zhugs kyis /	3a	joms ldan da ting nge dzin de lta bu jig la jug kyis 
BO_T02_D2663b-2:3a-8	ngo mtshar ba zhig 'byung ngo snyam nas sems can rnams lta ba dang nyan pa la gzung bar bya ba'i phyir ro //	3a	ngo mtshar ba jig byung ngo snyam nas sems can rnams lta ba dang nyan ba la gzung ba byed ba phyir ro 
BO_T02_D2663b-2:3a-9	ljags kyi dbang po 'dod pa thams cad yongs su rdzogs pa rnam par sprul pas thams cad dang ldan pa'i sangs rgyas kyi zhing kun du g-yogs nas zhes pa ni ting nge 'dzin der 'jug pa'i phyir de bzhin gshegs pas bskal pa du mar bden pa'i tshig bsags	3a	ljags kyi dbang po dod ba thams cad yongs su rdzogs ba rnam ba sprul ba thams cad dang ldan ba sangs rgya kyi zhing kun du g-yogs nas zhes ba ni ting nge dzin der jug ba phyir de bzhin gshegs ba bskal ba du mar bden ba tshig bsags 
BO_T02_D2663b-2:3a-10	pa las byung ba de bzhin gshegs pa'i skyes bu chen po'i mtshan ljags rgya che ba srab pa kha dog zangs 'dra ba des khyab par byas zhes pa'o //	3a	ba las byung ba de bzhin gshegs ba skye bu chen po mtshan ljags rgya che ba srab ba kha dog zangs dra ba des khyab ba byed zhes ba 
BO_T02_D2663b-2:3a-11	rgya chen po zhes pa ni ting nge 'dzin de'i khyad par te /	3a	rgya chen po zhes ba ni ting nge dzin de khyad ba te 
BO_T02_D2663b-2:3a-12	khams gsum thams cad du khyab par byed pa'i phyir ro //	3a	khams gsum thams cad du khyab ba byed ba phyir ro 
BO_T02_D2663b-2:3a-13	yongs su dag pa zhes pa shes bya dang nyen mongs pa'i sgrib pa med pa'o //	3a	yongs su dag ba zhes ba shes byed dang nyen mongs ba sgrib ba med ba 
BO_T02_D2663b-2:3a-14	chos kyi rgyal mtshan zhes pa ni rgyal mtshan ltar gzhan las 'phags pa'i chos ston par brjod pa'o //	3a	chos kyi rgyal mtshan zhes ba ni rgyal mtshan ltar gzhan las phag ba chos ston ba rjod ba 
BO_T02_D2663b-2:3a-15	tog ces pa ni ting nge 'dzin de nyid sngags kyi tshig ston pa'i mtshan nyid do //	3a	tog ces ba ni ting nge dzin de nyid sngags kyi tshig ston ba mtshan nyid do 
BO_T02_D2663b-2:3a-16	rtse mo la lta ba zhes pa ni khams gsum thams cad gzigs pas na rtse mo ltar mtho ba ste /	3a	rtse mo la lta ba zhes ba ni khams gsum thams cad gzigs ba na rtse mo ltar mtho ba ste 
BO_T02_D2663b-2:3a-17	de dag ni ting nge 'dzin gyi khyad par ro //	3a	de dag ni ting nge dzin gyi khyad ba ro 
BO_T02_D2663b-2:3a-18	de bzhin gshegs pa thams cad kyis chos kyi dbyings khyab pa zhes pa ni khams gsum thams cad khyab pa zhes pa'o //	3a	de bzhin gshegs ba thams cad kyis chos kyi dbyings khyab ba zhes ba ni khams gsum thams cad khyab ba zhes ba 
BO_T02_D2663b-2:3a-19	de bas na sams can gyi khams ma lus pa rnams yongs su bskyab pa zhes bya ste /	3a	de ba na sams can gyi khams ma lus ba rnams yongs su bskyab ba zhes byed ste 
