segmentnr	original	stemmed
BO_K01_D0001-3_H0001-3:289b-7	g-yas phyogs su gnas khang gnyis te /	g-yas phyogs su gnas khang gnyis te 
BO_K01_D0001-3_H0001-3:289b-8	de ltar na ngos gsum pa la ni /	de ltar na ngos gsum ba la ni 
BO_K01_D0001-3_H0001-3:289b-9	gnas khang dgu'o //	gnas khang dgu 
BO_K01_D0001-3_H0001-3:289b-10	ngos bzhi pa la ni /	ngos bzhi ba la ni 
BO_K01_D0001-3_H0001-3:289b-11	dri gtsang khang gi thad ka dbus su sgo gsum gdod par bya zhing /	dri gtsang khang gi thad ka dbus su sgo gsum gdod ba byed zhing 
BO_K01_D0001-3_H0001-3:289b-12	g-yas phyogs su gnas khang gnyis so //	g-yas phyogs su gnas khang gnyis so 
BO_K01_D0001-3_H0001-3:289b-13	du brtsegs su bya ba ma shes nas /	du brtsegs su byed ba ma shes nas 
BO_K01_D0001-3_H0001-3:289b-14	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K01_D0001-3_H0001-3:289b-15	dge slong rnams kyi gtsug lag khang ni /	dge slong rnams kyi gtsug lag khang ni 
BO_K01_D0001-3_H0001-3:289b-16	lnga brtsegs su bya'o //	lnga brtsegs su byed 
BO_K01_D0001-3_H0001-3:289b-17	dri gtsang khang ni /	dri gtsang khang ni 
BO_K01_D0001-3_H0001-3:289b-18	bdun brtsegs su bya'o //	bdun brtsegs su byed 
BO_K01_D0001-3_H0001-3:289b-19	sgo khang steng gi bsil khang yang bdun brtsegs su bya'o //	sgo khang steng gi bsil khang yang bdun brtsegs su byed 
BO_K01_D0001-3_H0001-3:289b-20	dge slong ma rnams kyi gtsug lag khang ni /	dge slong ma rnams kyi gtsug lag khang ni 
BO_K01_D0001-3_H0001-3:289b-21	sum brtsegs su bya'o //	sum brtsegs su byed 
BO_K01_D0001-3_H0001-3:289b-22	dri gtsang khang ni /	dri gtsang khang ni 
BO_K01_D0001-3_H0001-3:289b-23	lnga brtsegs su bya'o //	lnga brtsegs su byed 
BO_K01_D0001-3_H0001-3:289b-24	sgo khang steng gi bsil khang yang lnga brtsegs su bya'o //	sgo khang steng gi bsil khang yang lnga brtsegs su byed 
BO_K01_D0001-3_H0001-3:289b-25	de'i tshe mnyan yod na khyim bdag sbyin pa zhes bya ba phyug pa /	de tshe nyan yod na khyim bdag sbyin ba zhes byed ba phyug ba 
BO_K01_D0001-3_H0001-3:289b-26	nor mang ba /	nor mang ba 
BO_K01_D0001-3_H0001-3:289b-27	longs spyod che ba /	longs spyod che ba 
BO_K01_D0001-3_H0001-3:289b-28	yongs su bzung ba yangs shing rgya che ba /	yongs su bzung ba yangs shing rgya che ba 
BO_K01_D0001-3_H0001-3:289b-29	rnam thos kyi bu'i nor dang ldan pa /	rnam thos kyi bu nor dang ldan ba 
BO_K01_D0001-3_H0001-3:289b-30	rnam thos kyi bu la nor gyis 'gran pa zhig gnas pa des /	rnam thos kyi bu la nor gyis gran ba jig gnas ba des 
BO_K01_D0001-3_H0001-3:289b-31	rigs mnyam pa las chung ma blangs te /	rigs mnyam ba las chung ma blangs te 
BO_K01_D0001-3_H0001-3:289b-32	de de dang lhan cig rtse bar byed /	de de dang lhan cig rtse ba byed 
BO_K01_D0001-3_H0001-3:289b-33	dga' bar byed /	dga ba byed 
BO_K01_D0001-3_H0001-3:289b-34	dga' mgur spyod par byed de /	dga mgur spyod ba byed de 
BO_K01_D0001-3_H0001-3:289b-35	de rtse bar byed /	de rtse ba byed 
BO_K01_D0001-3_H0001-3:289b-36	dga' bar byed /	dga ba byed 
BO_K01_D0001-3_H0001-3:289b-37	dga' mgur spyod par byed pa las /	dga mgur spyod ba byed ba las 
BO_K01_D0001-3_H0001-3:289b-38	dus gzhan zhig na /	dus gzhan jig na 
BO_K01_D0001-3_H0001-3:290a-0	chung ma @290a *//	chung ma 
BO_K01_D0001-3_H0001-3:290a-1	ma sems can dang ldan par gyur nas de zla ba brgyad dam /	ma sems can dang ldan ba gyur nas de zla ba brgyad dam 
BO_K01_D0001-3_H0001-3:290a-2	dgu 'das nas khye'u zhig btsas te /	dgu da nas khyeu jig btsas te 
BO_K01_D0001-3_H0001-3:290a-3	de'i btsas pa'i btsas ston nyi ma bdun gsum nyi shu rtsa gcig tu rgya cher byas nas ming 'dogs par byed /	de btsas ba btsas ston nyi ma bdun gsum nyi shu rtsa gcig tu rgya cher byed nas ming dogs ba byed 
BO_K01_D0001-3_H0001-3:290a-4	khye'u ming cir gdags /	khyeu ming cir dogs 
BO_K01_D0001-3_H0001-3:290a-5	nye du dag gis smras pa /	nye du dag gis smras ba 
BO_K01_D0001-3_H0001-3:290a-6	khye'u 'di khyim bdag sbyin pa'i bu yin pas /	khyeu di khyim bdag sbyin ba bu yin ba 
BO_K01_D0001-3_H0001-3:290a-7	de'i phyir khye'u'i ming ni /	de phyir khyeu ming ni 
BO_K01_D0001-3_H0001-3:290a-8	bzang sbyin du gdags so //	bzang sbyin du dogs so 
BO_K01_D0001-3_H0001-3:290a-9	zhes de'i ming bzang sbyin zhes bya bar btags so //	zhes de ming bzang sbyin zhes byed ba dogs so 
BO_K01_D0001-3_H0001-3:290a-10	khye'u bzang sbyin ma ma brgyad po pang na thogs pa'i ma ma gnyis dang / nu ma snun pa'i ma ma gnyis dang / dri ma phyi ba'i ma ma gnyis dang / rtse grogs kyi ma ma gnyis la rjes su gtad nas /	khyeu bzang sbyin ma ma brgyad po pang na thogs ba ma ma gnyis dang nu ma snun ba ma ma gnyis dang dri ma phyi ba ma ma gnyis dang rtse grogs kyi ma ma gnyis la rjes su gtod nas 
BO_K01_D0001-3_H0001-3:290a-11	de ma ma brgyad po dag gis 'o ma dang / zho dang / mar dang / zhun mar dang / mar gyi snying po dang / gzhan yang /	de ma ma brgyad po dag gis mang ma dang zho dang mar dang zhun mar dang mar gyi snying po dang gzhan yang 
BO_K01_D0001-3_H0001-3:290a-12	yo byad kyi bye brag gtso bo gtso bo dag gis sring bar byed /	yo byad kyi bye brag gtso bo gtso bo dag gis sring ba byed 
BO_K01_D0001-3_H0001-3:290a-13	skyed par byed cing /	skyed ba byed cing 
BO_K01_D0001-3_H0001-3:290a-14	rdzing na gnas pa'i padma bzhin du myur du skye bar byed do //	rdzing na gnas ba padma bzhin du myur du skye ba byed do 
BO_K01_D0001-3_H0001-3:290a-15	de dus gzhan zhig na rgyan thams cad kyis brgyan nas ma ma'i pang du 'dug ste phyir byung ba dang / slong bas brgyan bslangs pa /	de dus gzhan jig na rgyan thams cad kyis rgyan nas ma ma pang du dug ste phyir byung ba dang slong ba rgyan bslangs ba 
BO_K01_D0001-3_H0001-3:290a-16	gzhon nu / bdag la rgyan dgos kyi /	gzhon nu bdag la rgyan dgos kyi 
BO_K01_D0001-3_H0001-3:290a-17	bdag la rgyan byin cig /	bdag la rgyan byin cig 
BO_K01_D0001-3_H0001-3:290a-18	des dga' ba dang / mgu bas de la rgyan de byin no //	des dga ba dang mgu ba de la rgyan de byin no 
BO_K01_D0001-3_H0001-3:290a-19	de khyim du zhugs pa dang / de'i phas ma ma la dris pa /	de khyim du jug ba dang de phas ma ma la dri ba 
BO_K01_D0001-3_H0001-3:290a-20	gzhon nu'i rgyan ga re /	gzhon nu rgyan ga re 
BO_K01_D0001-3_H0001-3:290a-21	des smras pa /	des smras ba 
BO_K01_D0001-3_H0001-3:290a-22	gzhon nus slong ba la stsal to //	gzhon nus slong ba la stsal to 
BO_K01_D0001-3_H0001-3:290a-23	de rgyan gzhan dag gis brgyan na /	de rgyan gzhan dag gis rgyan na 
BO_K01_D0001-3_H0001-3:290a-24	de yang byin no //	de yang byin no 
BO_K01_D0001-3_H0001-3:290a-25	yang brgyan na /	yang rgyan na 
BO_K01_D0001-3_H0001-3:290a-26	de yang des byin nas /	de yang des byin nas 
BO_K01_D0001-3_H0001-3:290b-0	khyim bdag @290b des chung ma la smras pa /	khyim bdag des chung ma la smras ba 
BO_K01_D0001-3_H0001-3:290b-1	bzang mo / bdag cag gi bu ni /	bzang mo bdag cag gi bu ni 
BO_K01_D0001-3_H0001-3:290b-2	bzang po zhig btsas te /	bzang po jig btsas te 
BO_K01_D0001-3_H0001-3:290b-3	rtag tu sbyin pa la mngon par dga'o //	rtag tu sbyin ba la mngon ba dga 
BO_K01_D0001-3_H0001-3:290b-4	des smras pa /	des smras ba 
BO_K01_D0001-3_H0001-3:290b-5	rje'i sras / gal te de lta na /	rje sras gal te de lta na 
BO_K01_D0001-3_H0001-3:290b-6	slan chad rgyan de lta bu ni /	slan chad rgyan de lta bu ni 
BO_K01_D0001-3_H0001-3:290b-7	mi bgyid do //	mi bgyid do 
BO_K01_D0001-3_H0001-3:290b-8	des smras pa /	des smras ba 
BO_K01_D0001-3_H0001-3:290b-9	bzang mo / bdag cag la gser dang / rin po che tshad med pa yod mod kyi /	bzang mo bdag cag la gser dang rin po che tshad med ba yod mod kyi 
