segmentnr	original	folio	stemmed
BO_TZ3_GA-004-1:0	@#// dpal rdo rje sems dpa' thugs kyi sgrub pa'i bsnyen sgrub phrin las kyi cho ga rnam grol lam bzang zhes bya ba bzhugs so //	0	dpal rdo rje sems dpa thugs kyi sgrub ba snyen sgrub phrin las kyi cho ga rnam grol lam bzang zhes byed ba bzhugs so 
BO_TZ3_GA-004-1:1	dpal rdo rje sems dpa' thugs kyi sgrub pa'i bsnyen sgrub phrin las kyi cho ga rnam par grol ba'i lam bzang zhes bya ba /	0	dpal rdo rje sems dpa thugs kyi sgrub ba snyen sgrub phrin las kyi cho ga rnam ba grol ba lam bzang zhes byed ba 
BO_TZ3_GA-004-1:2	dpal rdo rje sems dpa' la phyag 'tshhal lo //	0	dpal rdo rje sems dpa la phyag tshhal lo 
BO_TZ3_GA-004-1:3	bde chen byang chub sems mchog stong pa'i dngos //	0	bde chen byang chub sems mchog stong ba dngos 
BO_TZ3_GA-004-1:4	gnyis med ro mnyam mkha' khyab rdo rje'i sems //	0	gnyis med ro mnyam mkha khyab rdo rje sems 
BO_TZ3_GA-004-1:5	ma lus rigs kyi 'khor lo'i dbang phyug gtsho /	0	ma lus rigs kyi khor lo dbang phyug gtsho 
BO_TZ3_GA-004-1:6	/bla ma mchog dang dbyer med der phyag 'tshhal //	0	ma mchog dang dbyer med der phyag tshhal 
BO_TZ3_GA-004-1:7	dpal ldan sangs rgyas kun gyi snying po'i grong //	0	dpal ldan sangs rgya kun gyi snying po grong 
BO_TZ3_GA-004-1:8	bde chen byang chub mchog gi dkyil 'khor du //	0	bde chen byang chub mchog gi dkyil khor du 
BO_TZ3_GA-004-1:9	grangs med rnal 'byor 'jug pa'i thabs kyi mchog	0	grangs med rnal byor jug ba thabs kyi mchog 
BO_TZ3_GA-004-1:10	/rnam par grol ba'i lam bzang dbye bar bya //	1	ba grol ba lam bzang byed ba byed 
BO_TZ3_GA-004-1:11	de yang gter gzhung rtsha ba las /	1	de yang gter gzhung rtsha ba las 
BO_TZ3_GA-004-1:12	dad brtshon shes rab snying rjer ldan :	1	dad brtshon shes rab snying rjer ldan 
BO_TZ3_GA-004-1:13	yang dag mchog gi lam 'dod na :	1	yang dag mchog gi lam dod na 
BO_TZ3_GA-004-1:14	rdor sems thugs kyi sgrub pa bya :	1	rdar sems thugs kyi sgrub ba byed 
BO_TZ3_GA-004-1:15	zhes gsungs pa bzhin rten gyi gang zag thun mong gi lam gyis rgyud sbyangs /	1	zhes gsungs ba bzhin rten gyi gang zag thun mong gi lam gyis brgyud sbyong 
BO_TZ3_GA-004-1:16	dkyil 'khor chen po 'dir zhugs shing dam tshhig dang ldan pa /	1	dkyil khor chen po dir jug shing dam tshhig dang ldan ba 
BO_TZ3_GA-004-1:17	sngags kyi de kho na nyid la mkhas shing snod du gyur pa dag gis bla na med pa'i dngos grub myur du 'grub pa ni dam tshhig rnam par dag pa la rag las shing /	1	sngags kyi de kho na nyid la mkhas shing snod du gyur ba dag gis bla na med ba dngos grub myur du grub ba ni dam tshhig rnam ba dag ba la rag las shing 
BO_TZ3_GA-004-1:18	de'i thabs kyi nye lam ni 'di kho na'o //	1	de thabs kyi nye lam ni di kho na 
BO_TZ3_GA-004-1:19	de la rnal 'byor la 'jug pa'i sbyor ba dang / zhugs pa'i cho ga dngos dang / cho ga'i yan lag gzhan bshad pa dang gsum las /	1	de la rnal byor la jug ba sbyor ba dang jug ba cho ga dngos dang cho ga yan lag gzhan chad ba dang gsum las 
BO_TZ3_GA-004-1:20	dang po rten gyi dkyil 'khor 'du bya ba ni /	2	dang po rten gyi dkyil khor du byed ba ni 
BO_TZ3_GA-004-1:21	gang du dkyil 'khor bya ba'i gzhi der gtor ma dkar zlum rgyan ldan mchod pa dang bcas pa bsham /	2	gang du dkyil khor byed ba gzhi der thor ma dkar zlum rgyan ldan mchod ba dang cha ba bsham 
BO_TZ3_GA-004-1:22	badzra ma ha shri he ru ko\u0f85 ham/	2	badzra ma ha shri he ru ko\u0f85 
BO_TZ3_GA-004-1:23	rang nyid skad cig gis rdo rje he ru ka sku mdog sngon po khro bo'i chas can rdo rje dang dung khrag 'dzin pa'i skur gyur par bsams la /	2	rang nyid skad cig gis rdo rje he ru ka sku mdog sngon po khro bo cha can rdo rje dang dung khrag dzin ba skur gyur ba bsams la 
BO_TZ3_GA-004-1:24	de'i thugs ka nas ram yam kham 'phros pas ma dag pa'i dngos 'dzin thams cad bsregs gtor sbyangs /	2	de thugs ka nas ram yam kham phro ba ma dag ba dngos dzin thams cad bsregs thor sbyong 
BO_TZ3_GA-004-1:25	stong pa'i ngang las bsang chu'i steng du /	2	stong ba ngang las bsang chu steng du 
BO_TZ3_GA-004-1:26	ma sur+yaman+dal / nyi ma la gnas pa'i hu~m yig dmar po /	2	ma sur+yaman+dal nyi ma la gnas ba hu~m yig dmar po 
BO_TZ3_GA-004-1:27	s+pha ra na phat/	2	s+pha ra na 
BO_TZ3_GA-004-1:28	sam ha ra na hu~m/	2	sam ha ra na 
BO_TZ3_GA-004-1:29	'phro 'dus yongs su gyur pa las /	2	phro du yongs su gyur ba las 
BO_TZ3_GA-004-1:30	om badzra ma ha kro d+hi shwa ri hu~m phat/	3	om badzra ma ha kro d+hi shwa ri hu~m 
BO_TZ3_GA-004-1:31	khro mo dbyings phyug ma dmar mo dril bu dang b+han dmar 'dzin pa'i skur gyur par bsam zhing /	3	khro mo dbyings phyug ma dmar mo dril bu dang b+han dmar dzin ba skur gyur ba bsam zhing 
BO_TZ3_GA-004-1:32	rdo rje rtshe gcig pa'i phyag rgyas reg la /	3	rdo rje rtshe gcig ba phyag rgya reg la 
BO_TZ3_GA-004-1:33	om ma ha kro d+hi shwa ri sarba dra byam sho d+ha ya om ahhu~m hrihtha/	3	om ma ha kro d+hi shwa ri sarba dra byam sho d+ha ya om ahhu~m 
BO_TZ3_GA-004-1:34	zhes brgya rtsha brgyad kyis byin gyis brlabs pas /	3	zhes brgya rtsha brgyad kyis byin gyis brlabs ba 
BO_TZ3_GA-004-1:35	khro mo dbyings phyug ma'i rang bzhin gyi chu'i rdul phra rab tu gyur par bsam /	3	khro mo dbyings phyug ma rang bzhin gyi chu rdul phra rab tu gyur ba bsam 
BO_TZ3_GA-004-1:36	om ma ha kro d+hi shwa ri sarba dra byam shod+ha ya hu~m phat/	3	om ma ha kro d+hi shwa ri sarba dra byam shod+ha ya hu~m 
BO_TZ3_GA-004-1:37	zhes bdag gnas yo byad thams cad la bsang gtor bya zhing /	3	zhes bdag gnas yo byad thams cad la bsang thor byed zhing 
BO_TZ3_GA-004-1:38	thog mtha' kun tu bsang gtor gyi bya ba thams cad 'dis bya'o //	3	thogs mtha kun tu bsang thor gyi byed ba thams cad dis byed 
BO_TZ3_GA-004-1:39	gtor ma ram yam kham gis bsregs gtor bkrus /	3	thor ma ram yam kham gis bsregs thor khrud 
BO_TZ3_GA-004-1:40	stong pa'i ngang las b+h+ru~m las rin po che'i snod yangs shing rgya che ba'i nang du gtor ma kha dog dri ro nus pa phun sum tshhogs par gyur /	4	stong ba ngang las b+h+ru~m las rin po che snod yangs shing rgya che ba nang du thor ma kha dog dri ro nus ba phun sum tshhogs ba gyur 
BO_TZ3_GA-004-1:41	om ahhu~m gis byin gyis brlabs /	4	om ahhu~m gis byin gyis brlabs 
BO_TZ3_GA-004-1:42	b+hu mi pa ti sa pa ri wa ra badzra sa ma dzahsa spyan drangs /	4	b+hu mi ba ti sa ba ri wa ra badzra sa ma dzahsa spyan drangs 
BO_TZ3_GA-004-1:43	b+hu mi pa ti sa pa ri wa ra a ka ro sogs gsum gyis gtor ma bsngos la /	4	b+hu mi ba ti sa ba ri wa ra a ka ro sogs gsum gyis thor ma sngo la 
BO_TZ3_GA-004-1:44	gang dag 'dir gnas lha dang klu	4	gang dag dir gnas lha dang klu 
BO_TZ3_GA-004-1:45	/gnod sbyin srin po'am gzhan dag la //	4	sbyin srin po gzhan dag la 
BO_TZ3_GA-004-1:46	dkyil 'khor don du sa phyogs 'di //	4	dkyil khor don du sa phyogs di 
BO_TZ3_GA-004-1:47	bdag zhu khyed kyis bstshal du gsol //	4	bdag ju khyed kyis bstshal du gsol 
BO_TZ3_GA-004-1:48	zhes lan gsum gsol bas gnang ba byin par bsam zhing /	4	zhes lan gsum gsol ba gnang ba byin ba bsam zhing 
BO_TZ3_GA-004-1:49	gtor ma gnyis pa /	4	thor ma gnyis ba 
BO_TZ3_GA-004-1:50	om sarba bi g+h+nam na mahsarba ta tha ga te b+h+yo bi shwa mu khe b+h+yahsarba tha kham ut+ga te s+pha ra na i mam ga ga na kham swa ha/	5	om sarba bi g+h+nam na mahsarba ta tha ga te b+h+yo bi shwa mu khe b+h+yahsarba tha kham ut+ga te s+pha ra na i mam ga ga na kham swa 
BO_TZ3_GA-004-1:51	zhes lan gsum gyis bsngos la /	5	zhes lan gsum gyis sngo la 
BO_TZ3_GA-004-1:52	hu~m/ rnal 'byor chen po'i dkyil 'khor 'dir //	5	rnal byor chen po dkyil khor dir 
BO_TZ3_GA-004-1:53	gsang ba'i dam can so so nas //	5	gsang ba dam can so so nas 
BO_TZ3_GA-004-1:54	'du ba'i lha ni ma gtogs pa //	5	du ba lha ni ma gtogs ba 
BO_TZ3_GA-004-1:55	thams cad thugs rjes bskangs zin gyis //	5	thams cad thugs rjes skong zin gyis 
BO_TZ3_GA-004-1:56	da lta nyid du so sor dengs //	5	da lta nyid du so sor dengs 
BO_TZ3_GA-004-1:57	ci ste mi 'gro 'dug gyur na //	5	ci ste mi gro dug gyur na 
BO_TZ3_GA-004-1:58	rdo rje khro bo'i tshhogs rnams kyis //	5	rdo rje khro bo tshhogs rnams kyis 
BO_TZ3_GA-004-1:59	de ma thag tu bkas nas ni //	5	de ma thag tu gas nas ni 
BO_TZ3_GA-004-1:60	bdun rgyud rigs kyang brlag par 'gyur //	6	bdun brgyud rigs kyang brlag ba gyur 
BO_TZ3_GA-004-1:61	ces bka' bsgos la /	6	ces bka sgo la 
BO_TZ3_GA-004-1:62	bgegs rnams / hu~m hu~m hu~m bi shwa badzra kro d+ha dz+wa la man+da la phat phat phat/	6	bgegs rnams hu~m hu~m hu~m bi shwa badzra kro d+ha dz+wa la man+da la phat phat 
BO_TZ3_GA-004-1:63	ha la ha la ha la hu~m/	6	ha la ha la ha la 
BO_TZ3_GA-004-1:64	zhes drag sngags thun brab spos rol dang bcas pas bskrad la bsrung ba'i 'khor los mtshhams bcad cing /	6	zhes drag sngags thun brab spros rol dang cha ba skrod la bsrung ba khor los mtshhams gcod cing 
BO_TZ3_GA-004-1:65	dkyil 'khor gyi gzhi ba byung gis byug dri bzang dang bdud rtshi lngas chag chag gdab /	6	dkyil khor gyi gzhi ba byung gis byug dri bzang dang bdud rtshi lngas chag chag gdab 
BO_TZ3_GA-004-1:66	de nas thig skud thig chal dang bcas pa 'du byas /	6	de nas thig skud thig chal dang cha ba du byed 
BO_TZ3_GA-004-1:67	hu~m badzra d+h+rika? /rang nyid rdor sems su gsal ba'i sbyor mtshhams nas sku gsung thugs kyi rang bzhin gyi thig skud de bzhin gshegs pa thams cad kyi ye shes lnga dang dbyer med par gyur /	6	hu~m badzra d+h+rika? nyid rdar sems su gsal ba sbyor mtshhams nas sku gsung thugs kyi rang bzhin gyi thig skud de bzhin gshegs ba thams cad kyi ye shes lnga dang dbyer med ba gyur 
BO_TZ3_GA-004-1:68	dzahdzahzhes rgyal thebs yum du gsal ba la thig sna gtad /	6	dzahdzahzhes rgyal thebs yum du gsal ba la thig sna gtod 
BO_TZ3_GA-004-1:69	om ahhu~m hu~m om swa am ha zhes brjod cing shar nub kyi tshhangs thig gdab /	6	om ahhu~m hu~m om swa am ha zhes rjod cing char nub kyi tshhangs thig gdab 
