segmentnr	original	stemmed
BO_K01_D0007B-2_H0008-2:137a-6	de la the tshom du ma byed cig /	de la the tshom du ma byed cig 
BO_K01_D0007B-2_H0008-2:137a-7	ces bya ba'i bar du snga ma bzhin no //	ces byed ba ba du snga ma bzhin no 
BO_K01_D0007B-2_H0008-2:137a-8	gleng gzhi'i sgo gnyis pa'i mdo'i tshigs su bcad pa drug pa'o ////	gleng gzhi sgo gnyis ba mdo tshigs su gcod ba drug ba 
BO_K01_D0007B-2_H0008-2:137a-9	'dul ba gzhung dam pa /	dul ba gzhung dam ba 
BO_K01_D0007B-2_H0008-2:137a-10	bam po so gsum pa /	bam po so gsum ba 
BO_K01_D0007B-2_H0008-2:137a-11	btsun pa / bcom ldan 'das kyis tshul khrims nyams pa'i dge slong skrod cig ces gsungs na /	btsun ba joms ldan da kyis tshul khrims nyams ba dge slong skrod cig ces gsungs na 
BO_K01_D0007B-2_H0008-2:137a-12	sus bskrad par bgyi /	sus skrod ba bgyid 
BO_K01_D0007B-2_H0008-2:137a-13	de ni / dge 'dun gyis bskrad par bya'o //	de ni dge dun gyis skrod ba byed 
BO_K01_D0007B-2_H0008-2:137a-14	de'i yo byad las kha cig gis ni /	de yo byad las kha cig gis ni 
BO_K01_D0007B-2_H0008-2:137a-15	lhung bzed dang / chos gos khyer /	lhung bzed dang chos gos khyer 
BO_K01_D0007B-2_H0008-2:137a-16	kha cig gis ni /	kha cig gis ni 
BO_K01_D0007B-2_H0008-2:137a-17	par bur gyi snod dag khyer te phyi rol tu phyung la 'or cig /	ba bur gyi snod dag khyer te phyi rol tu byin la r cig 
BO_K01_D0007B-2_H0008-2:137a-18	de ste ka ba la 'jus na /	de ste ka ba la ju na 
BO_K01_D0007B-2_H0008-2:137a-19	ka ba chod cig /	ka ba chod cig 
BO_K01_D0007B-2_H0008-2:137a-20	sgo skyes la 'jus na /	sgo skye la ju na 
BO_K01_D0007B-2_H0008-2:137a-21	sgo skyes kyang phyung la /	sgo skye kyang byin la 
BO_K01_D0007B-2_H0008-2:137a-22	de la ngo ldog mi phod par ma byed cig /	de la ngo ldog mi phod ba ma byed cig 
BO_K01_D0007B-2_H0008-2:137a-23	slar sus bcos par bgyi /	slar sus chos ba bgyid 
BO_K01_D0007B-2_H0008-2:137a-24	dge 'dun gyis so //	dge dun gyis so 
BO_K01_D0007B-2_H0008-2:137a-25	'chos pa'i yo byad su las dgug /	chos ba yo byad su las gugs 
BO_K01_D0007B-2_H0008-2:137a-26	yon bdag la bskul lo //	yon bdag la skul lo 
BO_K01_D0007B-2_H0008-2:137a-27	des kyang ma 'byor na /	des kyang ma byor na 
BO_K01_D0007B-2_H0008-2:137a-28	dge 'dun thams cad kyi nor gyis slar bcos par bya ste /	dge dun thams cad kyi nor gyis slar chos ba byed ste 
BO_K01_D0007B-2_H0008-2:137a-29	de la the tshom du ma byed cig /	de la the tshom du ma byed cig 
BO_K01_D0007B-2_H0008-2:137b-0	tshul khrims nyams pa'i dge slong @137b la ji ltar dge slong ma dang / dge slob ma dang / dge tshul pha dang / dge tshul ma dag kyang de bzhin no //	tshul khrims nyams ba dge slong la ji ltar dge slong ma dang dge slob ma dang dge tshul pha dang dge tshul ma dag kyang de bzhin no 
BO_K01_D0007B-2_H0008-2:137b-1	btsun pa / bcom ldan 'das kyis khyim pa la smod par byed pa'i dge slong de la slar bsdum pa'i las byos shig /	btsun ba joms ldan da kyis khyim ba la smod ba byed ba dge slong de la slar sdum ba las byos shig 
BO_K01_D0007B-2_H0008-2:137b-2	ces gsungs na /	ces gsungs na 
BO_K01_D0007B-2_H0008-2:137b-3	btsun pa / de ste dge slong mas kyang khyim pa la smad par gyur na /	btsun ba de ste dge slong mas kyang khyim ba la smad ba gyur na 
BO_K01_D0007B-2_H0008-2:137b-4	de la yang slar bsdum pa'i las bgyi'am /	de la yang slar sdum ba las bgyid 
BO_K01_D0007B-2_H0008-2:137b-5	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:137b-6	de la yang slar bsdum pa'i las byed du chug cig /	de la yang slar sdum ba las byed du chug cig 
BO_K01_D0007B-2_H0008-2:137b-7	dge slob ma dang / dge tshul pha dang / dge tshul ma la yang de bzhin no //	dge slob ma dang dge tshul pha dang dge tshul ma la yang de bzhin no 
BO_K01_D0007B-2_H0008-2:137b-8	btsun pa / bcom ldan 'das kyis dge slong gis khyim pa la smod na /	btsun ba joms ldan da kyis dge slong gis khyim ba la smod na 
BO_K01_D0007B-2_H0008-2:137b-9	slar bsdum pa'i las byed du chug cig /	slar sdum ba las byed du chug cig 
BO_K01_D0007B-2_H0008-2:137b-10	ces gsungs na /	ces gsungs na 
BO_K01_D0007B-2_H0008-2:137b-11	dge slong gis dge slong la smod na /	dge slong gis dge slong la smod na 
BO_K01_D0007B-2_H0008-2:137b-12	de la yang slar bsdum pa'i las bgyi'am /	de la yang slar sdum ba las bgyid 
BO_K01_D0007B-2_H0008-2:137b-13	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:137b-14	de la yang slar bsdum pa'i las bya'o //	de la yang slar sdum ba las byed 
BO_K01_D0007B-2_H0008-2:137b-15	dge slong gis dge slong ma dang / dge slob ma dang / dge tshul pha dang / dge tshul ma la yang de bzhin du bya'o //	dge slong gis dge slong ma dang dge slob ma dang dge tshul pha dang dge tshul ma la yang de bzhin du byed 
BO_K01_D0007B-2_H0008-2:137b-16	dge slob mas dge slong ma dang / dge slong dang / dge slob ma dang / dge tshul pha dang / dge tshul ma la yang de bzhin du bya'o //	dge slob mas dge slong ma dang dge slong dang dge slob ma dang dge tshul pha dang dge tshul ma la yang de bzhin du byed 
BO_K01_D0007B-2_H0008-2:137b-17	dge slob mas dge slob ma dang / dge slong dang / dge slong ma dang / dge tshul pha dang / dge tshul ma la yang de bzhin du bya'o //	dge slob mas dge slob ma dang dge slong dang dge slong ma dang dge tshul pha dang dge tshul ma la yang de bzhin du byed 
BO_K01_D0007B-2_H0008-2:137b-18	dge tshul phas dge tshul pha dang / dge slong dang / dge slong ma dang / dge bsnyen dang / dge slob ma dang / dge tshul ma la yang de bzhin du bya'o //	dge tshul phas dge tshul pha dang dge slong dang dge slong ma dang dge snyen dang dge slob ma dang dge tshul ma la yang de bzhin du byed 
BO_K01_D0007B-2_H0008-2:138a-0	dge tshul mas dge tshul ma dang / dge slong dang / dge slong ma dang / @138a *//	dge tshul mas dge tshul ma dang dge slong dang dge slong ma dang 
BO_K01_D0007B-2_H0008-2:138a-1	dge slob ma dang / dge tshul pha la yang de bzhin du bya'o //	dge slob ma dang dge tshul pha la yang de bzhin du byed 
BO_K01_D0007B-2_H0008-2:138a-2	de ltar 'khor lo bzhin rgyas par brjod do //	de ltar khor lo bzhin rgya ba rjod do 
BO_K01_D0007B-2_H0008-2:138a-3	gleng gzhi'i sgo gnyis pa'i mdo'i tshigs su bcad pa bdun pa'o ////	gleng gzhi sgo gnyis ba mdo tshigs su gcod ba bdun ba 
BO_K01_D0007B-2_H0008-2:138a-4	mdor na / dge tshul dag dang bsdigs pa dang // lnga las nyung ba mi gnas dang // au pa lis ni ji ltar dris //	mdor na dge tshul dag dang sdig ba dang lnga las nyung ba mi gnas dang au ba lis ni ji ltar dri 
BO_K01_D0007B-2_H0008-2:138a-5	nub mo lnga yang byin pa'o //	nub mo lnga yang byin ba 
BO_K01_D0007B-2_H0008-2:138a-6	sangs rgyas bcom ldan 'das mnyan du yod pa dze ta'i tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	sangs rgya joms ldan da nyan du yod ba dze ta tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs so 
BO_K01_D0007B-2_H0008-2:138a-7	sangs rgyas bcom ldan 'das la tshe dang ldan pa au pa lis zhus pa /	sangs rgya joms ldan da la tshe dang ldan ba au ba lis zhus ba 
BO_K01_D0007B-2_H0008-2:138a-8	btsun pa / dge slong gis bsdigs pa'i las bgyis pa'i dge tshul la bsnyen par rdzogs pa bgyis na /	btsun ba dge slong gis sdig ba las bgyid ba dge tshul la snyen ba rdzogs ba bgyid na 
BO_K01_D0007B-2_H0008-2:138a-9	de bsnyen par rdzogs pa zhes bgyi'am /	de snyen ba rdzogs ba zhes bgyid 
BO_K01_D0007B-2_H0008-2:138a-10	bsnyen par ma rdzogs pa zhes bgyi /	snyen ba ma rdzogs ba zhes bgyid 
BO_K01_D0007B-2_H0008-2:138a-11	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:138a-12	bsnyen par ni /	snyen ba ni 
BO_K01_D0007B-2_H0008-2:138a-13	rdzogs mod kyi /	rdzogs mod kyi 
BO_K01_D0007B-2_H0008-2:138a-14	bsnyen par rdzogs par byed pa ni /	snyen ba rdzogs ba byed ba ni 
BO_K01_D0007B-2_H0008-2:138a-15	'das pa dang bcas pa'o //	da ba dang cha ba 
BO_K01_D0007B-2_H0008-2:138a-16	bzod pa ni /	bzod ba ni 
BO_K01_D0007B-2_H0008-2:138a-17	gsol ba zhes bya'o //	gsol ba zhes byed 
BO_K01_D0007B-2_H0008-2:138a-18	btsun pa / bcom ldan 'das kyis lo lnga lon la /	btsun ba joms ldan da kyis lo lnga lon la 
BO_K01_D0007B-2_H0008-2:138a-19	chos rnam pa lnga dang ldan na /	chos rnam ba lnga dang ldan na 
BO_K01_D0007B-2_H0008-2:138a-20	gnas ma bcas kyang ljongs spyad pa spyod du gnang ngo //	gnas ma cha kyang ljongs spyod ba spyod du gnang ngo 
BO_K01_D0007B-2_H0008-2:138a-21	zhes gsungs na /	zhes gsungs na 
BO_K01_D0007B-2_H0008-2:138a-22	btsun pa / lo bzhi lon la chos rnam pa lnga dang ldan na /	btsun ba lo bzhi lon la chos rnam ba lnga dang ldan na 
BO_K01_D0007B-2_H0008-2:138a-23	de'ang gnas ma bcas par ljongs spyod pa spyod du gnang ngam /	de gnas ma cha ba ljongs spyod ba spyod du gnang ngam 
BO_K01_D0007B-2_H0008-2:138a-24	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:138a-25	mi gnang ngo //	mi gnang ngo 
BO_K01_D0007B-2_H0008-2:138a-26	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K01_D0007B-2_H0008-2:138a-27	lo lnga ma lon pa mi rung ba'i phyir ro //	lo lnga ma lon ba mi rung ba phyir ro 
BO_K01_D0007B-2_H0008-2:138a-28	de ste lo drug gam /	de ste lo drug gam 
BO_K01_D0007B-2_H0008-2:138b-0	lo @138b dgu lon la /	lo dgu lon la 
BO_K01_D0007B-2_H0008-2:138b-1	de yang chos lnga dang mi ldan na /	de yang chos lnga dang mi ldan na 
BO_K01_D0007B-2_H0008-2:138b-2	de gnas ma bcas par ljongs spyad pa spyod du gnang ngam /	de gnas ma cha ba ljongs spyod ba spyod du gnang ngam 
BO_K01_D0007B-2_H0008-2:138b-3	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:138b-4	mi gnang ngo //	mi gnang ngo 
BO_K01_D0007B-2_H0008-2:138b-5	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K01_D0007B-2_H0008-2:138b-6	chos lnga dang ldan par bya ba'i phyir ro //	chos lnga dang ldan ba byed ba phyir ro 
BO_K01_D0007B-2_H0008-2:138b-7	btsun pa / dge slong bsnyen par rdzogs nas lo gsum lon la /	btsun ba dge slong snyen ba rdzogs nas lo gsum lon la 
BO_K01_D0007B-2_H0008-2:138b-8	de yang sde snod gsum dang ldan pa /	de yang sde snod gsum dang ldan ba 
BO_K01_D0007B-2_H0008-2:138b-9	rig pa gsum dang ldan pa /	rig ba gsum dang ldan ba 
BO_K01_D0007B-2_H0008-2:138b-10	dri ma gsum dang bral na /	dri ma gsum dang bral na 
BO_K01_D0007B-2_H0008-2:138b-11	de yang gzhan la gnas bca' bar bgyi'am /	de yang gzhan la gnas chos ba bgyid 
BO_K01_D0007B-2_H0008-2:138b-12	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:138b-13	de yang de bzhin no //	de yang de bzhin no 
BO_K01_D0007B-2_H0008-2:138b-14	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K01_D0007B-2_H0008-2:138b-15	bcas pa'i tshul du bya ba'i phyir ro //	cha ba tshul du byed ba phyir ro 
BO_K01_D0007B-2_H0008-2:138b-16	ji srid du gnas ma bcas pa la rnyed pa stsal bar bgyi /	ji srid du gnas ma cha ba la rnyed ba stsal ba bgyid 
BO_K01_D0007B-2_H0008-2:138b-17	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:138b-18	de mang na yang zhag lnga'i bar du ste /	de mang na yang zhag lnga ba du ste 
BO_K01_D0007B-2_H0008-2:138b-19	yang gnas bca' ba chol zhing sbyor ba ma btang ba'o //	yang gnas chos ba chol zhing sbyor ba ma gtong ba 
BO_K01_D0007B-2_H0008-2:138b-20	gleng gzhi'i sgo gnyis pa'i mdo'i tshigs su bcad pa brgyad pa'o ////	gleng gzhi sgo gnyis ba mdo tshigs su gcod ba brgyad ba 
BO_K01_D0007B-2_H0008-2:138b-21	mdor na / mthun pa dag dang mi mthun pa //	mdor na mthun ba dag dang mi mthun ba 
BO_K01_D0007B-2_H0008-2:138b-22	tshad gzung du yang med pa dang // bcas pa dang ni ma bcas pa //	tshad gzung du yang med ba dang cha ba dang ni ma cha ba 
BO_K01_D0007B-2_H0008-2:138b-23	de bzhin ming dang rigs kyang ngo //	de bzhin ming dang rigs kyang ngo 
BO_K01_D0007B-2_H0008-2:138b-24	sangs rgyas bcom ldan 'das mnyan du yod pa'i tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	sangs rgya joms ldan da nyan du yod ba tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs so 
BO_K01_D0007B-2_H0008-2:138b-25	sangs rgyas bcom ldan 'das la tshe dang ldan pa au pa lis zhus pa /	sangs rgya joms ldan da la tshe dang ldan ba au ba lis zhus ba 
BO_K01_D0007B-2_H0008-2:138b-26	btsun pa / nongs pa mthun pa zhes kyang bgyi /	btsun ba nongs ba mthun ba zhes kyang bgyid 
BO_K01_D0007B-2_H0008-2:138b-27	mi mthun pa zhes kyang bgyi na btsun pa /	mi mthun ba zhes kyang bgyid na btsun ba 
BO_K01_D0007B-2_H0008-2:138b-28	nongs pa mthun pa gang lags /	nongs ba mthun ba gang lags 
BO_K01_D0007B-2_H0008-2:138b-29	mi mthun pa gang lags /	mi mthun ba gang lags 
BO_K01_D0007B-2_H0008-2:138b-30	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:138b-31	phas pham pa rnams ni /	phas pham ba rnams ni 
BO_K01_D0007B-2_H0008-2:138b-32	phas pham par mthun gyi /	phas pham ba mthun gyi 
BO_K01_D0007B-2_H0008-2:138b-33	gzhan dang mi mthun pa'o //	gzhan dang mi mthun ba 
BO_K01_D0007B-2_H0008-2:139a-0	dge 'dun gyi lhag ma @139a *//	dge dun gyi lhag ma 
BO_K01_D0007B-2_H0008-2:139a-1	ni / dge 'dun gyi lhag mar mthun no //	ni dge dun gyi lhag mar mthun no 
BO_K01_D0007B-2_H0008-2:139a-2	ltung ba ni /	ltung ba ni 
BO_K01_D0007B-2_H0008-2:139a-3	ltung bar mthun no //	ltung ba mthun no 
BO_K01_D0007B-2_H0008-2:139a-4	so sor bshags pa ni /	so sor chags ba ni 
BO_K01_D0007B-2_H0008-2:139a-5	so sor bshags par mthun no //	so sor chags ba mthun no 
BO_K01_D0007B-2_H0008-2:139a-6	nyes byas ni /	nyes byed ni 
BO_K01_D0007B-2_H0008-2:139a-7	nyes byas su mthun no //	nyes byed su mthun no 
BO_K01_D0007B-2_H0008-2:139a-8	btsun pa / nongs pa chad dang ldan pa zhes kyang bgyi /	btsun ba nongs ba chad dang ldan ba zhes kyang bgyid 
BO_K01_D0007B-2_H0008-2:139a-9	nongs pa tshad dang mi ldan pa zhes kyang bgyi na /	nongs ba tshad dang mi ldan ba zhes kyang bgyid na 
BO_K01_D0007B-2_H0008-2:139a-10	btsun pa / tshad dang ldan pa ni /	btsun ba tshad dang ldan ba ni 
BO_K01_D0007B-2_H0008-2:139a-11	gang lags / mi ldan pa ni /	gang lags mi ldan ba ni 
BO_K01_D0007B-2_H0008-2:139a-12	gang lags / au pa li /	gang lags au ba li 
BO_K01_D0007B-2_H0008-2:139a-13	gang zhag gi mtha' dang / nyes pa'i mtha' dran par gyur pa ste /	gang zhag gi mtha dang nyes ba mtha dran ba gyur ba ste 
BO_K01_D0007B-2_H0008-2:139a-14	tshad dang ldan pa zhes bya'o //	tshad dang ldan ba zhes byed 
BO_K01_D0007B-2_H0008-2:139a-15	gang zhag dang nyes pa'i mtha' mi dran par gyur pa de ni /	gang zhag dang nyes ba mtha mi dran ba gyur ba de ni 
BO_K01_D0007B-2_H0008-2:139a-16	tshad dang mi ldan pa zhes bya'o //	tshad dang mi ldan ba zhes byed 
BO_K01_D0007B-2_H0008-2:139a-17	btsun pa / nongs pa bcabs pa zhes kyang bgyi /	btsun ba nongs ba chab ba zhes kyang bgyid 
BO_K01_D0007B-2_H0008-2:139a-18	ma bcabs pa zhes kyang bgyi na /	ma chab ba zhes kyang bgyid na 
BO_K01_D0007B-2_H0008-2:139a-19	btsun pa / bcabs pa gang lags /	btsun ba chab ba gang lags 
BO_K01_D0007B-2_H0008-2:139a-20	ma bcabs pa gang lags /	ma chab ba gang lags 
BO_K01_D0007B-2_H0008-2:139a-21	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:139a-22	de ni / rnam pa gnyis kyis bcabs pa ste /	de ni rnam ba gnyis kyis chab ba ste 
BO_K01_D0007B-2_H0008-2:139a-23	sems kyis bcabs pa dang / zhag tu bcabs pa'o //	sems kyis chab ba dang zhag tu chab ba 
BO_K01_D0007B-2_H0008-2:139a-24	de la zhag tu bcabs pa gang yin pa de ni /	de la zhag tu chab ba gang yin ba de ni 
BO_K01_D0007B-2_H0008-2:139a-25	ma bcabs pa'o //	ma chab ba 
BO_K01_D0007B-2_H0008-2:139a-26	sems kyis bcabs pa gang yin pa de ni /	sems kyis chab ba gang yin ba de ni 
BO_K01_D0007B-2_H0008-2:139a-27	bcabs pa zhes bya'o //	chab ba zhes byed 
BO_K01_D0007B-2_H0008-2:139a-28	btsun pa / nongs pa rnams kyi ming dang / rus zhes bgyi ba /	btsun ba nongs ba rnams kyi ming dang rus zhes bgyid ba 
BO_K01_D0007B-2_H0008-2:139a-29	btsun pa / ming gang lags /	btsun ba ming gang lags 
BO_K01_D0007B-2_H0008-2:139a-30	rus gang lags /	rus gang lags 
BO_K01_D0007B-2_H0008-2:139a-31	au pa li /	au ba li 
BO_K01_D0007B-2_H0008-2:139a-32	phas pham pa rnams ni /	phas pham ba rnams ni 
BO_K01_D0007B-2_H0008-2:139a-33	ming ngo // de las byung ba ni /	ming ngo de las byung ba ni 
BO_K01_D0007B-2_H0008-2:139a-34	rus so // dge 'dun gyi lhag ma zhes bya ba ni /	rus so dge dun gyi lhag ma zhes byed ba ni 
BO_K01_D0007B-2_H0008-2:139a-35	ming ngo // de las byung ba ni /	ming ngo de las byung ba ni 
BO_K01_D0007B-2_H0008-2:139a-36	rus so // ltung ba dang / so sor bshags pa dang / nyes byas rnams ni /	rus so ltung ba dang so sor chags ba dang nyes byed rnams ni 
BO_K01_D0007B-2_H0008-2:139b-0	@139b ming ngo //	ming ngo 
BO_K01_D0007B-2_H0008-2:139b-1	de las byung ba ni /	de las byung ba ni 
BO_K01_D0007B-2_H0008-2:139b-2	rus so // gleng gzhi'i sgo gnyis pa'i mdo'i tshigs su bcad pa dgu pa'o //	rus so gleng gzhi sgo gnyis ba mdo tshigs su gcod ba dgu ba 
BO_K01_D0007B-2_H0008-2:139b-3	mdor na / gcig la chad pas bcad pa dang // bslab pa byin la mi spyad de //	mdor na gcig la chad ba gcod ba dang bslab ba byin la mi spyod de 
BO_K01_D0007B-2_H0008-2:139b-4	de dag la ni dad mi sbyin //	de dag la ni dad mi sbyin 
BO_K01_D0007B-2_H0008-2:139b-5	dge slong byed dam mi len to //	dge slong byed dam mi len to 
BO_K01_D0007B-2_H0008-2:139b-6	sangs rgyas bcom ldan 'das mnyan du yod pa dze ta'i tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	sangs rgya joms ldan da nyan du yod ba dze ta tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs so 
BO_K01_D0007B-2_H0008-2:139b-7	drug sde dag dge 'dun gyi lhag ma'i nyes pa byung bar gyur nas de dag chad pas bcad pa dang / de dag ra ba'i nang du dkyil 'khor byas nas chad pa byed do //	drug sde dag dge dun gyi lhag ma nyes ba byung ba gyur nas de dag chad ba gcod ba dang de dag ra ba nang du dkyil khor byed nas chad ba byed do 
BO_K01_D0007B-2_H0008-2:139b-8	de dag la dge slong dag gis tshe dang ldan pa dag /	de dag la dge slong dag gis tshe dang ldan ba dag 
BO_K01_D0007B-2_H0008-2:139b-9	ci zhig byed /	ci jig byed 
BO_K01_D0007B-2_H0008-2:139b-10	de dag gis smras pa /	de dag gis smras ba 
BO_K01_D0007B-2_H0008-2:139b-11	chad pa byed do //	chad ba byed do 
BO_K01_D0007B-2_H0008-2:139b-12	zhes smras pa dang / dge slong dag gis 'di ni /	zhes smras ba dang dge slong dag gis di ni 
BO_K01_D0007B-2_H0008-2:139b-13	slar bcabs pa yin gyi /	slar chab ba yin gyi 
BO_K01_D0007B-2_H0008-2:139b-14	chad pa ma yin no //	chad ba ma yin no 
BO_K01_D0007B-2_H0008-2:139b-15	zhes smras pa dang / de dag spa gong nas cang mi zer bar 'dug go /	zhes smras ba dang de dag spa gong nas cang mi zer ba dug go 
BO_K01_D0007B-2_H0008-2:139b-16	de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis dge slong dag /	de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis dge slong dag 
BO_K01_D0007B-2_H0008-2:139b-17	gang na dge slong gcig pu gnas pa der chad pa'i las ma byed cig /	gang na dge slong gcig pu gnas ba der chad ba las ma byed cig 
BO_K01_D0007B-2_H0008-2:139b-18	ces bka' stsal to /	ces bka stsal to 
BO_K01_D0007B-2_H0008-2:139b-19	gang du dge slong gnyis sam /	gang du dge slong gnyis sam 
BO_K01_D0007B-2_H0008-2:139b-20	gsum gnas pa der yang dge slong dag gis chad pa'i las ma byed cig /	gsum gnas ba der yang dge slong dag gis chad ba las ma byed cig 
BO_K01_D0007B-2_H0008-2:139b-21	gang na dge slong bzhi'am /	gang na dge slong bzhi 
BO_K01_D0007B-2_H0008-2:140a-0	de las lhag pa yang rung gnas pa der dge slong dag gis chad pa dang / gzhi nas bslang ba'i chad pa dang / gzhi nas slar bslang ba dang / yid mgu bar bya ba @140a *//	de las lhag ba yang rung gnas ba der dge slong dag gis chad ba dang gzhi nas bslang ba chad ba dang gzhi nas slar bslang ba dang yid mgu ba byed ba 
BO_K01_D0007B-2_H0008-2:140a-1	dang / gzhi nas bslang ba'i yid mgu bar bya ba dang / gzhi nas slar bslangs te yid mgu ba dag byos shig /	dang gzhi nas bslang ba yid mgu ba byed ba dang gzhi nas slar bslangs te yid mgu ba dag byos shig 
BO_K01_D0007B-2_H0008-2:140a-2	bcom ldan 'das kyis gang na dge slong bzhi'am /	joms ldan da kyis gang na dge slong bzhi 
BO_K01_D0007B-2_H0008-2:140a-3	de las lhag par gnas pa de dag tu dge slong gis chad pa dang / gzhi nas bslang ba'i chad pa dang / gzhi nas slar bslang ba dang / yid mgu bar bya ba dang / gzhi nas bslang ba'i yid mgu bar bya ba dang /	de las lhag ba gnas ba de dag tu dge slong gis chad ba dang gzhi nas bslang ba chad ba dang gzhi nas slar bslang ba dang yid mgu ba byed ba dang gzhi nas bslang ba yid mgu ba byed ba dang 
BO_K01_D0007B-2_H0008-2:140a-4	gzhi nas slar bslang ba dag kyang byos shig /	gzhi nas slar bslang ba dag kyang byos shig 
BO_K01_D0007B-2_H0008-2:140a-5	ces bka' stsal pa dang / dge slong pa dag gis bslab pa byin pa'i dge slong bzhi la chad pa byed pa dang / bcom ldan 'das kyis bka' stsal pa /	ces bka stsal ba dang dge slong ba dag gis bslab ba byin ba dge slong bzhi la chad ba byed ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:140a-6	bslab pa'i byin pa'i dge slong bzhi la yang chad pa byed du mi gnang ngo //	bslab ba byin ba dge slong bzhi la yang chad ba byed du mi gnang ngo 
BO_K01_D0007B-2_H0008-2:140a-7	bcom ldan 'das kyis bslab pa byin pa'i dge slong bzhi la chad pa byed du mi gnang ngo //	joms ldan da kyis bslab ba byin ba dge slong bzhi la chad ba byed du mi gnang ngo 
BO_K01_D0007B-2_H0008-2:140a-8	zhes bka' stsal pa dang / dge slong dag gis bslab pa byin pa gsum dang / tshul bzhin gnas pa gcig la byed do //	zhes bka stsal ba dang dge slong dag gis bslab ba byin ba gsum dang tshul bzhin gnas ba gcig la byed do 
BO_K01_D0007B-2_H0008-2:140a-9	bslab pa byin pa gnyis dang / tshul bzhin gnas pa gnyis la byed do //	bslab ba byin ba gnyis dang tshul bzhin gnas ba gnyis la byed do 
BO_K01_D0007B-2_H0008-2:140a-10	bslab pa byin pa gcig dang / tshul bzhin gnas pa gsum la chad pa byed do //	bslab ba byin ba gcig dang tshul bzhin gnas ba gsum la chad ba byed do 
BO_K01_D0007B-2_H0008-2:140a-11	de ltar gyur pa dge slong dag gis bcom ldan 'das la gsol pa dang / bcom ldan 'das kyis bka' stsal pa /	de ltar gyur ba dge slong dag gis joms ldan da la gsol ba dang joms ldan da kyis bka stsal ba 
BO_K01_D0007B-2_H0008-2:140a-12	bslab pa byin pa bzhi la yang chad pa ma byed cig //	bslab ba byin ba bzhi la yang chad ba ma byed cig 
BO_K01_D0007B-2_H0008-2:140b-0	bslab pa byin pa gsum dang / tshul bzhin gnas pa @140b gcig la yang ma byed cig /	bslab ba byin ba gsum dang tshul bzhin gnas ba gcig la yang ma byed cig 
BO_K01_D0007B-2_H0008-2:140b-1	bslab pa byin pa gnyis dang / tshul bzhin gnas pa gnyis la yang ma byed cig /	bslab ba byin ba gnyis dang tshul bzhin gnas ba gnyis la yang ma byed cig 
