segmentnr	original	folio	stemmed
BO_TZ39_TI-034:0	@#// shasanapal	0	shasanapal 
BO_TZ39_TI-034:1	mahasamayasebikarma  sid+d+hililasar	0	mahasamayasebikarma sid+d+hililasar 
BO_TZ39_TI-034:2	namabihar  tisma //	0	namabihar tisma 
BO_TZ39_TI-034:3	@#// bstan pa skyong ba'i dam can chen po rnams kyi phrin las dngos grub kyi rol mtshho zhes bya ba bzhugs so //	0	ston ba skyong ba dam can chen po rnams kyi phrin las dngos grub kyi rol mtshho zhes byed ba bzhugs so 
BO_TZ39_TI-034:4	na mo badzra d+ha ra ya /	0	na mo badzra d+ha ra ya 
BO_TZ39_TI-034:5	rdo rje'i chos skyong rnams kyi las byang dngos grub kyi rol mtshho zhes bya ba /	0	rdo rje chos skyong rnams kyi las byang dngos grub kyi rol mtshho zhes byed ba 
BO_TZ39_TI-034:6	khyab bdag he ru ka dpal mchog gi zhabs kyi pad+mor gus pas phyag 'tshhal lo //	0	khyab bdag he ru ka dpal mchog gi zhabs kyi pad+mor gus ba phyag tshhal lo 
BO_TZ39_TI-034:7	gzod nas rab zhi 'gyur ba med gang sgyu 'phrul drwa ba'i rol pa las //	0	gzod nas rab zhi gyur ba med gang sgyu phrul drwa ba rol ba las 
BO_TZ39_TI-034:8	snying rje'i rang gzugs mi bzad 'jigs rung sgyu ma'i rnam rol khro bo'i dbang //	0	snying rje rang gzugs mi bzad jigs rung sgyu ma rnam rol khro bo dbang 
BO_TZ39_TI-034:9	dgra bgegs khrag gis kun nas rab myos drag shul gom pas sa gsum g.yo //	0	dgra bgegs khrag gis kun nas rab myos drag shul gom ba sa gsum g.yo 
BO_TZ39_TI-034:10	he ru ka dpal dpa' bo de yis bdud sde'i klad pa 'gem gyur  cig	1	he ru ka dpal dpa bo de yis bdud sde klad ba gem gyur cig 
BO_TZ39_TI-034:11	/de yi phrin las grub pa'i zhal gyi lung //	1	yi phrin las grub ba zhal gyi lung 
BO_TZ39_TI-034:12	'di dang gzhan du bde ba'i mchog ster ba'i //	1	di dang gzhan du bde ba mchog ster ba 
BO_TZ39_TI-034:13	srid pa'i nyes kun 'phrog byed bdud rtshi'i skyes //	1	srid ba nyes kun phrog byed bdud rtshi skye 
BO_TZ39_TI-034:14	skal bzang mchog 'dod rnams la bdag gis sbyin //	1	skal bzang mchog dod rnams la bdag gis sbyin 
BO_TZ39_TI-034:15	de yang srung ma'i dbang po rnams kyi dkyil 'khor du dbang bskur ba thob cing spyi bye brag gi dam tshhig la yang dag par gnas pa'i rnal 'byor pa /	1	de yang srung ma dbang po rnams kyi dkyil khor du dbang skur ba thob cing spyi bye brag gi dam tshhig la yang dag ba gnas ba rnal byor ba 
BO_TZ39_TI-034:16	dngos grub rnam pa gnyis kyi ched du lhag par mos pa brtan pa dag gis tshhul 'di la nan tan du bya ste /	1	dngos grub rnam ba gnyis kyi ched du lhag ba mos ba brtan ba dag gis tshhul di la nan tan du byed ste 
BO_TZ39_TI-034:17	de'i rim pa ni /	1	de rim ba ni 
BO_TZ39_TI-034:18	rdzas bsham bdag bskyed mchod byin rlob //	1	rdzas bsham bdag skyed mchod byin rlob 
BO_TZ39_TI-034:19	spyi gtor rnam bzhi sngon 'gro 'o //	1	spyi thor rnam bzhi sngon gro mang 
BO_TZ39_TI-034:20	so so'i las rim gtor ma 'bul //	2	so so las rim thor ma bul 
BO_TZ39_TI-034:21	bstod pa rjes 'brang bzlas pa bya //	2	bstod ba rjes brang bzlas ba byed 
BO_TZ39_TI-034:22	tshhogs mchod skong bshags drag bskul dang // stob pa rnam dgu dngos gzhi 'o //	2	tshhogs mchod skong chags drag skul dang stob ba rnam dgu dngos gzhi mang 
BO_TZ39_TI-034:23	mchod bstod nongs bshags brtan bzhugs bya //	2	mchod bstod nongs chags brtan bzhugs byed 
BO_TZ39_TI-034:24	gshegs gsol bsngo smon shis brjod rjes //	2	gshegs gsol sngo smon shis rjod rjes 
BO_TZ39_TI-034:25	zhes pa'i dang po sngon 'gro la bzhi'i dang po yo byad bsham pa ni /	2	zhes ba dang po sngon gro la bzhi dang po yo byad bsham ba ni 
BO_TZ39_TI-034:26	dur khrod dam sgrub pa'i khang pa mtshhan nyid tshhang zhing yid dang mthun pa'i gnas khang bla re lda ldi mda' dar phye phur rgyal mtshhan stag gzig gi pags pa go mtshhon rgyan phreng sogs kyis 'jigs par brgyan pa'i dbus su dam can chen po rnams kyi sku	2	dur khrod dam sgrub ba khang ba mtshhan nyid tshhang zhing yid dang mthun ba gnas khang bla re lda ldi mda dar byed phur rgyal mtshhan stag gzig gi pags ba go mtshhon rgyan phreng sogs kyis jigs ba rgyan ba dbus su dam can chen po rnams kyi sku 
BO_TZ39_TI-034:27	rten bris 'bur sogs bzhugs su gsol /	2	rten bri bur sogs bzhugs su gsol 
BO_TZ39_TI-034:28	de dag gi mdun du stegs bu sum rim la dngos sam bris pa'i g.yang gzhis bkab pa la /	2	de dag gi mdun du stegs bu sum rim la dngos sam bri ba g.yang gzhis gebs ba la 
BO_TZ39_TI-034:29	dang por thod pa la sogs pa'i snod bzang por gong gnon lha'i 'das gtor dang bka' srung lcam dral gyi gtor ma bcu tshhar bza' bca' btung ba ldag gzhib myang ba'i kha zas bzang dgu dang rin chen 'bru sman sogs kyis bskor /	2	dang por thod ba la sogs ba snod bzang por gong gnon lha da thor dang bka srung lcam dral gyi thor ma chu tshhar bza chos thung ba ldag jib myang ba kha zas bzang dgu dang rin chen bru sman sogs kyis skor 
