segmentnr	original	folio	stemmed
BO_TZ6_CHA-007-2:0	! bla ma gsang ba 'dus pa'i sgrom brgyad las /	0	bla ma gsang ba du ba sgrom brgyad las 
BO_TZ6_CHA-007-2:1	(ka )bar chad srung byed rdo rje'i gur gyi sgrom dpe'u ris gsal byed dang bcas pa bzhugs so //	0	(ka )bar chad srung byed rdo rje gur gyi sgrom dpeu ris gsal byed dang cha ba bzhugs so 
BO_TZ6_CHA-007-2:2	! dbus kyi srog shing la gzungs tshhe dpag me dang rgyal mtshhan	0	dbus kyi srog shing la gzungs tshhe dpog me dang rgyal mtshhan 
BO_TZ6_CHA-007-2:3	dbus su thag ris zur lnga pa'i lte bar rang gi yi dam khro bo gang yin gyi sngags dang / zur lnga la he ru ka yab yum bcu'i sngags sgyu 'phrul ltar yi dam lha'i srog snying gser gyis bris la gzhuglte ba'i 'khor lo rtshibs bcu la khro bo bcu'i sngags phur pa'i rgyud ltar bri /	0	dbus su thag ris zur lnga ba lte ba rang gi yi dam khro bo gang yin gyi sngags dang zur lnga la he ru ka yab yum chu sngags sgyu phrul ltar yi dam lha srog snying gser gyis bri la gzhuglte ba khor lo rtshibs chu la khro bo chu sngags phur ba brgyud ltar bri 
BO_TZ6_CHA-007-2:4	zur bzhi'i tshhugs shing la stobs chen bzhi'i gzugs sngags 'jug1rdo rje ser po'i phreng ba /	0	zur bzhi tshhugs shing la stobs chen bzhi gzugs sngags jug1rdo rje ser po phreng ba 
BO_TZ6_CHA-007-2:5	2'khor lo ser po rtshibs bcu drug	0	2khor lo ser po rtshibs chu drug 
BO_TZ6_CHA-007-2:6	3ral gri sngon po bsnol ma bcu drug	0	3ral gri sngon po snol ma chu drug 
BO_TZ6_CHA-007-2:7	4sna tshhogs rdo rje bcu drug	0	4sna tshhogs rdo rje chu drug 
BO_TZ6_CHA-007-2:8	5mda' gzhu dmar po bcu drug	0	5mda gzhu dmar po chu drug 
BO_TZ6_CHA-007-2:9	(kha)steng thog nang 'khor dpe chung rin chen zur brgyad lte ba'i bar 'dir 'dod gsol sgrub pa la bar chad sol cig mchog thun mong gi dngos grub stshol cig la sogs bri /	0	(kha)steng thogs nang khor dpe chung rin chen zur brgyad lte ba ba dir dod gsol sgrub ba la ba chad sol cig mchog thun mong gi dngos grub stshol cig la sogs bri 
BO_TZ6_CHA-007-2:10	(ga)bdud bzhi'i snying du bkab bo /	1	(ga)bdud bzhi snying du gebs bo 
BO_TZ6_CHA-007-2:11	'dab brgyad sde brgyad srog yig bri /	1	dab brgyad sde brgyad srog yig bri 
BO_TZ6_CHA-007-2:12	(nga)snying gar shar nas brtsham lha'i bu'i bdud nan /	1	(nga)snying gar char nas brtsham lha bu bdud nan 
BO_TZ6_CHA-007-2:13	phung po'i bdud nan /	1	phung po bdud nan 
BO_TZ6_CHA-007-2:14	nyon mongs pa'i bdud nan /	1	nyon mongs ba bdud nan 
BO_TZ6_CHA-007-2:15	'chi bdag gi bdud nan /	1	chi bdag gi bdud nan 
BO_TZ6_CHA-007-2:16	zhes pa rnams so so'i snying gar g.yas skor mgrin pa'i 'og nas 'go brtsham ste bkod /	1	zhes ba rnams so so snying gar g.yas skor mgrin ba g nas go brtsham ste bkod 
BO_TZ6_CHA-007-2:17	bdud bzhi'i gzugs kyi dpe bris gdan 'og tu 'jug	1	bdud bzhi gzugs kyi dpe bri gdan g tu jug 
BO_TZ6_CHA-007-2:18	/'di'i 'og tu nas kyi g.yung drung bkod /	1	g tu nas kyi g.yung drung bkod 
BO_TZ6_CHA-007-2:19	gur gyi sgrom 'di zhi byed pa'i rten 'brel khang bu dang tshhul mtshhungs par /	1	gur gyi sgrom di zhi byed ba rten brel khang bu dang tshhul mtshhungs ba 
BO_TZ6_CHA-007-2:20	gur dngos che chung ji rigs par 'khor lo bri ba gzhung gi dngos bstan yin kyang /	2	gur dngos che chung ji rigs ba khor lo bri ba gzhung gi dngos ston yin kyang 
BO_TZ6_CHA-007-2:21	deng sang phyag len la rgyu ras dkar la /	2	deng sang phyag len la rgyu ras dkar la 
