segmentnr	original	folio	stemmed
BO_TZ59_HI-015:0	@#// 'jam dpal sgyu 'phrul drwa ba'i rgyud kyi rdo rje'i tshhig gi dum bu mthar thug rdzogs pa chen po ltar bkral ba tshhig don snying po zhes bya ba bzhugs so //	0	jam dpal sgyu phrul drwa ba brgyud kyi rdo rje tshhig gi dum bu mthar thug rdzogs ba chen po ltar bkral ba tshhig don snying po zhes byed ba bzhugs so 
BO_TZ59_HI-015:1	om swasti sid+d+ham/ gdod nas rnam grol ka dag 'jam pa'i dbyangs //	0	om swasti gdod nas rnam grol ka dag jam ba dbyangs 
BO_TZ59_HI-015:2	lhun grub rig pa 'dus ma byas pa'i dpal //	0	lhun grub rig ba du ma byed ba dpal 
BO_TZ59_HI-015:3	zung 'jug dang po'i sangs rgyas many+dzu shri//	0	zung jug dang po sangs rgya many+dzu 
BO_TZ59_HI-015:4	'od gsal rdzogs pa chen por phyag bgyi 'o //	0	d gsal rdzogs ba chen por phyag bgyid mang 
BO_TZ59_HI-015:5	de la phyogs bcu dus bzhi'i de bzhin gshegs pa thams cad kyi 'khor los sgyur ba /	0	de la phyogs chu dus bzhi de bzhin gshegs ba thams cad kyi khor los sgyur ba 
BO_TZ59_HI-015:6	rigs drug pa'i bdag nyid mnga' dbang rdzogs pa'i ston pa kun tu bzang po nyid sku gsung thugs mi zad pa lhun grub stug po bkod pa'i rgyan dam par bzhugs te /	0	rigs drug ba bdag nyid mnga dbang rdzogs ba ston ba kun tu bzang po nyid sku gsung thugs mi zad ba lhun grub stug po bkod ba rgyan dam ba bzhugs te 
BO_TZ59_HI-015:7	nyid las mi gzhan pa'i rgyal tshhab rigs lnga'i skyes bu mngon par snang bar mdzad do //	0	nyid las mi gzhan ba rgyal tshhab rigs lnga skye bu mngon ba snang ba mdzad do 
BO_TZ59_HI-015:8	thog ma dang tha ma med pa'i dus su rdo rje'i sngags rgyud mtha' yas pa zhig gsungs pa thams cad kyi mthar thug pa ni 'od gsal rdzogs pa chen po yin la /	0	thogs ma dang tha ma med ba dus su rdo rje sngags brgyud mtha yas ba jig gsungs ba thams cad kyi mthar thug ba ni d gsal rdzogs ba chen po yin la 
BO_TZ59_HI-015:9	de nyid ston par byed pa'i rgyud sde rgya mtshho'i snying po ni 'jam dpal sgyu 'phrul drwa ba ste /	0	de nyid ston ba byed ba brgyud sde rgya mtshho snying po ni jam dpal sgyu phrul drwa ba ste 
BO_TZ59_HI-015:10	ji skad du /	1	ji skad du 
BO_TZ59_HI-015:11	ye shes lus can 'jam dpal gyi //	1	ye shes lus can jam dpal gyi 
BO_TZ59_HI-015:12	ming brjod pa ni don che ba //	1	ming rjod ba ni don che ba 
BO_TZ59_HI-015:13	dag par byed cing sdig sel ba //	1	dag ba byed cing sdig sel ba 
BO_TZ59_HI-015:14	zhes mthar thug rdo rje 'dzin pa'i ye shes gzhon nu bum pa sku yi lus can zab gsal gnyis su med pa khyad chos drug dang ldan pa ni /	1	zhes mthar thug rdo rje dzin ba ye shes gzhon nu bum ba sku yi lus can zab gsal gnyis su med ba khyad chos drug dang ldan ba ni 
BO_TZ59_HI-015:15	many+dzu zhes pa'i sgra las drangs na 'jam pa ste /	1	many+dzu zhes ba sgra las drangs na jam ba ste 
BO_TZ59_HI-015:16	sgrib gnyis kyi rtshub reg dang bral ba'i gzhi dbyings stong pa nyid shin tu zhi ba chos kyi sku dang / shri zhes pa'i sgra las drangs na gzhi snang rig pa longs spyod rdzogs sku'i dpal phun sum tshhogs pa ste /	1	sgrib gnyis kyi rtshub reg dang bral ba gzhi dbyings stong ba nyid shin tu zhi ba chos kyi sku dang shri zhes ba sgra las drangs na gzhi snang rig ba longs spyod rdzogs sku dpal phun sum tshhogs ba ste 
BO_TZ59_HI-015:17	de 'dra ba'i sku dang ye shes zung du 'jug pa ni /	1	de dra ba sku dang ye shes zung du jug ba ni 
BO_TZ59_HI-015:18	mthar thug don gyi 'jam dpal 'bras bu'i rdzogs pa chen po yin la /	1	mthar thug don gyi jam dpal bras bu rdzogs ba chen po yin la 
BO_TZ59_HI-015:19	de thob par byed pa'i lam dang / gang las 'byung ba'i gzhi dang / lam rkyen yi ge'i rgyud rnams la'ang /	1	de thob ba byed ba lam dang gang las byung ba gzhi dang lam rkyen yi ge brgyud rnams la 
BO_TZ59_HI-015:20	'jam dpal rdzogs pa chen po zhes ming gis btags pa ste de lta bu'i don brjod cing mtshhon pas ni mthar thug sku gnyis kyi go 'phang la sbyor bas don che ba dang / shes bya'i sgrib pa ma lus pa sel bas dag par byed cing /	2	jam dpal rdzogs ba chen po zhes ming gis dogs ba ste de lta bu don rjod cing mtshhon ba ni mthar thug sku gnyis kyi go phen la sbyor ba don che ba dang shes byed sgrib ba ma lus ba sel ba dag ba byed cing 
BO_TZ59_HI-015:21	nyon mongs pa'i sgrib pa rgyu 'bras dang bcas pa spangs pas sdig pa sel ba zhes bsngags par mdzad pa yin no //	2	nyon mongs ba sgrib ba rgyu bras dang cha ba spong ba sdig ba sel ba zhes bsngags ba mdzad ba yin no 
BO_TZ59_HI-015:22	tshhul de lta bus rgyud kyi rgyal po chen po 'di nyid kyi dbu zhabs thams cad rang bzhin rdzogs pa chen po'i dgongs pa ltar 'grel du yod mod /	2	tshhul de lta bud brgyud kyi rgyal po chen po di nyid kyi dbu zhabs thams cad rang bzhin rdzogs ba chen po dgongs ba ltar grel du yod mod 
BO_TZ59_HI-015:23	'dir re zhig grub pa'i slob dpon shing rta chen po 'jam dpal bshes gnyen gyi man ngag gi rjes su 'brangs te /	2	dir re jig grub ba slob dpon shing rta chen po jam dpal bshes gnyen gyi man ngag gi rjes su brang te 
BO_TZ59_HI-015:24	nam mkha' las byung rang byung ba :	2	nam mkha las byung rang byung ba 
BO_TZ59_HI-015:25	zhes sogs tshhig rkang lngas rdzogs pa chen po'i gzhi lam 'bras gsum gyi gsang ba mtha' dag bsdus pa'i tshhul mdo tsham 'chad pa la gsum /	2	zhes sogs tshhig rkang lngas rdzogs ba chen po gzhi lam bras gsum gyi gsang ba mtha dag sdud ba tshhul mdo tsham chad ba la gsum 
BO_TZ59_HI-015:26	gang rtogs par bya ba gzhi'am rgyu'i rgyud /	2	gang rtogs ba byed ba gzhi rgyu brgyud 
BO_TZ59_HI-015:27	gang gis rtogs par byed pa thabs sam lam gyi rgyud /	2	gang gis rtogs ba byed ba thabs sam lam gyi brgyud 
BO_TZ59_HI-015:28	gang du mthar phyin pa 'bras bu'i rgyud do //	2	gang du mthar phyin ba bras bu brgyud do 
BO_TZ59_HI-015:29	dang po ni /	2	dang po ni 
BO_TZ59_HI-015:30	nam mkha' las byung rang byung ba :	3	nam mkha las byung rang byung ba 
BO_TZ59_HI-015:31	zhes pas bstan te /	3	zhes ba ston te 
BO_TZ59_HI-015:32	klong gsal las /	3	klong gsal las 
BO_TZ59_HI-015:33	chos rnams ma lus thams cad kyi //	3	chos rnams ma lus thams cad kyi 
BO_TZ59_HI-015:34	rtsha ba thig le gcig las gyes //	3	rtsha ba thig le gcig las gyes 
BO_TZ59_HI-015:35	zhes gsungs pa ltar /	3	zhes gsungs ba ltar 
BO_TZ59_HI-015:36	gzhi ka dag lhun grub zung du 'jug pa yin te /	3	gzhi ka dag lhun grub zung du jug ba yin te 
BO_TZ59_HI-015:37	de la gzhi dbyings rnam par grol ba ka dag 'dus ma byas pa'i gnas lugs rdo rje nam mkha'i dkyil lta bu las /	3	de la gzhi dbyings rnam ba grol ba ka dag du ma byed ba gnas lugs rdo rje nam mkha dkyil lta bu las 
BO_TZ59_HI-015:38	gzhi snang lhun grub kyi 'char tshhul ma 'gags pa cir yang byung zhing /	3	gzhi snang lhun grub kyi char tshhul ma gag ba cir yang byung zhing 
BO_TZ59_HI-015:39	de ltar byung ba'i dus nyid nas kyang ngo bo ka dag las ma g.yos pa'i zung 'jug shin tu rnam par dag pa'i rang byung gi ye shes thig le gcig tu rdzogs pa ni gzhi rdzogs pa chen po'am ngo bo'i gzhi zhes bya ba yin te /	3	de ltar byung ba dus nyid nas kyang ngo bo ka dag las ma g.yos ba zung jug shin tu rnam ba dag ba rang byung gi ye shes thig le gcig tu rdzogs ba ni gzhi rdzogs ba chen po ngo bo gzhi zhes byed ba yin te 
BO_TZ59_HI-015:40	de ltar ma rtogs pas gnyis 'dzin 'khrul pa'i snang ba sna tshhogs su shar zhing /	4	de ltar ma rtogs ba gnyis dzin khrul ba snang ba sna tshhogs su char zhing 
BO_TZ59_HI-015:41	yul dang / don dang / sems su brtags pa'i bag chags sna tshhogs pa ni /	4	yul dang don dang sems su rtog ba bag chags sna tshhogs ba ni 
BO_TZ59_HI-015:42	sbyang bya 'khor ba'i gzhir bzhag pa yin no //	4	sbyong byed khor ba gzhir jog ba yin no 
BO_TZ59_HI-015:43	gnyis pa gang gis rtogs par byed pa thabs sam lam gyi rgyud la gnyis /	4	gnyis ba gang gis rtogs ba byed ba thabs sam lam gyi brgyud la gnyis 
BO_TZ59_HI-015:44	lam gyi ngo bo rnam par gzhag pa dang / de las snang ba chen po'i ye shes ji ltar 'char ba'i tshhul lo //	4	lam gyi ngo bo rnam ba jog ba dang de las snang ba chen po ye shes ji ltar char ba tshhul lo 
BO_TZ59_HI-015:45	dang po ni /	4	dang po ni 
BO_TZ59_HI-015:46	shes rab ye shes me bo che :	4	shes rab ye shes me bo che 
BO_TZ59_HI-015:47	zhes pas bstan te /	4	zhes ba ston te 
BO_TZ59_HI-015:48	rgyud las / sor bzhag khregs chod ting 'dzin gyis //	4	brgyud las sor jog khregs chod ting dzin gyis 
BO_TZ59_HI-015:49	gzung 'dzin 'khrul pa zad par byed //	4	gzung dzin khrul ba zad ba byed 
BO_TZ59_HI-015:50	lhun grub rig pa'i rtshal sbyangs pas //	5	lhun grub rig ba rtshal sbyong ba 
BO_TZ59_HI-015:51	sku dang ye shes thod rgal rgyas //	5	sku dang ye shes thod rgal rgya 
BO_TZ59_HI-015:52	zhes gsungs pa ltar lam khregs chod dang thod rgal gnyis su 'du ba las /	5	zhes gsungs ba ltar lam khregs chod dang thod rgal gnyis su du ba las 
BO_TZ59_HI-015:53	dang po ni /	5	dang po ni 
BO_TZ59_HI-015:54	sgra thal 'gyur rtsha ba'i rgyud las /	5	sgra thal gyur rtsha ba brgyud las 
BO_TZ59_HI-015:55	shes rab pha rol phyin pa'i mtha'//	5	shes rab pha rol phyin ba 
BO_TZ59_HI-015:56	snang ba thad kar gcod la 'dus //	5	snang ba thad kar gcod la du 
BO_TZ59_HI-015:57	zhes rnam thar sgo gsum gyi bdag nyid yum chen mo shes rab kyi pha rol tu phyin ma'am /	5	zhes rnam thar sgo gsum gyi bdag nyid yum chen mo shes rab kyi pha rol tu phyin ma 
