segmentnr	original	stemmed
BO_T17_O2MS163914CZ188191:0	@#/_/'phags pa 'jam dpal gyi mtshhan yang	ba jam dpal gyi mtshhan yang 
BO_T17_O2MS163914CZ188191:1	dag par brjod pa'i sgrub thabs gsang	dag ba rjod ba sgrub thabs gsang 
BO_T17_O2MS163914CZ188191:2	ba'i sgon ma sgron bya babya ba/	ba sgon ma sgron byed babya 
BO_T17_O2MS163914CZ188191:3	@##/_/rgya gar skad du/_ar+ya many+dzu shri na ma sam gi ti gu h+ya sa d+ha na pra di	gar skad many+dzu shri na ma sam gi ti gu h+ya sa d+ha na pra di 
BO_T17_O2MS163914CZ188191:4	pa na ma/_bod skad du/_'phags pa 'jam dpal gyi mtshhan yang dag par	ba na skad ba jam dpal gyi mtshhan yang dag ba 
BO_T17_O2MS163914CZ188191:5	brjod pa'i sgrub thabs gsang ba'i sgron ma zhes bya ba/_'phags pa 'jam dpal	rjod ba sgrub thabs gsang ba sgron ma zhes byed ba jam dpal 
BO_T17_O2MS163914CZ188191:6	dang po'i sangs rgyas la phyag 'tshhal lo/_/de la dang por bsnyen pa ni/_gnas	dang po sangs rgya la phyag tshhal la dang por snyen ba 
BO_T17_O2MS163914CZ188191:7	dben par 'dug ste/_rnal 'byor pas khrus dang /_bsrung ba dang /_gos	dben ba dug byor ba khru dang ba dang 
BO_T17_O2MS163914CZ188191:8	brje ba dang /_byug pas byugs te/_gnas dang stan bsangs te 'dug nas/	rje ba dang ba byug dang stan bsangs te dug 
BO_T17_O2MS163914CZ188191:9	rang rdo rje 'chang du mos pa'i snying gar nyi ma/_de'i steng du hum las rdo rje/	rang rdo rje chang du mos ba snying gar nyi steng du hum las rdo 
BO_T17_O2MS163914CZ188191:10	de'i lte ba la hum las 'od 'phros pas gnas bsrungs te/_mchod pa byin gyis	de lte ba la hum las d phro ba gnas bsrungs ba byin gyis 
BO_T17_O2MS163914CZ188191:11	brlabs la/_rdo rje 'khor los zhing sprul nas/_bdag dang 'brel par byas	brlabs rje khor los zhing sprul dang brel ba byed 
BO_T17_O2MS163914CZ188191:12	la/_tshhogs bsags par bya'o/_/tshhogs bsags pa ni/_phyag 'tshhal	bsags ba bsags ba tshhal 
BO_T17_O2MS163914CZ188191:13	zhing bdag spro ba bskyed pa dang /_mchod pa dang /_sdig pa bshags pa dang /	zhing bdag spro ba skyed ba dang ba dang ba chags ba dang 
BO_T17_O2MS163914CZ188191:14	bstan rgyud bsod nams la rjes su yi rang ba dang /_chos kyi 'khor lo bskor bar bskul ba	ston brgyud bsod nams la rjes su yi rang ba dang kyi khor lo skor ba skul ba 
BO_T17_O2MS163914CZ188191:15	dang /_mya ngan las mi 'da' bar gsol ba dang /_bdag 'bul ba dang / dngos grub blang ba dang /_'dud kyis bstod pa dang /_bsngo ba'o/_/lha rnams	dang ngan las mi da ba gsol ba dang bul ba dang dngos grub blang ba dang kyis bstod ba dang rnams 
BO_T17_O2MS163914CZ188191:16	kyis drin lan gyi tshhul du tshhur bstod pa'o/_/de dag ni dang po sbyor ba'i ting nge	kyis drin lan gyi tshhul du tshhur bstod dag ni dang po sbyor ba ting nge 
BO_T17_O2MS163914CZ188191:17	'dzin to/_/de nas sdom pa bzung /_de nas 'khor lo bdag la bsdu/_stong	dzin nas sdom ba bzung nas khor lo bdag la 
BO_T17_O2MS163914CZ188191:18	par bsgoms ye shes kyi lus su ldang /_de nas mngon par byang chub pa lnga	ba sgom ye shes kyi lus su ldang nas mngon ba byang chub ba lnga 
BO_T17_O2MS163914CZ188191:19	bsgom mo/_/de dag ni yongs su dag pa'i ting nge 'dzin to/_/de nas gzhal	bsgom dag ni yongs su dag ba ting nge dzin nas jal 
BO_T17_O2MS163914CZ188191:20	yas khang gdan dang bcas pa bsgom mo/_/de dag ni gzhi'i ting nge 'dzin to//	yas khang gdan dang cha ba bsgom dag ni gzhi ting nge dzin 
BO_T17_O2MS163914CZ188191:21	de nas khang bu'i dbus su/_seng ge dang pad+ma'i steng du/_a las rdo rje 'chang	de nas khang bu dbus ge dang pad+ma steng las rdo rje chang 
BO_T17_O2MS163914CZ188191:22	du bskyed de/_sku mdog dkar po zhal bzhi pa/_byang chub mchog gi phyag rgyas	du skyed mdog dkar po zhal bzhi chub mchog gi phyag rgya 
BO_T17_O2MS163914CZ188191:23	rdo rje rtshe lnga pa bsnams pa'o/_/de'i thugs kar dang po'i sangs rgyas so/_/de	rdo rje rtshe lnga ba snom thugs kar dang po sangs rgya 
BO_T17_O2MS163914CZ188191:24	dag ni dang po'i sangs rgyas bsgom pa'i ting nge 'dzin to/_/de nas snying ga'i ye	dag ni dang po sangs rgya bsgom ba ting nge dzin nas snying ga ye 
BO_T17_O2MS163914CZ188191:25	shes sems dpa' la dmigs te/_mtshhan yang dag par brjod pa mtshhan ma	shes sems dpa la dmigs yang dag ba rjod ba mtshhan ma 
