segmentnr	original	folio	stemmed
BO_TZ39_TI-014-1:0	@#// bod khams skyong ba'i brtan ma bcu gnyis mchod tshhul gangs ljongs rjes brtshe rab bskul bzhugs //	0	bod khams skyong ba brtan ma chu gnyis mchod tshhul gangs ljongs rjes brtshe rab skul bzhugs 
BO_TZ39_TI-014-1:1	na mo gu ru pad+maka ra sh+tsha badzra ku ma ra ya /	0	na mo gu ru pad+maka ra sh+tsha badzra ku ma ra ya 
BO_TZ39_TI-014-1:2	de la 'dir sdom gsum rab dbye las //	0	de la dir sdom gsum rab byed las 
BO_TZ39_TI-014-1:3	rgyal po khyod kyi bod yul 'di //	0	rgyal po khyod kyi bod yul di 
BO_TZ39_TI-014-1:4	slob dpon pad+ma 'byung gnas kyis //	0	slob dpon pad+ma byung gnas kyis 
BO_TZ39_TI-014-1:5	brtan ma bcu gnyis la gtad pas //	0	brtan ma chu gnyis la gtod ba 
BO_TZ39_TI-014-1:6	mu stegs 'byung bar mi 'gyur mod //	0	mu stegs byung ba mi gyur mod 
BO_TZ39_TI-014-1:7	ces gsungs pa ltar gangs ri'i khrod 'dir bshad sgrub kyi sgo nas sangs rgyas kyi bstan pa 'dzin par 'dod pa rnams kyis brtan ma bcu gnyis kyi mchod gtor la brtshon par bya'o //	0	ces gsungs ba ltar gangs ri khrod dir chad sgrub kyi sgo nas sangs rgya kyi ston ba dzin ba dod ba rnams kyis brtan ma chu gnyis kyi mchod thor la brtshon ba byed 
BO_TZ39_TI-014-1:8	de yang 'dir rje btshun sa skya pa chen po kun dga' snying pos sum cu rtsha gsum pa'i lha rnams kyis brtan ma bcu gnyis la mchod gtor mdzad pa mnal lam du gzigs pas /	0	de yang dir rje btshun sa skya ba chen po kun dga snying pos sum cu rtsha gsum ba lha rnams kyis brtan ma chu gnyis la mchod thor mdzad ba mnal lam du gzigs ba 
BO_TZ39_TI-014-1:9	'thad dgongs nas thugs dam chag med gsungs pa'i zin bris kyi rjes su 'brangs te /	0	thad dgongs nas thugs dam chag med gsungs ba zin bri kyi rjes su brang te 
BO_TZ39_TI-014-1:10	brtan ma bcu gnyis mchod pa'i tshhul la sbyor dngos rjes gsum las /	1	brtan ma chu gnyis mchod ba tshhul la sbyor dngos rjes gsum las 
BO_TZ39_TI-014-1:11	dang po ni /	1	dang po ni 
BO_TZ39_TI-014-1:12	'di dag gnas pa'i gangs ri dang mtshho 'gram sogs gnas gang rung du'am /	1	di dag gnas ba gangs ri dang mtshho grams sogs gnas gang rung du 
BO_TZ39_TI-014-1:13	de ma yin pa'i ri klung gtshang ba'am /	1	de ma yin ba ri klung gtshang ba 
BO_TZ39_TI-014-1:14	yang na gnas khang gtshang zhing yid du 'ong ba'i steng ngam nang du rten dang mchod pa ci 'byor dang / khyad par stegs bu gtshang mar ras sogs kyis bkab /	1	yang na gnas khang gtshang zhing yid du ng ba steng ngam nang du rten dang mchod ba ci byor dang khyad ba stegs bu gtshang mar ras sogs kyis gebs 
BO_TZ39_TI-014-1:15	'bru bkram pa'i khar 'dir bdag mdun phur pa sa lugs kyi dbang du btang ste /	1	bru grem ba khar dir bdag mdun phur ba sa lugs kyi dbang du gtong ste 
BO_TZ39_TI-014-1:16	de'i dpal bshos /	1	de dpal bshos 
BO_TZ39_TI-014-1:17	g.yas su sman /	1	g.yas su sman 
BO_TZ39_TI-014-1:18	g.yon du rak+ta /	1	g.yon du rak+ta 
BO_TZ39_TI-014-1:19	de'i mdun du brtan ma'i gtor ma lcags ri gru bzhi sgo gcig pa'i zur bzhi lcog bzhi la shing gi yal ga dang / ku sha sogs gang 'byor la brten pa'i dar lcog	1	de mdun du brtan ma thor ma lcags ri gru bzhi sgo gcig ba zur bzhi lcogs bzhi la shing gi yal ga dang ku sha sogs gang byor la rten ba dar lcogs 
BO_TZ39_TI-014-1:20	/dbus su khang pa gru bzhi pa bad bcas kyi steng g.yas su bdud bshos nag po zur gsum g.yas dkyus bzhi sgrom /	2	su khang ba gru bzhi ba bad cha kyi steng g.yas su bdud bshos nag po zur gsum g.yas dkyu bzhi sgrom 
BO_TZ39_TI-014-1:21	de'i g.yon du sman btshun gyi zlum gtor dkar po bzhi sgrom /	2	de g.yon du sman btshun gyi zlum thor dkar po bzhi sgrom 
BO_TZ39_TI-014-1:22	de'i g.yon du gnod sbyin gyi dmar gtor gru gsum bzhi sgrom rnams la mar rgyan ci mdzes dang / gtor dar so so'i sku mdog can mda' sogs la brten pa /	2	de g.yon du gnod sbyin gyi dmar thor gru gsum bzhi sgrom rnams la mar rgyan ci mdzes dang thor dar so so sku mdog can mda sogs la rten ba 
BO_TZ39_TI-014-1:23	'byor na so so'i tshaka li /	2	byor na so so tshaka li 
BO_TZ39_TI-014-1:24	de'i g.yas su sman /	2	de g.yas su sman 
BO_TZ39_TI-014-1:25	g.yon du rak+ta /	2	g.yon du rak+ta 
BO_TZ39_TI-014-1:26	rgya phor dang dngul phor la sogs par phye mar phud skyems 'bru dang gser g.yus bran pa dkar /	2	rgya phor dang dngul phor la sogs ba byed mar bud skyem bru dang gser g.yus bran ba dkar 
BO_TZ39_TI-014-1:27	skyems 'o ma btab pa /	2	skyem mang ma debs ba 
BO_TZ39_TI-014-1:28	mngar skyems sbrang chang ngam bu ram chur sbyar ba dang bcas pa rnams dang / nyer spyod rnam pa lnga dang sman shing spos dkar sogs kyi dud sprin /	2	mngar skyem sbrang chang ngam bu ram chur(d) sbyor ba dang cha ba rnams dang nyer spyod rnam ba lnga dang sman shing spros dkar sogs kyi dud sprin 
BO_TZ39_TI-014-1:29	mda' dar sogs spyan gzigs sna tshhogs dang / nyer mkho'i yo byad rnams tshhogs par bya'o //	2	mda dar sogs spyan gzigs sna tshhogs dang nyer mkho yo byad rnams tshhogs ba byed 
BO_TZ39_TI-014-1:30	gnyis pa dngos gzhi ni /	3	gnyis ba dngos gzhi ni 
BO_TZ39_TI-014-1:31	dpal sa skya'i rgyud kyi phyag len ltar rdo rje phur pa'i sgrub thabs bsdus pa bsnyen sgrub gsal byed nas 'byung ba bzhin mchod pa byin brlab nas bzlas pa bsdus pa'i bar byas la /	3	dpal sa skya brgyud kyi phyag len ltar rdo rje phur ba sgrub thabs sdud ba snyen sgrub gsal byed nas byung ba bzhin mchod ba byin brlab nas bzlas ba sdud ba ba byed la 
BO_TZ39_TI-014-1:32	tshhogs yod na phur pa'i tshhogs mchod bsdus pa bzhin byin rlabs nas bsgral mchod kyi bar /	3	tshhogs yod na phur ba tshhogs mchod sdud ba bzhin byin rlabs nas bsgral mchod kyi ba 
BO_TZ39_TI-014-1:33	de nas brtan ma'i gtor ma phur pa'i gtor ma ltar byin brlabs la /	3	de nas brtan ma thor ma phur ba thor ma ltar byin brlabs la 
BO_TZ39_TI-014-1:34	yo byad gzhan rnams sngags drug phyag drug bsang sogs nas 'byung ba bzhin byin gyis brlabs te /	3	yo byad gzhan rnams sngags drug phyag drug bsang sogs nas byung ba bzhin byin gyis brlabs te 
BO_TZ39_TI-014-1:35	lag pa gnyis g.yas steng du bzhag nas rgyab sbyar te bsnol ba'i mthe chung sbrel /	3	lag ba gnyis g.yas steng du jog nas rgyab sbyor te snol ba mthe chung sbrel 
BO_TZ39_TI-014-1:36	mthe bong lag mthil so sor bkug pa zil gnon khyung gshog gi phyag rgya bcas la /	3	mthe bong lag mthil so sor gugs ba zil gnon khyung gshog gi phyag rgya cha la 
BO_TZ39_TI-014-1:37	hoh bod khams skyong ba'i brtan ma bcu gnyis /	3	hoh bod khams skyong ba brtan ma chu gnyis 
BO_TZ39_TI-014-1:38	dpal chen po'i pha 'bab la nos te /	3	dpal chen po pha bab la nos te 
BO_TZ39_TI-014-1:39	rnal 'byor pa'i stongs dang grogs la /	3	rnal byor ba stongs dang grogs la 
BO_TZ39_TI-014-1:40	nag mo bzhin mi sdug pa'i bu mo bdud mo chen mo bzhi ni rngam zhing khros pa'i cha byad can /	4	nag mo bzhin mi sdug ba bu mo bdud mo chen mo bzhi ni rngam zhing khro ba cha byad can 
BO_TZ39_TI-014-1:41	dmar mo khro gnyer can gyi bu mo gnod sbyin chen mo bzhi ni bzhin mi sdug gnod sbyin gyi cha byad can /	4	dmar mo khro gnyer can gyi bu mo gnod sbyin chen mo bzhi ni bzhin mi sdug gnod sbyin gyi cha byad can 
BO_TZ39_TI-014-1:42	dkar sham mgrin bzang ma'i bu mo sman btshun ma chen mo bzhi ni na chung ma mdzes ma'i cha byad can /	4	dkar sham mgrin bzang ma bu mo sman btshun ma chen mo bzhi ni na chung ma mdzes ma cha byad can 
BO_TZ39_TI-014-1:43	'khor dang bcas pa rnams sngon gyi thugs dam las ma 'da' bar 'dir gshegs shig	4	khor dang cha ba rnams sngon gyi thugs dam las ma da ba dir gshegs shig 
BO_TZ39_TI-014-1:44	/da ki ni hu~m dzah	4	ki ni hu~m dzah 
BO_TZ39_TI-014-1:45	dzahhu~m bam hoh e a ral+li hrim hrim b+h+yo b+h+yoh	4	dzahhu~m bam hoh e a ral+li hrim hrim b+h+yo b+h+yoh 
BO_TZ39_TI-014-1:46	bka' yi bran g.yog tshhogs dang bcas nyid du //	4	bka yi bran g.yog tshhogs dang cha nyid du 
BO_TZ39_TI-014-1:47	dpal ldan khrag 'thung de bzhin nam mkha'i sku	4	dpal ldan khrag thung de bzhin nam mkha sku 
BO_TZ39_TI-014-1:48	/tshhur gshegs tshhur gshegs brtan ma skyong ba rnams //	4	gshegs tshhur gshegs brtan ma skyong ba rnams 
BO_TZ39_TI-014-1:49	sngon gyi thugs dam dam tshhig dgyes dgongs la //	4	sngon gyi thugs dam dam tshhig dgyes dgongs la 
BO_TZ39_TI-014-1:50	'dir gshegs dam dgongs mchod sbyin gtor ma bzhes //	5	dir gshegs dam dgongs mchod sbyin thor ma bzhes 
BO_TZ39_TI-014-1:51	rnal 'byor bcol ba'i phrin las grub par mdzod //	5	rnal byor chol ba phrin las grub ba mdzod 
BO_TZ39_TI-014-1:52	bsam yas dbus kyi sbrags yul phu nang nas //	5	bsam yas dbus kyi sbrag yul phu nang nas 
BO_TZ39_TI-014-1:53	bdag nyid chen mo rdo rje kun grags ma //	5	bdag nyid chen mo rdo rje kun grags ma 
