segmentnr	original	stemmed
BO_T02_D2237b:113b-0	@113b # // rgya gar skad du /	rgya gar skad du 
BO_T02_D2237b:113b-1	pri na panytsa ka / bod skad du /	pri na panytsa ka bod skad du 
BO_T02_D2237b:113b-2	dga' gcugs lnga pa /	dga gcugs lnga ba 
BO_T02_D2237b:113b-3	sangs rgyas la phyag 'tshal lo //	sangs rgya la phyag tshal lo 
BO_T02_D2237b:113b-4	snang ba mchog tu gcugs pa ni //	snang ba mchog tu gcugs ba ni 
BO_T02_D2237b:113b-5	rten cing 'brel 'byung tsam nyid do //	rten cing brel byung tsam nyid do 
BO_T02_D2237b:113b-6	med par gyur na stong pa nyid //	med ba gyur na stong ba nyid 
BO_T02_D2237b:113b-7	'dod pa mo dngos 'ching bar 'gyur //	dod ba mo dngos ching ba gyur 
BO_T02_D2237b:113b-8	stong nyid shin tu mchog gyur pa'i //	stong nyid shin tu mchog gyur ba 
BO_T02_D2237b:113b-9	mdza' bo dpe med gzugs ldan gang //	mdza bo dpe med gzugs ldan gang 
BO_T02_D2237b:113b-10	de dang brgya la byed na ni//	de dang brgya la byed na 
BO_T02_D2237b:114a-0	@114a * // dga' bde'i gtso bo brlag par 'gyur //	dga bde gtso bo brlag ba gyur 
BO_T02_D2237b:114a-1	de phyir dogs pas khyo shug gnyis //	de phyir dogs ba khyo shug gnyis 
BO_T02_D2237b:114a-2	bla ma dam pa'i spyan sngar gnas /	bla ma dam ba spyan sngar gnas 
BO_T02_D2237b:114a-3	de yis de dag sngon bzhin du //	de yis de dag sngon bzhin du 
BO_T02_D2237b:114a-4	dga' bas lhan cig gcugs par mdzod //	dga ba lhan cig gcugs ba mdzod 
BO_T02_D2237b:114a-5	ae ma'o bla ma mchog mkhas ni //	ae ma bla ma mchog mkhas ni 
BO_T02_D2237b:114a-6	'di lta bu la mkhas pa mtshar ;	di lta bu la mkhas ba mtshar 
BO_T02_D2237b:114a-7	/ rang bzhin gnyis med dmigs pa med //	rang bzhin gnyis med dmigs ba med 
BO_T02_D2237b:114a-8	bla na med par gnyis ka skyes //	bla na med ba gnyis ka skye 
BO_T02_D2237b:114a-9	mtshan nyid thams cad yang dag rdzogs //	mtshan nyid thams cad yang dag rdzogs 
BO_T02_D2237b:114a-10	mtha' gnyis rnam par spangs pa ste //	mtha gnyis rnam ba spong ba ste 
BO_T02_D2237b:114a-11	dngos po kun gyi ngo bo nyid //	dngos po kun gyi ngo bo nyid 
BO_T02_D2237b:114a-12	rang bzhin med par rtag tu shar //	rang bzhin med ba rtag tu char 
BO_T02_D2237b:114a-13	dga' gcugs lnga pa slob dpon mee tri pas mdzad pa rdzogs so /	dga gcugs lnga ba slob dpon mee tri ba mdzad ba rdzogs so 
BO_T02_D2237b:114a-14	// / bla ma phyag na'i zhal snga nas dang / lo ts'a ba rma ban gyis bsgyur ba'o//	bla ma phyag na zhal snga nas dang lo tsa ba rma ban gyis sgyur 
