segmentnr	original	folio	stemmed
BO_K12_D0841(1-8)_H0805:297a-0	@297a rgya gar skad du /	297a	rgya gar skad du 
BO_K12_D0841(1-8)_H0805:297a-1	sarba panytsa aa mri ta sa ra siddhi mah'a du ka hri da y'a na pa ra bid tvan aashta /	297a	sarba panytsa aa mri ta sa ra siddhi maha du ka hri da ya na ba ra bid tvan aashta 
BO_K12_D0841(1-8)_H0805:297a-2	bod skad du /	297a	bod skad du 
BO_K12_D0841(1-8)_H0805:297a-3	thams cad bdud rtsi lnga'i rang bzhin dngos grub chen po nye ba'i snying po mchog bam po chen po brgyad pa /	297a	thams cad bdud rtsi lnga rang bzhin dngos grub chen po nye ba snying po mchog bam po chen po brgyad ba 
BO_K12_D0841(1-8)_H0805:297a-4	dpal kun tu bzang po la phyag 'tshal lo //	297a	dpal kun tu bzang po la phyag tshal lo 
BO_K12_D0841(1-8)_H0805:297a-5	bcom ldan gsang ba mchog gi dkyil 'khor na //	297a	joms ldan gsang ba mchog gi dkyil khor na 
BO_K12_D0841(1-8)_H0805:297a-6	shin tu rnal 'byor dbang phyug tshogs //	297a	shin tu rnal byor dbang phyug tshogs 
BO_K12_D0841(1-8)_H0805:297a-7	rgyal ba rgya mtsho 'khor dang bcas //	297a	rgyal ba rgya mtsho khor dang cha 
BO_K12_D0841(1-8)_H0805:297a-8	skal ldan rnams dang thabs cig bzhugs //	297a	skal ldan rnams dang thabs cig bzhugs 
BO_K12_D0841(1-8)_H0805:297a-9	gnas mchog yum gyi dkyil 'khor na //	297a	gnas mchog yum gyi dkyil khor na 
BO_K12_D0841(1-8)_H0805:297a-10	gnyis med lhun gyis gnas pa'i tshe //	297a	gnyis med lhun gyis gnas ba tshe 
BO_K12_D0841(1-8)_H0805:297a-11	de tshe nyan thos dge 'dun dang // rang rgyal theg chen mdo sde dang // byang chub sems dpa'i dge 'dun dang // nyan thos dge 'dun chen po dang // dgra bcom ming yang med nang du //	297a	de tshe nyan thos dge dun dang rang rgyal theg chen mdo sde dang byang chub sems dpa dge dun dang nyan thos dge dun chen po dang dgra joms ming yang med nang du 
