segmentnr	original	stemmed
BO_T02_D2545b:17a-0	@17a * // rgya gar skad du /	rgya gar skad du 
BO_T02_D2545b:17a-1	a'arya manydzu shr'i n'a ma singg'a ti bi dhi manda la n'a ma /	aarya manydzu shr na ma singga ti bi dhi manda la na ma 
BO_T02_D2545b:17a-2	bod skad du /	bod skad du 
BO_T02_D2545b:17a-3	'phags pa 'jam dpal gyi mtshan yang dag par brjod pa'i dkyil 'khor gyi cho ga zhes bya ba /	phag ba jam dpal gyi mtshan yang dag ba rjod ba dkyil khor gyi cho ga zhes byed ba 
BO_T02_D2545b:17a-4	'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	jam dpal gzhon nur gyur ba la phyag tshal lo 
BO_T02_D2545b:17a-5	ma chags spyan mnga' chos kyi dbyings la mkhas /	ma chags spyan mnga chos kyi dbyings la mkhas 
BO_T02_D2545b:17a-6	chags med don rtogs 'dod chags gnas nas dag /'jam dpal rnon po de la gus btud de /	chags med don rtogs dod chags gnas nas dag dpal rnon po de la gus dud de 
BO_T02_D2545b:17a-7	'dod chags padma'i rigs kyi dkyil 'khor bshad /	dod chags padma rigs kyi dkyil khor chad 
BO_T02_D2545b:17a-8	de la 'dod chags kyi gnyen por sangs rgyas snang ba mtha' yas kyi dkyil 'khor byed par 'dod pas /	de la dod chags kyi gnyen por sangs rgya snang ba mtha yas kyi dkyil khor byed ba dod ba 
BO_T02_D2545b:17a-9	snying rje chen po'i blo dang ldan pa'i gang zag gis /	snying rje chen po blo dang ldan ba gang zag gis 
BO_T02_D2545b:17a-10	slob ma ji skad smras pa de bzhin byed pa rdzogs par bya ba'i phyir grong khyer la sogs pa'i gnas su nyam nga ba dang bag tsha ba spangs te the tshom dang dogs pa thams cad spangs nas stan bde ba la 'jug ste /	slob ma ji skad smras ba de bzhin byed ba rdzogs ba byed ba phyir grong khyer la sogs ba gnas su nyam nga ba dang bag tsha ba spong te the tshom dang dogs ba thams cad spong nas stan bde ba la jug ste 
BO_T02_D2545b:17a-11	manda la dang mchod pa bshams nas srung ba'i 'khor lo sngon du 'gro bas tshogs bsags la chos thams cad nam mkha'i dkyil ltar bltas te /	manda la dang mchod ba bshams nas srung ba khor lo sngon du gro ba tshogs bsags la chos thams cad nam mkha dkyil ltar lta te 
BO_T02_D2545b:17a-12	sems kyi snang ba a'a li dang k'a li'i phreng ba skar ma'i rnam pa lta bu'i 'od zer lnga yang glog bzhin 'gyu ba las 'byung ba chen po bzhis btegs pa'i khang pa'i nang na rang gi gdan yang rma bya las grub pa'i steng du rdzogs pa'i sangs	sems kyi snang ba aa li dang ka li phreng ba skar ma rnam ba lta bu d zer lnga yang glog bzhin gyu ba las byung ba chen po bzhis degs ba khang ba nang na rang gi gdan yang rma byed las grub ba steng du rdzogs ba sangs 
BO_T02_D2545b:17a-13	rgyas snang ba mtha' yas nges par hr'i: las byung ba'i sbyor ba ye shes sems dpa'i bar du rdzogs pa dang / de'i byin gyis rlabs kyis dkyil 'khor rgyal mchog ces bya ba rang gi rigs dang mthun pa'i dkyil 'khor rdzogs pa dang 'dod chags can gyi gdul bya'i dor gang la sangs rgyas kyi sku phra mo mang po yang mtshan brjod pa'i byin rlabs las byung ba'i las rgyal	rgya snang ba mtha yas nges ba hr: las byung ba sbyor ba ye shes sems dpa ba du rdzogs ba dang de byin gyis rlabs kyis dkyil khor rgyal mchog ces byed ba rang gi rigs dang mthun ba dkyil khor rdzogs ba dang dod chags can gyi gdul byed dor gang la sangs rgya kyi sku phra mo mang po yang mtshan rjod ba byin rlabs las byung ba las rgyal 
BO_T02_D2545b:17a-14	mchog bsgom par bya'o //	mchog bsgom ba byed 
BO_T02_D2545b:17a-15	de ltar padma'i rigs kyi dkyil 'khor dang nye bar gyur nas 'dod chags can gyi sems can rnams dkyil 'khor du gzhug pa'i phyir dkyil 'khor yang rtsig pa'am rdul tshon las bris te /	de ltar padma rigs kyi dkyil khor dang nye ba gyur nas dod chags can gyi sems can rnams dkyil khor du jug ba phyir dkyil khor yang rtsig ba rdul tshon las bri te 
BO_T02_D2545b:17a-16	lha dgod pa ni dbus su sangs rgyas snang pa mtha' yas de la rigs mthun pa'i sems dpa' bzhi dgod /	lha god ba ni dbus su sangs rgya snang ba mtha yas de la rigs mthun ba sems dpa bzhi god 
BO_T02_D2545b:17a-17	gzhan yang sgeg mo la sogs pa brgyad kyang mdzes par dgram mo //	gzhan yang sgeg mo la sogs ba brgyad kyang mdzes ba grem mo 
BO_T02_D2545b:17a-18	khyams su yang bskal pa bzang po'i byang chub sems dpa' rnams dgram mo //	khyams su yang bskal ba bzang po byang chub sems dpa rnams grem mo 
BO_T02_D2545b:17a-19	sgo bzhir sgo ma bzhi gzhag go //	sgo bzhir sgo ma bzhi jog go 
BO_T02_D2545b:17b-0	de ltar legs par bris nas dkyil 'khor gyi lha la snang ba thob pa dang / skal @17b pa dang mthun pa'i me tog gis snyim pa bkang ba'i slob ma der bcug la lha rnams bstan cing dbang bskur nas /	de ltar legs ba bri nas dkyil khor gyi lha la snang ba thob ba dang skal ba dang mthun ba me tog gis snyim ba geng ba slob ma der jug la lha rnams ston cing dbang skur nas 
BO_T02_D2545b:17b-1	de nas yon kyi mchog blangs te dkyil 'khor la phul la lhag ma rdo rje slob dpon gyis longs spyad par bya'o //	de nas yon kyi mchog blangs te dkyil khor la bul la lhag ma rdo rje slob dpon gyis longs spyod ba byed 
BO_T02_D2545b:17b-2	'dod chags snang ba mtha' yas kyi //	dod chags snang ba mtha yas kyi 
BO_T02_D2545b:17b-3	dkyil 'khor cho ga bsdus pa las //	dkyil khor cho ga sdud ba las 
BO_T02_D2545b:17b-4	dge ba bsags par gyur pa des //	dge ba bsags ba gyur ba des 
BO_T02_D2545b:17b-5	snang ba mtha' yas nyid du shog / snang ba mtha' yas dbugs dbyung ba'i dkyil 'khor gyi cho ga / slob dpon 'jam dpal bshes gnyen gyis mdzad pa rdzogs so//	snang ba mtha yas nyid du shog snang ba mtha yas dbugs byin ba dkyil khor gyi cho ga slob dpon jam dpal bshes gnyen gyis mdzad ba rdzogs 
