segmentnr	original	folio	stemmed
BO_NK106_(me)003:0	// a ba bo d+hi su pa n+th+aa ma h+aa sa n+d+hi tsi n+t+aa bi sra n+ta s+ya tri s+th+aa n+aa n+aam stri k+she m+aa n+aa ma r+tha na ya nam bi dza h+aa ram ///	0	a ba bo d+hi su ba n+th+aa ma h+aa sa n+d+hi tsi n+t+aa bi sra n+ta s+ya tri s+th+aa n+aa n+aam stri k+she m+aa n+aa ma r+tha na ya nam bi dza h+aa ram 
BO_NK106_(me)003:1	rdzogs pa chen po sems nyid ngal gso'i gnas gsum dge ba gsum gyi don khrid byang chub lam bzang bzhugs /	0	rdzogs ba chen po sems nyid ngal gso gnas gsum dge ba gsum gyi don khrid byang chub lam bzang bzhugs 
BO_NK106_(me)003:2	swasti sid+d+ham / tshogs gnyis sa gzhir rnam grol dpag bsam shing //	0	swasti sid+d+ham tshogs gnyis sa gzhir rnam grol dpog bsam shing 
BO_NK106_(me)003:3	mtha' yas yon tan me tog 'bras bkra zhing //	0	mtha yas yon tan me tog bras bkra zhing 
BO_NK106_(me)003:4	phan bde'i grib bsil srid zhi'i dbyings kun khyab //	0	phan bde grib bsil srid zhi dbyings kun khyab 
BO_NK106_(me)003:5	rgyal ba'i byang chub ljon shing la phyag 'tshal //	0	rgyal ba byang chub ljon shing la phyag tshal 
BO_NK106_(me)003:6	phyi nang gsang ba'i dam chos rin chen gter //	0	phyi nang gsang ba dam chos rin chen gter 
BO_NK106_(me)003:7	gzhi lam 'bras bu'i gzhung lam mthar phyin nas //	0	gzhi lam bras bu gzhung lam mthar phyin nas 
BO_NK106_(me)003:8	rgyu 'bras bla med theg mchog snying po'i don //	0	rgyu bras bla med theg mchog snying po don 
BO_NK106_(me)003:9	dge ba gsum gyi khrid yig gsal bar bya //	0	dge ba gsum gyi khrid yig gsal ba byed 
BO_NK106_(me)003:10	de la phyi thun mong gi gzhi rgyu mtshan nyid kyi theg pa thog mar dge ba'i khrid /	1	de la phyi thun mong gi gzhi rgyu mtshan nyid kyi theg ba thogs mar dge ba khrid 
BO_NK106_(me)003:11	nang khyad par gyi 'bras bu gsang sngags rdo rje'i theg pa bar du dge ba'i khrid /	1	nang khyad ba gyi bras bu gsang sngags rdo rje theg ba ba du dge ba khrid 
BO_NK106_(me)003:12	gsang ba nges don snying po'i 'bras bu rdzogs pa chen po bla na med pa'i theg pa tha mar dge ba'i khrid dang gsum bzhugs pa las /	1	gsang ba nges don snying po bras bu rdzogs ba chen po bla na med ba theg ba tha mar dge ba khrid dang gsum bzhugs ba las 
BO_NK106_(me)003:13	dang po la gnyis te /	1	dang po la gnyis te 
BO_NK106_(me)003:14	bla ma brgyud pa'i rim pa dang / nyams su blang ba'i gdams khrid do //	1	bla ma brgyud ba rim ba dang nyams su blang ba doms khrid do 
BO_NK106_(me)003:15	dang po la theg pa chen po'i gzhung lam so so la ltos nas bdag gis thos pa'i rim pa mang yang /	1	dang po la theg ba chen po gzhung lam so so la ltos nas bdag gis thos ba rim ba mang yang 
BO_NK106_(me)003:16	gdams ngag gi gnas nges pa gsum du bsdu bas /	1	doms ngag gi gnas nges ba gsum du sdud ba 
BO_NK106_(me)003:17	bstan pa la rim gyis bslab pa rgya chen spyod pa'i brgyud pa dang / sa lam ting nge 'dzin drod tshad bstan pa zab cing rgya che ba'i brgyud pa dang / chos nyid don gyi gnas lugs bstan pa zab mo lta ba'i brgyud pa dang gsum /	1	ston ba la rim gyis bslab ba rgya chen spyod ba brgyud ba dang sa lam ting nge dzin drod tshad ston ba zab cing rgya che ba brgyud ba dang chos nyid don gyi gnas lugs ston ba zab mo lta ba brgyud ba dang gsum 
BO_NK106_(me)003:18	dang po ni /	1	dang po ni 
BO_NK106_(me)003:19	thub pa chen po /	1	thub ba chen po 
BO_NK106_(me)003:20	'jam dpal / zhi ba lha /	2	jam dpal zhi ba lha 
BO_NK106_(me)003:21	e la d+ha ri /	2	e la d+ha ri 
BO_NK106_(me)003:22	ma h+aa sh+r+ai /	2	ma h+aa sh+r+ai 
BO_NK106_(me)003:23	rat+na / b+ha ba badz+ra /	2	rat+na b+ha ba badz+ra 
BO_NK106_(me)003:24	d+harma k+airti / d+ai pam ka ra /	2	d+harma k+airti d+ai pam ka ra 
BO_NK106_(me)003:25	su ma ti /	2	su ma ti 
BO_NK106_(me)003:26	lo ts+aa ba blo ldan shes rab /	2	lo ts+aa ba blo ldan shes rab 
BO_NK106_(me)003:27	tshe spong ba chos kyi bla ma /	2	tshe spong ba chos kyi bla ma 
BO_NK106_(me)003:28	ph+y+aa pa chos kyi seng ge /	2	ph+y+aa ba chos kyi seng ge 
BO_NK106_(me)003:29	dan 'bag pa dar ma bkra shis /	2	dan bag ba dar ma bkra shis 
BO_NK106_(me)003:30	shes rab blo gros /	3	shes rab blo gros 
BO_NK106_(me)003:31	shes rab dbang phyug /	3	shes rab dbang phyug 
BO_NK106_(me)003:32	sangs rgyas brtson 'grus /	3	sangs rgya brtson grus 
BO_NK106_(me)003:33	dben dge ba sh+aakya seng ge /	3	dben dge ba sh+aakya seng ge 
BO_NK106_(me)003:34	bla brang ba chos dpal rgyal mtshan /	3	bla brang ba chos dpal rgyal mtshan 
BO_NK106_(me)003:35	bsam yas pa tshul khrims blo gros /	3	bsam yas ba tshul khrims blo gros 
BO_NK106_(me)003:36	gnyis pa ni /	3	gnyis ba ni 
BO_NK106_(me)003:37	thub pa / byams pa /	3	thub ba byams ba 
BO_NK106_(me)003:38	thogs med / dbyig gnyen /	3	thogs med dbyig gnyen 
BO_NK106_(me)003:39	'phags pa rnam grol sde /	3	phag ba rnam grol sde 
BO_NK106_(me)003:40	btsun pa rnam grol sde /	4	btsun ba rnam grol sde 
BO_NK106_(me)003:41	mchog gi sde /	4	mchog gi sde 
BO_NK106_(me)003:42	dul ba'i sde /	4	dul ba sde 
BO_NK106_(me)003:43	rnam par snang mdzad bzang po /	4	rnam ba snang mdzad bzang po 
BO_NK106_(me)003:44	seng ge bzang po /	4	seng ge bzang po 
BO_NK106_(me)003:45	sangs rgyas ye shes zhabs /	4	sangs rgya ye shes zhabs 
BO_NK106_(me)003:46	gu na mi tra /	4	gu na mi tra 
BO_NK106_(me)003:47	rat+na par+pa th+aa /	4	rat+na par+pa th+aa 
BO_NK106_(me)003:48	'bum phrag gsum pa /	4	bum phrag gsum ba 
BO_NK106_(me)003:49	blo ldan shes rab /	4	blo ldan shes rab 
BO_NK106_(me)003:50	'bre shes rab 'bar /	5	bre shes rab bar 
BO_NK106_(me)003:51	ar byang chub ye shes /	5	ar byang chub ye shes 
BO_NK106_(me)003:52	khu shes rab brtson 'grus /	5	khu shes rab brtson grus 
BO_NK106_(me)003:53	dkar chung ring mo ba /	5	dkar chung ring mo ba 
BO_NK106_(me)003:54	zhang g.ye ba /	5	zhang g.ye ba 
BO_NK106_(me)003:55	gnyal zhig / rgya phying ru pa /	5	gnyal jig rgya phying ru ba 
BO_NK106_(me)003:56	chu mig pa seng ge dpal /	5	chu mig ba seng ge dpal 
BO_NK106_(me)003:57	blo grags pa /	5	blo grags ba 
BO_NK106_(me)003:58	de la btsan dgon pa dang / dben dge ba gnyis /	5	de la btsan dgon ba dang dben dge ba gnyis 
BO_NK106_(me)003:59	de gnyis la bla brang pa dang / chos grags gnyis pos /	5	de gnyis la bla brang ba dang chos grags gnyis pos 
BO_NK106_(me)003:60	de gnyis la bdag gis thug go //	6	de gnyis la bdag gis thug go 
BO_NK106_(me)003:61	gsum pa ni /	6	gsum ba ni 
BO_NK106_(me)003:62	sangs rgyas / 'jam dbyangs /	6	sangs rgya jam dbyangs 
BO_NK106_(me)003:63	'phags pa klu sgrub /	6	phag ba klu sgrub 
BO_NK106_(me)003:64	zla ba grags pa /	6	zla ba grags ba 
BO_NK106_(me)003:65	rig pa'i khu byug /	6	rig ba khu byug 
BO_NK106_(me)003:66	ku s+aa li pa che ba /	6	ku s+aa li ba che ba 
BO_NK106_(me)003:67	chung ba / jo bo rje /	6	chung ba jo bo rje 
BO_NK106_(me)003:68	bal po thang pa dza /	6	bal po thang ba dza 
BO_NK106_(me)003:69	a b+h+y+aa ka ra /	6	a b+h+y+aa ka ra 
BO_NK106_(me)003:70	byang chub sems dpa' zla ba rgyal mtshan /	7	byang chub sems dpa zla ba rgyal mtshan 
BO_NK106_(me)003:71	gro lung pa chen po /	7	gro lung ba chen po 
BO_NK106_(me)003:72	spyi bo lhas pa byang chub 'od /	7	spyi bo lhas ba byang chub d 
BO_NK106_(me)003:73	rma sh+aakya seng ge /	7	rma sh+aakya seng ge 
BO_NK106_(me)003:74	mchims nam mkha' grags /	7	mchims nam mkha grags 
BO_NK106_(me)003:75	mkhan po smon tshul /	7	mkhan po smon tshul 
BO_NK106_(me)003:76	slob dpon byang chub grub /	7	slob dpon byang chub grub 
BO_NK106_(me)003:77	slob dpon gzhon nu rdo rje /	7	slob dpon gzhon nu rdo rje 
BO_NK106_(me)003:78	des bsam yas pa ngag gi dbang po la'o //	7	des bsam yas ba ngag gi dbang po la 
BO_NK106_(me)003:79	gzhan yang jo bo bka' rgyud kyi brgyud pa'ang yod de ma bris so //	7	gzhan yang jo bo bka brgyud kyi brgyud ba yod de ma bri so 
BO_NK106_(me)003:80	yon tan rang bzhin bde legs phun sum tshogs //	8	yon tan rang bzhin bde legs phun sum tshogs 
BO_NK106_(me)003:81	bkra shis mchog gi lha yi lhar gyur pa //	8	bkra shis mchog gi lha yi lhar gyur ba 
BO_NK106_(me)003:82	thugs rje'i rang bzhin phan bde'i sprin tshogs can //	8	thugs rje rang bzhin phan bde sprin tshogs can 
BO_NK106_(me)003:83	dpal mgon bla ma'i tshogs la gus phyag 'tshal //	8	dpal mgon bla ma tshogs la gus phyag tshal 
BO_NK106_(me)003:84	don gnyis nyams su blang ba'i gdams khrid la /	8	don gnyis nyams su blang ba doms khrid la 
BO_NK106_(me)003:85	dal 'byor rnyed dka' ba /	8	dal byor rnyed dka ba 
BO_NK106_(me)003:86	tshe mi rtag pa /	8	tshe mi rtag ba 
BO_NK106_(me)003:87	'khor ba'i sdug bsngal /	8	khor ba sdug sngal 
BO_NK106_(me)003:88	las rgyu 'bras /	8	las rgyu bras 
BO_NK106_(me)003:89	dge ba'i bshes gnyen bsten pa /	8	dge ba bshes gnyen sten ba 
BO_NK106_(me)003:90	skyabs su 'gro ba /	9	skyob su gro ba 
BO_NK106_(me)003:91	tshad med bzhi /	9	tshad med bzhi 
BO_NK106_(me)003:92	byang chub mchog tu sems bskyed pa bslab bya dang bcas pa ste rdo rje'i gnas brgyad las /	9	byang chub mchog tu sems skyed ba bslab byed dang cha ba ste rdo rje gnas brgyad las 
BO_NK106_(me)003:93	dang po la bcu ste /	9	dang po la chu ste 
BO_NK106_(me)003:94	ngo bo dal ba bsam pa /	9	ngo bo dal ba bsam ba 
BO_NK106_(me)003:95	khyad par 'byor pa bsam pa /	9	khyad ba byor ba bsam ba 
BO_NK106_(me)003:96	ngan 'gro'i g.yang sa bsam pa /	9	ngan gro g.yang sa bsam ba 
BO_NK106_(me)003:97	thob daka'i dpe la bsam pa /	9	thob daka dpe la bsam ba 
BO_NK106_(me)003:98	rim pa'i rnam dbye bsam pa /	9	rim ba rnam byed bsam ba 
BO_NK106_(me)003:99	don med chud zos bsam pa /	9	don med chud zos bsam ba 
BO_NK106_(me)003:100	rgyu rkyen rten 'brel bsam pa /	10	rgyu rkyen rten brel bsam ba 
BO_NK106_(me)003:101	skye shi'i 'khor mo bsam pa /	10	skye chi khor mo bsam ba 
BO_NK106_(me)003:102	dal 'byor basngagasa pa bsam pa /	10	dal byor basngagasa ba bsam ba 
BO_NK106_(me)003:103	spro dga' mchog tu bsam pa'o //	10	spro dga mchog tu bsam ba 
BO_NK106_(me)003:104	dang po ni /	10	dang po ni 
BO_NK106_(me)003:105	mi khom pa'i gnas brgyad bsam pa ste /	10	mi khom ba gnas brgyad bsam ba ste 
BO_NK106_(me)003:106	rang nyid der ma lhung bas kyang dal ba thob pa la dga' ba bskyed de chos bsgrub pa la brtson par bya'o //	10	rang nyid der ma lhung ba kyang dal ba thob ba la dga ba skyed de chos sgrub ba la brtson ba byed 
BO_NK106_(me)003:107	de'ang dmyal bar skyes na tsha grang gi sdug bsngal la spyod spyod nas chos sgrub pa'i gnas med /	10	de dmyal ba skye na tsha grang gi sdug sngal la spyod spyod nas chos sgrub ba gnas med 
BO_NK106_(me)003:108	yi dgas su skyes na bkres skom gyi me 'bar bas chos sgrub pa'i gnas med /	10	yi gas su skye na bkres skom gyi me bar ba chos sgrub ba gnas med 
BO_NK106_(me)003:109	dud 'gror skyes na gcig la gcig za la sogs pas 'tshe bas chos sgrub pa'i gnas med /	10	dud gror skye na gcig la gcig za la sogs ba tshe ba chos sgrub ba gnas med 
BO_NK106_(me)003:110	lha tshe ring por skyes nas 'du shes med pa'i ngang du bskal par 'byams nas 'chi khar log par blta bas chos sgrub pa'i gnas med /	11	lha tshe ring por skye nas du shes med ba ngang du bskal ba byam nas chi khar log ba lta ba chos sgrub ba gnas med 
BO_NK106_(me)003:111	yul mtha' 'khob tu skyes na bstan pa'i snang ba med pas chos sgrub pa'i gnas med /	11	yul mtha khob tu skye na ston ba snang ba med ba chos sgrub ba gnas med 
BO_NK106_(me)003:112	mu stegs byed la sogs par skyes na log par lta bas chos sgrub pa'i gnas med /	11	mu stegs byed la sogs ba skye na log ba lta ba chos sgrub ba gnas med 
BO_NK106_(me)003:113	mun pa'i bskal pa la skyes na dkon mchog gsum gyi sgra mi grags pas chos sgrub pa'i gnas med /	11	mun ba bskal ba la skye na dkon(d) mchog gsum gyi sgra mi grags ba chos sgrub ba gnas med 
BO_NK106_(me)003:114	lkugs par skyes na yid kyi dbang po snod du ma rung bas chos sgrub pa'i gnas med do //	11	lkugs ba skye na yid kyi dbang po snod du ma rung ba chos sgrub ba gnas med do 
BO_NK106_(me)003:115	de bas na brgyad po der da ltar bdag ma skyes pas khom pa zhes bya ste /	11	de ba na brgyad po der da ltar bdag ma skye ba khom ba zhes byed ste 
BO_NK106_(me)003:116	chos sgrub pa la brtson par bya snyam pa ste /	11	chos sgrub ba la brtson ba byed snyam ba ste 
BO_NK106_(me)003:117	de'ang skyabs su 'gro ba dang sems bskyed nas /	11	de skyob su gro ba dang sems skyed nas 
BO_NK106_(me)003:118	mi khom pa brgyad dang de las log pa dal ba thob pa'i rang bzhin la bsam ste chos kho na bya snyam pa yang nas yang du bsams la /	11	mi khom ba brgyad dang de las log ba dal ba thob ba rang bzhin la bsam ste chos kho na byed snyam ba yang nas yang du bsams la 
BO_NK106_(me)003:119	rjes dge ba bsngo zhing spyod lam thams cad du yang de ltar bsam pa la sbyar ro //	11	rjes dge ba sngo zhing spyod lam thams cad du yang de ltar bsam ba la sbyor ro 
BO_NK106_(me)003:120	khrid rkang dang po'o //	12	khrid rkang dang po 
BO_NK106_(me)003:121	de nas khyad par 'byor pa bsam pa ni /	12	de nas khyad ba byor ba bsam ba ni 
BO_NK106_(me)003:122	mi'i lus ma thob na chos byar med pa las /	12	mi lus ma thob na chos byar med ba las 
BO_NK106_(me)003:123	mir skyes pas kyang rang nyid 'byor pa dang / yul phyogs chos med par skyes na'ang chos spyod du med pa las /	12	mir skye ba kyang rang nyid byor ba dang yul phyogs chos med ba skye na chos spyod du med ba las 
BO_NK106_(me)003:124	chos dar ba ni don gyi yul dbus su skyes pas kyang rang nyid 'byor pa dang / dbang po ma tshang na'ang chos byar med pa las /	12	chos dar ba ni don gyi yul dbus su skye ba kyang rang nyid byor ba dang dbang po ma tshang na chos byar med ba las 
BO_NK106_(me)003:125	dbang po'i sgo tshang bas kyang rang nyid 'byor pa dang / las kyi mtha' log nas rtag tu mi dge ba la spyod na'ang chos byar med pa las /	12	dbang po sgo tshang ba kyang rang nyid byor ba dang las kyi mtha log nas rtag tu mi dge ba la spyod na chos byar med ba las 
BO_NK106_(me)003:126	las kyi mtha' ma log par dge ba la mos pas kyang rang nyid 'byor pa dang / bstan pa la ma dad na'ang chos spyad du med pa las /	12	las kyi mtha ma log ba dge ba la mos ba kyang rang nyid byor ba dang ston ba la ma dad na chos spyod du med ba las 
BO_NK106_(me)003:127	sangs rgyas kyi bstan pa la dad pas kyang rang nyid 'byor pa ste lnga tshang la /	12	sangs rgya kyi ston ba la dad ba kyang rang nyid byor ba ste lnga tshang la 
BO_NK106_(me)003:128	sangs rgyas 'jig rten du ma byon na chos kyi ming med pa las /	12	sangs rgya jig rten du ma byon na chos kyi ming med ba las 
