segmentnr	original	folio	stemmed
BO_NK076_(mu)001:0	// rnal 'byor chen po'i rgyud kyi de kho na nyid snang ba'i brgyan ces bya ba bzhugs so //	0	rnal byor chen po brgyud kyi de kho na nyid snang ba rgyan ces byed ba bzhugs so 
BO_NK076_(mu)001:1	rnam 'byor chen po'i rgyud kyi de kho na nyid snang ba'i brgyan ces bya ba //	0	rnam byor chen po brgyud kyi de kho na nyid snang ba rgyan ces byed ba 
BO_NK076_(mu)001:2	'jam dbyangs mgon po la phyag 'tshal lo //	0	jam dbyangs mgon po la phyag tshal lo 
BO_NK076_(mu)001:3	chos dbyings mkha' chos sku la rtog pa'i sprin rnams rab zhi zhing //	0	chos dbyings mkha chos sku la rtogs ba sprin rnams rab zhi zhing 
BO_NK076_(mu)001:4	zag med longs sku bde chen d+r+wa ba mtshan gyi 'od zer can //	0	zag med longs sku bde chen d+r+wa ba mtshan gyi d zer can 
BO_NK076_(mu)001:5	jiltara mos bzhin sprul sku gdul bya'i pad mo rgyas mdzad pa //	0	jiltara mos bzhin sprul sku gdul byed pad mo rgya mdzad ba 
BO_NK076_(mu)001:6	dkyil 'khor gtso bo sku gsum nyi ma khyod phyag 'tshal //	0	dkyil khor gtso bo sku gsum nyi ma khyod phyag tshal 
BO_NK076_(mu)001:7	mtha' gnyis dor ba'i rig lam gnyis pa la //	0	mtha gnyis dor ba rig lam gnyis ba la 
BO_NK076_(mu)001:8	gtan tshig 'khor lo'i shugs kyis rab drangs te //	0	gtan tshig khor lo shugs kyis rab drangs te 
BO_NK076_(mu)001:9	ma nor don 'bras gya nom gter gyur pa //	0	ma nor don bras gyas mnam gter gyur ba 
BO_NK076_(mu)001:10	dbyer med ston pa'i ngag la'ang phyag 'tshal lo //	1	dbyer med ston ba ngag la phyag tshal lo 
BO_NK076_(mu)001:11	zab mo de nyid ji bzhin rnam gzigs shing //	1	zab mo de nyid ji bzhin rnam gzigs shing 
BO_NK076_(mu)001:12	ma nor gzhung lugs 'jebs dang dri med can //	1	ma nor gzhung lugs jebs dang dri med can 
BO_NK076_(mu)001:13	dul ba'i blo gros gzhan la phan brtson pa //	1	dul ba blo gros gzhan la phan brtson ba 
BO_NK076_(mu)001:14	chos kyi rje btsun bla ma nyid la 'dud //	1	chos kyi rje btsun bla ma nyid la dud 
BO_NK076_(mu)001:15	rig 'dzin sde snod dri med rgya mtsho la //	1	rig dzin sde snod dri med rgya mtsho la 
BO_NK076_(mu)001:16	log rtog rba rlabs stong gis 'khrigs gyur kyang //	1	log rtogs rba rlabs stong gis khrig gyur kyang 
BO_NK076_(mu)001:17	rnam rig 'dab bzang dbang pos rnam phye ste //	1	rnam rig dab bzang dbang pos rnam byed ste 
BO_NK076_(mu)001:18	grub mtha' 'o ma'i snying po bsdus te bshad //	1	grub mtha mang ma snying po sdud te chad 
BO_NK076_(mu)001:19	brjod bya'i don chen gzhi lam 'bras bu nyid //	1	rjod byed don chen gzhi lam bras bu nyid 
BO_NK076_(mu)001:20	yongs dag kun khyab gsum gyi gzi ldan zhing //	2	yongs dag kun khyab gsum gyi gzi ldan zhing 
BO_NK076_(mu)001:21	rtog ge srin bu'i 'od stong 'joms byed pa //	2	rtogs ge srin bu d stong joms byed ba 
BO_NK076_(mu)001:22	nges don tshad ma'i ngag 'di mnyan par gyis //	2	nges don tshad ma ngag di nyan ba gyis 
BO_NK076_(mu)001:23	nga yi rigs lam me 'od phreng ba 'dir //	2	nga yi rigs lam me d phreng ba dir 
BO_NK076_(mu)001:24	sdang zhugs phrag dog rlung dag brgyas bskyod na'ang //	2	sdang jug phrag dog rlung dag brgyas skyod na 
BO_NK076_(mu)001:25	dpal gyi me lce thur du mi ltung zhing //	2	dpal gyi me lce thur du mi ltung zhing 
BO_NK076_(mu)001:26	phyir rgol mun sde bye ba'ang sel byed yin //	2	phyir rgol mun sde bye ba sel byed yin 
BO_NK076_(mu)001:27	'dir theg pa chen po gsang sngags kyi lugs shes shing nyams su blang nas /	2	dir theg ba chen po gsang sngags kyi lugs shes shing nyams su blang nas 
BO_NK076_(mu)001:28	'gro ba sgrol ba'i ded dpon du phyogs pa'i skyes bu /	2	gro ba sgrol ba ded dpon du phyogs ba skye bu 
BO_NK076_(mu)001:29	rgyud sde zab cing rgya che ba dpag par dka' ba dag la dri ma med pa'i blo gros kyi spyan rab tu rgyas shing /	2	brgyud sde zab cing rgya che ba dpog ba dka ba dag la dri ma med ba blo gros kyi spyan rab tu rgya shing 
BO_NK076_(mu)001:30	nges par rig pa'i thur ma dag gis ma rig pa'i ling tog sel bar gzo ba rnams kyis legs par gsungs pa la brten pa'i don gsang sngags mtha' dag gi snying po rnal 'byor chen po'i rgyud sgyu 'phrul d+r+wa ba'i man ngag 'di la rnam par dbye ba'i	3	nges ba rig ba thur ma dag gis ma rig ba ling tog sel ba gzo ba rnams kyis legs ba gsungs ba la rten ba don gsang sngags mtha dag gi snying po rnal byor chen po brgyud sgyu phrul d+r+wa ba man ngag di la rnam ba byed ba 
BO_NK076_(mu)001:31	don / rnam par bsdu ba'i don /	3	don rnam ba sdud ba don 
BO_NK076_(mu)001:32	shes bya spyir gtan la dbab pa /	3	shes byed spyir gtan la bebs ba 
BO_NK076_(mu)001:33	shes bya bye brag tu gtan la dbab pa dang bzhis bstan te /	3	shes byed bye brag tu gtan la bebs ba dang bzhis ston te 
BO_NK076_(mu)001:34	dang po ni mtshan gzhi gsang sde bcu gsum las dang po dag la mtshan nyid gnyis med pa 'di nyid kyis mtshon par nus pa'i mtshon bya sgyu 'phrul d+r+wa ba'i chos /	3	dang po ni mtshan gzhi gsang sde chu gsum las dang po dag la mtshan nyid gnyis med ba di nyid kyis mtshon ba nus ba mtshon byed sgyu phrul d+r+wa ba chos 
BO_NK076_(mu)001:35	rnam par dbye na /	3	rnam ba byed na 
BO_NK076_(mu)001:36	spar khab las /	3	spor khab las 
BO_NK076_(mu)001:37	rang bzhin bde gshegs gdul bya'i ces pas /	3	rang bzhin bde gshegs gdul byed ces ba 
BO_NK076_(mu)001:38	shes rab dang gtan tshig kyis chos gsum ldan /	3	shes rab dang gtan tshig kyis chos gsum ldan 
BO_NK076_(mu)001:39	ma dpyad pas gzhir gyi snang ba dang / rang bzhin kun rdzob la sgyu ma'i chos drug las log rtog don dang 'gal bar 'dzin pa dang / rten 'brel rgyu rkyen las bskyed gnyis rang bzhin gyi chos su ji ltar rung ba sam na /	3	ma dpyod ba gzhir gyi snang ba dang rang bzhin kun rdzob la sgyu ma chos drug las log rtogs don dang gal ba dzin ba dang rten brel rgyu rkyen las skyed gnyis rang bzhin gyi chos su ji ltar rung ba sam na 
BO_NK076_(mu)001:40	chos 'ga' zhig mthun gyi gsum char tshang ba'i mtshan nyid pa ni ma yin te don gyi zlas grangs so //	4	chos ga jig mthun gyi gsum char tshang ba mtshan nyid ba ni ma yin te don gyi zlas grangs so 
BO_NK076_(mu)001:41	'jug pa'i rnam pa thun mong dang khyad par gyi theg pa gsum dang / lam lnga lta bu /	4	jug ba rnam ba thun mong dang khyad ba gyi theg ba gsum dang lam lnga lta bu 
BO_NK076_(mu)001:42	tha dad pa gdul bya lam gyi snang ba dang / bral ngo bo nyid thob med pa'i yon tan nar son pa 'bras bu bder gshegs pa'i snang ba'am /	4	tha dad ba gdul byed lam gyi snang ba dang bral ngo bo nyid thob med ba yon tan nar son ba bras bu bder gshegs ba snang ba 
BO_NK076_(mu)001:43	zhar rang bzhin gyi las byung ba 'khrul ba'i snang ba ces bzhi yang 'khrul ngo la chos nyid don dam snang ngam mi snang gnyis pa ltar rang bzhin tha dad du thal 'dod na chos nyid rtog par 'khrul snang mi mngon par 'gyur la dang po ltar na	4	zhar rang bzhin gyi las byung ba khrul ba snang ba ces bzhi yang khrul ngo la chos nyid don dam snang ngam mi snang gnyis ba ltar rang bzhin tha dad du thal dod na chos nyid rtogs ba khrul snang mi mngon ba gyur la dang po ltar na 
BO_NK076_(mu)001:44	so so'i skye bo kun bden mthong du thal ce na /	4	so so skye bo kun bden mthong du thal ce na 
BO_NK076_(mu)001:45	khyab pa ma grub ste snang yang ma nges pa'i phyir rdul phran bzhin no //	4	khyab ba ma grub ste snang yang ma nges ba phyir rdul phran bzhin no 
BO_NK076_(mu)001:46	pas snang ba gsum mam bzhir yang bshad /	4	ba snang ba gsum mam bzhir yang chad 
BO_NK076_(mu)001:47	rgyud gsum nges par gsal gsum las gsal byed pa'i zhes pas /	4	brgyud gsum nges ba gsal gsum las gsal byed ba zhes ba 
BO_NK076_(mu)001:48	chos nyid rang bzhin gyis rnam par dag pa gzhi yi rgyud /	4	chos nyid rang bzhin gyis rnam ba dag ba gzhi yi brgyud 
BO_NK076_(mu)001:49	rang bzhin sngon du byed pa thabs kyi rgyud /	4	rang bzhin sngon du byed ba thabs kyi brgyud 
BO_NK076_(mu)001:50	rang bzhin sngon du 'gyur zhing mthar phyin pa 'bras bu'i rgyud de /	5	rang bzhin sngon du gyur zhing mthar phyin ba bras bu brgyud de 
BO_NK076_(mu)001:51	'brel gsum ka yang zhing rgyun chags pa'i mtshan nyid can gyi rgyud gzhi dang lam gnyis shes bya shes byed du 'brel /	5	brel gsum ka yang zhing rgyun chags ba mtshan nyid can gyi brgyud gzhi dang lam gnyis shes byed shes byed du brel 
BO_NK076_(mu)001:52	lam dang 'bras bu gnyis thob bya thob byed du 'brel la /	5	lam dang bras bu gnyis thob byed thob byed du brel la 
BO_NK076_(mu)001:53	gzhi dang 'bras bu gnyis bdag nyid gcig par 'brel to //	5	gzhi dang bras bu gnyis bdag nyid gcig ba brel to 
BO_NK076_(mu)001:54	de nyid kyis na rgyun chags pa zhes kyang bya ste /	5	de nyid kyis na rgyun chags ba zhes kyang byed ste 
BO_NK076_(mu)001:55	rgyun ni rgyun chags zhes bya ste ces pa dang 'brel dang ma tshang med phyir dang ces pas so //	5	rgyun ni rgyun chags zhes byed ste ces ba dang brel dang ma tshang med phyir dang ces ba so 
BO_NK076_(mu)001:56	gsum du'ang bshad /	5	gsum du chad 
BO_NK076_(mu)001:57	dri gsum las gzhi lam 'bras bu'i shes bya rnam zhes pas /	5	dri gsum las gzhi lam bras bu shes byed rnam zhes ba 
BO_NK076_(mu)001:58	gnas sa gzhi /	5	gnas sa gzhi 
BO_NK076_(mu)001:59	'jug sa lam /	5	jug sa lam 
BO_NK076_(mu)001:60	mthar son pa 'bras bu'i shes bya ste /	6	mthar son ba bras bu shes byed ste 
BO_NK076_(mu)001:61	gzhi lam 'bras bu gsum du 'bad pa bshad do //	6	gzhi lam bras bu gsum du bad ba chad do 
BO_NK076_(mu)001:62	spyan 'grel las rnam 'byor gsum gyi phung po la /	6	spyan grel las rnam byor gsum gyi phung po la 
BO_NK076_(mu)001:63	rigs dang snang ba'i yan lag bzhag /ces pas /	6	rigs dang snang ba yan lag jog ba 
BO_NK076_(mu)001:64	'khor 'das gnyis med du gnas par bya ba gzhi'i rnal 'byor /	6	khor da gnyis med du gnas ba byed ba gzhi rnal byor 
BO_NK076_(mu)001:65	lta ba dang ting nge gnyis med kyis 'jug par byed pa rkyen gyi rnal 'byor /	6	lta ba dang ting nge gnyis med kyis jug ba byed ba rkyen gyi rnal byor 
BO_NK076_(mu)001:66	rang don gzhan don gnyis med sngon du byas pa bya bral 'bras bu'i rnal 'byor te rnal 'byor te rnal 'byor gsum mo //	6	rang don gzhan don gnyis med sngon du byed ba byed bral bras bu rnal byor te rnal byor te rnal byor gsum mo 
BO_NK076_(mu)001:67	ngo bo gzhan du mi 'gyur zhing /	6	ngo bo gzhan du mi gyur zhing 
BO_NK076_(mu)001:68	phyi mo'i rigs dang sems lnga skyes pas rgyud du byung zhing gol sgrib kyi dbang du mi gtong pa rtsol ba'i rigs dang rgyud du byung zin lam rtsol gyi pas bya ba med pa mthar thug gi rigs te rigs gsum du'ang bshad do //	6	phyi mo rigs dang sems lnga skye ba brgyud du byung zhing gol sgrib kyi dbang du mi gtong ba rtsol ba rigs dang brgyud du byung zin lam rtsol gyi ba byed ba med ba mthar thug gi rigs te rigs gsum du chad do 
BO_NK076_(mu)001:69	de ltar na'ang dbye sgo bcu gnyis pa'i de dag ngo bo gnyis su chad pa zhig gam /	6	de ltar na byed sgo chu gnyis ba de dag ngo bo gnyis su chad ba jig gam 
BO_NK076_(mu)001:70	ldog byas kyi dbye ba'ang med par cig pa zhig yin /	7	ldog byed kyi byed ba med ba cig ba jig yin 
BO_NK076_(mu)001:71	dang po ltar na de dang ngo bo gcig la rim par snang ba ni zhes pa dang 'gal /	7	dang po ltar na de dang ngo bo gcig la rim ba snang ba ni zhes ba dang gal 
BO_NK076_(mu)001:72	gnyis pa ltar na rang bzhin bder gshegs gdul bya'i ces pa 'thad par bshad pa ji ltar drang zhe na /	7	gnyis ba ltar na rang bzhin bder gshegs gdul byed ces ba thad ba chad ba ji ltar dren zhe na 
BO_NK076_(mu)001:73	lan ni / ngo bo cig la mtshon tshul gyi dbye ba tha dad pas gnyis ka'i skyon mi mtshungs te /	7	lan ni ngo bo cig la mtshon tshul gyi byed ba tha dad ba gnyis ka skyon mi mtshungs te 
BO_NK076_(mu)001:74	dang po ni /	7	dang po ni 
BO_NK076_(mu)001:75	ngo bo gcig pa ji skad du /	7	ngo bo gcig ba ji skad du 
BO_NK076_(mu)001:76	de lam rim ltar ye shes rang gnas pa //	7	de lam rim ltar ye shes rang gnas ba 
BO_NK076_(mu)001:77	lam dang 'bras bu kun ngo bo //	7	lam dang bras bu kun ngo bo 
BO_NK076_(mu)001:78	ces pa dang / gnyis pa'ang ldog pa tha dad ni ro drug gam /	7	ces ba dang gnyis ba ldog ba tha dad ni ro drug gam 
BO_NK076_(mu)001:79	gsal dang brtag pas tha dad phyir zhes pas mngon no //	7	gsal dang rtog ba tha dad phyir zhes ba mngon no 
BO_NK076_(mu)001:80	rnam par bsdu ba'i don ni /	8	rnam ba sdud ba don ni 
BO_NK076_(mu)001:81	shes bya'i chos kun kyang gzhi lam 'bras bu gsum du 'dus te /	8	shes byed chos kun kyang gzhi lam bras bu gsum du du te 
BO_NK076_(mu)001:82	sngar bstan pa dag mtshon tshul tsam nyid las ngo bo tha dad du grub pa med pa'i phyir /	8	sngar ston ba dag mtshon tshul tsam nyid las ngo bo tha dad du grub ba med ba phyir 
BO_NK076_(mu)001:83	dper nyi ma'i dkyil 'khor gcig nyid la'ang rta bdun dang / tsha zer byed dang / pad mo'i gnyen sogs rnam grangs du mar brtags pa bzhin no //	8	dper nyi ma dkyil khor gcig nyid la rta bdun dang tsha zer byed dang pad mo gnyen sogs rnam grangs du mar rtog ba bzhin no 
BO_NK076_(mu)001:84	de ltar bsdu ba'i don gzhi lam 'bras bu gsum spyir bstan pa la bzhi ste /	8	de ltar sdud ba don gzhi lam bras bu gsum spyir ston ba la bzhi ste 
BO_NK076_(mu)001:85	dbye ba dang / ngo bo dang / nges tshig dang / mtshan nyid do //	8	byed ba dang ngo bo dang nges tshig dang mtshan nyid do 
BO_NK076_(mu)001:86	dang po la'ang bzhi ste /	8	dang po la bzhi ste 
BO_NK076_(mu)001:87	gang las dbye ba'i gzhi dang / gang dag dbye ba'i chos dang / ci'i phyir dbye ba'i dgos ched dang / dbye ba nges par 'byed pa'i tshad ma bsam pa'o //	8	gang las byed ba gzhi dang gang dag byed ba chos dang ci phyir byed ba dgos ched dang byed ba nges ba byed ba tshad ma bsam ba 
BO_NK076_(mu)001:88	dang po ni dbye ba thams cad dbye gzhi la ltos nas dbye dgos te /	8	dang po ni byed ba thams cad byed gzhi la ltos nas byed dgos te 
BO_NK076_(mu)001:89	dbye gzhi med pa'i dbye sgo mi mtshungs pa'i phyir /	8	byed gzhi med ba byed sgo mi mtshungs ba phyir 
BO_NK076_(mu)001:90	shes pa dang shes bya tshogs pa'am /	9	shes ba dang shes byed tshogs ba 
BO_NK076_(mu)001:91	mkhas pa dang mi mkhas pa'i blo yul zer ba'ang yod de dbye sgo dang khyad tha dad du 'gyur bas mi 'thad sam /	9	mkhas ba dang mi mkhas ba blo yul zer ba yod de byed sgo dang khyad tha dad du gyur ba mi thad sam 
BO_NK076_(mu)001:92	shes ldan dag zhal 'cham par shes bya tsam po las phye bar 'dod de /	9	shes ldan dag zhal cham ba shes byed tsam po las byed ba dod de 
BO_NK076_(mu)001:93	ji skad du /	9	ji skad du 
BO_NK076_(mu)001:94	spyan 'grel las /	9	spyan grel las 
BO_NK076_(mu)001:95	gzhi lam 'bras bu'i dbye ba rnams //	9	gzhi lam bras bu byed ba rnams 
BO_NK076_(mu)001:96	'bru mthun tshig gnyer shes don phyir //	9	bru mthun tshig gnyer shes don phyir 
BO_NK076_(mu)001:97	rnam gsum brgyud kyi don dam du bsdus /	9	rnam gsum brgyud kyi don dam du sdud 
BO_NK076_(mu)001:98	ces so // de lta na'ang gnas lugs ngo bo nyid kyi gzhi yang shes byar thal te /	9	ces so de lta na gnas lugs ngo bo nyid kyi gzhi yang shes byar thal te 
BO_NK076_(mu)001:99	dbye gzhi khyab bya yin pa'i phyir ro //	9	byed gzhi khyab byed yin ba phyir ro 
BO_NK076_(mu)001:100	'dod na / dape'am tshad ma'am gtan tshig sam //	10	dod na dape tshad ma gtan tshig sam 
BO_NK076_(mu)001:101	rjes su dpag pa'i shes rab kyis //	10	rjes su dpog ba shes rab kyis 
BO_NK076_(mu)001:102	rtogs par nus pa ma yin te //	10	rtogs ba nus ba ma yin te 
BO_NK076_(mu)001:103	dmus long mkha' la mtho mjal 'dra //	10	dmus long mkha la mtho mjal dra 
BO_NK076_(mu)001:104	ces pa dang / man ngag lam rims /	10	ces ba dang man ngag lam rims 
BO_NK076_(mu)001:105	de min zhen pa dgrol phyir las /	10	de min zhen ba grol phyir las 
BO_NK076_(mu)001:106	tha snyad gnyis par bsam brjod 'das ces /	10	tha snyad gnyis ba bsam rjod da ces 
BO_NK076_(mu)001:107	shes bya yul du ma gyur par gsung pas bsal zhing /	10	shes byed yul du ma gyur ba gsung ba bsal zhing 
BO_NK076_(mu)001:108	gang du khyab dbye gzhi chos la ma khegs na khyab bya la'ang ngo bo'i gzhir mtshungs te /	10	gang du khyab byed gzhi chos la ma khegs na khyab byed la ngo bo gzhir mtshungs te 
BO_NK076_(mu)001:109	shing tsam dang sha ba a ru ra bzhin zhe na /	10	shing tsam dang sha ba a ru ra bzhin zhe na 
BO_NK076_(mu)001:110	'di'i lan la gnyis te /	11	di lan la gnyis te 
BO_NK076_(mu)001:111	gzhan lugs dgag pa dang / rang gzhung bsgrub pa /	11	gzhan lugs gog ba dang rang gzhung sgrub ba 
