segmentnr	original	folio	stemmed
BO_TZ19_DZA-018:0	@#// rdzogs chen lta ba klong yangs las /	0	rdzogs chen lta ba klong yangs las 
BO_TZ19_DZA-018:1	zhi khro'i tshhe sgrub 'od zer drwa ba'i tshhe dbang rin chen 'khor lo bklag chog tu bsdebs pa bdud rtshi'i 'od zer zhes bya ba bzhugs so //	0	zhi khro tshhe sgrub d zer drwa ba tshhe dbang rin chen khor lo klog chog tu sdeb ba bdud rtshi d zer zhes byed ba bzhugs so 
BO_TZ19_DZA-018:2	na mo gu ru a yu de ba ya /	0	na mo gu ru a yu de ba ya 
BO_TZ19_DZA-018:3	sems can srog phongs khyed la 'gro kun phongs //	0	sems can srog phong khyed la gro kun phong 
BO_TZ19_DZA-018:4	de phyir rtag tu tshhe dbang mchog stshol mdzad //	0	de phyir rtag tu tshhe dbang mchog stshol mdzad 
BO_TZ19_DZA-018:5	'chi bdag dpung 'joms zhabs la phyag 'tshhal nas //	0	chi bdag dpung joms zhabs la phyag tshhal nas 
BO_TZ19_DZA-018:6	dbang chog ma bu don bsdebs 'dir gsal bya //	0	dbang chog ma bu don sdeb dir gsal byed 
BO_TZ19_DZA-018:7	de la gnyis /	0	de la gnyis 
BO_TZ19_DZA-018:8	gzhung don spyir smos pa /	0	gzhung don spyir smos ba 
BO_TZ19_DZA-018:9	dgos don bye brag tu bshad pa'o //	0	dgos don bye brag tu chad ba 
BO_TZ19_DZA-018:10	dang po ni /	1	dang po ni 
BO_TZ19_DZA-018:11	rdzogs chen lta ba klong yangs dbang bzhi'i cha lag tu tshhe dbang 'di nyid sbyor ba'i tshhe dbang gzhung rnams rdzogs pa'i mtha' rten du gzhung gi dngos bstan ltar /	1	rdzogs chen lta ba klong yangs dbang bzhi cha lag tu tshhe dbang di nyid sbyor ba tshhe dbang gzhung rnams rdzogs ba mtha rten du gzhung gi dngos ston ltar 
BO_TZ19_DZA-018:12	dkyil 'khor dbang rdzas bshams la dpon slob lhan cig pas /	1	dkyil khor dbang rdzas bshams la dpon slob lhan cig ba 
BO_TZ19_DZA-018:13	tshhe sgrub las byang gi skyabs sems bgegs bskrad srung 'khor sngon du song nas /	1	tshhe sgrub las byang gi skyob sems bgegs skrod srung khor sngon du gro nas 
BO_TZ19_DZA-018:14	tshhe dbang nang gsal bdag bskyed sgom bzlas bya /	1	tshhe dbang nang gsal bdag skyed sgom bzlas byed 
BO_TZ19_DZA-018:15	slar tshhe sgrub ltar mdun rten dkyil 'khor bsgom /	1	slar tshhe sgrub ltar mdun rten dkyil khor bsgom 
BO_TZ19_DZA-018:16	spyan 'dren bzhugs phyag mchod pa /	1	spyan bgrang bzhugs phyag mchod ba 
BO_TZ19_DZA-018:17	mdun bskyed las 'od zer spro bsdu'i bzlas pa dang / bstod pa tshhe 'gug tshhogs mchod bcas grub nas /	1	mdun skyed las d zer spro sdud bzlas ba dang bstod ba tshhe gugs tshhogs mchod cha grub nas 
BO_TZ19_DZA-018:18	tshhe dbang zhu gnang bya /	1	tshhe dbang ju gnang byed 
BO_TZ19_DZA-018:19	dkyil 'khor bstan /	1	dkyil khor ston 
BO_TZ19_DZA-018:20	ral gri nas spyi dbang bar bskur /	2	ral gri nas spyi dbang ba skur 
BO_TZ19_DZA-018:21	mtha' rten rtags brgyad sbyar /	2	mtha rten rtags brgyad sbyor 
BO_TZ19_DZA-018:22	lhag ma gtang ba dang bsdu rim byas pas 'grub pa yin no //	2	lhag ma gtong ba dang sdud rim byed ba grub ba yin no 
BO_TZ19_DZA-018:23	gnyis pa ni /	2	gnyis ba ni 
BO_TZ19_DZA-018:24	'di nyid khol 'don du+u bya ba'i skabs gsang ba spyi'i 'gros dang bstun nas lag tu len pa la gsum /	2	di nyid khol don du+u byed ba skabs gsang ba spyi gros dang bstun nas lag tu len ba la gsum 
BO_TZ19_DZA-018:25	sbyor ba / dngos gzhi /	2	sbyor ba dngos gzhi 
BO_TZ19_DZA-018:26	rjes kyi rim pa'o //	2	rjes kyi rim ba 
BO_TZ19_DZA-018:27	dang po sbyor ba yo byad kyi gshom ni /	2	dang po sbyor ba yo byad kyi gshom ni 
BO_TZ19_DZA-018:28	stegs bu'i steng dur khrod med pa'i dkyil 'khor sgo rdzogs sogs spyi dang 'dra ba'i dbus su /	2	stegs bu steng dur khrod med ba dkyil khor sgo rdzogs sogs spyi dang dra ba dbus su 
BO_TZ19_DZA-018:29	mu khyud rim gsum gyi lte bar gtsho bo'i lha gnas gru bzhi pa'i dbus su om/	2	mu khyud rim gsum gyi lte ba gtsho bo lha gnas gru bzhi ba dbus su 
BO_TZ19_DZA-018:30	mu khyud dang por rdo rje'i ra ba /	3	mu khyud dang por rdo rje ra ba 
BO_TZ19_DZA-018:31	gnyis par 'khor lo rtshibs bzhi pa'i rtshibs steng du yang 'khor lo rtshibs bzhi pa re re'i lte bar hu~m tram hrihahbris /	3	gnyis ba khor lo rtshibs bzhi ba rtshibs steng du yang khor lo rtshibs bzhi ba re re lte ba hu~m tram hrihahbris 
BO_TZ19_DZA-018:32	gsum par 'od kha dog lnga'i ra ba zlum por bskor ba'i dbus su many+dzi'i khar tshhe 'brang bum gzugs kha rgyan 'khor lor om gyis brgyan pa /	3	gsum ba d kha dog lnga ra ba zlum por skor ba dbus su many+dzi khar tshhe brang bum gzugs kha rgyan khor lor om gyis rgyan ba 
BO_TZ19_DZA-018:33	de'i mdun du rin po che'i bum pa chas ldan bcud kyis bkang ba'i kha rgyan gseb rnam snang gi sku tshaka	3	de mdun du rin po che bum ba cha ldan bcud kyis geng ba kha rgyan gseb rnam snang gi sku tshaka 
