segmentnr	original	folio	stemmed
BO_K12_D0519=D0979_H0559:319b-0	@319b rgya gar skad du /	319b	rgya gar skad du 
BO_K12_D0519=D0979_H0559:319b-1	a'arya bra t'i tya sa mutpa da pa ri hri da ya dh'a ra ni /	319b	aarya bra t tya sa mutpa da ba ri hri da ya dha ra ni 
BO_K12_D0519=D0979_H0559:319b-2	bod skad du /	319b	bod skad du 
BO_K12_D0519=D0979_H0559:319b-3	'phags pa rten cing 'brel bar 'byung ba'i snying po'i cho gcig gzungs /	319b	phag ba rten cing brel ba byung ba snying po cho gcig gzungs 
BO_K12_D0519=D0979_H0559:320a-0	sangs rgyas dang / byang chub sems dpa' @320a *//	320a	sangs rgya dang byang chub sems dpa 
BO_K12_D0519=D0979_H0559:320a-1	thams cad la phyag 'tshal lo //	320a	thams cad la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320a-2	chos gang rgyus byung de dag ni //	320a	chos gang rgyus byung de dag ni 
BO_K12_D0519=D0979_H0559:320a-3	rgyu la 'gog pa gang yin pa //	320a	rgyu la gog ba gang yin ba 
BO_K12_D0519=D0979_H0559:320a-4	de bzhin gshegs pas bka' stsal to //	320a	de bzhin gshegs ba bka stsal to 
BO_K12_D0519=D0979_H0559:320a-5	de skar gsung ba dge sbyong che //	320a	de skar gsung ba dge sbyong che 
BO_K12_D0519=D0979_H0559:320a-6	tshig 'di sgrub pa'i cho ga ni //	320a	tshig di sgrub ba cho ga ni 
BO_K12_D0519=D0979_H0559:320a-7	sems can rnams la phan byed pa //	320a	sems can rnams la phan byed ba 
BO_K12_D0519=D0979_H0559:320a-8	las kun grub par byed pa'i phyir //	320a	las kun grub ba byed ba phyir 
BO_K12_D0519=D0979_H0559:320a-9	de bzhin gshegs pas rab tu gsungs //	320a	de bzhin gshegs ba rab tu gsungs 
BO_K12_D0519=D0979_H0559:320a-10	rigs kyi bu dag gang gis ni //	320a	rigs kyi bu dag gang gis ni 
BO_K12_D0519=D0979_H0559:320a-11	dang por sangs rgyas bcom ldan la //	320a	dang por sangs rgya joms ldan la 
BO_K12_D0519=D0979_H0559:320a-12	gus shing dang ba'i sems bskyed nas //	320a	gus shing dang ba sems skyed nas 
BO_K12_D0519=D0979_H0559:320a-13	bcom ldan 'das kyis bka' stsal pa //	320a	joms ldan da kyis bka stsal ba 
BO_K12_D0519=D0979_H0559:320a-14	rten 'brel zab mo'i cho ga bshad //	320a	rten brel zab mo cho ga chad 
BO_K12_D0519=D0979_H0559:320a-15	thams cad las dang mthun par gsungs //	320a	thams cad las dang mthun ba gsungs 
BO_K12_D0519=D0979_H0559:320a-16	dang po 'jug pa'i tshig gsungs pa //	320a	dang po jug ba tshig gsungs ba 
BO_K12_D0519=D0979_H0559:320a-17	'di ltar las dang nyon mongs yod gyur na //	320a	di ltar las dang nyon mongs yod gyur na 
BO_K12_D0519=D0979_H0559:320a-18	sems can rnams ni 'khor bar 'gro 'gyur la //	320a	sems can rnams ni khor ba gro gyur la 
BO_K12_D0519=D0979_H0559:320a-19	las dang nyon mongs med na 'khor ba las kyang ldog /	320a	las dang nyon mongs med na khor ba las kyang ldog 
BO_K12_D0519=D0979_H0559:320a-20	bden pa 'di yis bdag gi bsam pa 'grub gyur cig /	320a	bden ba di yis bdag gi bsam ba grub gyur cig 
BO_K12_D0519=D0979_H0559:320a-21	sangs rgyas la phyag 'tshal lo //	320a	sangs rgya la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320a-22	chos la phyag 'tshal lo //	320a	chos la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320a-23	dge 'dun la phyag 'tshal lo //	320a	dge dun la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320a-24	yang dag par rdzogs pa'i sangs rgyas gangg'a'i klung gi bye ma snyed bzhugs pa la phyag 'tshal lo //	320a	yang dag ba rdzogs ba sangs rgya gangga klung gi bye ma snyed bzhugs ba la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320a-25	rang sangs rgyas rnams la phyag 'tshal lo //	320a	rang sangs rgya rnams la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320a-26	dgra bcom pa rnams la phyag 'tshal lo //	320a	dgra joms ba rnams la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320a-27	rgyun du zhugs pa rnam la phyag 'tshal lo //	320a	rgyun du jug ba rnam la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320b-0	'phags pa @320b byams pa la sogs pa'i byang chub sems dpa' rnams la phyag 'tshal lo //	320b	phag ba byams ba la sogs ba byang chub sems dpa rnams la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320b-1	brtul zhugs grub pa rnams la phyag 'tshal lo //	320b	brtul jug grub ba rnams la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320b-2	sems can rnams kyi sman pa rnams la phyag 'tshal lo //	320b	sems can rnams kyi sman ba rnams la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320b-3	nor bu grub pa rnams la phyag 'tshal lo //	320b	nor bu grub ba rnams la phyag tshal lo 
BO_K12_D0519=D0979_H0559:320b-4	'di lta ste /	320b	di lta ste 
BO_K12_D0519=D0979_H0559:320b-5	na mo rtna tra y'a ya /	320b	na mo rtna tra ya ya 
BO_K12_D0519=D0979_H0559:320b-6	aom ye dhrma'a he tu pra bh'a b'a he tunte sh'nta th'a ga to hya ba dta /	320b	aom ye dhrmaa he tu pra bha ba he tunte shnta tha ga to hya ba dta 
BO_K12_D0519=D0979_H0559:320b-7	te sh'nytsa yo ni ro dha ae bam b'a d'i mah'a shra ma na:sv'ah'a /	320b	te shnytsa yo ni ro dha ae bam ba d maha shra ma na:svaha 
BO_K12_D0519=D0979_H0559:320b-8	las rnams kun gyi cho ga la //	320b	las rnams kun gyi cho ga la 
