segmentnr	original	folio	stemmed
BO_TZ35_CI-020:0	\u0f88 rig 'dzin srog sgrub las :	0	\u0f88 rig dzin srog sgrub las 
BO_TZ35_CI-020:1	phag mo'i las byang zag med bde chen bzhugs so :	0	phag mo las byang zag med bde chen bzhugs so 
BO_TZ35_CI-020:2	\u0f88\u0f88\u0f88\u0f88 zag med bde chen las byang rkang grangs la :	0	\u0f88\u0f88\u0f88\u0f88 zag med bde chen las byang rkang grangs la 
BO_TZ35_CI-020:3	skyabs 'gro sems bskyed mtshhams gcod srung 'khor dang : phyi nang gsang ba'i mchod pa byin rlabs dang : gzhal yas lha bskyed spyan 'dren mchod cing bstod :	0	skyob gro sems skyed mtshhams gcod srung khor dang phyi nang gsang ba mchod ba byin rlabs dang jal yas lha skyed spyan bgrang mchod cing bstod 
BO_TZ35_CI-020:4	bzlas pa tshhogs las bskul zhing zlog sgyur dang : chad mdo brtan skyong gtor mnan dngos grub len :	0	bzlas ba tshhogs las skul zhing zlog sgyur dang chad mdo brtan skyong thor gnon dngos grub len 
BO_TZ35_CI-020:5	rdo rje'i rkang grangs dgu gnyis zung du bstan :	0	rdo rje rkang grangs dgu gnyis zung du ston 
BO_TZ35_CI-020:6	de la dang po skyabs 'gro ni :	0	de la dang po skyob gro ni 
BO_TZ35_CI-020:7	om ahhu~m: srid zhi'i dwangs bcud chos dbyings thig le'i ngang :	0	om ahhu~m: srid zhi dwangs bcud chos dbyings thig le ngang 
BO_TZ35_CI-020:8	rgyal kun dgongs gsang 'od gsal snying po'i bcud :	0	rgyal kun dgongs gsang d gsal snying po bcud 
BO_TZ35_CI-020:9	rdo rje phag mo dbyings kyi yum chen la :	0	rdo rje phag mo dbyings kyi yum chen la 
BO_TZ35_CI-020:10	skyabs su mchi 'o smon 'jug mchog sems bskyed :	1	skyob su mchi mang smon jug mchog sems skyed 
BO_TZ35_CI-020:11	ces lan gsum brjod :	1	ces lan gsum rjod 
BO_TZ35_CI-020:12	gnyis pa bgegs gtor mtshhams gcod ni :	1	gnyis ba bgegs thor mtshhams gcod ni 
BO_TZ35_CI-020:13	hri: lhun grub snod yangs 'od gsal snying po'i bcud :	1	hri: lhun grub snod yangs d gsal snying po bcud 
BO_TZ35_CI-020:14	'bru gsum 'od zhu zag med gtor ma 'di :	1	bru gsum d ju zag med thor ma di 
BO_TZ35_CI-020:15	bden 'dzin gnyis snang rnam rtog bgegs la bsngo :	1	bden dzin gnyis snang rnam rtogs bgegs la sngo 
BO_TZ35_CI-020:16	rang shar rang sar grol ba'i phrin las mdzod :	1	rang char rang sar grol ba phrin las mdzod 
BO_TZ35_CI-020:17	ye nas chos sku skye med 'od gsal ba'i :	1	ye nas chos sku skye med d gsal ba 
BO_TZ35_CI-020:18	rang snang lhun grub sgyu ma lha'i rol pa :	1	rang snang lhun grub sgyu ma lha rol ba 
BO_TZ35_CI-020:19	gtum 'jigs mtshhon char 'khrugs pa'i gur khang 'dir :	1	thum jigs mtshhon char khrugs ba gur khang dir 
