segmentnr	original	stemmed
BO_T04_D3859-3:93a-12	sangs rgyas bcom ldan 'das kyi bstan pa la don dam pa'i de kho na gsal bar byed pa 'di ni mya ngan las 'das pa bdud rtsi'i go 'phang 'thob pa'i rgyu yin pa'i phyir bdud rtsi zhes bya ste /	sangs rgya joms ldan da kyi ston ba la don dam ba de kho na gsal ba byed ba di ni mya ngan las da ba bdud rtsi go phen thob ba rgyu yin ba phyir bdud rtsi zhes byed ste 
BO_T04_D3859-3:93a-13	de yang byang chub sems dpa' bsod nams dang ye shes kyi tshogs dpag tu med pa dang ldan pa rnams kyis ni gang zag dang chos bdag med pa'i de kho na rtogs nas 'gro ba mtha' dag la phan pa bskyed pa'i phyir /	de yang byang chub sems dpa bsod nams dang ye shes kyi tshogs dpog tu med ba dang ldan ba rnams kyis ni gang zag dang chos bdag med ba de kho na rtogs nas gro ba mtha dag la phan ba skyed ba phyir 
BO_T04_D3859-3:93a-14	rab tu brtson par byed pa na bdag bla na med pa yang dag par rdzogs pa'i sangs rgyas nye ma lta bur gyur nas gsung gi 'od zer dag gis sems can skal ba dang ldan pa rnams kyi blo gros kyi pad ma dag kha 'byed par mdzad pas	rab tu brtson ba byed ba na bdag bla na med ba yang dag ba rdzogs ba sangs rgya nye ma lta bur gyur nas gsung gi d zer dag gis sems can skal ba dang ldan ba rnams kyi blo gros kyi pad ma dag kha byed ba mdzad ba 
BO_T04_D3859-3:93a-15	/ bdag dang gzhan gyi mi gnas pa'i mya ngan las 'das pa bdud rtsi'i go 'phang 'thob pa'i rgyu yin pa'i phyir bdud rtsi zhes bya'o //	bdag dang gzhan gyi mi gnas ba mya ngan las da ba bdud rtsi go phen thob ba rgyu yin ba phyir bdud rtsi zhes byed 
BO_T04_D3859-3:93b-0	nyan thos rnams kyis kyang thos pa dang bsams pa dang / bsgoms pa las byung ba'i shes pa yongs su 'dris par @93b byas pa gang bdag med pa'i de kho na rtogs nas tshe 'di nyid la mya ngan las 'das pa mngon sum du byed pa'i phyir /	nyan thos rnams kyis kyang thos ba dang bsams ba dang sgom ba las byung ba shes ba yongs su dris ba byed ba gang bdag med ba de kho na rtogs nas tshe di nyid la mya ngan las da ba mngon sum du byed ba phyir 
BO_T04_D3859-3:93b-1	rang gi sdug bsngal thams cad nye bar zhi ba'i mya ngan las 'das pa bdud rtsi'i go 'phang 'thob pa'i rgyu yin pa'i phyir bdud rtsi zhes bya'o //	rang gi sdug sngal thams cad nye ba zhi ba mya ngan las da ba bdud rtsi go phen thob ba rgyu yin ba phyir bdud rtsi zhes byed 
BO_T04_D3859-3:93b-2	gang gi tshe 'ga' zhig brgyal tshe 'di la tshogs ma bsags pa nyid kyis thar pa thob par ma gyur na de lta na yang tshe rabs gzhan dag la de la nges par 'grub ste zhes bya bas ni /	gang gi tshe ga jig brgyal tshe di la tshogs ma bsags ba nyid kyis thar ba thob ba ma gyur na de lta na yang tshe rabs gzhan dag la de la nges ba grub ste zhes byed ba ni 
BO_T04_D3859-3:93b-3	nyan thos gang dag tshogs ma byas pa nyid kyis 'phral la ma grub pa de dag la yang tshe rabs gzhan dag la nges par 'grub par 'gyur ro zhes bstan to //	nyan thos gang dag tshogs ma byed ba nyid kyis phral la ma grub ba de dag la yang tshe rabs gzhan dag la nges ba grub ba gyur ro zhes ston to 
BO_T04_D3859-3:93b-4	de nyid kyi khungs slob dpon 'phags pa lhas mdzad pa bstan pa'i phyir /	de nyid kyi khungs slob dpon phag ba lhas mdzad ba ston ba phyir 
BO_T04_D3859-3:93b-5	ji skad du /	ji skad du 
