segmentnr	original	stemmed
BO_K10_D0101_H0104:309b-1	rab tu byung nas kyang chos dang ldan pa'i gtam gyis rangs par byed cing /	rab tu byung nas kyang chos dang ldan ba dam gyis rangs ba byed cing 
BO_K10_D0101_H0104:309b-2	yang dag par 'dzin du 'jug la yang dag par gzengs bstod pa yin te; kun dga' bo /	yang dag ba dzin du jug la yang dag ba gzengs bstod ba yin te; kun dga bo 
BO_K10_D0101_H0104:309b-3	byang chub sems dpa' chos dang po de dang ldan na /	byang chub sems dpa chos dang po de dang ldan na 
BO_K10_D0101_H0104:309b-4	tshe brjes nas dge slong tshur shog ces bya ba'i rab tu 'byung ba 'thob pa yin no //	tshe rje nas dge slong tshur shog ces byed ba rab tu byung ba thob ba yin no 
BO_K10_D0101_H0104:309b-5	kun dga' bo /	kun dga bo 
BO_K10_D0101_H0104:309b-6	gzhan yang byang chub sems dpa' sangs rgyas kyi chos yongs su btsal ba'i phyir bdag nyid kyis kyang brtson 'grus brtsams pa yin zhing /	gzhan yang byang chub sems dpa sangs rgya kyi chos yongs su btsal ba phyir bdag nyid kyis kyang brtson grus brtsams ba yin zhing 
BO_K10_D0101_H0104:309b-7	sangs rgyas kyi chos yongs su btsal ba'i phyir gzhan dag kyang brtson 'grus rtsom pa yang dag par 'dzin du 'jug pa yin te /	sangs rgya kyi chos yongs su btsal ba phyir gzhan dag kyang brtson grus rtsom ba yang dag ba dzin du jug ba yin te 
BO_K10_D0101_H0104:309b-8	kun dga' bo /	kun dga bo 
BO_K10_D0101_H0104:309b-9	byang chub sems dpa' chos gnyis pa de dang ldan na /	byang chub sems dpa chos gnyis ba de dang ldan na 
BO_K10_D0101_H0104:309b-10	tshe brjes nas dge slong tshur shog ces bya ba'i rab tu 'byung ba 'thob pa yin no //	tshe rje nas dge slong tshur shog ces byed ba rab tu byung ba thob ba yin no 
BO_K10_D0101_H0104:309b-11	kun dga' bo /	kun dga bo 
BO_K10_D0101_H0104:309b-12	gzhan yang byang chub sems dpa' bdag nyid kyang bzod pa dang des pa dang ldan pa yin zhing /	gzhan yang byang chub sems dpa bdag nyid kyang bzod ba dang des ba dang ldan ba yin zhing 
BO_K10_D0101_H0104:309b-13	gzhan dag kyang bzod pa dang des pa phun sum tshogs pa la 'god par byed pa yin la /	gzhan dag kyang bzod ba dang des ba phun sum tshogs ba la god ba byed ba yin la 
