segmentnr	original	folio	stemmed
BO_NK064_(ngu)001:2000	gtsang sbra dang dka' spyad sogs phyi'i bya ba la gtso bor brten te bsgrubs pas mi tshe bdun na rigs gsum rdo rje 'dzin pa'i sa thob par 'dod pa kri ya ste bya ba dang / lta sgom rnal 'byor rgyud dang spyod pa bya ba ltar spyad pas mi tshe lnga na rigs bzhi rdo rje 'chang gi sa thob par 'dod pa'i phyir u pa ya ste gnyis ka'am spyod pa zhes bya ba dang /	200	gtsang sbra dang dka spyod sogs phyi byed ba la gtso bor rten te sgrub ba mi tshe bdun na rigs gsum rdo rje dzin ba sa thob ba dod ba kri ya ste byed ba dang lta sgom rnal byor brgyud dang spyod ba byed ba ltar spyod ba mi tshe lnga na rigs bzhi rdo rje chang gi sa thob ba dod ba phyir u ba ya ste gnyis ka spyod ba zhes byed ba dang 
BO_NK064_(ngu)001:2001	don dam par mtshan ma med pa'i chos nyid kyi byin rlabs kun rdzob rdo rje dbyings kyi dkyil 'khor du gtan la phab ste /	200	don dam ba mtshan ma med ba chos nyid kyi byin rlabs kun rdzob rdo rje dbyings kyi dkyil khor du gtan la bebs ste 
BO_NK064_(ngu)001:2002	bdag dam tshig pa dang lha ye shes pa gnyis bzang ngan med par bltas nas rnal 'byor la gtso bor brten cing bsgrubs pas mi tshe gsum na rigs lnga stug po bkod pa'i sa thob par 'dod pa yo ga ste rnal 'byor gyi theg pa'o //	200	bdag dam tshig ba dang lha ye shes ba gnyis bzang ngan med ba lta nas rnal byor la gtso bor rten cing sgrub ba mi tshe gsum na rigs lnga stug po bkod ba sa thob ba dod ba yo ga ste rnal byor gyi theg ba 
BO_NK064_(ngu)001:2003	nang pa thabs kyi rgyud du chos thams cad sems nyid snang stong dbyer med lhag pa'i chos sku chen por gtan la phab pa'i don yul med rang gsal du sgom zhing /	200	nang ba thabs kyi brgyud du chos thams cad sems nyid snang stong dbyer med lhag ba chos sku chen por gtan la bebs ba don yul med rang gsal du sgom zhing 
BO_NK064_(ngu)001:2004	de'i ngang la blang dor med par spyad pas tshe 'di nyid la grol bar 'gyur ro //	200	de ngang la blang dor med ba spyod ba tshe di nyid la grol ba gyur ro 
BO_NK064_(ngu)001:2005	gnyis pa la gnyis te /	200	gnyis ba la gnyis te 
BO_NK064_(ngu)001:2006	gnyen po la dgongs te dbye ba dang / de'ang dbang po'i bye brag gis bsdu ba'o //	200	gnyen po la dgongs te byed ba dang de dbang po bye brag gis sdud ba 
BO_NK064_(ngu)001:2007	dang po ni /	200	dang po ni 
BO_NK064_(ngu)001:2008	ma rig pa nas gsung bar 'gyur ro zhes pa'i bar te /	200	ma rig ba nas gsung ba gyur ro zhes ba ba te 
BO_NK064_(ngu)001:2009	'gro ba rnams lhan cig skyes pa'i ma rig pa'i dbang gis phyin ci log gi rnam par rtog pas bskyed pa'i nyon mongs pa dug gsum dang cha mnyam pa nyi khri chig stong re ste bsdoms pas stong phrag brgyad cu rtsa bzhir spyod pa'i gnyen por chos kyi	200	gro ba rnams lhan cig skye ba ma rig ba dbang gis phyin ci log gi rnam ba rtogs ba skyed ba nyon mongs ba dug gsum dang cha mnyam ba nyi khri chig stong re ste sdom ba stong phrag brgyad cu rtsa bzhir spyod ba gnyen por chos kyi 
BO_NK064_(ngu)001:2010	sgo yang sde snod gsum dang / cha mnyam rig pa 'dzin pa'i sde snod de bzhis bsdus pa stong phrag brgyad cu rtsa bzhi sngar gsungs so //	201	sgo yang sde snod gsum dang cha mnyam rig ba dzin ba sde snod de bzhis sdud ba stong phrag brgyad cu rtsa bzhi sngar gsungs so 
BO_NK064_(ngu)001:2011	da ltar gsung ngo //	201	da ltar gsung ngo 
BO_NK064_(ngu)001:2012	ma 'ongs pa na'ang gsung bar 'gyur ro //	201	ma ngs ba na gsung ba gyur ro 
BO_NK064_(ngu)001:2013	de skad du'ang kun byed las /	201	de skad du kun byed las 
BO_NK064_(ngu)001:2014	'dod chags 'dul ba'i gnyen por gsungs pa ni //	201	dod chags dul ba gnyen por gsungs ba ni 
BO_NK064_(ngu)001:2015	'dul ba'i sde snod nyi khri chig stong gsungs //	201	dul ba sde snod nyi khri chig stong gsungs 
BO_NK064_(ngu)001:2016	zhe sdang 'dul ba'i gnyen por gsungs pa ni //	201	zhe sdang dul ba gnyen por gsungs ba ni 
BO_NK064_(ngu)001:2017	mdo sde'i sde snod nyi khri chig stong gsungs //	201	mdo sde sde snod nyi khri chig stong gsungs 
BO_NK064_(ngu)001:2018	gti mug 'dul ba'i gnyen por gsungs pa ni //	201	gti mug dul ba gnyen por gsungs ba ni 
BO_NK064_(ngu)001:2019	mngon pa'i sde snod nyi khri chig stong gsungs //	201	mngon ba sde snod nyi khri chig stong gsungs 
BO_NK064_(ngu)001:2020	thams cad 'dul ba'i gnyen por gsungs pa ni //	202	thams cad dul ba gnyen por gsungs ba ni 
BO_NK064_(ngu)001:2021	sde snod bzhi pa nyi khri chig stong gsungs //	202	sde snod bzhi ba nyi khri chig stong gsungs 
BO_NK064_(ngu)001:2022	zhes dang / mdzod las /	202	zhes dang mdzod las 
BO_NK064_(ngu)001:2023	spyod pa rnams kyi gnyen por ni //	202	spyod ba rnams kyi gnyen por ni 
BO_NK064_(ngu)001:2024	chos kyi phung po mthun par gsungs //	202	chos kyi phung po mthun ba gsungs 
BO_NK064_(ngu)001:2025	zhes so // gnyis pa ni /	202	zhes so gnyis ba ni 
BO_NK064_(ngu)001:2026	de dag nas mthar thug go zhes pa'i bar te /	202	de dag nas mthar thug go zhes ba ba te 
BO_NK064_(ngu)001:2027	chos kyi sgo de dag thams cad kyang dbang po'i bye brag gis lngar 'du ste /	202	chos kyi sgo de dag thams cad kyang dbang po bye brag gis lngar du ste 
