segmentnr	original	folio	stemmed
BO_NK098_(nye)019:0	a ti rnal dgongs kyi gzhung bzhugs so ////	0	a ti rnal dgongs kyi gzhung bzhugs so 
BO_NK098_(nye)019:1	rgya gar skad du /	0	rgya gar skad du 
BO_NK098_(nye)019:2	san lam tri a wa ta sa man+ta na mah bod skad du /	0	san lam tri a wa ta sa man+ta na mah bod skad du 
BO_NK098_(nye)019:3	a ti yo ga rnal du dbab pa'i dgongs pa zhes bya ba //	0	a ti yo ga rnal du bebs ba dgongs ba zhes byed ba 
BO_NK098_(nye)019:4	bcom ldan 'das rang rig 'dus ma byas nyid la phyag 'tshal lo //	0	joms ldan da rang rig du ma byed nyid la phyag tshal lo 
BO_NK098_(nye)019:5	theg pa dman pa rnams la sgra don khyad par 'phags pa yi //	0	theg ba dman ba rnams la sgra don khyad ba phag ba yi 
BO_NK098_(nye)019:6	gsang ba phyogs kyi nges pa gnad dkrol nas //	0	gsang ba phyogs kyi nges ba gnad khrol nas 
BO_NK098_(nye)019:7	byar med klong yangs rang bzhin cog gzhag ni //	0	byar med klong yangs rang bzhin cog jog ni 
BO_NK098_(nye)019:8	sems la ma bstan ye nas sangs rgyas so //	0	sems la ma ston ye nas sangs rgya so 
BO_NK098_(nye)019:9	de nyid dgongs don sus kyang brtag daka'i gnad //	0	de nyid dgongs don sus kyang rtog daka gnad 
BO_NK098_(nye)019:10	rdo rje 'chang chen 'gro ba'i bla ma yis //	1	rdo rje chang chen gro ba bla ma yis 
BO_NK098_(nye)019:11	tshig don gsal phyir nges pa'i gnad phyes te //	1	tshig don gsal phyir nges ba gnad phyes te 
BO_NK098_(nye)019:12	sems kyi bcings pa'i lus kyi gzugs can rnams //	1	sems kyi ching ba lus kyi gzugs can rnams 
BO_NK098_(nye)019:13	rang gnas ma yengs byas pa med pa'i gzhi //	1	rang gnas ma yengs byed ba med ba gzhi 
BO_NK098_(nye)019:14	cog bzhag rang sa nyid du grol lam yang //	1	cog jog rang sa nyid du grol lam yang 
BO_NK098_(nye)019:15	so so'i snying gnas bcud 'dir bstan pa'i phyir //	1	so so snying gnas bcud dir ston ba phyir 
BO_NK098_(nye)019:16	reg mthong ma myong dgongs 'dir bstan bya'o //	1	reg mthong ma myong dgongs dir ston byed 
BO_NK098_(nye)019:17	gzhan 'dod sems las byung ba'i chos rnams ni //	1	gzhan dod sems las byung ba chos rnams ni 
BO_NK098_(nye)019:18	sus ma rig cing khrul rtog blo yis bcings //	1	sus ma rig cing khrul rtogs blo yis ching 
BO_NK098_(nye)019:19	gcig med cir yang snang ba nyid la soms //	1	gcig med cir yang snang ba nyid la soms 
BO_NK098_(nye)019:20	de yi bden pas rang rgyud bcings la ltos //	2	de yi bden ba rang brgyud ching la ltos 
BO_NK098_(nye)019:21	des na gang mthong 'di ni rdzogs pa chen po nyid //	2	des na gang mthong di ni rdzogs ba chen po nyid 
BO_NK098_(nye)019:22	gnas la mtho dman 'dug par khyed kyi mthong ngam ci //	2	gnas la mtho dman dug ba khyed kyi mthong ngam ci 
BO_NK098_(nye)019:23	stong dngos smra bar 'dod pa'i yid blo can //	2	stong dngos smra ba dod ba yid blo can 
BO_NK098_(nye)019:24	khyad par mthong ba sus kyang dmigs pa med //	2	khyad ba mthong ba sus kyang dmigs ba med 
BO_NK098_(nye)019:25	de la dngos po'i gzugs can 'byung ba bzhi //	2	de la dngos po gzugs can byung ba bzhi 
