segmentnr	original	stemmed
BO_K12_D0608=D0926_H0564:325b-0	@325b rgya gar skad du /	rgya gar skad du 
BO_K12_D0608=D0926_H0564:325b-1	a'arya sarba aan ta r'a li bi sho dha ni n'a ma dh'a ra n'i /	aarya sarba aan ta ra li bi sho dha ni na ma dha ra n 
BO_K12_D0608=D0926_H0564:325b-2	bod skad du; 'phags pa bar du gcod pa thams cad rnam par sbyong ba zhes bya ba'i gzungs /	bod skad du; phag ba ba du gcod ba thams cad rnam ba sbyong ba zhes byed ba gzungs 
BO_K12_D0608=D0926_H0564:325b-3	sangs rgyas la phyag 'tshal lo //	sangs rgya la phyag tshal lo 
BO_K12_D0608=D0926_H0564:325b-4	chos la phyag 'tshal lo //	chos la phyag tshal lo 
BO_K12_D0608=D0926_H0564:325b-5	dge 'dun la phyag 'tshal lo //	dge dun la phyag tshal lo 
BO_K12_D0608=D0926_H0564:325b-6	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0608=D0926_H0564:325b-7	bcom ldan 'das rgyal po'i khab kyi shar phyogs bram ze'i grong shing aa mra'i gnas zhes bya ba de'i byang phyogs na lus 'phags ri la dbang po'i brag phug na bzhugs so //	joms ldan da rgyal po khab kyi char phyogs bram ze grong shing aa mra gnas zhes byed ba de byang phyogs na lus phag ri la dbang po brag bugs na bzhugs so 
BO_K12_D0608=D0926_H0564:325b-8	de nas lha'i dbang po brgya byin la 'chi 'pho'i chos su gyur te /	de nas lha dbang po brgya byin la chi pho chos su gyur te 
BO_K12_D0608=D0926_H0564:325b-9	de'i tshe 'du byed kyi lhag ma lus pa'i snga ltas khong du chud nas skrag pa skyes te /	de tshe du byed kyi lhag ma lus ba snga ltas khong du chud nas skrag ba skye te 
BO_K12_D0608=D0926_H0564:325b-10	btsun mo'i 'khor dang / g-yog dang bcas par bcom ldan 'das kyi gan du song nas /	btsun mo khor dang g-yog dang cha ba joms ldan da kyi gan du gro nas 
BO_K12_D0608=D0926_H0564:325b-11	bcom ldan 'das kyi zhabs la mgo bos phyag 'tshal te lan gsum bskor ba byas nas phyogs gcig tu 'dug ste /	joms ldan da kyi zhabs la mgo bod phyag tshal te lan gsum skor ba byed nas phyogs gcig tu dug ste 
BO_K12_D0608=D0926_H0564:325b-12	yang de'i tshe don du gnyer ba dang / bcom ldan 'das kyis de la bka' stsal pa /	yang de tshe don du gnyer ba dang joms ldan da kyis de la bka stsal ba 
BO_K12_D0608=D0926_H0564:326a-0	koo shi ka de'i phyir khyod kyi rig pa'i gsang sngags gzhi gang dag gis bdud thams cad dang / phyir rgol ba thams cad dang / phas kyi rgol ba thams cad shin tu tshar bcad par 'gyur ba bar du gcod pa tham @326a *//	koo chi ka de phyir khyod kyi rig ba gsang sngags gzhi gang dag gis bdud thams cad dang phyir rgol ba thams cad dang phas kyi rgol ba thams cad shin tu tshar gcod ba gyur ba ba du gcod ba tham 
BO_K12_D0608=D0926_H0564:326a-1	cad rnam par sbyong ba zhes bya ba'i rig pa'i gsang sngags gzhi rnams ngas bshad kyis nyon cig /	cad rnam ba sbyong ba zhes byed ba rig ba gsang sngags gzhi rnams ngas chad kyis nyon cig 
BO_K12_D0608=D0926_H0564:326a-2	tady'a th'a / aa bha yi bha ya bi ga te /	tadya tha aa bha yi bha ya bi ga te 
BO_K12_D0608=D0926_H0564:326a-3	bha ya pa ri sho dha ne; aa bha ya /	bha ya ba ri sho dha ne; aa bha ya 
BO_K12_D0608=D0926_H0564:326a-4	aa bha yam da de /	aa bha yam da de 
BO_K12_D0608=D0926_H0564:326a-5	ni du ba k'i shte /	ni du ba k shte 
BO_K12_D0608=D0926_H0564:326a-6	aa na ku le /	aa na ku le 
BO_K12_D0608=D0926_H0564:326a-7	aa ku la pa ri shodha ne /	aa ku la ba ri shodha ne 
BO_K12_D0608=D0926_H0564:326a-8	aa be ka la pa ne /	aa be ka la ba ne 
BO_K12_D0608=D0926_H0564:326a-9	aa tsyu ti /	aa tsyu ti 
BO_K12_D0608=D0926_H0564:326a-10	shu bhe shu bha /	shu bhe shu bha 
