segmentnr	original	folio	stemmed
BO_K12_D0378-0379-2_H0388-2:554b-0	@554b / /dur khrod bdag mos gsol pa /	554b	khrod bdag mos gsol ba 
BO_K12_D0378-0379-2_H0388-2:554b-1	lha mo rnams kyi sku mdog ni //	554b	lha mo rnams kyi sku mdog ni 
BO_K12_D0378-0379-2_H0388-2:555a-0	ji ltar shes ni grol @555a *//	555a	ji ltar shes ni grol 
BO_K12_D0378-0379-2_H0388-2:555a-1	grol bar 'gyur //	555a	grol ba gyur 
BO_K12_D0378-0379-2_H0388-2:555a-2	phag mo zhes bya //	555a	phag mo zhes byed 
BO_K12_D0378-0379-2_H0388-2:555a-3	phag mo zhes bya gang la bya //	555a	phag mo zhes byed gang la byed 
BO_K12_D0378-0379-2_H0388-2:555a-4	yi ge'i don ni gang la bskyal //	555a	yi ge don ni gang la skyel 
BO_K12_D0378-0379-2_H0388-2:555a-5	bskyed rdzogs ngo bo gang la bya //	555a	skyed rdzogs ngo bo gang la byed 
BO_K12_D0378-0379-2_H0388-2:555a-6	dpa' bo he ru kas bka' stsal pa /	555a	dpa bo he ru kas bka stsal ba 
BO_K12_D0378-0379-2_H0388-2:555a-7	nyon cig dur khrod phag mo khyod //	555a	nyon cig dur khrod phag mo khyod 
BO_K12_D0378-0379-2_H0388-2:555a-8	nyes pa'i skyon gyis ma gos ba //	555a	nyes ba skyon gyis ma gos ba 
BO_K12_D0378-0379-2_H0388-2:555a-9	dkar zhing sbros bral zhi bar byed //	555a	dkar zhing sbros bral zhi ba byed 
BO_K12_D0378-0379-2_H0388-2:555a-10	ma chags skyon gyis ma gos pa //	555a	ma chags skyon gyis ma gos ba 
BO_K12_D0378-0379-2_H0388-2:555a-11	dmar la gdang ba sgra sgrogs yum /	555a	dmar la gdang ba sgra sgrogs yum 
BO_K12_D0378-0379-2_H0388-2:555a-12	skyon med sems nyid rang dbang 'dus //	555a	skyon med sems nyid rang dbang du 
BO_K12_D0378-0379-2_H0388-2:555a-13	gnyen po gcig kyang mi 'gyur bas //	555a	gnyen po gcig kyang mi gyur ba 
BO_K12_D0378-0379-2_H0388-2:555a-14	khros ma nam mkha'i kha dog bzhin //	555a	khro ma nam mkha kha dog bzhin 
BO_K12_D0378-0379-2_H0388-2:555a-15	mi 'gyur rang sems dbyings su grol //	555a	mi gyur rang sems dbyings su grol 
BO_K12_D0378-0379-2_H0388-2:555a-16	che ba ye shes la rgyas pa //	555a	che ba ye shes la rgya ba 
BO_K12_D0378-0379-2_H0388-2:555a-17	ser mo skyon med don grub ma //	555a	ser mo skyon med don grub ma 
BO_K12_D0378-0379-2_H0388-2:555a-18	ngo bo rgyal la g-yo dang bral //	555a	ngo bo rgyal la g-yo dang bral 
BO_K12_D0378-0379-2_H0388-2:555a-19	sna tshogs skyon gyis ma gos pas //	555a	sna tshogs skyon gyis ma gos ba 
BO_K12_D0378-0379-2_H0388-2:555a-20	aindra n'i la'i mthar phyin ma //	555a	aindra n la mthar phyin ma 
BO_K12_D0378-0379-2_H0388-2:555a-21	sna tshogs ngo bo gcig tu 'dus //	555a	sna tshogs ngo bo gcig tu du 
BO_K12_D0378-0379-2_H0388-2:555a-22	rnam pa gang yang 'gyur ba med //	555a	rnam ba gang yang gyur ba med 
BO_K12_D0378-0379-2_H0388-2:555a-23	chos kyi dbyings las 'gyur ba med //	555a	chos kyi dbyings las gyur ba med 
BO_K12_D0378-0379-2_H0388-2:555a-24	rnam rtog cis kyang ma gos pas //	555a	rnam rtogs cis kyang ma gos ba 
BO_K12_D0378-0379-2_H0388-2:555a-25	phag ces bya ba rtog med yin //	555a	phag ces byed ba rtogs med yin 
BO_K12_D0378-0379-2_H0388-2:555a-26	dbyings nyid rtog pa sbros bral bas //	555a	dbyings nyid rtogs ba sbros bral ba 
BO_K12_D0378-0379-2_H0388-2:555a-27	me zhas bya ba dbyings su thim //	555a	me zhas byed ba dbyings su thim 
BO_K12_D0378-0379-2_H0388-2:555a-28	de la phye na rnam pa gsum //	555a	de la byed na rnam ba gsum 
BO_K12_D0378-0379-2_H0388-2:555a-29	dam chos skye med phag mo ni //	555a	dam chos skye med phag mo ni 
BO_K12_D0378-0379-2_H0388-2:555a-30	skye 'gag med pas chos sku yin //	555a	skye gag med ba chos sku yin 
BO_K12_D0378-0379-2_H0388-2:555a-31	brjod pa sga yi phag mo ni //	555a	rjod ba sga yi phag mo ni 
BO_K12_D0378-0379-2_H0388-2:555a-32	phag ni k'a li thabs yin la //	555a	phag ni ka li thabs yin la 
BO_K12_D0378-0379-2_H0388-2:555a-33	mo ni a'a li longs skur 'dod //	555a	mo ni aa li longs skur dod 
BO_K12_D0378-0379-2_H0388-2:555a-34	mtshon pa dbyings kyi phag mo ni //	555a	mtshon ba dbyings kyi phag mo ni 
BO_K12_D0378-0379-2_H0388-2:555a-35	stong nyid mtshon pa'i sku mdog la //	555a	stong nyid mtshon ba sku mdog la 
BO_K12_D0378-0379-2_H0388-2:555a-36	rtog med snying rje phag gi gdong //	555a	rtogs med snying rje phag gi gdong 
BO_K12_D0378-0379-2_H0388-2:555a-37	thabs dang shes rab phag mo la //	555a	thabs dang shes rab phag mo la 
BO_K12_D0378-0379-2_H0388-2:555b-0	bde stong skyon bral gcer bu @555b ni; ;rtog pa med pas sbrul sku'o //	555b	bde stong skyon bral bcer bu ni; ;rtog ba med ba sbrul sku 
BO_K12_D0378-0379-2_H0388-2:555b-1	yig 'bru gsal la mi rtog pas //	555b	yig bru gsal la mi rtogs ba 
BO_K12_D0378-0379-2_H0388-2:555b-2	thim pa na yang cang te'u //	555b	thim ba na yang cang teu 
BO_K12_D0378-0379-2_H0388-2:555b-3	snang stong mtha' dang bral ba'o //	555b	snang stong mtha dang bral ba 
BO_K12_D0378-0379-2_H0388-2:555b-4	bskyed rdzogs ngo bo dbyer med pas //	555b	skyed rdzogs ngo bo dbyer med ba 
BO_K12_D0378-0379-2_H0388-2:555b-5	mtshon pa snang ba stong pa'i ngang //	555b	mtshon ba snang ba stong ba ngang 
