segmentnr	original	folio	stemmed
BO_TZ_23ZHA-P:0	mchog gling rten 'brel chos bcu'i bla ma'i thugs sgrub skor gsum gyi gsang sgrub rdo rje drag rtshal gyi phrin dbang gi zur rgyan bklags chog tu bkod pa pha lam rdo rje'i lhun po zhes bya ba bzhugs so //	0	mchog gling rten brel chos chu bla ma thugs sgrub skor gsum gyi gsang sgrub rdo rje drag rtshal gyi phrin dbang gi zur rgyan bklags chog tu bkod ba pha lam rdo rje lhun po zhes byed ba bzhugs so 
BO_TZ_23ZHA-P:1	gu ru shri pad+ma nirte shwa ra ye /	0	gu ru shri pad+ma nirte shwa ra ye 
BO_TZ_23ZHA-P:2	zhi ba'i thig le 'od po che //	0	zhi ba thig le d po che 
BO_TZ_23ZHA-P:3	'bar ba'i phyag rgya drag por bzhengs //	0	bar ba phyag rgya drag por bzhengs 
BO_TZ_23ZHA-P:4	rdo rje drag rtshal he ru kar //	0	rdo rje drag rtshal he ru kar 
BO_TZ_23ZHA-P:5	btud nas dbang bskur zur rgyan spel //	0	dud nas dbang skur zur rgyan spel 
BO_TZ_23ZHA-P:6	de la sbyor ba /	0	de la sbyor ba 
BO_TZ_23ZHA-P:7	sngon 'gro / dngos gzhi gsum las /	0	sngon gro dngos gzhi gsum las 
BO_TZ_23ZHA-P:8	dang po ni /	0	dang po ni 
BO_TZ_23ZHA-P:9	dkyil 'khor gyi stegs bu ras bris sam /	0	dkyil khor gyi stegs bu ras bri sam 
BO_TZ_23ZHA-P:10	ma 'byor na man+dal gyi dbus su tshhom bu gcig	1	ma byor na man+dal gyi dbus su tshhom bu gcig 
BO_TZ_23ZHA-P:11	/de rgyab phyogs bzhir bzhi /	1	rgyab phyogs bzhir bzhi 
BO_TZ_23ZHA-P:12	de rgyab bcu /	1	de rgyab chu 
BO_TZ_23ZHA-P:13	de rgyab brgyad /	1	de rgyab brgyad 
BO_TZ_23ZHA-P:14	de rgyab bzhi /	1	de rgyab bzhi 
BO_TZ_23ZHA-P:15	de rgyab phyogs rer bdun re bkod pa'i steng many+dzi la bum pa chings sngon /	1	de rgyab phyogs rer bdun re bkod ba steng many+dzi la bum ba ching sngon 
BO_TZ_23ZHA-P:16	so lnga'i bcud ldan kha rgyan dung zhal gzungs rdor bcas bzhugs su gsol /	1	so lnga bcud ldan kha rgyan dung zhal gzungs rdar cha bzhugs su gsol 
BO_TZ_23ZHA-P:17	lha dbang gi tshaklir gtsho bo dang / rigs bzhi yab yum bcu'i tshakli lnga dang / khro bcu yab yum /	1	lha dbang gi tshaklir gtsho bo dang rigs bzhi yab yum chu tshakli lnga dang khro chu yab yum 
BO_TZ_23ZHA-P:18	gnas yul bcu drug dang nang gi sgo ma bzhi /	1	gnas yul chu drug dang nang gi sgo ma bzhi 
BO_TZ_23ZHA-P:19	dbang phyug nyer brgyad bcas tshho brgyad /	1	dbang phyug nyer brgyad cha tshho brgyad 
BO_TZ_23ZHA-P:20	glegs bam / gser 'khor /	2	glegs bam gser khor 
BO_TZ_23ZHA-P:21	phreng ba / rgya gram /	2	phreng ba rgya grams 
BO_TZ_23ZHA-P:22	rdor dril / gsang thod /	2	rdar dril gsang thod 
BO_TZ_23ZHA-P:23	rig tshaka /me long /	2	rig tshaka long 
BO_TZ_23ZHA-P:24	rma bya'i mdongs /	2	rma byed mdongs 
BO_TZ_23ZHA-P:25	shel rdo rnams dang / dpal gtor dar gdugs sngon po can zas snas brgyan pa /	2	shel rdo rnams dang dpal thor dar gdugs sngon po can zas snas rgyan ba 
BO_TZ_23ZHA-P:26	tshhe 'brang dang / tshhe ril chang /	2	tshhe brang dang tshhe ril chang 
BO_TZ_23ZHA-P:27	mda' dar / las bum chings ljang rnams spyi bzhin bkod legs su bshams pa'i mdun du sman raka gtor gsum /	2	mda dar las bum ching ljang rnams spyi bzhin bkod legs su bshams ba mdun du sman raka thor gsum 
BO_TZ_23ZHA-P:28	nyer spyod / bsang chu /	2	nyer spyod bsang chu 
BO_TZ_23ZHA-P:29	bgegs gtor / srung ma'i rgyun gtor /	2	bgegs thor srung ma rgyun thor 
BO_TZ_23ZHA-P:30	tshhogs kyi yo byad /	3	tshhogs kyi yo byad 
BO_TZ_23ZHA-P:31	slob dpon gyi mdun chas sogs 'tshhogs par bya'o //	3	slob dpon gyi mdun cha sogs tshhogs ba byed 
BO_TZ_23ZHA-P:32	gnyis pa sngon 'gro dkyil 'khor bsgrub pa ni /	3	gnyis ba sngon gro dkyil khor sgrub ba ni 
BO_TZ_23ZHA-P:33	tshhig bdun gsol 'debs sngon 'gros /	3	tshhig bdun gsol debs sngon gros 
BO_TZ_23ZHA-P:34	skyabs sems ni /	3	skyob sems ni 
