segmentnr	original	stemmed
BO_K10_D0210_H0211:180a-0	@180a / /rgya gar skad du /	gar skad du 
BO_K10_D0210_H0211:180a-1	a'arya sh'a li stambha n'a ma mah'a y'a na s'u tra /	aarya sha li stambha na ma maha ya na su tra 
BO_K10_D0210_H0211:180a-2	bod skad du /	bod skad du 
BO_K10_D0210_H0211:180a-3	'phags pa s'a lu'i ljang pa zhes bya ba theg pa chen po'i mdo /	phag ba sa lu ljang ba zhes byed ba theg ba chen po mdo 
BO_K10_D0210_H0211:180a-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0210_H0211:180a-5	'di skad bdag gis thos pa'i dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0210_H0211:180a-6	bcom ldan 'das rgyal po'i khab bya rgod phung po'i ri la dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang / byang chub sems dpa' sems dpa' chen po rab tu mang po dang thabs gcig tu bzhugs te /	joms ldan da rgyal po khab byed rgod phung po ri la dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po dang byang chub sems dpa sems dpa chen po rab tu mang po dang thabs gcig tu bzhugs te 
BO_K10_D0210_H0211:180a-7	de'i tshe na tshe dang ldan pa sh'a ri'i bu byang chub sems dpa' sems dpa' chen po byams pa'i bgrod par bya ba'i sa phyogs ga la ba der song ste phyin nas phan tshun yang dag par dga' bar bya ba'i gtam rnam pa mang po byas nas 'dus	de tshe na tshe dang ldan ba sha ri bu byang chub sems dpa sems dpa chen po byams ba bgrod ba byed ba sa phyogs ga la ba der gro ste phyin nas phan tshun yang dag ba dga ba byed ba dam rnam ba mang po byed nas du 
BO_K10_D0210_H0211:180b-0	te @180b gnyis ka rdo leb la 'khod do //	te gnyis ka rdo leb la khod do 
BO_K10_D0210_H0211:180b-1	de nas tshe dang ldan pa sh'a ri'i bus byang chub sems dpa' sems dpa' chen po byams pa la 'di skad ces smras so //	de nas tshe dang ldan ba sha ri bud byang chub sems dpa sems dpa chen po byams ba la di skad ces smras so 
BO_K10_D0210_H0211:180b-2	byams pa / deng 'dir bcom ldan 'das kyis s'a lu'i ljang pa la gzigs nas dge slong rnams la mdo 'di gsungs so //	byams ba deng dir joms ldan da kyis sa lu ljang ba la gzigs nas dge slong rnams la mdo di gsungs so 
BO_K10_D0210_H0211:180b-3	dge slong dag /	dge slong dag 
BO_K10_D0210_H0211:180b-4	sus rten cing 'brel par 'byung ba mthong ba des chos mthong ngo //	sus rten cing brel ba byung ba mthong ba des chos mthong ngo 
BO_K10_D0210_H0211:180b-5	sus chos mthong ba des sangs rgyas mthong ngo zhes de skad bka' stsal nas /	sus chos mthong ba des sangs rgya mthong ngo zhes de skad bka stsal nas 
BO_K10_D0210_H0211:180b-6	bcom ldan 'das cang mi gsung bar gyur na /	joms ldan da cang mi gsung ba gyur na 
BO_K10_D0210_H0211:180b-7	byams pa / bde bar gshegs pas bka' stsal pa'i mdo de'i don ni ci /	byams ba bde ba gshegs ba bka stsal ba mdo de don ni ci 
BO_K10_D0210_H0211:180b-8	rten cing 'brel bar 'byung ba ni gang /	rten cing brel ba byung ba ni gang 
BO_K10_D0210_H0211:180b-9	chos ni gang /	chos ni gang 
BO_K10_D0210_H0211:180b-10	sangs rgyas ni gang /	sangs rgya ni gang 
BO_K10_D0210_H0211:180b-11	ji ltar rten cing 'brel bar 'byung ba mthong na chos mthong /	ji ltar rten cing brel ba byung ba mthong na chos mthong 
BO_K10_D0210_H0211:180b-12	ji ltar chos mthong na sangs rgyas mthong /	ji ltar chos mthong na sangs rgya mthong 
BO_K10_D0210_H0211:180b-13	de skad ces smras pa dang / byang chub sems dpa' sems dpa' chen po byams pas tshe dang ldan pa sh'a radva ti'i bu la 'di skad ces smras so //	de skad ces smras ba dang byang chub sems dpa sems dpa chen po byams ba tshe dang ldan ba sha radva ti bu la di skad ces smras so 
BO_K10_D0210_H0211:180b-14	btsun pa sh'a ri'i bu /	btsun ba sha ri bu 
BO_K10_D0210_H0211:180b-15	'di la bcom ldan 'das chos kyi bdags po thams cad mkhyen pas /	di la joms ldan da chos kyi bdags po thams cad mkhyen ba 
BO_K10_D0210_H0211:180b-16	dge slong dag /	dge slong dag 
BO_K10_D0210_H0211:180b-17	sus rten cing 'brel bar 'byung ba mthong ba des chos mthong ngo //	sus rten cing brel ba byung ba mthong ba des chos mthong ngo 
BO_K10_D0210_H0211:180b-18	sus chos mthong ba des sangs rgyas mthong ngo zhes gsungs pa de la rten cing 'brel bar 'byung ba gang zhe na /	sus chos mthong ba des sangs rgya mthong ngo zhes gsungs ba de la rten cing brel ba byung ba gang zhe na 
BO_K10_D0210_H0211:180b-19	rten cing 'brel bar 'byung ba zhes bya ba ni /	rten cing brel ba byung ba zhes byed ba ni 
BO_K10_D0210_H0211:180b-20	'di lta ste /	di lta ste 
BO_K10_D0210_H0211:181a-0	'di yod pas 'di 'byung @181a *//	di yod ba di byung 
BO_K10_D0210_H0211:181a-1	la; 'di skyes pa'i phyir 'di skye ba ste /	la; di skye ba phyir di skye ba ste 
BO_K10_D0210_H0211:181a-2	gang 'di ma rig pa'i rkyen gyis 'du byed rnams /	gang di ma rig ba rkyen gyis du byed rnams 
