segmentnr	original	stemmed
BO_T17_MW1PD95844_2570:0	@#/_/dpal mchog tu gyur pa'i ngo bo nyid bde	mchog tu gyur ba ngo bo nyid bde 
BO_T17_MW1PD95844_2570:1	ba chen po'i go 'phang rdo rje zhes	ba chen po go phen rdo rje zhes 
BO_T17_MW1PD95844_2570:2	bya ba'i ting nge 'dzin/	byed ba ting nge 
BO_T17_MW1PD95844_2570:3	/rgya gar skad du/_shri pa ra ma swa ru pa ma ha su kha pa da badzo	gar skad ba ra ma swa ru ba ma ha su kha ba da badzo 
BO_T17_MW1PD95844_2570:4	na ma sa ma di/_bod skad du/_dpal mchog tu gyur pa'i ngo bo nyid bde ba	na ma sa ma skad mchog tu gyur ba ngo bo nyid bde ba 
BO_T17_MW1PD95844_2570:5	chen po'i go 'phang rdo rje zhes bya ba'i ting nge 'dzin/_dpal rdo rje sems dpa'	chen po go phen rdo rje zhes byed ba ting nge rdo rje sems dpa 
BO_T17_MW1PD95844_2570:6	la phyag 'tshhal lo/_/de nas bcom ldan dpa' bo che/_/bdag byin rlab pa'i	la phyag tshhal nas joms ldan dpa bo byin rlab ba 
BO_T17_MW1PD95844_2570:7	tshhul gyis gnas/_/bde ba'i rnal 'byor byin brlab de'i/_/de nyid dgongs	tshhul gyis ba rnal byor byin brlab nyid dgongs 
BO_T17_MW1PD95844_2570:8	pa bshad par bya/_/snying ka'i nang son zla ba la/_/zla ba'i gzugs nyid mi	ba chad ba ka nang son zla ba ba gzugs nyid mi 
BO_T17_MW1PD95844_2570:9	shigs pa/_/'od zer sna tshhogs kun tu 'phro/_/de las rdo rje rnam par bsgom/_/	shigs zer sna tshhogs kun tu las rdo rje rnam ba 
BO_T17_MW1PD95844_2570:10	rdo rje las ni bdag med dang /_/mkha' 'gro ma yang bsgom par bya/_/cho ga	rdo rje las ni bdag med dang gro ma yang bsgom ba ga 
BO_T17_MW1PD95844_2570:11	'di yis bskul na ni/_/sna'i mthar gnas yungs kar la/_/mkha' 'gro ma	di yis skul na mthar gnas yungs kar gro ma 
BO_T17_MW1PD95844_2570:12	rnams bsgom par bya/_/khams gsum brtan dang g.yo ba'i/_/'gro ba'i rgyud	rnams bsgom ba gsum brtan dang g.yo ba brgyud 
BO_T17_MW1PD95844_2570:13	ni yungs kar rnams/_/de ltar bsgom par gyur pa ni/_/rang byin brlab par	ni yungs kar ltar bsgom ba gyur ba byin brlab ba 
BO_T17_MW1PD95844_2570:14	dpal mchog tu gyur ba chen po'i go 'phang rdo rje zhes bya ba'i ting nge 'dzin/	dpal mchog tu gyur ba chen po go phen rdo rje zhes byed ba ting nge 
BO_T17_MW1PD95844_2570:15	rab tu grags/_/gzugs sgra de bzhin dri dang ro/_/reg bya rol par byed pa	rab tu sgra de bzhin dri dang byed rol ba byed ba 
BO_T17_MW1PD95844_2570:16	yin/_/bdag min gzhan min rgyun tu ba/_/rnal 'byor de nyid bdag gi	min gzhan min rgyun tu byor de nyid bdag gi 
BO_T17_MW1PD95844_2570:17	gzhung /_/bde mchog pa rnams de las gzhan/_/rdo rje pad+ma las byung bzhin/_/	gzhung mchog ba rnams de las rje pad+ma las byung 
BO_T17_MW1PD95844_2570:18	lba rlabs med cing snang ba med/_/rnam par mi rtog 'gyur ba med/_/cung	lba rlabs med cing snang ba ba mi rtogs gyur ba 
BO_T17_MW1PD95844_2570:19	zad 'dod pa la zhugs pas/_/bdag dang gzhan dag rnam par 'bigs/_/	zad dod ba la jug dang gzhan dag rnam ba 
BO_T17_MW1PD95844_2570:20	bi ra ma dga' dag gi mthar/_/rtog pa'i dra ba rnam par spangs/_/mi g.yo	bi ra ma dga dag gi ba dra ba rnam ba g.yo 
BO_T17_MW1PD95844_2570:21	'khrul pa las 'das pa/_/dgyes pa'i rdo rje'i rnam par gsal/_/bems min	khrul ba las da ba rdo rje rnam ba min 
BO_T17_MW1PD95844_2570:22	he ru ka'i rang bzhin/_/rnam med ma yin 'khor dang bcas/_/rang nyid he	he ru ka rang med ma yin khor dang nyid he 
BO_T17_MW1PD95844_2570:23	ru ka dpal mgon/_/bdag nyid kyang ni rig pa med/_/'das dang ma byung	ru ka dpal nyid kyang ni rig ba dang ma byung 
BO_T17_MW1PD95844_2570:24	da ltar byung /_/thams cad de tshhe rig par 'gyur/_/rang nyid kun mkhyen	da ltar byung cad de tshhe rig ba nyid kun mkhyen 
BO_T17_MW1PD95844_2570:25	bzhin du mthong /_/de bzhin du ni sangs rgyas mthong /_/yan lag kun gyi bu	bzhin du mthong bzhin du ni sangs rgya mthong lag kun gyi bu 
BO_T17_MW1PD95844_2570:26	ga ni/_/spyi bo'i dra ba snal mar bcas/_/lus po med pa bzhin mthong nas/_/	ga bo dra ba snal mar po med ba bzhin mthong 
BO_T17_MW1PD95844_2570:27	skad cig dgyes rdor rang bzhin 'dzin/_/ji ltar dmigs med nam ka bzhin/_/	skad cig dgyes rdar rang bzhin ltar dmigs med nam ka 
BO_T17_MW1PD95844_2570:28	mtshhan ma med cing skye ba med/_/gos pa med cing rnam rtog med/_/sgrib pa lnga	mtshhan ma med cing skye ba ba med cing rnam rtogs ba lnga 
BO_T17_MW1PD95844_2570:29	ni rnam par spangs/_/me long nang gi gzugs brnyan bzhin/_/sems can mi	ni rnam ba long nang gi gzugs rnyan can mi 
BO_T17_MW1PD95844_2570:30	shes pa yis spangs/_/de bzhin bdag nyid he ru ka'i/_/rnam par gsal bar	shes ba yis bzhin bdag nyid he ru ba gsal ba 
BO_T17_MW1PD95844_2570:31	mthong ba yin/_/de lta na yang dbang po'i don/_/phung po yod pa nam ka	mthong ba lta na yang dbang po po yod ba nam ka 
BO_T17_MW1PD95844_2570:32	bzhin/_/de bzhin kun 'byung lus po ni/_/'dus byas dag gis gnod pa	bzhin kun byung lus po byed dag gis gnod ba 
BO_T17_MW1PD95844_2570:33	med/_/gzugs ni mig gis gzung bya min/_/sgra ni rna bas thos ma yin/_/	ni mig gis gzung byed ni rna ba thos ma 
BO_T17_MW1PD95844_2570:34	lce yis ro ni mi myong ste/_/dri yang sna yis myong ma yin/_/reg bya lus kyi gong	lce yis ro ni mi myong yang sna yis myong ma byed lus kyi gong 
