segmentnr	original	folio	stemmed
BO_TZ_Terdzo-KA-0010:0	@#// sprul pa'i gter chen mchog gyur bde chen gling pa'i rnam thar gsol 'debs bkra shis 'khyil ba'i dbyangs snyan zhes bya ba bzhugs so //kun khyab bde chen 'od gsal chos kyi sku //	0	sprul ba gter chen mchog gyur bde chen gling ba rnam thar gsol debs bkra shis khyil ba dbyangs snyan zhes byed ba bzhugs so khyab bde chen d gsal chos kyi sku 
BO_TZ_Terdzo-KA-0010:1	'khor 'das snying po mi shigs thig le che //	0	khor da snying po mi shigs thig le che 
BO_TZ_Terdzo-KA-0010:2	dngos po kun gyi khyab bdag gdod ma'i mgon //	0	dngos po kun gyi khyab bdag gdod ma mgon 
BO_TZ_Terdzo-KA-0010:3	rje btshun bla ma'i zhabs la gsol ba 'debs //	0	rje btshun bla ma zhabs la gsol ba debs 
BO_TZ_Terdzo-KA-0010:4	o rgyan sangs rgyas gnyis pa'i thugs kyi sras //	0	o rgyan sangs rgya gnyis ba thugs kyi sras 
BO_TZ_Terdzo-KA-0010:5	gter 'byin grub thob rgya mtshho'i 'khor los sgyur //	0	gter byin grub thob rgya mtshho khor los sgyur 
BO_TZ_Terdzo-KA-0010:6	rnam thar bsam yas snyigs dus bstan 'gro'i mgon //mchog gyur gling pa'i zhabs la gsol ba 'debs //gdod nas rab zhi'i bdud rtshi brnyes gyur kyang //	0	rnam thar bsam yas snyigs dus ston gro mgon gyur gling ba zhabs la gsol ba debs nas rab zhi bdud rtshi brnyes gyur kyang 
BO_TZ_Terdzo-KA-0010:7	sku dang zhing khams rgya mtshho'i sprin bkod de //	0	sku dang zhing khams rgya mtshho sprin bkod de 
BO_TZ_Terdzo-KA-0010:8	bzo skye mchog gi sprul sku mtha' yas pa'i //	0	bzo skye mchog gi sprul sku mtha yas ba 
BO_TZ_Terdzo-KA-0010:9	'dul bzhi'i cho 'phrul ston la gsol ba 'debs /	0	dul bzhi cho phrul ston la gsol ba debs 
BO_TZ_Terdzo-KA-0010:10	khyad par gangs can mnga' bdag khri srong rje'i //	1	khyad ba gangs can mnga bdag khri srong rje 
BO_TZ_Terdzo-KA-0010:11	sras kyi tshhul bzung mchog gi dngos grub brnyes //	1	sras kyi tshhul bzung mchog gi dngos grub brnyes 
BO_TZ_Terdzo-KA-0010:12	sangs rgyas gling sogs rmad byung ngo mtshhar ba'i //	1	sangs rgya gling sogs rmad byung ngo mtshhar ba 
BO_TZ_Terdzo-KA-0010:13	sgyu 'phrul gar brgyas rol la\u0f8e	1	sgyu phrul gar brgyas rol la\u0f8e 
BO_TZ_Terdzo-KA-0010:14	thugs bskyed khyad 'phags snyigs ma'i 'gro la dgongs //	1	thugs skyed khyad phag snyigs ma gro la dgongs 
BO_TZ_Terdzo-KA-0010:15	phrin las khyad 'phags gang 'dul der mthun ston //	1	phrin las khyad phag gang dul der mthun ston 
BO_TZ_Terdzo-KA-0010:16	rnam thar khyad 'phags sngon med gsang mdzod 'chang /	1	rnam thar khyad phag sngon med gsang mdzod chang 
BO_TZ_Terdzo-KA-0010:17	khyad par sum ldan khyod la\u0f8e	1	khyad ba sum ldan khyod la\u0f8e 
BO_TZ_Terdzo-KA-0010:18	mdo stod sa yi thig ler bsam bzhin du //	1	mdo stod sa yi thig ler bsam bzhin du 
BO_TZ_Terdzo-KA-0010:19	skye ba bzhes nas gzhon nu'i skabs su yang //	1	skye ba bzhes nas gzhon nu skabs su yang 
BO_TZ_Terdzo-KA-0010:20	phal pa'i yul 'das dam pa'i rnam thar sad //	2	phal ba yul da dam ba rnam thar sad 
BO_TZ_Terdzo-KA-0010:21	dad ldan spro ba bskyed la\u0f8e	2	dad ldan spro ba skyed la\u0f8e 
BO_TZ_Terdzo-KA-0010:22	bcu gsum bzhes tshhe o rgyan dngos su mjal //	2	chu gsum bzhes tshhe o rgyan dngos su mjal 
BO_TZ_Terdzo-KA-0010:23	zab gter rjes gnang bstshal nas byin gyis brlabs //	2	zab gter rjes gnang bstshal nas byin gyis brlabs 
BO_TZ_Terdzo-KA-0010:24	lha sras thugs dam rten sogs dngos grub thob //	2	lha sras thugs dam rten sogs dngos grub thob 
BO_TZ_Terdzo-KA-0010:25	dgongs gter klong nas brdol la\u0f8e	2	dgongs gter klong nas rdol la\u0f8e 
BO_TZ_Terdzo-KA-0010:26	kar 'brug 'bri stag yab sras gtshor gyur pa'i //	2	kar brug bri stag yab sras gtshor gyur ba 
BO_TZ_Terdzo-KA-0010:27	ris med tshhad ma'i skyes chen du ma bsten //	2	ris med tshhad ma skye chen du ma sten 
BO_TZ_Terdzo-KA-0010:28	mnyes pa gsum gyis mdo sngags bdud rtshi'i bcud //	2	mnyes ba gsum gyis mdo sngags bdud rtshi bcud 
BO_TZ_Terdzo-KA-0010:29	thugs kyi dpal ber bskyil la\u0f8e	2	thugs kyi dpal ber skyil la\u0f8e 
BO_TZ_Terdzo-KA-0010:30	pad 'byung dngos snang pad+ma dbang chen dang // dpal ldan dpa' bo gtshug lag chos rgyal gyis //	3	pad byung dngos snang pad+ma dbang chen dang dpal ldan dpa bo gtshug lag chos rgyal gyis 
BO_TZ_Terdzo-KA-0010:31	brda yis lung bstan don gyi brgyud pa gtad //	3	brda yis lung ston don gyi brgyud ba gtod 
BO_TZ_Terdzo-KA-0010:32	bgegs sel dngos grub brnyes la\u0f8e	3	bgegs sel dngos grub brnyes la\u0f8e 
BO_TZ_Terdzo-KA-0010:33	khyad par 'jam mgon mkhyen brtshe'i dbang po dang // yab sras 'brel ba'i las kyi 'phro sad nas //	3	khyad ba jam mgon mkhyen brtshe dbang po dang yab sras brel ba las kyi phro sad nas 
BO_TZ_Terdzo-KA-0010:34	thugs yid gcig 'dres ngo mtshhar rten 'brel gyi //	3	thugs yid gcig dre ngo mtshhar rten brel gyi 
BO_TZ_Terdzo-KA-0010:35	sgo 'phar brgya phrag phye la\u0f8e	3	sgo phar brgya phrag byed la\u0f8e 
BO_TZ_Terdzo-KA-0010:36	skye bas thob pa'i dri med ye shes spyan //	3	skye ba thob ba dri med ye shes spyan 
BO_TZ_Terdzo-KA-0010:37	drang nges chos la lkog tu ma gyur pas //	3	dren nges chos la lkog tu ma gyur ba 
BO_TZ_Terdzo-KA-0010:38	mkhas dang grub par rlom kun zil non pa'i //	3	mkhas dang grub ba rlom kun zil non ba 
BO_TZ_Terdzo-KA-0010:39	mkhyen gnyis rtshal chen rdzogs la\u0f8e	3	mkhyen gnyis rtshal chen rdzogs la\u0f8e 
BO_TZ_Terdzo-KA-0010:40	sa spyod gsung gi 'khor lo la sogs par //	4	sa spyod gsung gi khor lo la sogs ba 
BO_TZ_Terdzo-KA-0010:41	bskyed rdzogs rdzogs chen rnal 'byor mthar phyin te //	4	skyed rdzogs rdzogs chen rnal byor mthar phyin te 
BO_TZ_Terdzo-KA-0010:42	'khrul pa zhig cing las bzhir rang dbang 'byor //	4	khrul ba jig cing las bzhir rang dbang byor 
BO_TZ_Terdzo-KA-0010:43	grub pa'i gtshug rgyan gyur la\u0f8e	4	grub ba gtshug rgyan gyur la\u0f8e 
BO_TZ_Terdzo-KA-0010:44	dag pa'i snang b.rapad+ma 'od zhing du //	4	dag ba snang b.rapad+ma d zhing du 
BO_TZ_Terdzo-KA-0010:45	yang yang phebs nas bla ma sku gsum dang // rje 'bangs tshhogs bcas bsnyen sgrub rnam bzhi mdzad //	4	yang yang phebs nas bla ma sku gsum dang rje bang tshhogs cha snyen sgrub rnam bzhi mdzad 
BO_TZ_Terdzo-KA-0010:46	dbang bskur lung bstan thob la\u0f8e	4	dbang skur lung ston thob la\u0f8e 
BO_TZ_Terdzo-KA-0010:47	/rgyal ba sras bcas yi dam dpag med gzigs //	4	ba sras cha yi dam dpog med gzigs 
BO_TZ_Terdzo-KA-0010:48	mkha' 'gro rnams dang tshhogs kyi 'du bar rol //	4	mkha gro rnams dang tshhogs kyi du ba rol 
BO_TZ_Terdzo-KA-0010:49	dam can gter srung dkar phyogs skyong rnams kyis //	4	dam can gter srung dkar phyogs skyong rnams kyis 
BO_TZ_Terdzo-KA-0010:50	ci bcol bka' bzhin sgrub la\u0f8e	5	ci chol bka bzhin sgrub la\u0f8e 
BO_TZ_Terdzo-KA-0010:51	bla ma skor gsum sgrub sde zhi dang khro //	5	bla ma skor gsum sgrub sde zhi dang khro 
BO_TZ_Terdzo-KA-0010:52	mnyam sbyor mdo sgyu rdzogs chen sde gsum sogs //	5	mnyam sbyor mdo sgyu rdzogs chen sde gsum sogs 
BO_TZ_Terdzo-KA-0010:53	sngon chad sa steng ma byon chos rten gyi //	5	sngon chad sa steng ma byon chos rten gyi 
BO_TZ_Terdzo-KA-0010:54	nor bu'i mdzod chen phyung la\u0f8e	5	nor bu mdzod chen byin la\u0f8e 
BO_TZ_Terdzo-KA-0010:55	mdo khams gnas chen nyer lnga gtshor gyur pa'i //	5	mdo khams gnas chen nyer lnga gtshor gyur ba 
BO_TZ_Terdzo-KA-0010:56	gnas mchog brgya rtsha'i zhal ras dngos brgyud nas //	5	gnas mchog brgya rtsha zhal ras dngos brgyud nas 
BO_TZ_Terdzo-KA-0010:57	snang bar mdzad cing skye rgu mtha' yas pa //	5	snang ba mdzad cing skye rgu mtha yas ba 
BO_TZ_Terdzo-KA-0010:58	thar pa'i kha lo sgyur la\u0f8e	5	thar ba kha lo sgyur la\u0f8e 
BO_TZ_Terdzo-KA-0010:59	kar 'brug yab sras snga 'gyur bstan 'dzin mchog	5	kar brug yab sras snga gyur ston dzin mchog 
BO_TZ_Terdzo-KA-0010:60	/gangs can dpal mgon rnams kyi gtshor mdzad pa'i //	6	can dpal mgon rnams kyi gtshor mdzad ba 
BO_TZ_Terdzo-KA-0010:61	ris med skyes chen kun gyis zhabs la btud //	6	ris med skye chen kun gyis zhabs la dud 
BO_TZ_Terdzo-KA-0010:62	bla ma'i bla mar gyur la\u0f8e	6	bla ma bla mar gyur la\u0f8e 
BO_TZ_Terdzo-KA-0010:63	o rgyan rdo rje'i lung gis bsngags pa yi //	6	o rgyan rdo rje lung gis bsngags ba yi 
BO_TZ_Terdzo-KA-0010:64	rtsha ba'i chos bdag rnam bcus thog drangs te //	6	rtsha ba chos bdag rnam chu thogs drangs te 
BO_TZ_Terdzo-KA-0010:65	mnga' ris dbus gtshang mdo khams mtha' dbus su //	6	mnga ris dbus gtshang mdo khams mtha dbus su 
BO_TZ_Terdzo-KA-0010:66	zab gter phrin las spel la\u0f8e	6	zab gter phrin las spel la\u0f8e 
BO_TZ_Terdzo-KA-0010:67	gnas mchog rnams la rdo rje'i byin chen phab //	6	gnas mchog rnams la rdo rje byin chen bebs 
BO_TZ_Terdzo-KA-0010:68	sde brgyad 'byung por bka' nan rab brjid bstshal //	6	sde brgyad byung por bka nan rab brjid bstshal 
BO_TZ_Terdzo-KA-0010:69	sa gnad kun tu phyi nang rten 'brel bsgrigs //	6	sa gnad kun tu phyi nang rten brel sgrig 
BO_TZ_Terdzo-KA-0010:70	snyigs ma'i skal ngan bzlog la\u0f8e	7	snyigs ma skal ngan bzlog la\u0f8e 
BO_TZ_Terdzo-KA-0010:71	thun mong thun mong min pa'i smin grol dang // sgrub chen gar 'cham myong grol sbyin pa sogs //	7	thun mong thun mong min ba smin grol dang sgrub chen gar cham myong grol sbyin ba sogs 
BO_TZ_Terdzo-KA-0010:72	phyogs med bstshal pas skye rgu grangs med pa //	7	phyogs med bstshal ba skye rgu grangs med ba 
BO_TZ_Terdzo-KA-0010:73	'brel tshhad don ldan mdzad la\u0f8e	7	brel tshhad don ldan mdzad la\u0f8e 
BO_TZ_Terdzo-KA-0010:74	rtag 'dzin can rnams dge la bskul ba dang // don mchog rgya chen gzhan la gzigs nas kyang //	7	rtag dzin can rnams dge la skul ba dang don mchog rgya chen gzhan la gzigs nas kyang 
BO_TZ_Terdzo-KA-0010:75	skal ldan snang ngor cho 'phrul du mar bcas //	7	skal ldan snang ngor cho phrul du mar cha 
BO_TZ_Terdzo-KA-0010:76	pad+ma 'od du gshegs la\u0f8e	7	pad+ma d du gshegs la\u0f8e 
BO_TZ_Terdzo-KA-0010:77	pad+mas yongs su khebs pa'i zhing khams su //	7	pad+mas yongs su khebs ba zhing khams su 
BO_TZ_Terdzo-KA-0010:78	pad+ma'i 'od zer rgyal ba'i sras mchog ni //	7	pad+ma d zer rgyal ba sras mchog ni 
BO_TZ_Terdzo-KA-0010:79	pad+ma'i myu gu la sogs phyogs bcu na //	7	pad+ma myu gu la sogs phyogs chu na 
BO_TZ_Terdzo-KA-0010:80	rnam 'phrul mtha' yas ston la gsol ba 'debs //	8	rnam phrul mtha yas ston la gsol ba debs 
