segmentnr	original	stemmed
BO_K12_D0528=D0858_H0534=H0679:194b-0	@194b rgya gar skad du /	rgya gar skad du 
BO_K12_D0528=D0858_H0534=H0679:194b-1	a'arya aa gra pra d'i pa dh'a dru ra n'i bidy'a r'a dz'a /	aarya aa gra pra d ba dha dru ra n bidya ra dza 
BO_K12_D0528=D0858_H0534=H0679:194b-2	bod skad du /	bod skad du 
BO_K12_D0528=D0858_H0534=H0679:194b-3	'phags pa rig sngags kyi rgyal mo sgron ma mchog gi gzungs /	phag ba rig sngags kyi rgyal mo sgron ma mchog gi gzungs 
BO_K12_D0528=D0858_H0534=H0679:194b-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0528=D0858_H0534=H0679:194b-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0528=D0858_H0534=H0679:194b-6	bcom ldan 'das mnyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po dang / lha dang mi 'bum phrag du ma dang / byang chub sems dpa' 'bum phrag du ma dang thabs cig tu bzhugs te yongs su bskor cing mdun gyis bltas nas chos ston to //	joms ldan da nyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra ba na dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po dang lha dang mi bum phrag du ma dang byang chub sems dpa bum phrag du ma dang thabs cig tu bzhugs te yongs su skor cing mdun gyis lta nas chos ston to 
BO_K12_D0528=D0858_H0534=H0679:194b-7	sangs rgyas kyi zhing 'di nas sangs rgyas kyi zhing bye ba brgya phrag 'das pa na 'jig rten gyi khams me tog mtha' yas zhes bya ba de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sgrol ma mchog ces bya ba da	sangs rgya kyi zhing di nas sangs rgya kyi zhing bye ba brgya phrag da ba na jig rten gyi khams me tog mtha yas zhes byed ba de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya sgrol ma mchog ces byed ba da 
BO_K12_D0528=D0858_H0534=H0679:194b-8	ltar bzhugs te 'tsho zhing gzhes la chos kyang ston pa des byang chub sems dpa' 'od chen po dang / 'od dpag med ces bya ba byang chub sems dpa' gnyis 'jig rten gyi khams mi mdzed 'dir gtang ngo //	ltar bzhugs te tsho zhing gzhes la chos kyang ston ba des byang chub sems dpa d chen po dang d dpog med ces byed ba byang chub sems dpa gnyis jig rten gyi khams mi mdzed dir gtong ngo 
BO_K12_D0528=D0858_H0534=H0679:195a-0	de nas byang chub sems dpa' de gnyis rgyal bu rgyal byed @195a *//	de nas byang chub sems dpa de gnyis rgyal bu rgyal byed 
BO_K12_D0528=D0858_H0534=H0679:195a-1	kyi tshal mgon med zas sbyin gyi kun dga' ra ba ga la ba dang / bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sh'akya thub pa ga la bder song ste phyin nas bcom ldan 'das kyi zhabs la mgo bos phyag 'tshal te bcom ldan 'das la lan gsum bskor ba byas nas phyogs gcig tu	kyi tshal mgon med zas sbyin gyi kun dga ra ba ga la ba dang joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya shakya thub ba ga la bder gro ste phyin nas joms ldan da kyi zhabs la mgo bod phyag tshal te joms ldan da la lan gsum skor ba byed nas phyogs gcig tu 
BO_K12_D0528=D0858_H0534=H0679:195a-2	'dug go / phyogs gcig tu 'dug nas byang chub sems dpa' de gnyis kyis bcom ldan 'das la 'di skad ces gsol to //	dug go phyogs gcig tu dug nas byang chub sems dpa de gnyis kyis joms ldan da la di skad ces gsol to 
BO_K12_D0528=D0858_H0534=H0679:195a-3	bcom ldan 'das /	joms ldan da 
BO_K12_D0528=D0858_H0534=H0679:195a-4	sangs rgyas kyi zhing bye ba khrag 'bum 'das pa na 'jig rten gyi khams me tog mtha' yas zhes bgyi ba de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sgrol ma mchog ces bgyi ba da ltar bzhugs te 'tshe zhing gzhes	sangs rgya kyi zhing bye ba khrag bum da ba na jig rten gyi khams me tog mtha yas zhes bgyid ba de na de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya sgrol ma mchog ces bgyid ba da ltar bzhugs te tshe zhing gzhes 
BO_K12_D0528=D0858_H0534=H0679:195a-5	la chos kyang ston to //	la chos kyang ston to 
BO_K12_D0528=D0858_H0534=H0679:195a-6	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sgrol ma mchog des bdag cag gnyis 'jig rten gyi khams mi mjed 'dir btang ste /	joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya sgrol ma mchog des bdag cag gnyis jig rten gyi khams mi mjed dir gtong ste 
BO_K12_D0528=D0858_H0534=H0679:195a-7	bcom ldan 'das de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas sgrol ma mchog de bcom ldan 'das la gnod pa chung ngam /	joms ldan da de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya sgrol ma mchog de joms ldan da la gnod ba chung ngam 
BO_K12_D0528=D0858_H0534=H0679:195a-8	nyam nga ba nyung ngam /	nyam nga ba nyung ngam 
BO_K12_D0528=D0858_H0534=H0679:195a-9	bskyod pa yang ngam /	skyod ba yang ngam 
BO_K12_D0528=D0858_H0534=H0679:195b-0	'tsho 'am / stobs dang / bde ba dang / kha na ma tho ba ma mchis pa la @195b reg par gnas sam zhes snyun gsol lo //	tsho mang stobs dang bde ba dang kha na ma tho ba ma mchis ba la reg ba gnas sam zhes snyun gsol lo 
BO_K12_D0528=D0858_H0534=H0679:195b-1	'di skad ces kyang gsung ngo //	di skad ces kyang gsung ngo 
BO_K12_D0528=D0858_H0534=H0679:195b-2	'di na mi'am /	di na mi 
BO_K12_D0528=D0858_H0534=H0679:195b-3	mi ma lags pa'am /	mi ma lags ba 
BO_K12_D0528=D0858_H0534=H0679:195b-4	'byung po'am / sha za ram /	byung po sha za ram 
