segmentnr	original	stemmed
BO_K10_D0352_H0360:111a-0	@111a rgya gar skad du /	rgya gar skad du 
BO_K10_D0352_H0360:111a-1	prahma dz'a la s'u tra /	prahma dza la su tra 
BO_K10_D0352_H0360:111a-2	bod skad du /	bod skad du 
BO_K10_D0352_H0360:111a-3	tshangs pa dra ba'i mdo /	tshangs ba dra ba mdo 
BO_K10_D0352_H0360:111a-4	dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K10_D0352_H0360:111a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0352_H0360:111a-6	bcom ldan 'das dge slong gi dge 'dun chen po dge slong stong nyis brgya lnga bcu dang / dge bsnyen stong dang / slong mo pa lnga brgya rnams dang thabs gcig tu yul ma ga dha'i ljongs rgyu zhing gshegs pa gshegs pa las /	joms ldan da dge slong gi dge dun chen po dge slong stong nyis brgya lnga chu dang dge snyen stong dang slong mo ba lnga brgya rnams dang thabs gcig tu yul ma ga dha ljongs rgyu zhing gshegs ba gshegs ba las 
BO_K10_D0352_H0360:111a-7	mtshan mo rgyal po'i khab dang / skya snang can gyi grong gi bar de na /	mtshan mo rgyal po khab dang skya snang can gyi grong gi ba de na 
BO_K10_D0352_H0360:111b-0	'od ma'i lcug phran rgyal po'i gnas su dge slong gi dge 'dun dang thabs gcig tu bzhugs @111b so; ;de'i tshe kun tu rgyu rab dga' rnam grangs du ma'i sgo nas sangs rgyas la mi snyan par brjod la /	d ma lcug phran rgyal po gnas su dge slong gi dge dun dang thabs gcig tu bzhugs so; ;de tshe kun tu rgyu rab dga rnam grangs du ma sgo nas sangs rgya la mi snyan ba rjod la 
BO_K10_D0352_H0360:111b-1	chos dang dge 'dun la yang mi snyan pa brjod pa dang / kun tu rgyu rab dga'i slob ma bram ze'i bu tshangs byin zhes bya ba ni /	chos dang dge dun la yang mi snyan ba rjod ba dang kun tu rgyu rab dga slob ma bram ze bu tshangs byin zhes byed ba ni 
BO_K10_D0352_H0360:111b-2	rnam grangs du ma'i sgo nas sangs rgyas la snyan pa brjod la /	rnam grangs du ma sgo nas sangs rgya la snyan ba rjod la 
BO_K10_D0352_H0360:111b-3	chos dang / dge 'dun la snyan par brjod pa zhig ste /	chos dang dge dun la snyan ba rjod ba jig ste 
BO_K10_D0352_H0360:111b-4	de ltar slob dpon dang / slob ma de gnyis phan tshun lta ba dang / mos pa dang / bye brag phyed pa dang / bzod pa dag gis mi mthun par smra zhing /	de ltar slob dpon dang slob ma de gnyis phan tshun lta ba dang mos ba dang bye brag phyed ba dang bzod ba dag gis mi mthun ba smra zhing 
BO_K10_D0352_H0360:111b-5	dge slong gi dge 'dun dag dang / de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas kyi phyi bzhin zhabs 'bring du dong ngo //	dge slong gi dge dun dag dang de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya kyi phyi bzhin zhabs bring du dong ngo 
