segmentnr	original	folio	stemmed
BO_K11_D0119-2_H0368-2:164b-5	byang chub sems dpa' seng+ge sgras gsol pa /	164b	byang chub sems dpa seng+ge sgras gsol ba 
BO_K11_D0119-2_H0368-2:164b-6	bcom ldan 'das /	164b	joms ldan da 
BO_K11_D0119-2_H0368-2:164b-7	sems can thams cad la sangs rgyas kyi rang bzhin mchis pa ni ji ltar 'o ma'i nang na zho'i rang bzhin mchis pa dang mtshungs so //	164b	sems can thams cad la sangs rgya kyi rang bzhin mchis ba ni ji ltar mang ma nang na zho rang bzhin mchis ba dang mtshungs so 
BO_K11_D0119-2_H0368-2:164b-8	gal te 'o ma la zho'i rang bzhin ma mchis na ci'i slad du bcom ldan 'das kyis rgyu rnam pa gnyis te /	164b	gal te mang ma la zho rang bzhin ma mchis na ci slad du joms ldan da kyis rgyu rnam ba gnyis te 
BO_K11_D0119-2_H0368-2:164b-9	bden pa'i rgyu dang / rkyen gyi rgyu gsungs /	164b	bden ba rgyu dang rkyen gyi rgyu gsungs 
BO_K11_D0119-2_H0368-2:164b-10	rkyen gyi rgyu ni dri ma dang drod de /	164b	rkyen gyi rgyu ni dri ma dang drod de 
BO_K11_D0119-2_H0368-2:164b-11	nam mkha' stong pa ni rang bzhin ma mchis pas rkyen gyi rgyu ni ma mchis so //	164b	nam mkha stong ba ni rang bzhin ma mchis ba rkyen gyi rgyu ni ma mchis so 
BO_K11_D0119-2_H0368-2:164b-12	bcom ldan 'das kyis bka' stsal pa /	164b	joms ldan da kyis bka stsal ba 
BO_K11_D0119-2_H0368-2:164b-13	rigs kyi bu /	164b	rigs kyi bu 
BO_K11_D0119-2_H0368-2:164b-14	gal te 'o ma'i nang na nges par mar gyi rang bzhin yod na rkyen gyi rgyu ci dgos /	164b	gal te mang ma nang na nges ba mar gyi rang bzhin yod na rkyen gyi rgyu ci dgos 
BO_K11_D0119-2_H0368-2:164b-15	byang chub sems dpa' sengge sgras gsol pa /	164b	byang chub sems dpa sengge sgras gsol ba 
BO_K11_D0119-2_H0368-2:164b-16	bcom ldan 'das /	164b	joms ldan da 
BO_K11_D0119-2_H0368-2:164b-17	rang bzhin mchis pa'i slad du rgyu rkyen gyi rgyu 'tshal lo //	164b	rang bzhin mchis ba slad du rgyu rkyen gyi rgyu tshal lo 
BO_K11_D0119-2_H0368-2:164b-18	de ci'i slad du zhe na /	164b	de ci slad du zhe na 
BO_K11_D0119-2_H0368-2:164b-19	mthong bar bgyi ba'i slad du'o //	164b	mthong ba bgyid ba slad du 
BO_K11_D0119-2_H0368-2:164b-20	rkyen gyi rgyu ni gsal ba'i rgyu lags so //	164b	rkyen gyi rgyu ni gsal ba rgyu lags so 
BO_K11_D0119-2_H0368-2:165a-0	bcom @165a *// ldan 'das /	165a	joms ldan da 
BO_K11_D0119-2_H0368-2:165a-1	dper na / mun pa'i nang na sngar rdzas dag mchis pas mthong bar 'dod pa'i phyir sgron mas gsal bar bgyid do //	165a	dper na mun ba nang na sngar rdzas dag mchis ba mthong ba dod ba phyir sgron mas gsal ba bgyid do 
BO_K11_D0119-2_H0368-2:165a-2	gal te thog ma nas ma mchis na sgron mas ci zhig snang bar bgyi /	165a	gal te thogs ma nas ma mchis na sgron mas ci jig snang ba bgyid 
BO_K11_D0119-2_H0368-2:165a-3	ji ltar sa la rdza ma mchis pa'i phyir mi dang / chab dang / 'khor lo dang / thag gu dang / dbyug gu la sogs pa ni gsal ba'i rgyu'o //	165a	ji ltar sa la rdza ma mchis ba phyir mi dang chab dang khor lo dang thag gu dang dbyug gu la sogs ba ni gsal ba rgyu 
BO_K11_D0119-2_H0368-2:165a-4	shing n+ya gro dha'i 'bras bu yang sa dang / chu dang / smred ni gsal ba'i rgyu'o //	165a	shing n+ya gro dha bras bu yang sa dang chu dang smred ni gsal ba rgyu 
BO_K11_D0119-2_H0368-2:165a-5	de bzhin du 'o ma'i yang drod dang dri ma ni gsal ba'i rgyur 'gyur ro //	165a	de bzhin du mang ma yang drod dang dri ma ni gsal ba rgyur gyur ro 
BO_K11_D0119-2_H0368-2:165a-6	de bas na rang bzhin thog ma nas mchis kyang gsal ba'i rgyu la rag lus te /	165a	de ba na rang bzhin thogs ma nas mchis kyang gsal ba rgyu la rag lus te 
BO_K11_D0119-2_H0368-2:165a-7	des mthong bar 'gyur ro //	165a	des mthong ba gyur ro 
BO_K11_D0119-2_H0368-2:165a-8	don de lta bas na'o ma'i nang na thog ma nas zho mchis par mngon ngo //	165a	don de lta ba na ma nang na thogs ma nas zho mchis ba mngon ngo 
BO_K11_D0119-2_H0368-2:165a-9	bka' stsal pa /	165a	bka stsal ba 
BO_K11_D0119-2_H0368-2:165a-10	rigs kyi bu /	165a	rigs kyi bu 
BO_K11_D0119-2_H0368-2:165a-11	gal te 'o ma'i nang na nges par zho'i rang bzhin yod pa zhig yin na de nyid gsal ba'i rgyur 'gyur ro //	165a	gal te mang ma nang na nges ba zho rang bzhin yod ba jig yin na de nyid gsal ba rgyur gyur ro 
BO_K11_D0119-2_H0368-2:165a-12	gal te gsal ba'i rgyu yin na gdod gsal bar bya'ang ci dgos /	165a	gal te gsal ba rgyu yin na gdod gsal ba byed ci dgos 
BO_K11_D0119-2_H0368-2:165a-13	rigs kyi bu /	165a	rigs kyi bu 
BO_K11_D0119-2_H0368-2:165a-14	gal te gsal ba'i rgyu de rang bzhin gyis gsal ba yin na rtag tu bdag gsal bar byed pa'i rigs so //	165a	gal te gsal ba rgyu de rang bzhin gyis gsal ba yin na rtag tu bdag gsal ba byed ba rigs so 
BO_K11_D0119-2_H0368-2:165a-15	gal te bdag gsal bar mi byed na gzhan gsal bar byed mi nus so //	165a	gal te bdag gsal ba mi byed na gzhan gsal ba byed mi nus so 
BO_K11_D0119-2_H0368-2:165a-16	gal te gsal ba'i rgyu la rang bzhin rnam pa gnyis te /	165a	gal te gsal ba rgyu la rang bzhin rnam ba gnyis te 
BO_K11_D0119-2_H0368-2:165b-0	bdag gsal bar byed pa dang / gzhan gsal bar byed pa'o zhes bya ba ni don @165b de lta ma yin no //	165b	bdag gsal ba byed ba dang gzhan gsal ba byed ba zhes byed ba ni don de lta ma yin no 
BO_K11_D0119-2_H0368-2:165b-1	de ci'i phyir zhe na /	165b	de ci phyir zhe na 
BO_K11_D0119-2_H0368-2:165b-2	gsal ba'i rgyu gcig la ji ltar gnyis su 'gyur /	165b	gsal ba rgyu gcig la ji ltar gnyis su gyur 
BO_K11_D0119-2_H0368-2:165b-3	gal ta gnyis su 'gyur na 'o ma'ang gnyis su 'gyur ro //	165b	gal ta gnyis su gyur na mang ma gnyis su gyur ro 
BO_K11_D0119-2_H0368-2:165b-4	gal te 'o ma la rang bzhin gnyis su med na ci'i phyir de gsal ba'i rgyu 'ba' zhig gnyis su 'gyur /	165b	gal te mang ma la rang bzhin gnyis su med na ci phyir de gsal ba rgyu ba jig gnyis su gyur 
BO_K11_D0119-2_H0368-2:165b-5	sengge sgras gsol pa /	165b	sengge sgras gsol ba 
BO_K11_D0119-2_H0368-2:165b-6	bcom ldan 'das /	165b	joms ldan da 
BO_K11_D0119-2_H0368-2:165b-7	ji ltar 'jig rten pas bdag dang mi brgyad ces 'chi ba bzhin du gsal ba'i rgyu'ang de dang 'dra ste /	165b	ji ltar jig rten ba bdag dang mi brgyad ces chi ba bzhin du gsal ba rgyu de dang dra ste 
BO_K11_D0119-2_H0368-2:165b-8	bdag dang gzhin gsal bar bgyid do //	165b	bdag dang gzhin gsal ba bgyid do 
BO_K11_D0119-2_H0368-2:165b-9	bcom ldan 'das kyis bka' stsal pa /	165b	joms ldan da kyis bka stsal ba 
BO_K11_D0119-2_H0368-2:165b-10	rigs kyi bu /	165b	rigs kyi bu 
BO_K11_D0119-2_H0368-2:165b-11	gal te gsal ba'i rgyu de lta na gsal ba'i rgyu zhes mi bya'o //	165b	gal te gsal ba rgyu de lta na gsal ba rgyu zhes mi byed 
BO_K11_D0119-2_H0368-2:165b-12	de ci'i phyir zhe na /	165b	de ci phyir zhe na 
BO_K11_D0119-2_H0368-2:165b-13	grangs ni bdag dang gzhan gyi gzugs bgrang nus pas brgyad ces bya ste /	165b	grangs ni bdag dang gzhan gyi gzugs bgrong nus ba brgyad ces byed ste 
