segmentnr	original	folio	stemmed
BO_TZ46_MI-028:0	@#// bcom ldan 'das rta mchog rol pa gnyen po lha bzhi'i don dbang mdor bsdus pa bzhugs so //	0	joms ldan da rta mchog rol ba gnyen po lha bzhi don dbang mdor sdud ba bzhugs so 
BO_TZ46_MI-028:1	na mo gu ru ha ya gr-i ba ya /	0	na mo gu ru ha ya gr-i ba ya 
BO_TZ46_MI-028:2	dkyil 'khor ras bris sam tshhom bu'i dbus su bum pa /	0	dkyil khor ras bri sam tshhom bu dbus su bum ba 
BO_TZ46_MI-028:3	g.yas su gsang rdzas /	0	g.yas su gsang rdzas 
BO_TZ46_MI-028:4	rgyab tu rig tshaka	0	rgyab tu rig tshaka 
BO_TZ46_MI-028:5	/g.yon du shel rdo /	0	du shel rdo 
BO_TZ46_MI-028:6	gtong dbang byed na mdun du dbang gtor /	0	gtong dbang byed na mdun du dbang thor 
BO_TZ46_MI-028:7	de'i mdun du sman gtor rak+ta nyer spyod sogs bsham /	0	de mdun du sman thor rak+ta nyer spyod sogs bsham 
BO_TZ46_MI-028:8	bdag mdun bum gsum dbyer med kyi sgom bzlas mchod bstod yig brgyar bcas pa'i mthar /	0	bdag mdun bum gsum dbyer med kyi sgom bzlas mchod bstod yig brgyar cha ba mthar 
BO_TZ46_MI-028:9	las bum du bdud rtshi 'khyil pa skad cig gis gsal ba'i sku las bdud rtshi'i rgyun babs pas bum pa gang bar bsam la /	0	las bum du bdud rtshi khyil ba skad cig gis gsal ba sku las bdud rtshi rgyun bab ba bum ba gang ba bsam la 
BO_TZ46_MI-028:10	a mr-ita ci nus bzlas mthar /	1	a mr-ita ci nus bzlas mthar 
BO_TZ46_MI-028:11	rig pa'i me tog dor bas bdag 'jug blang /	1	rig ba me tog dor ba bdag jug blang 
BO_TZ46_MI-028:12	spro na tshhogs mchod sogs bya /	1	spro na tshhogs mchod sogs byed 
BO_TZ46_MI-028:13	de nas slob ma la khrus byas /	1	de nas slob ma la khru byed 
BO_TZ46_MI-028:14	bgegs gtor gtang /	1	bgegs thor gtong 
BO_TZ46_MI-028:15	srung 'khor bsgom pa bcas rgyas bsdus gang rigs mthar /	1	srung khor bsgom ba cha rgya sdud gang rigs mthar 
BO_TZ46_MI-028:16	nam mkha' dang mnyam pa'i sems can thams cad kyi don du thugs bskyed pa gsal btab ste gsan 'tshhal /	1	nam mkha dang mnyam ba sems can thams cad kyi don du thugs skyed ba gsal debs ste gsan tshhal 
BO_TZ46_MI-028:17	de la 'dir kun mkhyen rgyal ba'i dbang po 7rdo rje thogs med rtshal gyi dag pa ye shes kyi gzigs ngor shar ba'i /	1	de la dir kun mkhyen rgyal ba dbang po 7rdo rje thogs med rtshal gyi dag ba ye shes kyi gzigs ngor char ba 
BO_TZ46_MI-028:18	yang gsang rgya can gyi chos sde nyi shu rtsha lnga'i nang gses lto 'gros btegs pa'i yid bzhin dbang rgyal gyi rgya can las /	1	yang gsang rgya can gyi chos sde nyi shu rtsha lnga nang gses lto gros degs ba yid bzhin dbang rgyal gyi rgya can las 
BO_TZ46_MI-028:19	dus ma yin pa'i 'chi ba'i gnyen po bcom ldan 'das mgon po tshhe dpag tu med pa dang / bar gdon rgyal 'gong dam sri'i gnyen po rta mgrin /	1	dus ma yin ba chi ba gnyen po joms ldan da mgon po tshhe dpog tu med ba dang ba don rgyal gong dam sri gnyen po rta mgrin 
BO_TZ46_MI-028:20	steng gdon gza'i gnyen po phyag rdor /	2	steng don gza gnyen po phyag rdar 
