segmentnr	original	folio	stemmed
BO_TZ_Terdzo-PHA-034-1:0	@#// bka' brgyad bde gshegs 'dus pa las /	0	bka brgyad bde gshegs du ba las 
BO_TZ_Terdzo-PHA-034-1:1	rtsha ba'i dkyil 'khor dang 'brel ba'i tshhe'i sgrub pa phrin las dbang bskur bcas nyams su len bder bkod pa 'chi med bcud sbyin zhes bya ba bzhugs so //	0	rtsha ba dkyil khor dang brel ba tshhe sgrub ba phrin las dbang skur cha nyams su len bder bkod ba chi med bcud sbyin zhes byed ba bzhugs so 
BO_TZ_Terdzo-PHA-034-1:2	na mo gu ru shri he ru ka kro d+ha ra dza ya /	0	na mo gu ru shri he ru ka kro d+ha ra dza ya 
BO_TZ_Terdzo-PHA-034-1:3	bde gshegs kun 'dus dkyil 'khor tshhom bu dgu	0	bde gshegs kun du dkyil khor tshhom bu dgu 
BO_TZ_Terdzo-PHA-034-1:4	/tshhe mchog bcud 'dzin phyag rgya'i skur shar ba'i //	0	mchog bcud dzin phyag rgya skur char ba 
BO_TZ_Terdzo-PHA-034-1:5	dngos grub bde blag thob phyir de'i sgrub thabs //	0	dngos grub bde blag thob phyir de sgrub thabs 
BO_TZ_Terdzo-PHA-034-1:6	smin byed dang bcas lag tu blang bder dgod //	0	smin byed dang cha lag tu blang bder god 
BO_TZ_Terdzo-PHA-034-1:7	de'ang rtsha ba'i gzhung las /	0	de rtsha ba gzhung las 
BO_TZ_Terdzo-PHA-034-1:8	rnal 'byor pa tshhe ring ba ni dngos grub rnam gnyis mthar phyin par 'grub pa'i rgyu'i gtsho bo yin zhing /	0	rnal byor ba tshhe ring ba ni dngos grub rnam gnyis mthar phyin ba grub ba rgyu gtsho bo yin zhing 
BO_TZ_Terdzo-PHA-034-1:9	tshhe la bar du gcod pa'i rkyen drug gis tshhe nyams pa'i rtags bzhi 'byung ba la gso ba'i thabs rnam pa gsum du gsungs pa'i gtsho bo gso mkhan rnal 'byor pas shes par bya ba tshhe gnas pa dang / 'phrog pa dang / bcing ba dang /	0	tshhe la ba du gcod ba rkyen drug gis tshhe nyams ba rtags bzhi byung ba la gso ba thabs rnam ba gsum du gsungs ba gtsho bo gso mkhan rnal byor ba shes ba byed ba tshhe gnas ba dang phrog ba dang ching ba dang 
