segmentnr	original	stemmed
BO_T06_D4038-1:93a-2	dgra bcom pa dbang po du dag dang ldan zhe na /	dgra joms ba dbang po du dag dang ldan zhe na 
BO_T06_D4038-1:93a-3	smras pa / srid pa las bcu dgu kho na dang ngo //	smras ba srid ba las chu dgu kho na dang ngo 
BO_T06_D4038-1:93a-4	gzugs kyi khams su skyes pa dbang po du dag dang ldan zhe na /	gzugs kyi khams su skye ba dbang po du dag dang ldan zhe na 
BO_T06_D4038-1:93a-5	smras pa / srid pa las bco brgyad dang ngo //	smras ba srid ba las chos brgyad dang ngo 
BO_T06_D4038-1:93a-6	gzugs med pa'i khams su skyes pa dbang po du dag dang ldan zhe na /	gzugs med ba khams su skye ba dbang po du dag dang ldan zhe na 
BO_T06_D4038-1:93a-7	smras pa / srid pa las bcu gcig dang ngo //	smras ba srid ba las chu gcig dang ngo 
BO_T06_D4038-1:93a-8	'dod pa'i khams nas shi 'phos nas de nyid du skye ba na /	dod ba khams nas chi pho nas de nyid du skye ba na 
BO_T06_D4038-1:93a-9	dbang po du dag ni spong bar byed /	dbang po du dag ni spong ba byed 
BO_T06_D4038-1:93a-10	du ni 'thob par byed ce na /	du ni thob ba byed ce na 
BO_T06_D4038-1:93a-11	smras pa / re zhig gzugs can rnams ni srid pa las ma tshang ba rnams spong bar byed cing ma tshang ba rnams 'thob par byed pa dang / ma tshang ba rnams spong bar byed cing tshang ba rnams 'thob par byed pa dang / tshang ba rnams spong bar byed cing ma tshang ba rnams 'thob par byed pa dang /	smras ba re jig gzugs can rnams ni srid ba las ma tshang ba rnams spong ba byed cing ma tshang ba rnams thob ba byed ba dang ma tshang ba rnams spong ba byed cing tshang ba rnams thob ba byed ba dang tshang ba rnams spong ba byed cing ma tshang ba rnams thob ba byed ba dang 
BO_T06_D4038-1:93a-12	dman pa rnams spong bar byed cing /	dman ba rnams spong ba byed cing 
BO_T06_D4038-1:93a-13	dman pa rnams 'thob par byed pa dang / dman pa rnams spong bar byed cing /	dman ba rnams thob ba byed ba dang dman ba rnams spong ba byed cing 
