segmentnr	original	stemmed
BO_T17_O2MS163914CZ189836:2001	can bskyed la/_lha bskyed pa ni/_dbus su pad+ma dang zla ba'i steng du gtsho	can skyed skyed ba su pad+ma dang zla ba steng du gtsho 
BO_T17_O2MS163914CZ189836:2002	mo gdugs dkar mo zhal gsum sngo ba dang dmar ba dang /_phyag brgyad ma	mo gdugs dkar mo zhal gsum sngo ba dang dmar ba dang brgyad ma 
BO_T17_O2MS163914CZ189836:2003	gdugs dang /_'khor lo dang /_gzhu dang /_lcags kyu bsnams pa'o/_/	gdugs dang lo dang dang kyu snom 
BO_T17_O2MS163914CZ189836:2004	g.yon na rgyal mtshhan dang rdo rje dang mda' dang zhags pa'o/_/shar du drag shul	g.yon na rgyal mtshhan dang rdo rje dang mda dang zhags du drag shul 
BO_T17_O2MS163914CZ189836:2005	chen mo sngon mo dang /_lhor rtum mo chen mo ser mo dang /_nub tu 'bar ma	chen mo sngon mo dang rtum mo chen mo ser mo dang tu bar ma 
BO_T17_O2MS163914CZ189836:2006	chen mo dmar mo/_byang du stobs chen mo ljang khu/_g.yas bum pa 'dzin pa/	chen mo dmar du stobs chen mo ljang bum ba dzin 
BO_T17_O2MS163914CZ189836:2007	g.yon dkur brten pa'o/_/rtshibs bcu drug gi shar ma bzhi la/_gos	g.yon dkur rten chu drug gi char ma bzhi 
BO_T17_O2MS163914CZ189836:2008	dkar mo/_dmar mo/_khro gnyer can ljang khu/_phreng ba ma ser mo/_pad	dkar gnyer can ljang ba ma ser 
BO_T17_O2MS163914CZ189836:2009	ma'i rdo rje sngon mo/_bzhi ud pa la 'dzin pa'o/_/lho'i bzhi la gzhan gyis mi	ma rdo rje sngon ud ba la dzin bzhi la gzhan gyis mi 
BO_T17_O2MS163914CZ189836:2010	thub ma sngon mo/_sgrol ma ljang khu/_mchod ma dkar mo/_gzi brjid ma ser	thub ma sngon ma ljang ma dkar brjid ma ser 
BO_T17_O2MS163914CZ189836:2011	mo/_bzhi rdo rje dang dbyug pa thogs pa'o/_/nub tu lu gu rgyud ma dmar mo/	rdo rje dang dbyug ba thogs tu lu gu brgyud ma dmar 
BO_T17_O2MS163914CZ189836:2012	spos ma ser mo/_stobs chen ma dkar mo/_rdo rje rigs 'dzin ma ljang khu/	spros ma ser chen ma dkar rje rigs dzin ma ljang 
