segmentnr	original	stemmed
BO_T02_D2663a:65a-0	@65a * // rnam par snang mdzad mngon par byang chub pa'i rgyud chen po'i 'grel bshad bzhugs /	rnam ba snang mdzad mngon ba byang chub ba brgyud chen po grel chad bzhugs 
BO_T02_D2663a:65a-1	# // n'a ma siddhi r'a dza /	na ma siddhi ra dza 
BO_T02_D2663a:65a-2	siddhi siddha / bcom ldan 'das kyis thog ma thams cad mkhyen pa'i ye shes brnyes nas /	siddhi siddha joms ldan da kyis thogs ma thams cad mkhyen ba ye shes brnyes nas 
BO_T02_D2663a:65a-3	thams cad mkhyen pa'i ye shes des 'dul ba'i 'gro ba rnam pa gnyis su gzigs pa ni /	thams cad mkhyen ba ye shes des dul ba gro ba rnam ba gnyis su gzigs ba ni 
BO_T02_D2663a:65a-4	dmigs pa dang bcas pa la mos pa gtsor gyur ba rnams dang / zab cing rgya che ba la mos pa gtsor gyur pa rnams so //	dmigs ba dang cha ba la mos ba gtsor gyur ba rnams dang zab cing rgya che ba la mos ba gtsor gyur ba rnams so 
BO_T02_D2663a:65a-5	'dul ba'i 'gro ba de rnams la yang spyod pa rnam pa gnyis te /	dul ba gro ba de rnams la yang spyod ba rnam ba gnyis te 
BO_T02_D2663a:65a-6	pha rol tu phyin pa'i sgo nas 'jug cing spyod pa dang / sngags kyi sgo nas 'jug cing spyod pa'i //	pha rol tu phyin ba sgo nas jug cing spyod ba dang sngags kyi sgo nas jug cing spyod ba 
BO_T02_D2663a:65a-7	de la pha rol tu phyin pa'i sgo nas 'jug cing spyod pa la yang rnam pa gnyis te /	de la pha rol tu phyin ba sgo nas jug cing spyod ba la yang rnam ba gnyis te 
BO_T02_D2663a:65a-8	dmigs pa dang bcas pa la mos pa gtsor gyur pa dang / zab cing rgya che ba la mos pa gtsor gyur pa ste /	dmigs ba dang cha ba la mos ba gtsor gyur ba dang zab cing rgya che ba la mos ba gtsor gyur ba ste 
BO_T02_D2663a:65a-9	de la pha rol tu phyin pa'i sgo nas 'jug cing /	de la pha rol tu phyin ba sgo nas jug cing 
BO_T02_D2663a:65a-10	spyod pa'i 'dul ba'i 'gro ba dmigs pa dang bcas pa la mos pa gtsor gyur pa rnams kyi don du 'dul ba dang / mdo sde dang / mngon pa'i chos rnams dang / de bzhin du gzhan yang theg pa chen po'i mdo sde khyim bdag dpa' bo la sogs pa rnams bstan to //	spyod ba dul ba gro ba dmigs ba dang cha ba la mos ba gtsor gyur ba rnams kyi don du dul ba dang mdo sde dang mngon ba chos rnams dang de bzhin du gzhan yang theg ba chen po mdo sde khyim bdag dpa bo la sogs ba rnams ston to 
BO_T02_D2663a:65a-11	de bzhin du zab cing rgya che ba la mos pa'i 'dul ba'i 'gro ba rnams kyi don du zab cing rgya che ba'i mdo sde sdong pos brgyan pa dang / sa bcu pa dang / ting nge 'dzin gyi rgyal po la sogs pa rnams bstan to //	de bzhin du zab cing rgya che ba la mos ba dul ba gro ba rnams kyi don du zab cing rgya che ba mdo sde sdong pos rgyan ba dang sa chu ba dang ting nge dzin gyi rgyal po la sogs ba rnams ston to 
BO_T02_D2663a:65a-12	de bzhin du zab cing rgya che ba sngags kyi sgo nas 'jug cing spyod pa'i gdul bya'i 'gro ba rnams la yang rnam pa gnyis te /	de bzhin du zab cing rgya che ba sngags kyi sgo nas jug cing spyod ba gdul byed gro ba rnams la yang rnam ba gnyis te 
BO_T02_D2663a:65b-0	dmigs @65b pa dang bcas pa la mos pa gtsor gyur pa dang / zab cing rgya che ba la mos pa gtsor gyur pa ste /	dmigs ba dang cha ba la mos ba gtsor gyur ba dang zab cing rgya che ba la mos ba gtsor gyur ba ste 
BO_T02_D2663a:65b-1	de la dmigs pa dang bcas pa la mos pa gtsor gyur pa rnams kyi don du 'phags pa rab tu grub pa'i rgyud dang / rig 'dzin gyi sde snod la sogs pa bya ba'i rgyud rnams bstan to //	de la dmigs ba dang cha ba la mos ba gtsor gyur ba rnams kyi don du phag ba rab tu grub ba brgyud dang rig dzin gyi sde snod la sogs ba byed ba brgyud rnams ston to 
BO_T02_D2663a:65b-2	de bzhin du zab cing rgya che bas 'dul ba'i 'gro ba rnams kyi don du 'phags pa de kho na nyid bsdus pa'i rgyud la sogs pa bstan te /	de bzhin du zab cing rgya che ba dul ba gro ba rnams kyi don du phag ba de kho na nyid sdud ba brgyud la sogs ba ston te 
BO_T02_D2663a:65b-3	dmigs pa dang bcas pa la gtsor gyur ches pa yang zab cing rgya che ba la mos shing mi spyad pa ma yin mod kyi /	dmigs ba dang cha ba la gtsor gyur ches ba yang zab cing rgya che ba la mos shing mi spyod ba ma yin mod kyi 
BO_T02_D2663a:65b-4	dmigs pa dang bcas pa la spyod par mos pa'i shas che ba la bya'o //	dmigs ba dang cha ba la spyod ba mos ba shas che ba la byed 
BO_T02_D2663a:65b-5	zab cing rgya che ba la mos pa la gtsor gyur pa rnams la dmigs pa dang bcas pa'i spyod pa la ma mos shing mi spyod pa ma yin mod kyi /	zab cing rgya che ba la mos ba la gtsor gyur ba rnams la dmigs ba dang cha ba spyod ba la ma mos shing mi spyod ba ma yin mod kyi 
BO_T02_D2663a:65b-6	zab cing rgya che ba la spyod pa'i shas che ba ste /	zab cing rgya che ba la spyod ba shas che ba ste 
BO_T02_D2663a:65b-7	de ltar mngon pa ni 'phags pa de nyid bsdus pa la sogs pa nang gi sbyor ba gtsor gyur pa yin mod kyi /	de ltar mngon ba ni phag ba de nyid sdud ba la sogs ba nang gi sbyor ba gtsor gyur ba yin mod kyi 
BO_T02_D2663a:65b-8	phyi'i spyod pa rnams kyang med pa ma yin no //	phyi spyod ba rnams kyang med ba ma yin no 
BO_T02_D2663a:65b-9	de bzhin du bya ba'i rgyud rnams kyang phyi'i spyod pa gtsor gyur pa yin mod kyi /	de bzhin du byed ba brgyud rnams kyang phyi spyod ba gtsor gyur ba yin mod kyi 
BO_T02_D2663a:65b-10	nang gi spyod pa yang med pa ma yin te /	nang gi spyod ba yang med ba ma yin te 
BO_T02_D2663a:65b-11	rig 'dzin gyi sde snod la sogs par gsungs pa rnam par thar pa'i sgo gsum la gzhol ba la sogs pa ste /	rig dzin gyi sde snod la sogs ba gsungs ba rnam ba thar ba sgo gsum la gzhol ba la sogs ba ste 
BO_T02_D2663a:65b-12	de bzhin du pha rol tu phyin pa'i sgo nas 'jug cing spyod pa rnams la yang ji ltar rigs par spyad par shes par bya'o //	de bzhin du pha rol tu phyin ba sgo nas jug cing spyod ba rnams la yang ji ltar rigs ba spyod ba shes ba byed 
BO_T02_D2663a:65b-13	de bzhin du rnam par snang mdzad mngon par byang chub pa rnams par sprul pa'i byin gyi rlabs kyi rgyud 'di yang thabs dang shes rab gtsor gyur pa sbyor ba'i rgyud yin mod kyi /	de bzhin du rnam ba snang mdzad mngon ba byang chub ba rnams ba sprul ba byin gyi rlabs kyi brgyud di yang thabs dang shes rab gtsor gyur ba sbyor ba brgyud yin mod kyi 
BO_T02_D2663a:65b-14	bya ba la mos pa'i gdul bya'i 'gro ba rnams la gzung ba'i phyir bya ba'i rgyud kyi rjes su mthun pa'i spyod pa dag kyang bstan pas /	byed ba la mos ba gdul byed gro ba rnams la gzung ba phyir byed ba brgyud kyi rjes su mthun ba spyod ba dag kyang ston ba 
BO_T02_D2663a:65b-15	bya ba'i rgyud dam gnyis ka'i rgyud lta bur so sor brtags shing grags so //	byed ba brgyud dam gnyis ka brgyud lta bur so sor rtog shing grags so 
BO_T02_D2663a:65b-16	de la bcom ldan 'das kyis rgyud 'di yang gdul bya'i 'gro ba rab 'bring the ma gsum gyi don du bstan pa ni /	de la joms ldan da kyis brgyud di yang gdul byed gro ba rab bring the ma gsum gyi don du ston ba ni 
BO_T02_D2663a:65b-17	mgo glengs pas shes pa dang / don rnam par phye bas shes pa dang / tshig gi mthar gyur pa'i gdul ba'i 'gro ba rnams la'o //	mgo gleng ba shes ba dang don rnam ba byed ba shes ba dang tshig gi mthar gyur ba gdul ba gro ba rnams la 
BO_T02_D2663a:66a-0	de la mgo glengs pas shes pa ni shes rab mchog tu rno zhing thos pa mang ba dang ldan pas rgyud 'di'i ming don gyi rjes @66a * //	de la mgo gleng ba shes ba ni shes rab mchog tu rno zhing thos ba mang ba dang ldan ba brgyud di ming don gyi rjes 
BO_T02_D2663a:66a-1	su mthun pa rnam par snang mdzad mngon par byang chub pa rnam par sprul pa'i byin gyi rlabs zhes pa'i ming tsam thos pas /	su mthun ba rnam ba snang mdzad mngon ba byang chub ba rnam ba sprul ba byin gyi rlabs zhes ba ming tsam thos ba 
BO_T02_D2663a:66a-2	rgyud 'di'i don thams cad go bar gyur pa ni rnam par snang mdzad ces bya ba'i tshig gis bcom ldan 'das rnam par snang mdzad longs spyod rdzogs pa'i sku bsod nams dang ye shes kyi tshogs yongs su rdzogs pa /	brgyud di don thams cad go ba gyur ba ni rnam ba snang mdzad ces byed ba tshig gis joms ldan da rnam ba snang mdzad longs spyod rdzogs ba sku bsod nams dang ye shes kyi tshogs yongs su rdzogs ba 
BO_T02_D2663a:66a-3	thams cad mkhyen pa'i rang bzhin du shes so //	thams cad mkhyen ba rang bzhin du shes so 
