segmentnr	original	stemmed
BO_K12_D0424_H0400:41a-7	'khyud las 'bras bu cung zad tsam //	khyud las bras bu cung zad tsam 
BO_K12_D0424_H0400:41a-8	drud pa las ni dga' ba skyes //	drud ba las ni dga ba skye 
BO_K12_D0424_H0400:41a-9	kun gyi mtha' mar dga' bral lo //	kun gyi mtha mar dga bral lo 
BO_K12_D0424_H0400:41a-10	de ltar dga' dang dga' bral 'bras //	de ltar dga dang dga bral bras 
BO_K12_D0424_H0400:41a-11	khams gsum pa las skye bar 'gyur //	khams gsum ba las skye ba gyur 
BO_K12_D0424_H0400:41a-12	rab dga' sems kyi sbyor ba yis //	rab dga sems kyi sbyor ba yis 
BO_K12_D0424_H0400:41a-13	dngos po gsum gyis 'ching mi 'gyur //	dngos po gsum gyis ching mi gyur 
BO_K12_D0424_H0400:41a-14	bza' dang btung ba gang ci'ang rung //	bza dang thung ba gang ci rung 
BO_K12_D0424_H0400:41a-15	bde ba 'bab pa'i kha zas rnams //	bde ba bab ba kha zas rnams 
BO_K12_D0424_H0400:41a-16	de kun bshang dang gci sogs su //	de kun bshang dang gci sogs su 
BO_K12_D0424_H0400:41a-17	rnal 'byor rig pas rtag tu brtag /	rnal byor rig ba rtag tu rtog 
BO_K12_D0424_H0400:41a-18	gang ci rung ba'i dga' rtse 'jo //	gang ci rung ba dga rtse jo 
BO_K12_D0424_H0400:41a-19	'khyud pa dang ni 'o byed dang // nyed dang 'tshir ba nyid kyis ni //	khyud ba dang ni mang byed dang nyed dang tshir ba nyid kyis ni 
BO_K12_D0424_H0400:41a-20	phyag rgya chen po'ang mthong bar 'gyur //	phyag rgya chen po mthong ba gyur 
BO_K12_D0424_H0400:41a-21	'di lta'i sgom dang ldan pas ni //	di lta sgom dang ldan ba ni 
BO_K12_D0424_H0400:41a-22	'di ru 'grub par the tshom med //	di ru grub ba the tshom med 
BO_K12_D0424_H0400:41a-23	rnal 'byor ma lngas sangs rgyas kyi //	rnal byor ma lngas sangs rgya kyi 
BO_K12_D0424_H0400:41a-24	dpal dang phyag rgya che ster byed //	dpal dang phyag rgya che ster byed 
BO_K12_D0424_H0400:41a-25	rnal 'byor pa yis de mchod na //	rnal byor ba yis de mchod na 
BO_K12_D0424_H0400:41a-26	'dod pa rnams kyis gos mi 'gyur //	dod ba rnams kyis gos mi gyur 
BO_K12_D0424_H0400:41a-27	phrag dog la sogs kyis sbags kyang //	phrag dog la sogs kyis sbag kyang 
BO_K12_D0424_H0400:41a-28	de la nyes pas gnod pa med //	de la nyes ba gnod ba med 
BO_K12_D0424_H0400:41a-29	rnal 'byor pa yi mchog de nyid //	rnal byor ba yi mchog de nyid 
BO_K12_D0424_H0400:41a-30	srid pa'i nyes pas gos mi 'gyur //	srid ba nyes ba gos mi gyur 
BO_K12_D0424_H0400:41b-0	@41b ji srid khams ni phyi mi 'gyur //	ji srid khams ni phyi mi gyur 
BO_K12_D0424_H0400:41b-1	sangs rgyas sku srid sdig dang bral //	sangs rgya sku srid sdig dang bral 
BO_K12_D0424_H0400:41b-2	byang chub sems ni 'dzag med pa //	byang chub sems ni dzag med ba 
BO_K12_D0424_H0400:41b-3	gang tshe phun sum tshogs pa'i shing //	gang tshe phun sum tshogs ba shing 
BO_K12_D0424_H0400:41b-4	sangs rgyas thod pa zhes bya ba'i rnal 'byor ma'i rgyud bla na med pa gsang ba'i yang shin tu gsang ba las /	sangs rgya thod ba zhes byed ba rnal byor ma brgyud bla na med ba gsang ba yang shin tu gsang ba las 
BO_K12_D0424_H0400:41b-5	sems rnam par dag pa'i le'u ste bcu gsum pa'o ////	sems rnam ba dag ba leu ste chu gsum ba 
BO_K12_D0424_H0400:41b-6	de nas yang dag rab bshad pa //	de nas yang dag rab chad ba 
BO_K12_D0424_H0400:41b-7	sna tshogs sde mas bsngags pa'i le'u /	sna tshogs sde mas bsngags ba leu 
BO_K12_D0424_H0400:41b-8	de ltar phyag na rdo rje la sogs pa'i byang chub sems dpa' rnams dang / ri rab kyi rdul phra rab snyed dang mtshungs pa'i rnal 'byor ma rnams spyan drangs shing mgu ba'i sems kyis sna tshogs sde ma la btud de bstod pa /	de ltar phyag na rdo rje la sogs ba byang chub sems dpa rnams dang ri rab kyi rdul phra rab snyed dang mtshungs ba rnal byor ma rnams spyan drangs shing mgu ba sems kyis sna tshogs sde ma la dud de bstod ba 
BO_K12_D0424_H0400:41b-9	ae ma'o bcom ldan 'das lha mo //	ae ma joms ldan da lha mo 
BO_K12_D0424_H0400:41b-10	sangs rgyas thams cad skyed byed ma //	sangs rgya thams cad skyed byed ma 
BO_K12_D0424_H0400:41b-11	dpal dang grags pa che zhing 'jigs //	dpal dang grags ba che zhing jigs 
BO_K12_D0424_H0400:41b-12	sems can kun la phan mdzad ma //	sems can kun la phan mdzad ma 
BO_K12_D0424_H0400:41b-13	lha mo snying rje che ldan ma //	lha mo snying rje che ldan ma 
BO_K12_D0424_H0400:41b-14	phyag rgya chen po blo chen ma //	phyag rgya chen po blo chen ma 
BO_K12_D0424_H0400:41b-15	don chen 'bras bu ston mdzad ma //	don chen bras bu ston mdzad ma 
BO_K12_D0424_H0400:41b-16	sangs rgyas thod pa yi ni rgyud //	sangs rgya thod ba yi ni brgyud 
BO_K12_D0424_H0400:41b-17	rdo rje 'chang gis sbas pa dang // sangs rgyas rnams kyis ma gsungs shing //	rdo rje chang gis sbed ba dang sangs rgya rnams kyis ma gsungs shing 
BO_K12_D0424_H0400:41b-18	byang chub sems dpa'i yul min pa //	byang chub sems dpa yul min ba 
BO_K12_D0424_H0400:41b-19	gsungs gcig gis ni gsal mdzad de //	gsungs gcig gis ni gsal mdzad de 
BO_K12_D0424_H0400:41b-20	de ni lha mo khyod kyis gsungs //	de ni lha mo khyod kyis gsungs 
BO_K12_D0424_H0400:41b-21	ae ma'o gnod chen lha mo khyod //	ae ma gnod chen lha mo khyod 
BO_K12_D0424_H0400:41b-22	rnal 'byor ma kun bsdus byas pa //	rnal byor ma kun sdud byed ba 
BO_K12_D0424_H0400:41b-23	de bzhin gshegs kun yul min pa //	de bzhin gshegs kun yul min ba 
BO_K12_D0424_H0400:42a-0	rnyed @42a *// dka'i dngos grub gang yin pa //	rnyed dka dngos grub gang yin ba 
BO_K12_D0424_H0400:42a-1	de ni lha mos gsal bar mdzod //	de ni lha mos gsal ba mdzod 
BO_K12_D0424_H0400:42a-2	gsungs pa / rnal 'byor ma ni thams cad nyon //	gsungs ba rnal byor ma ni thams cad nyon 
BO_K12_D0424_H0400:42a-3	byang chub sems dpa' thams cad dang // 'dod chags bral dang bdag chen nyon //	byang chub sems dpa thams cad dang dod chags bral dang bdag chen nyon 
BO_K12_D0424_H0400:42a-4	sangs rgyas de bzhin gshegs pa nyon //	sangs rgya de bzhin gshegs ba nyon 
BO_K12_D0424_H0400:42a-5	klu dang lhar bcas mi rnams nyon //	klu dang lhar cha mi rnams nyon 
BO_K12_D0424_H0400:42a-6	rgyud rgyal 'di ni bklags tsam gyis //	brgyud rgyal di ni bklags tsam gyis 
BO_K12_D0424_H0400:42a-7	bsod nams gang yin de kun gyi //	bsod nams gang yin de kun gyi 
BO_K12_D0424_H0400:42a-8	bsod nams rjes rang yongs su bsngo //	bsod nams rjes rang yongs su sngo 
BO_K12_D0424_H0400:42a-9	phyag rgya chen po'i don du ni //	phyag rgya chen po don du ni 
BO_K12_D0424_H0400:42a-10	sangs rgyas yon tan rnam pa dbul //	sangs rgya yon tan rnam ba bul 
BO_K12_D0424_H0400:42a-11	sngags don zab mo rnams dang ni //	sngags don zab mo rnams dang ni 
BO_K12_D0424_H0400:42a-12	sbyor ba shin tu rnyed dka' ba //	sbyor ba shin tu rnyed dka ba 
BO_K12_D0424_H0400:42a-13	gang zhig gsal byas bdag bzod mdzod //	gang jig gsal byed bdag bzod mdzod 
BO_K12_D0424_H0400:42a-14	shin tu sbas pa'i yul de yang //	shin tu sbed ba yul de yang 
BO_K12_D0424_H0400:42a-15	sems can don du gsal byas pas //	sems can don du gsal byed ba 
BO_K12_D0424_H0400:42a-16	rgyal ba'i mchog rnams bdag bzod mdzod //	rgyal ba mchog rnams bdag bzod mdzod 
BO_K12_D0424_H0400:42a-17	de nas yang dag rab bshad pa //	de nas yang dag rab chad ba 
