segmentnr	original	stemmed
BO_K10_Dx_H0314:241a-0	@241a rgya gar skad du /	rgya gar skad du 
BO_K10_Dx_H0314:241a-1	da sha sam dznya de sha s'u tra /	da sha sam dznya de sha su tra 
BO_K10_Dx_H0314:241a-2	bod skad du /	bod skad du 
BO_K10_Dx_H0314:241a-3	'du shes bcu bstan pa'i mdo /	du shes chu ston ba mdo 
BO_K10_Dx_H0314:241a-4	dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K10_Dx_H0314:241a-5	'di skad bdag gis thos pa'i dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_Dx_H0314:241a-6	bcom ldan 'das ku sha'i grong khyer gyad kyi nye 'khor shing sla la zung gi tshal na bzhugs te /	joms ldan da ku sha grong khyer gyad kyi nye khor shing sla la zung gi tshal na bzhugs te 
BO_K10_Dx_H0314:241a-7	yongs su mya ngan las 'da' bar dgongs pa'i dus kyi tshe /	yongs su mya ngan las da ba dgongs ba dus kyi tshe 
BO_K10_Dx_H0314:241a-8	bcom ldan 'das kyis 'khor bzhi po rnams la bka' stsal pa /	joms ldan da kyis khor bzhi po rnams la bka stsal ba 
BO_K10_Dx_H0314:241a-9	dge slong dag 'chi ka'i dus kyi tshe 'du shes bcu mngon du bsgom par bya'o //	dge slong dag chi ka dus kyi tshe du shes chu mngon du bsgom ba byed 
BO_K10_Dx_H0314:241a-10	bcu gang zhe na /	chu gang zhe na 
BO_K10_Dx_H0314:241a-11	tshe 'di'i spyod yul la ma chags pa'i 'du shes dang / sems can thams cad la snying rje dang / byams pa'i 'du shes dang / 'khon du 'dzin pa thams cad yongs su 'dor zhing spong ba'i 'du shes dang / tshul khrims 'chal cing nyams pa thams cad bshags shing /	tshe di spyod yul la ma chags ba du shes dang sems can thams cad la snying rje dang byams ba du shes dang khon du dzin ba thams cad yongs su dor zhing spong ba du shes dang tshul khrims chal cing nyams ba thams cad chags shing 
BO_K10_Dx_H0314:241b-0	tshul khrims thams cad yang dag par blang ba'i 'du shes dang / bdag dang / gzhan gyis nyes pa chen po byas pa @241b dag la yang ba'i 'du shes dang / bdag dang gzhan gyis dge ba'i rtsa ba chung du byas pa dag la 'bras bu dang /	tshul khrims thams cad yang dag ba blang ba du shes dang bdag dang gzhan gyis nyes ba chen po byed ba dag la yang ba du shes dang bdag dang gzhan gyis dge ba rtsa ba chung du byed ba dag la bras bu dang 
BO_K10_Dx_H0314:241b-1	phan yon che ba'i 'du shes dang / 'jig rten pha rol tu phyin pa dag la mi skrag cing 'jigs pa med pa'i 'du shes dang / 'du byed thams cad la mi rtag pa'i 'du shes dang / chos thams cad la bdag med pa'i 'du shes dang /	phan yon che ba du shes dang jig rten pha rol tu phyin ba dag la mi skrag cing jigs ba med ba du shes dang du byed thams cad la mi rtag ba du shes dang chos thams cad la bdag med ba du shes dang 
BO_K10_Dx_H0314:241b-2	mya ngan las 'das pa ni bde ba dang / zhi ba'o snyam du 'du shes pa mngon par bsgrub par bya'o //	mya ngan las da ba ni bde ba dang zhi ba snyam du du shes ba mngon ba sgrub ba byed 
BO_K10_Dx_H0314:241b-3	bcom ldan 'das kyis de skad ces bka' stsal pa dang / dge slong dag yi rangs te /	joms ldan da kyis de skad ces bka stsal ba dang dge slong dag yi rangs te 
BO_K10_Dx_H0314:241b-4	bcom ldan 'das kyis gsungs pa la mngon par bstod do //	joms ldan da kyis gsungs ba la mngon ba bstod do 
BO_K10_Dx_H0314:241b-5	'du shes bcu bstan pa'i mdo rdzogs so //	du shes chu ston ba mdo rdzogs so 
