segmentnr	original	stemmed
BO_T17_MW1PD95844_2436:0	@khya  /bgegs kyi rgyal po bsgrub pa'i	kyi rgyal po sgrub ba 
BO_T17_MW1PD95844_2436:1	thabs zhes bya ba/	thabs zhes byed 
BO_T17_MW1PD95844_2436:2	/ @/_bgegs rgyal gyi sgrub thabs/_@#@#/_/rgya gar skad du/_bi na	rgyal gyi sgrub gar skad na 
BO_T17_MW1PD95844_2436:3	ya ka ra dza sa d+ha na ma/_bod skad du/_bgegs kyi rgyal po bsgrub pa'i thabs	ya ka ra dza sa d+ha na skad kyi rgyal po sgrub ba thabs 
BO_T17_MW1PD95844_2436:4	shes bya ba/_bcom ldan 'das rdo rje mkha' 'gro la phyag 'tshhal lo/_/bgegs	shes byed ldan da rdo rje mkha gro la phyag tshhal 
BO_T17_MW1PD95844_2436:5	kyi rgyal po'i sgrub thabs bshad/_/lha mo skal ba chen mo nyon/_/ma mo'i khyim	kyi rgyal po sgrub thabs mo skal ba chen mo mo khyim 
BO_T17_MW1PD95844_2436:6	dang nyams dga'i gnas/_/blo ldan mchod pa sngon 'gro bas/_/sgom pa bzang	dang nyams dga ldan mchod ba sngon gro ba bzang 
BO_T17_MW1PD95844_2436:7	po bya ba nyid/_/'bad pas bris sku dmigs nas ni/_/sku mdog dmar po	po byed ba ba bri sku dmigs nas mdog dmar po 
BO_T17_MW1PD95844_2436:8	cher 'bar ba/_/skyil krung 'gying ba'i gar gyis bzhugs/_/zhal gcig	cher bar krung gying ba gar gyis gcig 
BO_T17_MW1PD95844_2436:9	pa la spyan gsum pa/_/ral pa'i thor tshug dag gis brgyan/_/dmar po 'bar	ba la spyan gsum ba thor tshug dag gis po bar 
BO_T17_MW1PD95844_2436:10	'khyil 'jigs pa'i gzugs/_/mche ba gtshigs pa yang dag bri/_/dgra sta	khyil jigs ba ba gtshigs ba yang dag sta 
BO_T17_MW1PD95844_2436:11	gtun shing nyid dang yang /_/de bzhin du ni mda' dang gzhu/_/kha tam ga	gtun shing nyid dang yang bzhin du ni mda dang tam ga 
BO_T17_MW1PD95844_2436:12	dang lcags kyu dang /_/thod khrag dmar po 'khyil ba dang /_/de bzhin rdo rje	dang lcags kyu dang khrag dmar po khyil ba dang bzhin rdo rje 
BO_T17_MW1PD95844_2436:13	bgegs kyi rgyal po bsgrub pa'i thabs zhes bya ba	bgegs kyi rgyal po sgrub ba thabs zhes byed ba 
BO_T17_MW1PD95844_2436:14	ral gri dang /_/sha chen thod pa 'dzin pa dang /_/phub chung ba dan rtshe gsum	ral gri dang chen thod ba dzin ba dang chung ba dan rtshe gsum 
BO_T17_MW1PD95844_2436:15	dang /_/'phang mdung dag dang bcu gnyis so/_/om gahgahsid+d+hi sid+d+hi sarba ahr+tha	dang mdung dag dang chu gnyis gahgahsid+d+hi sid+d+hi sarba ahr+tha 
BO_T17_MW1PD95844_2436:16	sa d+ha me pra sa d+ha ye hum hum dzahdzahswa ha/_zhes spyan drangs pa'i sngags so/_/om a	sa d+ha me pra sa d+ha ye hum hum dzahdzahswa spyan drangs ba sngags a 
BO_T17_MW1PD95844_2436:17	gahhu~m swa ha/_bzlas pa rtsha ba'i sngags so/_/stong phrag brgya yis 'grub 'gyur	gahhu~m swa ba rtsha ba sngags phrag brgya yis grub gyur 
BO_T17_MW1PD95844_2436:18	bas/_/de nas las rnams yang dag brtsham/_/lan gcig yongs bzlas thig	nas las rnams yang dag gcig yongs bzlas thig 
BO_T17_MW1PD95844_2436:19	le bya/_/sngags pa skal bzang mthong dgar 'gyur/_/rgyal po'i sgo drung ches	le ba skal bzang mthong dgar po sgo drung ches 
BO_T17_MW1PD95844_2436:20	mchod cing /_/dgra rnams 'jigs pas 'dun par 'gyur/_/bgegs rnams	mchod cing rnams jigs ba dun ba rnams 
BO_T17_MW1PD95844_2436:21	skrag cing zhi bar 'gyur/_/'dod pa kun gyi 'bras ster bar/_/'gyur ba 'di	skrag cing zhi ba ba kun gyi bras ster ba di 
BO_T17_MW1PD95844_2436:22	la the tshhom med/_/om gahgah_sid+d+hi sarba sarba ar+tha sa d+ha me pra sa d+ha ye hum hum dzahdzahswa	la the tshhom gahgah_sid+d+hi sarba sarba ar+tha sa d+ha me pra sa d+ha ye hum hum dzahdzahswa 
BO_T17_MW1PD95844_2436:23	ha/_'gugs sngags nyer gnyis pa lcags kyu'i phyag rgya byas la brgya rtsha brgyad	sngags nyer gnyis ba lcags kyu phyag rgya byed la brgya rtsha brgyad 
