segmentnr	original	folio	stemmed
BO_NK089_(hu)001:0	// snga 'gyur bka' ma'i ch//	0	snga gyur bka ma 
BO_NK089_(hu)001:1	sangs rgyas thams cad kyi dgongs pa 'dus pa'i mdo'i dka' 'grel mun pa'i go cha lde mig gsal byed rnal 'byor nyi ma zhes bya ba'i smad cha bzhugs so //	0	sangs rgya thams cad kyi dgongs ba du ba mdo dka grel mun ba go cha lde mig gsal byed rnal byor nyi ma zhes byed ba smad cha bzhugs so 
BO_NK089_(hu)001:2	brgyad pa la dbu zug pa /	0	brgyad ba la dbu zug ba 
BO_NK089_(hu)001:3	rtsa ba'i gsum gyi tha ma dpes rtsa bas che ba'i don nges pas man ngag yin pa dang rgyud kyi che ba thun mong du bstan pa gang snyam pa la /	0	rtsa ba gsum gyi tha ma dpes rtsa ba che ba don nges ba man ngag yin ba dang brgyud kyi che ba thun mong du ston ba gang snyam ba la 
BO_NK089_(hu)001:4	lang ka'i bdag po 'di nyid ni //	0	lang ka bdag po di nyid ni 
BO_NK089_(hu)001:5	yin par nges pa'i rtsa ba bdun //	0	yin ba nges ba rtsa ba bdun 
BO_NK089_(hu)001:6	zhes pa dag bos nas rtsa ba gsum gyi tha ma don nges pa bstan pa ni /	0	zhes ba dag bod nas rtsa ba gsum gyi tha ma don nges ba ston ba ni 
BO_NK089_(hu)001:7	rgyud kyi rgyal po 'di don bdun gyi ngo bo yin pas khyad par du 'phags pa dang / des na man ngag a ti yo ga'i theg pa yang yin par mngon pa'i nges pa'i gtan tshigs rtsa ba bdun bsdus pa 'di dag gis rgyud la de rtags dpyad pas de nyid don ji lta ba mthong na /	0	brgyud kyi rgyal po di don bdun gyi ngo bo yin ba khyad ba du phag ba dang des na man ngag a ti yo ga theg ba yang yin ba mngon ba nges ba gtan tshigs rtsa ba bdun sdud ba di dag gis brgyud la de rtags dpyod ba de nyid don ji lta ba mthong na 
BO_NK089_(hu)001:8	de rtog mthong ba po de nyid de lta bu'i don rnam par mi 'gyur bar gdeng chud nges pa yin pas ming yin 'grub bo //	0	de rtogs mthong ba po de nyid de lta bu don rnam ba mi gyur ba gdeng chud nges ba yin ba ming yin grub bo 
BO_NK089_(hu)001:9	gling dang ri bo mu khyud bcas //	0	gling dang ri bo mu khyud cha 
