segmentnr	original	stemmed
BO_T17_MW1PD95844_2713:0	ras_/@#/_/dam tshhig sbas pa/	tshhig sbed 
BO_T17_MW1PD95844_2713:1	@##/_/rgya gar skad du/_sa ma g+ha pa ta/_bod skad du/_dbang bskur nas dam	gar skad ma g+ha ba skad skur nas dam 
BO_T17_MW1PD95844_2713:2	tshhig srungs dgos pas dam tshhig bstan/_dam tshhig sbas pa/_rje btshun ma sgrol ma la phyag	tshhig srungs dgos ba dam tshhig tshhig sbed btshun ma sgrol ma la phyag 
BO_T17_MW1PD95844_2713:3	'tshhal lo/_/dam tshhig mdor bstan pa sgrub thabs bcu gsum gyi sgo nas rgyas par bshad pa rang gi chos nyid	tshhal tshhig mdor ston ba sgrub thabs chu gsum gyi sgo nas rgya ba chad ba rang gi chos nyid 
BO_T17_MW1PD95844_2713:4	dam tshhig nyams pas dkyil 'khor du/_/dbang bskur gyi dam tshhig srungs na dngos grub	dam tshhig nyams ba dkyil khor skur gyi dam tshhig srungs na dngos grub 
BO_T17_MW1PD95844_2713:5	thob par mi 'gyur/_/de bas shes rab dang ldan pa yin rnal 'byor blo ldan pas/_/dam	thob ba mi ba shes rab dang ldan ba yin rnal byor blo ldan 
BO_T17_MW1PD95844_2713:6	tshhig skyon yon shes par byas pa'o/_/rtag tu skyang bar bya/_/byang chub yi dam lha dang sems kyi rdo rje dang /_/bla ma rdo rje spyan ras gzigs snying skur gcig pa'i rgyud bzhin no/_/'dzin pa	tshhig skyon yon shes ba byed tu skyang ba chub yi dam lha dang sems kyi rdo rje dang ma rdo rje spyan ras gzigs snying skur gcig ba brgyud bzhin ba 
BO_T17_MW1PD95844_2713:7	yang /_/tha dad par ni mthong na nyams par 'gyur ma mthong ba/_/de ni lte bar ster ma 'dra ba'o/_/	yang dad ba ni mthong na nyams ba gyur ma mthong ni lte ba ster ma dra 
BO_T17_MW1PD95844_2713:8	dam tshhig bgrang ba'i dang po yin/_/thos pa'i rtsha bzang rtsha lung nas skad 'don pa byas pa'i spun	dam tshhig bgrong ba dang po ba rtsha bzang rtsha lung nas skad don ba byed ba spun 
BO_T17_MW1PD95844_2713:9	dang dbang gi lhan gcig tu bkur ba'i spun/_/rtsha bza' ba rdo rje'i bum pa man ngag lus pa'i spun	dang dbang gi lhan gcig tu bkur ba bza ba rdo rje bum ba man ngag lus ba spun 
BO_T17_MW1PD95844_2713:10	dang mi mdzad pa'o sgrub pa'i spun lhan gcig du byas pa'i/_/lhan gcig du thob pa'i dam tshhig spun dang	dang mi mdzad ba sgrub ba spun lhan gcig du byed gcig du thob ba dam tshhig spun dang 
BO_T17_MW1PD95844_2713:11	lnga po la/_/ngag tu khro bo btshon par byed pa lus brtegs pa ni/_/lung zab mo'i don ston par byed	lnga po tu khro bo btshon ba byed ba lus brtegs ba zab mo don ston ba byed 
BO_T17_MW1PD95844_2713:12	dam tshhig gnyis par brjod pa yin/_/tshhig 'bru dang ni gang zag dang /_/drang	dam tshhig gnyis ba rjod ba bru dang ni gang zag dang 
BO_T17_MW1PD95844_2713:13	don dang rnam par shes lnga mngon dang ldan pa/_/de la mi bden rdzun zer ba yid bstan mi byed	don dang rnam ba shes lnga mngon dang ldan la mi bden rdzun zer ba yid ston mi byed 
BO_T17_MW1PD95844_2713:14	pa/_/de ni bde gshegs bka' las 'da' ba'i dam tshhig gsum pa yin/_/ri mo can dang dung can ma/_/dpral ba na pad+ma'i ru ba yod pa pad ma can dang glang po can/_/phur bu	ni bde gshegs bka las da ba dam tshhig gsum ba mo can dang dung can ba na pad+ma ru ba yod ba pad ma can dang glang po bu 
BO_T17_MW1PD95844_2713:15	can gyi 'di rnams rten stogs par bshar bas bud med bstan/_/de ni dam tshhig bzhi pa'o//	can gyi di rnams rten stogs ba bshar ba bud med ni dam tshhig bzhi 
BO_T17_MW1PD95844_2713:16	bza' btung gi dam tshhig rnam pa bud+d+ha cung zad kyis thob par bshad pa ci mthong ba/_/gos las	bza thung gi dam tshhig rnam ba bud+d+ha cung zad kyis thob ba chad ba ci mthong las 
