segmentnr	original	stemmed
BO_K08_D0072_H0072:339a-0	@339a / /rgya gar skad du /	gar skad du 
BO_K08_D0072_H0072:339a-1	a'arya b'i ra datta gri ha pa ti pa ri pri tstsh'a n'a ma mah'a y'a na s'u tra /	aarya b ra datta gri ha ba ti ba ri pri tstsha na ma maha ya na su tra 
BO_K08_D0072_H0072:339a-2	bod skad du /	bod skad du 
BO_K08_D0072_H0072:339a-3	'phags pa khyim bdag dpal sbyin gyis zhus pa zhes bya ba theg pa chen po'i mdo /	phag ba khyim bdag dpal sbyin gyis zhus ba zhes byed ba theg ba chen po mdo 
BO_K08_D0072_H0072:339a-4	bam po gcig pa /	bam po gcig ba 
BO_K08_D0072_H0072:339a-5	sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K08_D0072_H0072:339a-6	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K08_D0072_H0072:339a-7	bcom ldan 'das mnyan yod na /	joms ldan da nyan yod na 
BO_K08_D0072_H0072:339a-8	rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na /	rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra ba na 
BO_K08_D0072_H0072:339b-0	dge slong stong nyis brgya lnga bcu'i dge slong gi dge 'dun chen po thams cad @339b kyang dgra bcom pa /	dge slong stong nyis brgya lnga chu dge slong gi dge dun chen po thams cad kyang dgra joms ba 
BO_K08_D0072_H0072:339b-1	zag pa zad pa /	zag ba zad ba 
BO_K08_D0072_H0072:339b-2	nyon mongs pa med pa /	nyon mongs ba med ba 
BO_K08_D0072_H0072:339b-3	dbang dang ldan par gyur pa /	dbang dang ldan ba gyur ba 
BO_K08_D0072_H0072:339b-4	sems shin tu rnam par grol ba /	sems shin tu rnam ba grol ba 
BO_K08_D0072_H0072:339b-5	shes rab shin tu rnam par grol ba /	shes rab shin tu rnam ba grol ba 
BO_K08_D0072_H0072:339b-6	cang shes pa /	cang shes ba 
BO_K08_D0072_H0072:339b-7	glang po chen po /	glang po chen po 
BO_K08_D0072_H0072:339b-8	bya ba byas pa /	byed ba byed ba 
BO_K08_D0072_H0072:339b-9	byed pa byas pa /	byed ba byed ba 
BO_K08_D0072_H0072:339b-10	khur bor ba /	khur bor ba 
BO_K08_D0072_H0072:339b-11	bdag gi don rjes su thob pa /	bdag gi don rjes su thob ba 
BO_K08_D0072_H0072:339b-12	srid par kun du sbyor ba yongs su zad pa /	srid ba kun du sbyor ba yongs su zad ba 
BO_K08_D0072_H0072:339b-13	yang dag pa'i shes pas sems shin tu rnam par grol ba /	yang dag ba shes ba sems shin tu rnam ba grol ba 
BO_K08_D0072_H0072:339b-14	sems kyi dbang thams cad kyi dam pa'i pha rol tu son pa /	sems kyi dbang thams cad kyi dam ba pha rol tu son ba 
BO_K08_D0072_H0072:339b-15	mngon par shes pas mngon par shes pa sha stag ste /	mngon ba shes ba mngon ba shes ba sha stag ste 
