segmentnr	original	stemmed
BO_K12_D0658=D0234=D1064_H0626:147b-0	@147b rgya gar skad du /	rgya gar skad du 
BO_K12_D0658=D0234=D1064_H0626:147b-1	a'a rya ma h'a me gha p'a ta manda la sarba n'a ga hri da yam n'a ma ma h'a y'a na s'u tra /	aa rya ma ha me gha pa ta manda la sarba na ga hri da yam na ma ma ha ya na su tra 
BO_K12_D0658=D0234=D1064_H0626:147b-2	bod skad du /	bod skad du 
BO_K12_D0658=D0234=D1064_H0626:147b-3	'phags pa sprin chen po rlung gi dkyil 'khor gyi le'u klu thams cad kyi snying po zhes bya ba theg pa chen po'i mdo //	phag ba sprin chen po rlung gi dkyil khor gyi leu klu thams cad kyi snying po zhes byed ba theg ba chen po mdo 
BO_K12_D0658=D0234=D1064_H0626:147b-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0658=D0234=D1064_H0626:147b-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0658=D0234=D1064_H0626:148a-0	bcom ldan @148a *//	joms ldan 
BO_K12_D0658=D0234=D1064_H0626:148a-1	'das rgya mtsho chen po na nor bu rin po che'i rtse mo can gyi khang pa brtsegs pa na klu stong du tshang ba'i klu tshogs chen po /	da rgya mtsho chen po na nor bu rin po che rtse mo can gyi khang ba brtsegs ba na klu stong du tshang ba klu tshogs chen po 
BO_K12_D0658=D0234=D1064_H0626:148a-2	klu thams cad kyang rdzu 'phrul che zhing /	klu thams cad kyang rdzu phrul che zhing 
BO_K12_D0658=D0234=D1064_H0626:148a-3	klu'i rgyal po 'khor chen po dang ldan pa sha stag la 'di lta ste /	klu rgyal po khor chen po dang ldan ba sha stag la di lta ste 
BO_K12_D0658=D0234=D1064_H0626:148a-4	klu'i rgyal po dga' bo dang / klu'i rgyal po nye dga' bo dang / klu'i rgyal po yang dag sprul dang / klu'i rgyal po glog phreng can dang / klu'i rgyal po gzi can dang / klu'i rgyal po gzi can chen po dang / klu'i rgyal po btang bzung dang /	klu rgyal po dga bo dang klu rgyal po nye dga bo dang klu rgyal po yang dag sprul dang klu rgyal po glog phreng can dang klu rgyal po gzi can dang klu rgyal po gzi can chen po dang klu rgyal po gtong bzung dang 
