segmentnr	original	folio	stemmed
BO_TZ25_RA-011:0	@#// thugs rje chen po yid bzhin 'khor lo las /	0	thugs rje chen po yid bzhin khor lo las 
BO_TZ25_RA-011:1	gzhan don bum sgrub kyi rjes gnang phrin las dang bcas pa don gnyis 'byung gnas bzhugs so //	0	gzhan don bum sgrub kyi rjes gnang phrin las dang cha ba don gnyis byung gnas bzhugs so 
BO_TZ25_RA-011:2	zhing khams rgya mtshho'i 'dren pa mchog	0	zhing khams rgya mtshho bgrang ba mchog 
BO_TZ25_RA-011:3	/khyad par gangs can 'gro ba'i mgon //	0	ba gangs can gro ba mgon 
BO_TZ25_RA-011:4	spyan ras gzigs la phyag byas te //	0	spyan ras gzigs la phyag byed te 
BO_TZ25_RA-011:5	rjes gnang phyag bzhes ji bzhin 'god //	0	rjes gnang phyag bzhes ji bzhin god 
BO_TZ25_RA-011:6	'phags pa yid bzhin 'khor lo'i gzhan don bum pa sgrub skor las spros med nyams len bsdus pa'i lugs kyi rjes gnang cung zad rgyas pa bya ba'i tshhul la gsum /	0	phag ba yid bzhin khor lo gzhan don bum ba sgrub skor las spros med nyams len sdud ba lugs kyi rjes gnang cung zad rgya ba byed ba tshhul la gsum 
BO_TZ25_RA-011:7	nyer bsdog bcas bsham /	0	nyer sdog cha bsham 
BO_TZ25_RA-011:8	sgrub pa'i phrin las /	0	sgrub ba phrin las 
BO_TZ25_RA-011:9	rjes gnang dngos so //	0	rjes gnang dngos so 
BO_TZ25_RA-011:10	dang po ni /	1	dang po ni 
BO_TZ25_RA-011:11	stegs bur ras bris pad+ma 'dab bzhi'i dbus dang phyogs bzhir lha mtshhan bkod pa'am /	1	stegs bur ras bri pad+ma dab bzhi dbus dang phyogs bzhir lha mtshhan bkod ba 
BO_TZ25_RA-011:12	man+dal la 'bru dkar gyi tshhom bu gtsho 'khor lnga bkod pa'i khar rkang gsum la bum pa mgul chings dkar po nyer lnga'i bcud ldan kha rgyan gzungs rdor bcas pa bshams pa'i mdun phyogs su sku rten lnga'i tshakli	1	man+dal la bru dkar gyi tshhom bu gtsho khor lnga bkod ba khar rkang gsum la bum ba mgul ching dkar po nyer lnga bcud ldan kha rgyan gzungs rdar cha ba bshams ba mdun phyogs su sku rten lnga tshakli 
BO_TZ25_RA-011:13	/g.yas su sngags byang lnga dang shel phreng /	1	su sngags byang lnga dang shel phreng 
BO_TZ25_RA-011:14	g.yon du phyag mtshhan lnga dang me long /	1	g.yon du phyag mtshhan lnga dang me long 
BO_TZ25_RA-011:15	de dag gi mdun ngos su gtor 'bul dkar zlum rgyan ldan /	1	de dag gi mdun ngos su thor bul dkar zlum rgyan ldan 
BO_TZ25_RA-011:16	nyer spyod phreng tshhar du bkod /	1	nyer spyod phreng tshhar du bkod 
BO_TZ25_RA-011:17	las bum / sngon 'gro dkar gtor /	1	las bum sngon gro dkar thor 
BO_TZ25_RA-011:18	'thor nas / rdor dril sogs tshhogs par bya'o //	1	thor nas rdar dril sogs tshhogs ba byed 
BO_TZ25_RA-011:19	gnyis pa phrin las kyi thog mar las bum la dmigs te /	1	gnyis ba phrin las kyi thogs mar las bum la dmigs te 
BO_TZ25_RA-011:20	om ha ya gri ba hrihhu~m phat/	2	om ha ya gri ba hrihhu~m 
BO_TZ25_RA-011:21	ces nyer gcig tsham bzlas pas dkar gtor bran la /	2	ces nyer gcig tsham bzlas ba dkar thor bran la 
BO_TZ25_RA-011:22	ram yam kham/ om ahhu~m hoh	2	ram yam om ahhu~m hoh 
BO_TZ25_RA-011:23	lan gsum gyis bdud rtshir byin brlab /	2	lan gsum gyis bdud rtshir byin brlab 
BO_TZ25_RA-011:24	b+hu mi pa ti sa pa ri ba ra badzra sa ma dzahsa mgron 'gugs /	2	b+hu mi ba ti sa ba ri ba ra badzra sa ma dzahsa mgron gugs 
BO_TZ25_RA-011:25	badzra sogs dor ba'i sngags de'i mjug tu /	2	badzra sogs dor ba sngags de mjug tu 
BO_TZ25_RA-011:26	a ka ro sogs btags pa lan gsum gyis 'bul /	2	a ka ro sogs dogs ba lan gsum gyis bul 
BO_TZ25_RA-011:27	gang dag 'dir gnas lha dang klu	2	gang dag dir gnas lha dang klu 
BO_TZ25_RA-011:28	/gnod sbyin srin po'am gzhan dag la //	2	sbyin srin po gzhan dag la 
BO_TZ25_RA-011:29	sngags spyod don du gtor ma 'di //	2	sngags spyod don du thor ma di 
BO_TZ25_RA-011:30	'bul bzhes dge ba'i sdongs grogs mdzod //	3	bul bzhes dge ba sdongs grogs mdzod 
BO_TZ25_RA-011:31	ces phrin las bcol la /	3	ces phrin las chol la 
BO_TZ25_RA-011:32	sarba lo ka gatsh+tshhas gshegs /	3	sarba lo ka gatsh+tshhas gshegs 
BO_TZ25_RA-011:33	skyabs sems ni /	3	skyob sems ni 
BO_TZ25_RA-011:34	na mo : mchog gsum ngo bo thugs rje can :	3	na mo mchog gsum ngo bo thugs rje can 
BO_TZ25_RA-011:35	bla mar bcas la skyabs su mchi :	3	bla mar cha la skyob su mchi 
BO_TZ25_RA-011:36	'khor ba dong nas sprugs pa'i phyir :	3	khor ba dong nas sprug ba phyir 
BO_TZ25_RA-011:37	yid bzhin 'khor lo myur du bsgrub :	3	yid bzhin khor lo myur du sgrub 
BO_TZ25_RA-011:38	lan gsum / tshhogs gsag ni /	3	lan gsum tshhogs gsag ni 
BO_TZ25_RA-011:39	sras bcas rgyal ba 'khor bcas la :	3	sras cha rgyal ba khor cha la 
BO_TZ25_RA-011:40	phyag 'tshhal mchod cing sdig pa bshags :	4	phyag tshhal mchod cing sdig ba chags 
BO_TZ25_RA-011:41	dge la yi rang chos 'khor bskor :	4	dge la yi rang chos khor skor 
BO_TZ25_RA-011:42	bzhugs gsol dge kun 'gro la bsngo :	4	bzhugs gsol dge kun gro la sngo 
BO_TZ25_RA-011:43	thams cad mngon sangs rgyas gyur cig :	4	thams cad mngon sangs rgya gyur cig 
BO_TZ25_RA-011:44	mchod gtor bran la /	4	mchod thor bran la 
BO_TZ25_RA-011:45	ram yam kham/ b+h+ru~m las rin chen gzhal yas khang :	4	ram yam b+h+ru~m las rin chen jal yas khang 
