segmentnr	original	folio	stemmed
BO_TZ29_HA-008:0	@#// tshhe sgrub 'chi bdag bdud 'joms kyi phrin las gsal byed dbang bskur dang bcas pa 'chi med bdud rtshi'i bum bzang zhes bya ba bzhugs so //	0	tshhe sgrub chi bdag bdud joms kyi phrin las gsal byed dbang skur dang cha ba chi med bdud rtshi bum bzang zhes byed ba bzhugs so 
BO_TZ29_HA-008:1	na mo ma ha gu ru badzra a yu sid+d+hi pha la hu~m hoh	0	na mo ma ha gu ru badzra a yu sid+d+hi pha la hu~m hoh 
BO_TZ29_HA-008:2	nyes pa'i zug rngu rtshad nas 'joms mdzad cing //	0	nyes ba zug rngu rtshad nas joms mdzad cing 
BO_TZ29_HA-008:3	'gyur med rdo rje tshhe yi grub mchog sbyin //	0	gyur med rdo rje tshhe yi grub mchog sbyin 
BO_TZ29_HA-008:4	byin rlabs stobs ldan de la phyag bgyis te //	0	byin rlabs stobs ldan de la phyag bgyid te 
BO_TZ29_HA-008:5	'chi bdag bdud 'joms lhan thabs gsal bar bkod //	0	chi bdag bdud joms lhan thabs gsal ba bkod 
BO_TZ29_HA-008:6	rje btshun g.yu thog pa chen po'i thugs thig snyan brgyud zab gnad thugs rje nyi 'od la brten nas rdo rje'i tshhe sgrub pa la /	0	rje btshun g.yu thogs ba chen po thugs thig snyan brgyud zab gnad thugs rje nyi d la rten nas rdo rje tshhe sgrub ba la 
BO_TZ29_HA-008:7	rang don spros med bsnyen pa'i rnal 'byor dang / gzhan don spros bcas sgrub pa'i rnal 'byor gnyis su gsungs pa las /	0	rang don spros med snyen ba rnal byor dang gzhan don spros cha sgrub ba rnal byor gnyis su gsungs ba las 
BO_TZ29_HA-008:8	snga ma ni gsang sgrub dang dril sgrub zhal gdams lto sbyar bas 'grub pa yin zhing /	0	snga ma ni gsang sgrub dang dril sgrub zhal doms lto sbyor ba grub ba yin zhing 
BO_TZ29_HA-008:9	phyi ma ltar na sbyor ba bsham bkod /	0	phyi ma ltar na sbyor ba bsham bkod 
BO_TZ29_HA-008:10	dngos gzhi sgrub phrin /	1	dngos gzhi sgrub phrin 
BO_TZ29_HA-008:11	rjes tshhe dbang bskur ba gsum las /	1	rjes tshhe dbang skur ba gsum las 
BO_TZ29_HA-008:12	dang po ni /	1	dang po ni 
BO_TZ29_HA-008:13	bkra shis pa'i gnas su stegs gtshang ma la dkyil 'khor sgo rdzogs rdor rwa me ris bskor ba'i nang du pad+ma 'dab bzhi phyogs mdog rigs lnga'i phyag mtshhan nam thig le rang mdog bkod pa'am /	1	bkra shis ba gnas su stegs gtshang ma la dkyil khor sgo rdzogs rdar rwa me ris skor ba nang du pad+ma dab bzhi phyogs mdog rigs lnga phyag mtshhan nam thig le rang mdog bkod ba 
BO_TZ29_HA-008:14	'bring du pad+ma 'dab bzhi thig le rdor rwa me ri tsham las sgo rdzogs med pa dang / bsdu na man+dal la 'bru'i tshhom bu gtsho 'khor lnga pa bkod pa'i steng du many+dzi la rin po che'i bum par ba dmar zal gyi 'o ma chu gtshang dri bzang nyer lnga'i rdzas sbyar gyis sum gnyis bkang ba dar dmar gyi mgul chings 'bras bu can gyi shing	1	bring du pad+ma dab bzhi thig le rdar rwa me ri tsham las sgo rdzogs med ba dang sdud na man+dal la bru tshhom bu gtsho khor lnga ba bkod ba steng du many+dzi la rin po che bum ba ba dmar zal gyi mang ma chu gtshang dri bzang nyer lnga rdzas sbyor gyis sum gnyis geng ba dar dmar gyi mgul ching bras bu can gyi shing 
BO_TZ29_HA-008:15	dang rigs lngas kha brgyan pa bkod /	1	dang rigs lngas kha rgyan ba bkod 
BO_TZ29_HA-008:16	de'i steng du 'phrul stegs la rin po che'i snod du dpal gtor nor bu'i dbyibs can rang 'dra bzhis bskor ba /	1	de steng du phrul stegs la rin po che snod du dpal thor nor bu dbyibs can rang dra bzhis skor ba 
BO_TZ29_HA-008:17	rtshe mor pad+ma la gnas pa'i tshhe bum dang rdo rje 'khor lo nyi zla rin chen 'bar ba'i rgyan gyis spras shing dkar mngar zas sna sman spod kyis gtams pa bkod /	1	rtshe mor pad+ma la gnas ba tshhe bum dang rdo rje khor lo nyi zla rin chen bar ba rgyan gyis spras shing dkar mngar zas sna sman spod kyis gtams ba bkod 
BO_TZ29_HA-008:18	mdun du lha tshaka dang thod pa mtshhan ldan du chang bzang por bu ram dang chos sman sbyar zhing mar gyi nyi zla la nr-i yig gis mtshhan pa'i bcud ldan dang / mngar gsum sbyar ba'i tshhe ril dar dmar gyi zhal khebs byas la bzhag	1	mdun du lha tshaka dang thod ba mtshhan ldan du chang bzang por bu ram dang chos sman sbyor zhing mar gyi nyi zla la nr-i yig gis mtshhan ba bcud ldan dang mngar gsum sbyor ba tshhe ril dar dmar gyi zhal khebs byed la jog 
BO_TZ29_HA-008:19	/g.yas g.yon du sman gyi drang srong lha sman rnams kyi dkar gtor gnyis la rtshi sman mngar gsum btab pa /	1	g.yon du sman gyi dren srong lha sman rnams kyi dkar thor gnyis la rtshi sman mngar gsum debs ba 
