segmentnr	original	folio	stemmed
BO_TZ55_RI-034:0	@#// rdzogs pa chen po rgyud bcu bdun gyi dbang chog rdzogs pa rang byung gi rgyud kyi dgongs don ji bzhin chog bsgrigs zin bris su bkod pa bzhugs so //	0	rdzogs ba chen po brgyud chu bdun gyi dbang chog rdzogs ba rang byung gi brgyud kyi dgongs don ji bzhin chog sgrig zin bri su bkod ba bzhugs so 
BO_TZ55_RI-034:1	na mo gu ru d+he wa d+ha ki ni sa pa ri wa ra ya /	0	na mo gu ru d+he wa d+ha ki ni sa ba ri wa ra ya 
BO_TZ55_RI-034:2	bla ma mchog dang kun bzang chos kyi sku //	0	bla ma mchog dang kun bzang chos kyi sku 
BO_TZ55_RI-034:3	zhi khro rab 'byams dkyil 'khor kun gyi gtsho //	0	zhi khro rab byam dkyil khor kun gyi gtsho 
BO_TZ55_RI-034:4	sku gsum ngo bo gcig tu 'dus phyag 'tshhal //	0	sku gsum ngo bo gcig tu du phyag tshhal 
BO_TZ55_RI-034:5	mchog dang thun mong dngos grub bstshal du gsol //	0	mchog dang thun mong dngos grub bstshal du gsol 
BO_TZ55_RI-034:6	'dir rdzogs pa chen po rgyud bcu bdun gyi dbang bskur ba'i rim pa la gsum ste /	0	dir rdzogs ba chen po brgyud chu bdun gyi dbang skur ba rim ba la gsum ste 
BO_TZ55_RI-034:7	cho ga la 'jug pa gang zag gi mtshhan nyid /	0	cho ga la jug ba gang zag gi mtshhan nyid 
BO_TZ55_RI-034:8	sngon 'gro legs par bsham pa dang / dngos gzhi dbang bskur ba'o //	0	sngon gro legs ba bsham ba dang dngos gzhi dbang skur ba 
BO_TZ55_RI-034:9	de la dang po ston byed slob dpon ni mtshhan nyid gsum dang ldan dgos te /	0	de la dang po ston byed slob dpon ni mtshhan nyid gsum dang ldan dgos te 
BO_TZ55_RI-034:10	mdo rgyud kyi don la mkhas pa /	1	mdo brgyud kyi don la mkhas ba 
BO_TZ55_RI-034:11	mngon sum gyi gnad bsgoms pa /	1	mngon sum gyi gnad sgom ba 
BO_TZ55_RI-034:12	rang smin nas gzhan rgyud dgrol nus pa'o //	1	rang smin nas gzhan brgyud grol nus ba 
BO_TZ55_RI-034:13	slob ma'i mtshhan nyid ni /	1	slob ma mtshhan nyid ni 
BO_TZ55_RI-034:14	mngon sum snying po'i don ston pa'i bla ma la sangs rgyas dngos kyi 'du shes skye ba /	1	mngon sum snying po don ston ba bla ma la sangs rgya dngos kyi du shes skye ba 
BO_TZ55_RI-034:15	dad pa'i zhing sa bzang ba /	1	dad ba zhing sa bzang ba 
BO_TZ55_RI-034:16	mi dge ba dug ltar	1	mi dge ba dug ltar 
BO_TZ55_RI-034:17	spong ba / 'khrul pa'i don rig pas yang dag pa'i gdams pa zhu ba la 'jig rten gyi nor rdzas la gtong phod che ba /	1	spong ba khrul ba don rig ba yang dag ba doms ba ju ba la jig rten gyi nor rdzas la gtong phod che ba 
BO_TZ55_RI-034:18	lus dang srog la mi phongs par chos phyir lus srog gtong nus shing sri zhu dang mos gus che ba'o //	1	lus dang srog la mi phong ba chos phyir lus srog gtong nus shing sri ju dang mos gus che ba 
BO_TZ55_RI-034:19	gnyis pa rdzas bsham pa ni /	1	gnyis ba rdzas bsham ba ni 
BO_TZ55_RI-034:20	dkyil 'khor gru bzhi tshhad ldan me long gi ngos ltar snyoms pa la /	2	dkyil khor gru bzhi tshhad ldan me long gi ngos ltar snyom ba la 
BO_TZ55_RI-034:21	ba byung lnga dang dris byugs pa'i steng du thig tshhon ye shes lngar byin gyis brlabs la /	2	ba byung lnga dang dri byug ba steng du thig tshhon ye shes lngar byin gyis brlabs la 
BO_TZ55_RI-034:22	tshhangs zur nas sgo rkyang gi thig rdzogs par gdab cing /	2	tshhangs zur nas sgo rkyang gi thig rdzogs ba gdab cing 
BO_TZ55_RI-034:23	dbus zlum po mthing ga pad+ma 'dab brgyad /	2	dbus zlum po mthing ga pad+ma dab brgyad 
BO_TZ55_RI-034:24	shar dkar / lho ser /	2	char dkar lho ser 
BO_TZ55_RI-034:25	nub dmar / byang ljang /	2	nub dmar byang ljang 
BO_TZ55_RI-034:26	mtshhams bzhir mdzes tshhon du spel zhing /	2	mtshhams bzhir mdzes tshhon du spel zhing 
BO_TZ55_RI-034:27	lha snam gru chad dang / sgo rta babs /	2	lha snam gru chad dang sgo rta bab 
BO_TZ55_RI-034:28	zhing khams dang bcas pa'i mthar nyi zla pad+ma rdo rje'i ra ba 'od zer lnga'i phreng bas bskor bar bris pa'i dbus dang phyogs bzhir rin po che'i bum pa rigs lnga'i kha dog can so so'i sa bon a+o~m ahhu~m swa has mtshhan pa kha rgyan mgul chings dang	2	zhing khams dang cha ba mthar nyi zla pad+ma rdo rje ra ba d zer lnga phreng ba skor ba bri ba dbus dang phyogs bzhir rin po che bum ba rigs lnga kha dog can so so sa bon a+o~m ahhu~m swa has mtshhan ba kha rgyan mgul ching dang 
BO_TZ55_RI-034:29	bcas pa bkod /	2	cha ba bkod 
BO_TZ55_RI-034:30	bum pa'i nang du rin po che lnga /	3	bum ba nang du rin po che lnga 
BO_TZ55_RI-034:31	'bru sna lnga /	3	bru sna lnga 
BO_TZ55_RI-034:32	sman sna lnga /	3	sman sna lnga 
BO_TZ55_RI-034:33	spos lnga / snying po lnga rnams /	3	spros lnga snying po lnga rnams 
BO_TZ55_RI-034:34	gangs kyi chu gtshang 'o ma dang sbyar ba dkar gsum mngar gsum gyis bran pas bkang zhing /	3	gangs kyi chu gtshang mang ma dang sbyor ba dkar gsum mngar gsum gyis bran ba geng zhing 
BO_TZ55_RI-034:35	kha rgyan gyi gseb tu /	3	kha rgyan gyi gseb tu 
BO_TZ55_RI-034:36	me long lnga /	3	me long lnga 
BO_TZ55_RI-034:37	shel lnga / dar sna lnga /	3	shel lnga dar sna lnga 
BO_TZ55_RI-034:38	rma bya'i mdongs lnga /	3	rma byed mdongs lnga 
BO_TZ55_RI-034:39	rigs lnga'i tshaka li dang bcas pa bkod /	3	rigs lnga tshaka li dang cha ba bkod 
BO_TZ55_RI-034:40	gsang dbang gi rdzas thod pa bdud rtshis gang ba kha me long gis bcad /	4	gsang dbang gi rdzas thod ba bdud rtshis gang ba kha me long gis gcod 
BO_TZ55_RI-034:41	sin+d+hu ras byugs pa'i kha dar dmar pos bkab la bzhag	4	sin+d+hu ras byug ba kha dar dmar pos gebs la jog 
BO_TZ55_RI-034:42	/sgo bzhir phur pa bzhi dang / mda' bzhi bkod /	4	bzhir phur ba bzhi dang mda bzhi bkod 
BO_TZ55_RI-034:43	mtshhams bzhir ral gri bzhi /	4	mtshhams bzhir ral gri bzhi 
BO_TZ55_RI-034:44	phyi nang gsang gsum gyi mchod pa sman raka gtor gsum dang / tshhogs kyi 'khor lo rgya cher bsham /	4	phyi nang gsang gsum gyi mchod ba sman raka thor gsum dang tshhogs kyi khor lo rgya cher bsham 
