segmentnr	original	stemmed
BO_K11_D0119-2_H0368-2:323b-1	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:323b-2	ngas mdo sde las rgyun du zhugs pas lha dang mi'i nang du yan man lan bdun skyes nas yongs su mya ngan las 'da'o //	ngas mdo sde las rgyun du jug ba lha dang mi nang du yan man lan bdun skye nas yongs su mya ngan las da 
BO_K11_D0119-2_H0368-2:323b-3	lan gcig phyir ldog pas ni lha dang mir lan gcig skyes nas yongs su mya ngan las 'da'o //	lan gcig phyir ldog ba ni lha dang mir lan gcig skye nas yongs su mya ngan las da 
BO_K11_D0119-2_H0368-2:323b-4	phyir mi ldog pa la rnam pa lnga ste /	phyir mi ldog ba la rnam ba lnga ste 
BO_K11_D0119-2_H0368-2:323b-5	la las ni bar du yongs su mya ngan las 'da' ba nas tha ma la thug gi bar du yongs su mya ngan las 'da'o //	la las ni ba du yongs su mya ngan las da ba nas tha ma la thug gi ba du yongs su mya ngan las da 
BO_K11_D0119-2_H0368-2:323b-6	dgra bcom pa la rnam pa gnyis te /	dgra joms ba la rnam ba gnyis te 
BO_K11_D0119-2_H0368-2:323b-7	da ltar dang / ma 'ongs pa'o //	da ltar dang ma ngs ba 
BO_K11_D0119-2_H0368-2:323b-8	da ltar gyi'ang nyon mongs pa'i lnga phung gcod do //	da ltar gyi nyon mongs ba lnga phung gcod do 
BO_K11_D0119-2_H0368-2:323b-9	ma 'ongs pa'ang nyon mongs pa'i lnga phung gcod do zhes gsungs te /	ma ngs ba nyon mongs ba lnga phung gcod do zhes gsungs te 
BO_K11_D0119-2_H0368-2:323b-10	nga'i nye gnas rnams kyis de skad ces gsungs pa thos nas nga'i dgongs pa mi shes pas 'di skad du /	nga nye gnas rnams kyis de skad ces gsungs ba thos nas nga dgongs ba mi shes ba di skad du 
BO_K11_D0119-2_H0368-2:323b-11	rgyun du zhugs pa nas dgra bcom pa'i bar du de dag mngon par byang chub mi thob par de bzhin gshegs pas gsungs so zhes zer ro //	rgyun du jug ba nas dgra joms ba ba du de dag mngon ba byang chub mi thob ba de bzhin gshegs ba gsungs so zhes zer ro 
BO_K11_D0119-2_H0368-2:323b-12	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:323b-13	ngas mdo sde 'di las sangs rgyas kyi rang bzhin ni dngos po drug dang ldan te /	ngas mdo sde di las sangs rgya kyi rang bzhin ni dngos po drug dang ldan te 
BO_K11_D0119-2_H0368-2:323b-14	rtag pa dang / bdag dang / yang dag pa dang / bden pa dang / dge ba dang / rnam par dag pa dang / mthong ba'o zhes gsungs te /	rtag ba dang bdag dang yang dag ba dang bden ba dang dge ba dang rnam ba dag ba dang mthong ba zhes gsungs te 
BO_K11_D0119-2_H0368-2:323b-15	nga'i nye gnas rnams kyis de skad ces gsungs pa thos nas nga'i dgongs pa mi shes pas 'di skad du /	nga nye gnas rnams kyis de skad ces gsungs ba thos nas nga dgongs ba mi shes ba di skad du 
BO_K11_D0119-2_H0368-2:324a-0	sems can gyi sangs rgyas kyi rang bzhin ni sems can las gzhan pa na yod par de bzhin gshegs @324a *//	sems can gyi sangs rgya kyi rang bzhin ni sems can las gzhan ba na yod ba de bzhin gshegs 
BO_K11_D0119-2_H0368-2:324a-1	pas gsungs so zhes zer ro //	ba gsungs so zhes zer ro 
BO_K11_D0119-2_H0368-2:324a-2	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:324a-3	ngas yang 'di skad du sems can gyi sangs rgyas kyi rang bzhin ni nam mkha' dang 'dra ste /	ngas yang di skad du sems can gyi sangs rgya kyi rang bzhin ni nam mkha dang dra ste 
BO_K11_D0119-2_H0368-2:324a-4	nam mkha' ni 'das pa ma yin /	nam mkha ni da ba ma yin 
BO_K11_D0119-2_H0368-2:324a-5	ma 'ongs pa ma yin /	ma ngs ba ma yin 
BO_K11_D0119-2_H0368-2:324a-6	da ltar ma yin /	da ltar ma yin 
BO_K11_D0119-2_H0368-2:324a-7	nang ma yin /	nang ma yin 
BO_K11_D0119-2_H0368-2:324a-8	phyi rol ma yin te /	phyi rol ma yin te 
BO_K11_D0119-2_H0368-2:324a-9	gzugs sgra dri ro reg byas bsdus pa ltar sangs rgyas kyi rang bzhin yang de dang 'dra'o zhes gsungs te /	gzugs sgra dri ro reg byed sdud ba ltar sangs rgya kyi rang bzhin yang de dang dra zhes gsungs te 
BO_K11_D0119-2_H0368-2:324a-10	nga'i nye gnas rnams kyis de skad ces gsungs pa thos nas nga'i dgongs pa mi shes pas 'di skad du /	nga nye gnas rnams kyis de skad ces gsungs ba thos nas nga dgongs ba mi shes ba di skad du 
BO_K11_D0119-2_H0368-2:324a-11	sems can gyi sangs rgyas kyi rang bzhin ni sems can las gzhan pa na yod par de bzhin gshegs pas gsungs so zhes zer ro //	sems can gyi sangs rgya kyi rang bzhin ni sems can las gzhan ba na yod ba de bzhin gshegs ba gsungs so zhes zer ro 
BO_K11_D0119-2_H0368-2:324a-12	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:324a-13	ngas yang 'di skad du sems can gyi sangs rgyas kyi rang bzhin ni; dper na /	ngas yang di skad du sems can gyi sangs rgya kyi rang bzhin ni; dper na 
BO_K11_D0119-2_H0368-2:324a-14	bud med dbul mo'i khyim gyi rin po che'i gter dang / stobs po che'i dpral ba'i rin po che'i nor bu rdo rje dang / 'khor los bsgyur ba'i rgyal po'i zil mngar gyi chu mig dang mtshungs so zhes gsungs so //	bud med bul mo khyim gyi rin po che gter dang stobs po che dpral ba rin po che nor bu rdo rje dang khor los sgyur ba rgyal po zil mngar gyi chu mig dang mtshungs so zhes gsungs so 
BO_K11_D0119-2_H0368-2:324a-15	nga'i nye gnas rnams kyis de skad ces gsungs pa thos nas nga'i dgongs pa mi shes pas 'di skad du /	nga nye gnas rnams kyis de skad ces gsungs ba thos nas nga dgongs ba mi shes ba di skad du 
BO_K11_D0119-2_H0368-2:324a-16	sems can gyi sangs rgyas kyi rang bzhin ni sems can las gzhan pa na yod par de bzhin gshegs pas gsungs so zhes zer ro //	sems can gyi sangs rgya kyi rang bzhin ni sems can las gzhan ba na yod ba de bzhin gshegs ba gsungs so zhes zer ro 
BO_K11_D0119-2_H0368-2:324a-17	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:324b-0	ngas yang 'di skad du rtsa ba bzhi nyams pa @324b dang / log sred can dang / shin tu rgyas pa'i mdo la skur pa dang / mtshams med pa lnga'i sdig byas pa la'ang sangs rgyas kyi rang bzhin yod de /	ngas yang di skad du rtsa ba bzhi nyams ba dang log sred can dang shin tu rgya ba mdo la skur ba dang mtshams med ba lnga sdig byed ba la sangs rgya kyi rang bzhin yod de 
BO_K11_D0119-2_H0368-2:324b-1	sems can de dag la dge ba'i chos yod mod kyi sangs rgyas kyi rang bzhin ni dge ba'o zhes gsungs te /	sems can de dag la dge ba chos yod mod kyi sangs rgya kyi rang bzhin ni dge ba zhes gsungs te 
BO_K11_D0119-2_H0368-2:324b-2	nga'i nye gnas rnams kyis de skad ces gsungs pa thos nas nga'i dgongs pa mi shes pas 'di skad du /	nga nye gnas rnams kyis de skad ces gsungs ba thos nas nga dgongs ba mi shes ba di skad du 
BO_K11_D0119-2_H0368-2:324b-3	sems can gyi sangs rgyas kyi rang bzhin ni sems can thams cad las gzhan pa na yod par de bzhin gshegs pas gsungs so zhes zer ro //	sems can gyi sangs rgya kyi rang bzhin ni sems can thams cad las gzhan ba na yod ba de bzhin gshegs ba gsungs so zhes zer ro 
BO_K11_D0119-2_H0368-2:324b-4	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:324b-5	ngas yang 'di skad du sems can nyid sangs rgyas kyi rang bzhin no //	ngas yang di skad du sems can nyid sangs rgya kyi rang bzhin no 
BO_K11_D0119-2_H0368-2:324b-6	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K11_D0119-2_H0368-2:324b-7	sems can las gzhan pa'i pha rol na bla na med pa yang dag par rdzogs pa'i byang chub thob pa med de /	sems can las gzhan ba pha rol na bla na med ba yang dag ba rdzogs ba byang chub thob ba med de 
BO_K11_D0119-2_H0368-2:324b-8	de bas na ngas rgyal po sde rab tu pham byed la bal glang gi dpe bshad pa dang / ji ltar dmus long gi bal glang gi mtshan nyid smra ba dag bal glang kho nar mi 'jebs mod kyi /	de ba na ngas rgyal po sde rab tu pham byed la bal glang gi dpe chad ba dang ji ltar dmus long gi bal glang gi mtshan nyid smra ba dag bal glang kho nar mi jebs mod kyi 
BO_K11_D0119-2_H0368-2:324b-9	bal glang las gzhan pa ma yin pa ltar sems can gyi gzugs dang rnam par shes pa'i bar du sangs rgyas kyi rang bzhin yin par smra ba'ang de dang mtshungs te /	bal glang las gzhan ba ma yin ba ltar sems can gyi gzugs dang rnam ba shes ba ba du sangs rgya kyi rang bzhin yin ba smra ba de dang mtshungs te 
BO_K11_D0119-2_H0368-2:324b-10	sangs rgyas kyi rang bzhin ma yin mod kyi /	sangs rgya kyi rang bzhin ma yin mod kyi 
BO_K11_D0119-2_H0368-2:324b-11	sangs rgyas kyi rang bzhin ma yin pa'ang ma yin no //	sangs rgya kyi rang bzhin ma yin ba ma yin no 
BO_K11_D0119-2_H0368-2:325a-0	ji ltar ngas rgyal po la dgu po rgyud mang gi dpe gsungs pa ltar sangs rgyas kyi rang bzhin yang de dang 'dra'o zhes @325a *//	ji ltar ngas rgyal po la dgu po brgyud mang gi dpe gsungs ba ltar sangs rgya kyi rang bzhin yang de dang dra zhes 
BO_K11_D0119-2_H0368-2:325a-1	gsungs so // rigs kyi bu /	gsungs so rigs kyi bu 
BO_K11_D0119-2_H0368-2:325a-2	nga'i nye gnas rnams kyis de skad du gsungs pa thos na sa nga'i dgongs pa mi shes pas rnam pa sna tshogs su 'chad do //	nga nye gnas rnams kyis de skad du gsungs ba thos na sa nga dgongs ba mi shes ba rnam ba sna tshogs su chad do 
BO_K11_D0119-2_H0368-2:325a-3	ji ltar dmus long gis 'o ma 'dri ba ltar sangs rgyas kyi rang bzhin yang de dang 'dra ste /	ji ltar dmus long gis mang ma bri ba ltar sangs rgya kyi rang bzhin yang de dang dra ste 
BO_K11_D0119-2_H0368-2:325a-4	de'i rgyu de'i rkyen gyis la la ni rtsa ba bzhi nyams pa dang / shin tu rgyas pa'i mdo la skur ba dang / mtshams med pa lnga'i sdig byas pa dang / log sred can la sogs pa kun kyang sangs rgyas kyi rang bzhin yod do zhes 'chad do //	de rgyu de rkyen gyis la la ni rtsa ba bzhi nyams ba dang shin tu rgya ba mdo la skur ba dang mtshams med ba lnga sdig byed ba dang log sred can la sogs ba kun kyang sangs rgya kyi rang bzhin yod do zhes chad do 
BO_K11_D0119-2_H0368-2:325a-5	la las ni de dag la med do zhes 'chad do //	la las ni de dag la med do zhes chad do 
BO_K11_D0119-2_H0368-2:325a-6	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:325a-7	ngas mdo sde kun las 'di skad du gsungs so //	ngas mdo sde kun las di skad du gsungs so 
BO_K11_D0119-2_H0368-2:325a-8	mi gcig 'jig rten du byung na mi mang po la phan par 'gyur ba dang / yul gcig na 'khor los bsgyur ba'i rgyal po gnyis 'byung ba dang / 'jig rten gyi khams gcig na sangs rgyas gnyis 'byung ba de lta bu'i gnas med do //	mi gcig jig rten du byung na mi mang po la phan ba gyur ba dang yul gcig na khor los sgyur ba rgyal po gnyis byung ba dang jig rten gyi khams gcig na sangs rgya gnyis byung ba de lta bu gnas med do 
BO_K11_D0119-2_H0368-2:325a-9	gling bzhi pa gcig na mgon po brgyad yod pa nas gzhan 'phrul dbang byed kyi bar du gnyis yod do zhes bya ba de lta bu'i gnas med do //	gling bzhi ba gcig na mgon po brgyad yod ba nas gzhan phrul dbang byed kyi ba du gnyis yod do zhes byed ba de lta bu gnas med do 
BO_K11_D0119-2_H0368-2:325a-10	ngas dzambu'i gling na mtshams med pa'i sems can dmyal ba nas yar srid pa'i rtse mo la thug par gsungs te; nga'i nye gnas rnams kyis de skad ces gsungs pa thos nas nga'i dgongs pa mi shes pas 'di skad du phyogs bcu'i sangs rgyas med par de bzhin	ngas dzambu gling na mtshams med ba sems can dmyal ba nas yar srid ba rtse mo la thug ba gsungs te; nga nye gnas rnams kyis de skad ces gsungs ba thos nas nga dgongs ba mi shes ba di skad du phyogs chu sangs rgya med ba de bzhin 
BO_K11_D0119-2_H0368-2:325a-11	gshegs pas gsungs so //	gshegs ba gsungs so 
BO_K11_D0119-2_H0368-2:325b-0	@325b zhes zer te /	zhes zer te 
BO_K11_D0119-2_H0368-2:325b-1	theg pa chen po'i mdo sde las phyogs bcu'i sangs rgyas yod par gsungs so //	theg ba chen po mdo sde las phyogs chu sangs rgya yod ba gsungs so 
BO_K11_D0119-2_H0368-2:325b-2	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:325b-3	de lta bu'i rtsod pa ni bcom ldan 'das kyi spyod yul yin te /	de lta bu rtsod ba ni joms ldan da kyi spyod yul yin te 
BO_K11_D0119-2_H0368-2:325b-4	nyan thos dang rang sangs rgyas rnams kyis shes pa ma yin no //	nyan thos dang rang sangs rgya rnams kyis shes ba ma yin no 
BO_K11_D0119-2_H0368-2:325b-5	gal te gang gis de la de ltar the tshom gyis sems skyes na 'on kyang ri rab tsam gyi nyon mongs pa tshad med pa snyed gzhig nus so //	gal te gang gis de la de ltar the tshom gyis sems skye na n kyang ri rab tsam gyi nyon mongs ba tshad med ba snyed jig nus so 
BO_K11_D0119-2_H0368-2:325b-6	de la gdon mi za ba nges par bskyed na de ni chags shing zhen pa zhes bya'o //	de la don mi za ba nges ba skyed na de ni chags shing zhen ba zhes byed 
BO_K11_D0119-2_H0368-2:325b-7	byang chub sems dpa' 'od srung gis bcom ldan 'das la 'di skad ces gsol to //	byang chub sems dpa d srung gis joms ldan da la di skad ces gsol to 
BO_K11_D0119-2_H0368-2:325b-8	bcom ldan 'das ji ltar na chags shing zhen pa zhes bgyi /	joms ldan da ji ltar na chags shing zhen ba zhes bgyid 
BO_K11_D0119-2_H0368-2:325b-9	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K11_D0119-2_H0368-2:325b-10	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:325b-11	gang zag su zhig gal te gzhan las thos sam bdag gis mdo sde la bltas te mthong ngam /	gang zag su jig gal te gzhan las thos sam bdag gis mdo sde la lta te mthong ngam 
BO_K11_D0119-2_H0368-2:325b-12	gzhan gyis bstan pa'i rjes su zhugs te chags pa'i dngos po rnams la gtong mi nus pa ni chags shing zhen pa zhes bya'o //	gzhan gyis ston ba rjes su jug te chags ba dngos po rnams la gtong mi nus ba ni chags shing zhen ba zhes byed 
BO_K11_D0119-2_H0368-2:325b-13	'od srung gis gsol pa /	d srung gis gsol ba 
BO_K11_D0119-2_H0368-2:325b-14	bcom ldan 'das /	joms ldan da 
BO_K11_D0119-2_H0368-2:325b-15	de ltar chags shing zhen pa de dge ba lags sam /	de ltar chags shing zhen ba de dge ba lags sam 
BO_K11_D0119-2_H0368-2:325b-16	dge ba ma lags /	dge ba ma lags 
BO_K11_D0119-2_H0368-2:325b-17	bka' stsal pa /	bka stsal ba 
BO_K11_D0119-2_H0368-2:325b-18	rigs kyi bu /	rigs kyi bu 
BO_K11_D0119-2_H0368-2:325b-19	de ltar chags shing zhen pa de ni dge ba zhes mi bya'o //	de ltar chags shing zhen ba de ni dge ba zhes mi byed 
BO_K11_D0119-2_H0368-2:325b-20	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K11_D0119-2_H0368-2:325b-21	the tshom gyi dra ba gcod mi nus pa'i phyir ro //	the tshom gyi dra ba gcod mi nus ba phyir ro 
BO_K11_D0119-2_H0368-2:325b-22	'od srung gis gsol pa /	d srung gis gsol ba 
BO_K11_D0119-2_H0368-2:325b-23	bcom ldan 'das /	joms ldan da 
BO_K11_D0119-2_H0368-2:325b-24	gang zag de ni thog ma nas the tshom ma mchis na /	gang zag de ni thogs ma nas the tshom ma mchis na 
BO_K11_D0119-2_H0368-2:325b-25	ci'i slad du the tshom gyi dra ba gcod mi nus pa zhes bgyi /	ci slad du the tshom gyi dra ba gcod mi nus ba zhes bgyid 
BO_K11_D0119-2_H0368-2:326a-0	@326a *// bka' stsal pa /	bka stsal ba 
BO_K11_D0119-2_H0368-2:326a-1	gang the tshom med pa de ni the tshom zhes bya'o //	gang the tshom med ba de ni the tshom zhes byed 
BO_K11_D0119-2_H0368-2:326a-2	gsol pa / bcom ldan 'das /	gsol ba joms ldan da 
BO_K11_D0119-2_H0368-2:326a-3	gal te gang zhig rgyun du zhugs pas ngan song gsum du mi ltung ngo zhes mchi ba de'ang chags pa dang / the tshom za ba zhes bgyi'am /	gal te gang jig rgyun du jug ba ngan gro gsum du mi ltung ngo zhes mchi ba de chags ba dang the tshom za ba zhes bgyid 
BO_K11_D0119-2_H0368-2:326a-4	rigs kyi bu /	rigs kyi bu 
