segmentnr	original	stemmed
BO_K12_D0594_H0538:218b-0	@218b rgya gar skad du /	rgya gar skad du 
BO_K12_D0594_H0538:218b-1	sarba ta th'a ga ta aushn'i sha bi dza ya n'a ma dh'a ra n'i kalpam hi ti /	sarba ta tha ga ta aushn sha bi dza ya na ma dha ra n kalpam hi ti 
BO_K12_D0594_H0538:218b-2	bod skad du /	bod skad du 
BO_K12_D0594_H0538:218b-3	de bzhin gshegs pa thams cad kyi gtsug tor rnam par rgyal ba zhes bya ba'i gzungs rtog pa dang bcas pa /	de bzhin gshegs ba thams cad kyi gtsug tor rnam ba rgyal ba zhes byed ba gzungs rtogs ba dang cha ba 
BO_K12_D0594_H0538:218b-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K12_D0594_H0538:218b-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0594_H0538:219a-0	bcom ldan 'das tshe dpag tu med pa de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas bde ba can gyi chos yang dag par sdud pa'i phug khang bzang mchog na nye bar bzhugs @219a *//	joms ldan da tshe dpog tu med ba de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya bde ba can gyi chos yang dag ba sdud ba bugs khang bzang mchog na nye ba bzhugs 
BO_K12_D0594_H0538:219a-1	so; ;byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug la bka' stsal pa /	so; ;byang chub sems dpa sems dpa chen po phag ba spyan ras gzigs dbang phyug la bka stsal ba 
BO_K12_D0594_H0538:219a-2	rigs kyi bu sdug bsngal ba nad kyis gzir ba tshe thung ba yod do //	rigs kyi bu sdug sngal ba nad kyis gzir ba tshe thung ba yod do 
BO_K12_D0594_H0538:219a-3	de rnams kyi phyir 'khor gyi dkyil 'khor la nye bar gzigs te kun tu gzigs pa'i dpal gyi mtshan de bzhin gshegs pa thams cad kyi gtsug tor rnam par rgyal ba zhes bya ba'i gzungs 'di bcang ba dang / bklag pa dang / gzhan la rgya cher yang dag par ston pa ni /	de rnams kyi phyir khor gyi dkyil khor la nye ba gzigs te kun tu gzigs ba dpal gyi mtshan de bzhin gshegs ba thams cad kyi gtsug tor rnam ba rgyal ba zhes byed ba gzungs di chang ba dang klog ba dang gzhan la rgya cher yang dag ba ston ba ni 
BO_K12_D0594_H0538:219a-4	tshe ring bar sgrub par byed pa'i ched du'o //	tshe ring ba sgrub ba byed ba ched du 
